step,time_h,controller,solver_failures,t_in,co2,rh,T_out,rad,co2_out,sin_h,cos_h,uBoil,uCO2,uThScr,uVent,uLamp,uBlScr
31,7.75,raw_sindy_mpc,0,19.19580078125,789.0289306640625,85.83096313476562,4.705391883850098,148.0908966064453,400.0,0.8968727415326884,-0.44228869021900113,0.3928382601592044,0.34754339653862854,1.0,0.14785369825555242,0.0,0.10672228421828613
32,8.0,raw_sindy_mpc,0,19.397159576416016,795.4878540039062,86.4640884399414,4.95557165145874,188.3976287841797,400.0,0.8660254037844387,-0.4999999999999998,0.1924502708278239,0.40807222952790306,1.0,0.20792353963345817,0.0,0.0
33,8.25,raw_sindy_mpc,0,19.501859664916992,804.998291015625,87.20221710205078,5.204198360443115,228.46957397460938,400.0,0.8314696123025451,-0.5555702330196023,0.06520556323647217,0.4580406360075563,1.0,0.2903874908359002,0.0,0.0
34,8.5,raw_sindy_mpc,0,19.31681251525879,821.2708129882812,88.26322937011719,5.353558540344238,253.37088012695312,400.0,0.7933533402912352,-0.6087614290087207,0.07048146373575162,0.4773241213084621,1.0,0.36294261686087076,0.0,0.0
35,8.75,raw_sindy_mpc,0,19.180988311767578,834.6549072265625,88.94147491455078,5.503666400909424,278.38885498046875,400.0,0.7518398074789774,-0.6593458151000688,0.09981188235601772,0.475660895328143,1.0,0.40000000981864164,0.0,0.0
36,9.0,raw_sindy_mpc,0,19.210601806640625,840.4688720703125,89.32194519042969,5.653774261474609,303.4068298339844,400.0,0.7071067811865476,-0.7071067811865475,0.1261494787086808,0.47354925878040854,0.9733456045933077,0.4000000099307459,0.0,0.0
37,9.25,raw_sindy_mpc,0,18.22577476501465,773.5068969726562,88.89480590820312,5.803028583526611,327.77508544921875,400.0,0.659345815100069,-0.7518398074789773,0.2391525331928731,0.6056695334396218,0.9397180515190384,0.4000000099803616,0.0,0.0
38,9.5,raw_sindy_mpc,0,16.249223709106445,692.1951904296875,86.92884826660156,5.902659893035889,327.0648498535156,400.0,0.6087614290087209,-0.793353340291235,0.3828721698079666,0.7381522094907312,0.9434892704545637,0.4000000099757491,0.0,0.0
39,9.75,raw_sindy_mpc,0,16.091093063354492,711.9188842773438,85.85529327392578,6.002731800079346,326.3699035644531,400.0,0.5555702330196025,-0.831469612302545,0.3201131119021459,0.6950447875534044,0.951365865698331,0.40000000991090146,0.0,0.0
40,10.0,raw_sindy_mpc,0,16.433303833007812,727.364990234375,86.14037322998047,6.102803707122803,325.67498779296875,400.0,0.49999999999999994,-0.8660254037844387,0.2951384251295547,0.6701820375669779,0.9514637341524422,0.40000000997181184,0.0,0.0
41,10.25,raw_sindy_mpc,0,16.554838180541992,726.0811157226562,86.54270935058594,6.199169158935547,324.8922119140625,400.0,0.4422886902190017,-0.8968727415326881,0.3369903592783159,0.6750971463187936,0.9563388789340709,0.4000000099275702,0.0,0.0
42,10.5,raw_sindy_mpc,0,16.56847381591797,740.5859375,87.09834289550781,6.01984167098999,308.5570068359375,400.0,0.3826834323650899,-0.9238795325112867,0.42720402683064224,0.6402422471444108,0.9848745502465424,0.4000000099053651,0.0,0.0
43,10.75,raw_sindy_mpc,0,17.72455596923828,820.4205932617188,88.21630096435547,5.8447160720825195,292.57330322265625,400.0,0.32143946530316175,-0.9469301294951056,0.4037507483611557,0.4915920681518615,1.0,0.4000000097216442,0.0,0.0
44,11.0,raw_sindy_mpc,0,18.396833419799805,848.2977905273438,89.3478012084961,5.669589996337891,276.5895690917969,400.0,0.258819045102521,-0.9659258262890682,0.45133543997364106,0.43655479402696157,1.0,0.39155406885554,0.0,0.0
45,11.25,raw_sindy_mpc,0,18.519058227539062,846.2794189453125,89.85301971435547,5.495506286621094,260.97259521484375,400.0000305175781,0.19509032201612816,-0.9807852804032304,0.5458202804586338,0.4242645257554979,1.0,0.3652637572240469,0.0,0.0
46,11.5,raw_sindy_mpc,0,18.68021583557129,841.193603515625,89.52629089355469,5.370955944061279,258.24346923828125,400.0,0.130526192220052,-0.9914448613738104,0.5430022050932579,0.41920698384197375,1.0,0.3352988054549575,0.0,0.0
47,11.75,raw_sindy_mpc,0,18.84219741821289,837.0106811523438,89.17328643798828,5.245866298675537,255.4636993408203,400.0,0.06540312923014312,-0.9978589232386035,0.5144139640250066,0.4148820423230623,1.0,0.30881678688462977,0.0,0.0
48,12.0,raw_sindy_mpc,0,18.974374771118164,833.946533203125,88.94158935546875,5.120776653289795,252.6839141845703,400.0,1.2246467991473532e-16,-1.0,0.4898899337607184,0.4101884314440089,1.0,0.28678449005578627,0.0,0.0
49,12.25,raw_sindy_mpc,0,19.069107055664062,831.723388671875,88.81745910644531,5.0016937255859375,249.8690185546875,400.0,-0.06540312923014287,-0.9978589232386035,0.473643388455502,0.4053559087675305,1.0,0.268856775685393,0.0,0.0
50,12.5,raw_sindy_mpc,0,19.180767059326172,830.4618530273438,88.8236083984375,5.2588067054748535,244.9676513671875,400.0,-0.13052619222005177,-0.9914448613738104,0.46282343429628897,0.40631937210905505,1.0,0.26804452557624037,0.0,0.0
51,12.75,raw_sindy_mpc,0,19.251829147338867,830.4890747070312,88.90000915527344,5.508986473083496,240.10304260253906,400.0,-0.19509032201612792,-0.9807852804032305,0.45996581780661094,0.40542414820419254,1.0,0.2702429439968491,0.0,0.0
52,13.0,raw_sindy_mpc,0,19.29926300048828,830.6780395507812,88.9748306274414,5.759166240692139,235.23843383789062,400.0,-0.2588190451025208,-0.9659258262890683,0.4684969248366821,0.4004948649524746,1.0,0.26985967476671124,0.0,0.0
53,13.25,raw_sindy_mpc,0,19.342491149902344,829.8847045898438,89.02519989013672,5.998416900634766,230.19432067871094,400.0,-0.32143946530316153,-0.9469301294951057,0.49488096823729577,0.39305393803625277,1.0,0.26511278869893146,0.0,0.0
54,13.5,raw_sindy_mpc,0,19.160921096801758,829.0914916992188,89.19090270996094,5.792379379272461,212.53294372558594,400.0,-0.38268343236508967,-0.9238795325112868,0.6021509680871093,0.36199138700378347,1.0,0.23188894660577805,0.0,0.0
55,13.75,raw_sindy_mpc,0,19.02634620666504,823.1273193359375,88.99697875976562,5.592235565185547,195.15936279296875,400.0,-0.44228869021900147,-0.8968727415326883,0.6949717210876143,0.3317394304816376,1.0,0.18452858438232908,0.0,1.4004999778313477e-09
56,14.0,raw_sindy_mpc,0,19.01519203186035,816.2196044921875,88.63964080810547,5.392092227935791,177.7857666015625,400.0,-0.4999999999999997,-0.8660254037844388,0.7529142421309298,0.30616430255018257,1.0,0.14001989494032796,0.0,0.02528185174012983
57,14.25,raw_sindy_mpc,0,19.089998245239258,812.2160034179688,88.32139587402344,5.195919513702393,160.6844940185547,400.0,-0.555570233019602,-0.8314696123025455,0.7808522960085776,0.28135824105070917,1.0,0.10185900051147598,0.0,0.05594078089209936
58,14.5,raw_sindy_mpc,0,19.294231414794922,809.7293701171875,88.10064697265625,5.121926784515381,152.43629455566406,400.0,-0.6087614290087207,-0.7933533402912352,0.767202802735694,0.2650392785344196,1.0,0.07150266003051502,0.0,0.05985955984924729
59,14.75,raw_sindy_mpc,0,19.56075668334961,811.8418579101562,88.11749267578125,5.046872615814209,144.0969696044922,400.0,-0.6593458151000688,-0.7518398074789774,0.7528693230704546,0.24540917901352796,1.0,0.047962795893882325,0.0,0.06519981987155316
60,15.0,raw_sindy_mpc,0,19.83678436279297,818.2061767578125,88.13880920410156,4.971818923950195,135.7576446533203,400.0,-0.7071067811865471,-0.7071067811865479,0.7405597990307434,0.2179879751049229,1.0,0.03050904991652104,0.0,0.08943855880820231
61,15.25,raw_sindy_mpc,0,20.06073760986328,827.1455078125,88.25154113769531,4.894740104675293,127.17105102539062,400.0,-0.7518398074789773,-0.6593458151000691,0.7587937414160678,0.18330664788872253,1.0,0.019070105341716298,0.0,0.13517839204975393
62,15.5,raw_sindy_mpc,0,20.14809226989746,838.8377685546875,88.44707489013672,4.717325687408447,106.03083038330078,400.0,-0.7933533402912349,-0.6087614290087209,0.8401005343337042,0.1339281259827708,1.0,0.011558097691067276,0.0,0.23716826498033075
63,15.75,raw_sindy_mpc,0,20.160289764404297,846.9178466796875,88.41000366210938,4.542200088500977,85.18252563476562,400.0,-0.8314696123025452,-0.5555702330196022,0.9287002273636266,0.08813237830364767,1.0,0.007564134769301109,0.0,0.36855337004360494
64,16.0,raw_sindy_mpc,0,20.130338668823242,849.6312255859375,88.09208679199219,4.367074012756348,64.33421325683594,400.0,-0.8660254037844385,-0.5000000000000004,0.9999999705262355,0.05185349382715745,1.0,0.004748940511504172,0.0,0.5168734314340976
65,16.25,raw_sindy_mpc,0,20.095731735229492,848.6004638671875,87.50191497802734,4.190608978271484,43.846473693847656,400.0,-0.8968727415326883,-0.44228869021900136,1.0,0.027428064281025906,1.0,0.0026737283182677726,0.0,0.6502193456989243
66,16.5,raw_sindy_mpc,0,20.029605865478516,844.970703125,86.93401336669922,3.9644858837127686,33.541019439697266,400.0,-0.9238795325112868,-0.3826834323650895,1.0,0.011729689177290973,1.0,0.0009432800048055516,0.0,0.7685240457247425
67,16.75,raw_sindy_mpc,0,19.93169403076172,841.2540283203125,86.1160659790039,3.7393243312835693,23.116863250732422,400.0,-0.9469301294951056,-0.3214394653031618,1.0,0.0,1.0,7.016192034437873e-08,0.0,0.9124017057516562
68,17.0,raw_sindy_mpc,0,19.885099411010742,837.214599609375,83.6278305053711,3.514162540435791,12.692707061767578,400.0,-0.9659258262890683,-0.25881904510252063,0.7872323320151446,0.0,1.0,0.0,0.0,1.0
69,17.25,raw_sindy_mpc,0,19.67683219909668,833.6136474609375,80.82014465332031,3.2937421798706055,2.722198486328125,400.0,-0.9807852804032303,-0.19509032201612866,0.5930449599214365,0.0,1.0,0.0,0.0,1.0
70,17.5,raw_sindy_mpc,0,19.142276763916016,829.6922607421875,80.84529113769531,3.1950395107269287,2.0488855838775635,400.0,-0.9914448613738104,-0.13052619222005163,0.5681801584219732,0.0,1.0,0.0,0.0,1.0
71,17.75,raw_sindy_mpc,0,18.528242111206055,826.2779541015625,81.3940658569336,3.0949676036834717,1.3539420366287231,400.0,-0.9978589232386035,-0.06540312923014273,0.6282694160422302,0.0,1.0,0.0,0.0,1.0
72,18.0,raw_sindy_mpc,0,17.995637893676758,823.8132934570312,81.58121490478516,2.9948956966400146,0.6589983105659485,400.0,-1.0,-1.8369701987210297e-16,0.6885600137949488,0.0,1.0,0.0,0.0,1.0
73,18.25,raw_sindy_mpc,0,17.579029083251953,822.3638305664062,81.401123046875,2.8957221508026123,0.0,400.0,-0.9978589232386036,0.06540312923014237,0.7236145222498135,0.0,1.0,0.0,0.0,1.0
74,18.5,raw_sindy_mpc,0,17.341535568237305,821.53125,81.08111572265625,2.821063995361328,0.0,400.0,-0.9914448613738105,0.13052619222005127,0.7291512638476997,0.0,1.0,0.0,0.07690226013879148,1.0
75,18.75,raw_sindy_mpc,0,16.938386917114258,816.9262084960938,86.40443420410156,2.7460100650787354,0.0,400.0,-0.9807852804032304,0.1950903220161283,1.0,0.0,1.0,0.07394107031154352,0.0,1.0
76,19.0,raw_sindy_mpc,0,16.751970291137695,753.9402465820312,80.94774627685547,2.6709561347961426,0.0,400.0,-0.9659258262890684,0.2588190451025203,0.8242279505185188,0.0,1.0,0.0,0.0,1.0
77,19.25,raw_sindy_mpc,0,17.184629440307617,741.8540649414062,79.04645538330078,2.598156690597534,0.0,400.0,-0.9469301294951057,0.3214394653031615,0.625287761662754,0.0,1.0,0.0,0.0,1.0
78,19.5,raw_sindy_mpc,0,17.09218978881836,742.3217163085938,79.7113265991211,2.5736160278320312,0.0,400.0,-0.923879532511287,0.38268343236508917,0.598250448660862,0.0,1.0,0.0,0.0,1.0
79,19.75,raw_sindy_mpc,0,16.777864456176758,742.428955078125,80.63288116455078,2.548598051071167,0.0,400.0,-0.8968727415326884,0.442288690219001,0.6562444123333444,0.0,1.0,0.0,0.0,1.0
80,20.0,raw_sindy_mpc,0,16.45147705078125,742.451904296875,80.9748306274414,2.5235800743103027,0.0,400.0,-0.8660254037844386,0.5000000000000001,0.7378604222084723,0.0,1.0,0.0,0.0,1.0
81,20.25,raw_sindy_mpc,0,16.19434928894043,742.59423828125,80.75274658203125,2.493208169937134,0.0,400.0,-0.8314696123025455,0.5555702330196018,0.7495676797250544,0.0,1.0,0.0,0.0,1.0
82,20.5,raw_sindy_mpc,0,16.01230812072754,742.885986328125,80.36503601074219,2.208986282348633,0.0,400.0,-0.7933533402912357,0.6087614290087199,0.7304122248529452,0.0,1.0,0.0,0.08942764989059579,1.0
83,20.75,raw_sindy_mpc,0,15.592156410217285,738.805419921875,86.01637268066406,1.9337886571884155,0.0,400.0,-0.7518398074789772,0.6593458151000691,1.0,0.0,1.0,0.04151975953946479,0.0,1.0
84,21.0,raw_sindy_mpc,0,15.610265731811523,702.4506225585938,80.28962707519531,1.6585909128189087,0.0,400.0,-0.7071067811865477,0.7071067811865474,0.7860914158717252,0.005290367640596317,1.0,0.0,0.040750251358732004,1.0
85,21.25,raw_sindy_mpc,0,15.463777542114258,694.873046875,84.12440490722656,1.3814704418182373,0.0,400.0,-0.6593458151000687,0.7518398074789775,1.0,0.0,1.0,0.0,0.0,1.0
86,21.5,raw_sindy_mpc,0,15.860074996948242,697.3583374023438,79.19908142089844,1.0551401376724243,0.0,400.0,-0.608761429008721,0.7933533402912349,0.7484846643811625,0.06628793447134933,1.0,0.0,0.28693358975250094,1.0
87,21.75,raw_sindy_mpc,0,15.725003242492676,713.6237182617188,85.39568328857422,0.7299065589904785,0.0,400.0,-0.555570233019603,0.8314696123025447,1.0,0.0,1.0,0.0,0.0,1.0
88,22.0,raw_sindy_mpc,0,15.980517387390137,716.0648193359375,79.52633666992188,0.40467289090156555,0.0,400.0,-0.5000000000000004,0.8660254037844384,0.7832127228111095,0.041934774772020726,1.0,0.0,0.5194010314521681,1.0
89,22.25,raw_sindy_mpc,0,16.043495178222656,714.3177490234375,85.2187271118164,0.10489039123058319,0.0,400.0,-0.4422886902190014,0.8968727415326883,1.0,0.0,1.0,0.0,0.0,1.0
90,22.5,raw_sindy_mpc,0,16.186994552612305,717.4949340820312,79.56089782714844,0.3393961191177368,0.0,400.0,-0.38268343236508956,0.9238795325112868,0.7513783178522653,0.006881734208661364,1.0,0.0,0.4548411254060694,1.0
91,22.75,raw_sindy_mpc,0,16.178115844726562,704.557373046875,85.31202697753906,0.5645578503608704,0.0,400.0,-0.32143946530316186,0.9469301294951056,1.0,0.0,1.0,0.0,0.0,1.0
92,23.0,raw_sindy_mpc,0,16.359329223632812,708.4445190429688,79.67671966552734,0.7897196412086487,0.0,400.0,-0.25881904510252157,0.9659258262890681,0.7146865784369757,0.0,1.0,0.0,0.24700812842542327,1.0
93,23.25,raw_sindy_mpc,0,16.094423294067383,700.7384643554688,85.47959899902344,0.9976357221603394,0.0,399.9999694824219,-0.19509032201612872,0.9807852804032303,1.0,0.0,1.0,0.0,0.0,1.0
94,23.5,raw_sindy_mpc,0,16.323951721191406,704.3992919921875,79.6856918334961,0.8933141827583313,0.0,400.0,-0.13052619222005168,0.9914448613738104,0.7054892799595128,0.0,1.0,0.0,0.16339011208458692,1.0
95,23.75,raw_sindy_mpc,0,15.916961669921875,699.2005004882812,85.37602996826172,0.7932422757148743,0.0,400.0,-0.0654031292301428,0.9978589232386035,1.0,0.0,1.0,0.0,0.0,1.0
96,24.0,raw_sindy_mpc,0,16.156681060791016,702.1364135742188,79.52883911132812,0.6931703686714172,0.0,400.0,0.0,1.0,0.7137931412274761,0.006762491070421327,1.0,0.0,0.17181337302852942,1.0
97,24.25,raw_sindy_mpc,0,15.76952075958252,698.7239379882812,85.27934265136719,0.5909495949745178,0.0,400.0,0.06540312923014306,0.9978589232386035,1.0,0.0,1.0,0.0,0.0,1.0
98,24.5,raw_sindy_mpc,0,16.043285369873047,701.54248046875,79.38627624511719,0.43953990936279297,0.0,400.0,0.13052619222005157,0.9914448613738104,0.7260596244177989,0.01748445215297208,1.0,0.0,0.2028340068931587,1.0
99,24.75,raw_sindy_mpc,0,15.741511344909668,701.74658203125,85.24604034423828,0.2894320487976074,0.0,400.0,0.19509032201612825,0.9807852804032304,1.0,0.0,1.0,0.0,0.0,1.0
100,25.0,raw_sindy_mpc,0,16.03215217590332,705.0432739257812,79.3858642578125,0.13932423293590546,0.0,400.0,0.25881904510252074,0.9659258262890683,0.7383074630988365,0.01065080550201948,1.0,0.0,0.23469305932305715,1.0
101,25.25,raw_sindy_mpc,0,15.791358947753906,701.8775634765625,85.28483581542969,0.004841497167944908,0.0,400.0,0.3214394653031616,0.9469301294951057,1.0,0.0,1.0,0.0,0.0,1.0
102,25.5,raw_sindy_mpc,0,16.27720069885254,706.3252563476562,79.48719024658203,0.18770667910575867,0.0,400.0,0.3826834323650898,0.9238795325112867,0.719480084929918,0.018322930906154833,1.0,0.0,0.05997551538743859,1.0
103,25.75,raw_sindy_mpc,0,16.161466598510742,714.1929321289062,84.80780792236328,0.3628324866294861,0.0,400.0,0.44228869021900125,0.8968727415326884,1.0,0.00944563192911292,1.0,0.0,0.0,1.0
104,26.0,raw_sindy_mpc,0,16.9014835357666,723.1552734375,79.86985778808594,0.5379583239555359,0.0,400.0,0.49999999999999994,0.8660254037844387,0.7129051032114617,0.03532415038233866,1.0,0.0,0.0,1.0
105,26.25,raw_sindy_mpc,0,17.29584312438965,741.8274536132812,79.40721130371094,0.7143534421920776,0.0,400.0,0.5555702330196022,0.8314696123025452,0.586801825672048,0.023048969973462476,1.0,0.0,0.0,1.0
106,26.5,raw_sindy_mpc,0,17.242094039916992,754.0449829101562,80.7056884765625,0.9150970578193665,0.0,400.0,0.6087614290087207,0.7933533402912352,0.640134330453104,0.0076271002912339445,1.0,0.0,0.0,1.0
107,26.75,raw_sindy_mpc,0,17.064956665039062,759.67431640625,81.78685760498047,1.1152408123016357,0.0,400.0,0.6593458151000688,0.7518398074789774,0.7845718617480164,0.0015397179545667554,1.0,0.0,0.0,1.0
108,27.0,raw_sindy_mpc,0,16.98320770263672,763.1221923828125,81.94557189941406,1.3153846263885498,0.0,400.0,0.7071067811865476,0.7071067811865476,0.8666829193641015,0.0026116124548985495,1.0,0.0,0.0,1.0
109,27.25,raw_sindy_mpc,0,17.022092819213867,767.276123046875,81.5132064819336,1.4856191873550415,0.0,400.0,0.7518398074789774,0.6593458151000688,0.8461238255430591,0.0051614110747903634,1.0,0.0,0.0,1.0
110,27.5,raw_sindy_mpc,0,17.03888702392578,772.0166015625,81.11058044433594,1.014737606048584,0.0,400.0,0.7933533402912352,0.6087614290087207,0.8180663521596683,0.007341481370403933,1.0,0.0,0.0,1.0
111,27.75,raw_sindy_mpc,0,16.997026443481445,777.01708984375,80.85408020019531,0.5644140839576721,0.0,400.0,0.8314696123025451,0.5555702330196024,0.8432535699515107,0.006367655355177368,1.0,0.0,0.0,1.0
112,28.0,raw_sindy_mpc,0,16.92864227294922,781.0942993164062,80.56437683105469,0.11409058421850204,0.0,400.0,0.8660254037844386,0.5000000000000001,0.9212247041163176,0.006726168916570439,1.0,0.0,0.0,1.0
113,28.25,raw_sindy_mpc,0,16.908000946044922,785.0444946289062,80.00125885009766,-0.2931599020957947,0.0,400.0,0.8968727415326884,0.44228869021900125,0.956331509454789,0.007218382332611194,1.0,0.0,0.0,1.0
114,28.5,raw_sindy_mpc,0,17.093341827392578,789.9223022460938,79.18888092041016,-0.08375269919633865,0.0,400.0,0.9238795325112867,0.38268343236508984,0.9087112179342158,0.004314138221216056,1.0,0.0,0.0,1.0
115,28.75,raw_sindy_mpc,0,17.329524993896484,794.0691528320312,78.78007507324219,0.11639108508825302,0.0,400.0,0.9469301294951056,0.3214394653031617,0.8549884165986423,0.004729995383445053,1.0,0.0,0.0,1.0
116,29.0,raw_sindy_mpc,0,17.538188934326172,798.65478515625,78.84332275390625,0.3165348768234253,0.0,400.0,0.9659258262890683,0.25881904510252074,0.8294131309560059,0.0035675422219086923,1.0,0.0,0.0,1.0
117,29.25,raw_sindy_mpc,0,17.711776733398438,802.9796142578125,79.18785858154297,0.5117766261100769,0.07605629414319992,400.0,0.9807852804032304,0.19509032201612833,0.8240021301859897,0.0021053097454199407,1.0,0.0,0.0,1.0
118,29.5,raw_sindy_mpc,0,17.83327293395996,806.603515625,79.68982696533203,0.6355140209197998,2.2585670948028564,400.0,0.9914448613738104,0.1305261922200517,0.8252102268543178,0.0016067230343201045,1.0,0.0,0.0,1.0
