train,test,seed,rollout_rmse,maha,ens_std,epi_unguarded,viol_unguarded,epi_guarded,viol_guarded,guard_frac
2019:07-01,2020:03-01,0,5.412145619777055,6.105725647163814,0.08130425726561478,-1.0896493325618004,2335,0.6273982415713155,648,1.0
2019:07-01,2021:07-01,0,1.7363746482088118,2.839028884792077,0.03645491934255919,-0.032264327150530604,45,0.10376077993229976,246,0.7944785276073619
2019:07-01,2022:10-01,0,3.5586163768876244,4.374861258570432,0.060077506084271856,-0.6673196666180099,2209,-0.8047836100924749,804,0.9077380952380952
2019:07-01,2023:01-01,0,46.501068359125895,11.223224418886801,0.1369986573400061,-4.906111065478063,2693,-7.321946567113759,934,1.0
2019:07-01,2021:03-01,0,42.75204927070505,10.120470203507573,0.12687914262626732,-3.2084629589127287,2290,-1.177344284170475,586,1.0
