ood,violation
5.61710646845871,1
5.711826459853453,1
5.816225560400109,1
5.921276071236194,1
6.011960460811856,1
6.107712926626795,1
6.207634467084554,1
6.289699194288406,1
6.320432225157837,1
6.3520714294299525,1
6.38360496755546,1
6.413574255531956,1
6.4400768250737865,1
6.464292261585324,1
6.485785517449407,1
6.470057070451341,1
6.377460131190397,1
6.295715434149918,1
6.226170775337648,1
6.174308152667781,1
6.139712924606214,1
6.111023322440114,1
6.089523236422402,1
6.061641363782233,1
6.001123205023114,1
5.938226646468205,1
5.872293044186399,1
5.811816394148219,1
5.768085459178478,1
5.72001852449166,1
5.667044920940703,1
5.6241797721171105,1
5.610623880738679,1
5.592870965259889,1
5.570332802209019,1
5.534551573194906,1
5.4756306031622985,1
5.411484046625239,1
5.341838838727483,1
5.297229037229239,1
5.317154456741504,1
5.334827764674564,1
5.349994392519891,1
5.385382253576169,1
5.467184915566956,1
5.545295926199662,1
5.619867772605231,1
5.675529616240408,1
5.6960862662407905,1
5.716593956393707,1
5.737416294156641,1
5.729798606651794,1
5.6642260464737655,1
5.6026514666239,1
5.545389646133005,1
5.507397528680669,1
5.50532408472649,1
5.508640742704508,1
5.517151186414979,1
5.522643460905338,1
5.516905031118911,1
5.514832805249195,1
5.515938151732635,1
5.500565017945607,1
5.448615691501261,1
5.398425599281119,1
5.349539063296602,1
5.305330389047864,1
5.269149771275228,1
5.232915600910681,1
5.19627266854486,1
5.212461840760563,1
5.333349679795171,1
5.453230072340215,1
5.572275870729805,1
5.648038003086247,1
5.640089602945825,1
5.631962084477944,1
5.62409466612874,1
5.613090818495012,1
5.595915029077865,1
5.580819123577325,1
5.56857204474106,1
5.571972050656786,1
5.602736952639682,1
5.6390189637087795,1
5.681651319005388,1
5.719296810125571,1
5.742079824410191,1
5.773458573438854,1
5.814044150499169,1
5.848160084519963,1
5.8626684583027115,1
5.887965473158993,1
5.924224802463494,1
5.991276136142659,1
6.104728114369812,1
6.227550345309887,1
6.359143755953865,1
6.467745229023682,1
6.525432671235704,1
6.586695532841524,1
6.650939690646565,1
6.698997814014038,1
6.715506956785091,1
6.732824315630184,1
6.750320646751691,1
6.748668865184099,1
6.712955233520442,1
6.675590501160003,1
6.636120083141386,1
6.561957344264517,1
6.433325575885496,1
6.3090102725783,1
6.189965673626545,1
6.079569109975432,1
5.982358206352089,1
5.898088331090185,1
5.829107986629052,1
5.74973610826558,1
5.628598992575213,1
5.506907652648586,1
5.383895715356543,1
5.279175863913637,1
5.205389854223945,1
5.128073665478758,1
5.04726431370066,1
4.992224330102991,1
4.9826336423068565,1
4.96990380792449,1
4.9534857420801925,1
4.899786929300598,1
4.793546605907347,1
4.690495362702947,1
4.5898172742763705,1
4.534357018361735,1
4.549511814961286,1
4.56489950026388,1
4.580035196646589,1
4.638884388091689,1
4.764333701864443,1
4.884361196015348,1
4.9992666903589225,1
5.074667321495793,1
5.0921396316879415,1
5.107487145611152,1
5.121132395699354,1
5.126769154197681,1
5.126537801532841,1
5.1334556946104835,1
5.1475203797028515,1
5.1469096550379705,1
5.118977967725482,1
5.0966706470002485,1
5.079773745278902,1
5.049944941299451,1
4.996823452815842,1
4.947934344400914,1
4.902518187372626,1
4.864939208077232,1
4.8368755687277325,1
4.810868395752381,1
4.786339012118703,1
4.762723902717574,1
4.739489004273844,1
4.716149806498858,1
4.692375155561362,1
4.681188288450002,1
4.688906544650929,1
4.695255015111931,1
4.700244065849702,1
4.726871924658501,1
4.785838839447741,1
4.844475122433989,1
4.9033488089030515,1
4.977115456269814,1
5.072776010970177,1
5.171138557835268,1
5.273103807739841,1
5.369704670443246,1
5.457916352918276,1
5.551951001975782,1
