steps,epi,revenue,cost_total,cost_heat,cost_co2,cost_elec,fruit_dm_growth,energy_heat_kwh_m2,energy_elec_kwh_m2,co2_kg_m2,t_in_in_corridor_pct,t_in_violation_steps,t_in_violation_area,co2_in_corridor_pct,co2_violation_steps,co2_violation_area,rh_in_corridor_pct,rh_violation_steps,rh_violation_area,violation_steps_total,boiler_sum,lamp_sum,co2_injection_sum,vent_sum,solver_failures,steps_expected,season_fraction,truncated,solver_aborted,stop_reason,method,seed,test_year,xi_uboil,rng_seed,horizon,max_solver_failures,secs,regen_id,config_hash,git_sha,image
5760,-1.1172980558429706,15.348974218594352,16.466272274437323,7.822115321207384,2.419455497061356,6.22470145616858,623552.0776303955,86.91239245785982,20.74900485389527,8.064851656871188,84.61805555555556,886,2474.890312194824,99.94791666666667,3,9.6402587890625,65.69444444444444,1976,5009.841201782227,2865,2674.227457277471,715.4829260271968,1792.1892560895951,740.2838876073245,140,5760,1.0,False,False,complete,oracle_mpc,0,2022,,-1,20,100000,8068.8,regen-v2,637c6b535a9e,9ccdf85,local
5760,-0.5601335936915479,15.984452298273771,16.54458589196532,7.796248220611591,2.442347835127467,6.30598983622626,649368.3746173719,86.62498022901768,21.0199661207542,8.14115945042489,85.15625,855,2037.4624757766724,99.86111111111111,8,541.5857849121094,66.02430555555556,1957,4766.121715545654,2820,2665.384005075639,724.8264183454648,1809.1465432762166,738.3360138351702,103,5760,1.0,False,False,complete,oracle_mpc,1,2022,,-1,20,100000,6916.3,regen-v2,637c6b535a9e,c8fc111,local
