steps,epi,revenue,cost_total,cost_heat,cost_co2,cost_elec,fruit_dm_growth,energy_heat_kwh_m2,energy_elec_kwh_m2,co2_kg_m2,t_in_in_corridor_pct,t_in_violation_steps,t_in_violation_area,co2_in_corridor_pct,co2_violation_steps,co2_violation_area,rh_in_corridor_pct,rh_violation_steps,rh_violation_area,violation_steps_total,boiler_sum,lamp_sum,co2_injection_sum,vent_sum,solver_failures,steps_expected,season_fraction,truncated,solver_aborted,stop_reason,method,seed,test_year,xi_uboil,rng_seed,horizon,max_solver_failures,objective,secs,regen_id,config_hash,git_sha,image
5760,5.307176917954052,14.838016113380071,9.530839195426019,5.408284023283677,4.122479656207423,7.55159349180758e-05,602794.4046060654,60.09204470315197,0.0002517197830602527,13.741598854024744,60.59027777777778,2270,2382.005572795868,93.10763888888889,397,281782.56103515625,76.09375,1377,2893.403877258301,4044,1848.985990878472,0.008679992596749038,3053.688634142544,1191.0763914165157,0,5760,1.0,False,False,complete,sindy_mpc_conf_dagger,3,2020,0.06420456906046554,3475336982,20,100,priced,56.9,regen-v2,637c6b535a9e,86e95e8,local
5760,-3.531839618324641,7.625450503460813,11.157290121785454,7.5549569255690505,3.5808433739925283,0.02148982222387567,309783.92670309555,83.94396583965612,0.07163274074625224,11.936144579975094,67.48263888888889,1873,1624.046516418457,89.20138888888889,622,547919.8455810547,67.70833333333334,1860,2632.976875305176,4355,2582.89125557891,2.4700945261172818,2652.4765725595717,1198.3985651950284,0,5760,1.0,False,False,complete,sindy_mpc_conf_dagger,3,2021,0.06420456906046554,3475336982,20,100,priced,57.0,regen-v2,637c6b535a9e,86e95e8,local
5760,2.4223800965119597,12.808006734726796,10.385626638214836,6.619066067671224,3.766475082529967,8.548801364377142e-05,520325.2735982761,73.54517852968027,0.00028496004547923806,12.554916941766557,72.39583333333334,1590,1610.1322779655457,86.02430555555556,805,771336.2790527344,75.13888888888889,1432,2144.0026779174805,3827,2262.9285700725795,0.009826208812952729,2789.9815415678977,1080.5827986815152,0,5760,1.0,False,False,complete,sindy_mpc_conf_dagger,3,2022,0.06420456906046554,3475336982,20,100,priced,55.6,regen-v2,637c6b535a9e,86e95e8,local
5760,-2.6326047684331026,7.707699959782094,10.340304728215198,5.989330792082438,4.346917537679568,0.004056398453190922,313125.31086614757,66.54811991202709,0.013521328177303076,14.48972512559856,64.70486111111111,2033,1878.1245512962341,96.23263888888889,217,162071.71752929688,68.00347222222223,1843,2145.4102363586426,4093,2047.6344586580044,0.4662526869346951,3219.938916446138,1469.6388113797682,0,5760,1.0,False,False,complete,sindy_mpc_conf_dagger,3,2023,0.06420456906046554,3475336982,20,100,priced,57.4,regen-v2,637c6b535a9e,86e95e8,local
5760,4.92083678323643,12.220518264227831,7.299681480991401,5.023470600161128,2.2606079901259584,0.015602890704313553,496458.5544842556,55.81634000179031,0.05200963568104518,7.535359967086528,65.72916666666667,1974,2292.1563806533813,96.51041666666667,201,128308.89074707031,60.78125,2259,4518.56010055542,4434,1717.4258442934718,1.7934357473467677,1674.5244371288193,1553.2936266212223,0,5760,1.0,False,False,complete,sindy_mpc_dense_dagger,3,2020,0.036127173051911744,3703207020,20,100,priced,53.9,regen-v2,637c6b535a9e,86e95e8,local
5760,-2.196154848664764,6.01672781613045,8.212882664795215,6.243169477334694,1.4800384439084553,0.489674743552065,244429.56753029954,69.36854974816328,1.63224914517355,4.933461479694851,68.33333333333333,1824,1885.6061449050903,96.44097222222221,205,144471.1079864502,65.10416666666666,2010,4087.4726333618164,4039,2134.416914837305,56.284453360238764,1096.324773001802,1301.0854831609995,0,5760,1.0,False,False,complete,sindy_mpc_dense_dagger,3,2021,0.036127173051911744,3703207020,20,100,priced,51.6,regen-v2,637c6b535a9e,86e95e8,local
5760,1.2927160456719902,9.53997733160996,8.24726128593797,6.08741838696284,1.9916507004327393,0.1681921985423902,387561.5790966546,67.6379820773649,0.5606406618079673,6.638835668109131,77.36111111111111,1304,1369.6869916915894,96.94444444444444,176,78172.39172363281,65.65972222222223,1978,4090.946357727051,3458,2081.168678209978,19.332436727927735,1475.296814720913,1331.3641733734544,0,5760,1.0,False,False,complete,sindy_mpc_dense_dagger,3,2022,0.036127173051911744,3703207020,20,100,priced,52.6,regen-v2,637c6b535a9e,86e95e8,local
5760,0.0237344638549275,7.374667811728529,7.350933347873601,5.453834361004063,1.797469643934046,0.09962934293549339,299595.8798514715,60.59815956671181,0.332097809784978,5.991565479780154,77.25694444444444,1310,1342.4269695281982,98.40277777777777,92,89952.39709472656,44.79166666666667,3180,7011.866256713867,4582,1864.5587554949861,11.451648592033957,1331.4589958224776,1780.2582271238418,0,5760,1.0,False,False,complete,sindy_mpc_dense_dagger,3,2023,0.036127173051911744,3703207020,20,100,priced,52.6,regen-v2,637c6b535a9e,86e95e8,local
5760,2.5061615170320426,12.764026184928923,10.25786466789688,4.786754887755272,1.679037522584259,3.7920722575573507,518538.56376273755,53.18616541950303,12.640240858524503,5.596791741947531,62.20486111111111,2177,2337.191629886627,100.0,0,0.0,64.07986111111111,2069,4983.825092315674,4246,1636.4973987343694,435.8703745571449,1243.7314982638736,1615.6372033371213,0,5760,1.0,False,False,complete,sindy_mpc_conf_dagger,4,2020,0.06263762309775545,3278254859,20,100,priced,56.0,regen-v2,637c6b535a9e,86e95e8,local
5760,-2.815761324896103,7.461812641281478,10.277573966177583,6.870591303028631,1.3772530303162296,2.029729632832721,303136.13855206006,76.33990336698479,6.765765442775737,4.590843434387432,65.72916666666667,1974,1642.9752254486084,99.70486111111111,17,2414.8668212890625,51.354166666666664,2802,6220.354705810547,4793,2348.920103231511,233.3022564721006,1020.1874295531975,1446.554312167093,0,5760,1.0,False,False,complete,sindy_mpc_conf_dagger,4,2021,0.06263762309775545,3278254859,20,100,priced,55.0,regen-v2,637c6b535a9e,86e95e8,local
