steps,epi,revenue,cost_total,cost_heat,cost_co2,cost_elec,fruit_dm_growth,energy_heat_kwh_m2,energy_elec_kwh_m2,co2_kg_m2,t_in_in_corridor_pct,t_in_violation_steps,t_in_violation_area,co2_in_corridor_pct,co2_violation_steps,co2_violation_area,rh_in_corridor_pct,rh_violation_steps,rh_violation_area,violation_steps_total,boiler_sum,lamp_sum,co2_injection_sum,vent_sum,solver_failures,steps_expected,season_fraction,truncated,solver_aborted,stop_reason,method,seed,test_year,xi_uboil,rng_seed,horizon,max_solver_failures,secs,regen_id,config_hash,git_sha,image
5760,5.464045939122949,15.297789800633975,9.833743861511024,5.560584139519173,1.9211499650947306,2.352009756897121,621472.7106507552,61.784268216879696,7.840032522990405,6.403833216982435,71.40625,1647,2023.7295780181885,98.61111111111111,80,4811.762954711914,57.013888888888886,2476,5688.7976150512695,4203,1901.0544058634014,270.3459493828891,1423.0740472633051,1195.1865025661477,0,5760,1.0,False,False,complete,sindy_mpc_raw_ens,3,2022,0.0,1663313819,20,100,70.1,regen-v2,637c6b535a9e,67c0dff,local
5760,5.731911151374181,12.772321158637435,7.0404100072632545,4.726549889159282,2.0739540059430217,0.2399061121609508,518875.54706964584,52.517220990658686,0.7996870405365027,6.913180019810072,58.611111111111114,2384,2853.594428062439,99.94791666666667,3,26.43896484375,46.892361111111114,3059,6403.1845703125,5446,1615.914492844608,27.575415231036413,1536.2622268813443,1630.1423814841442,0,5760,1.0,False,False,complete,sindy_mpc_raw_ens,3,2023,0.0,1663313819,20,100,70.2,regen-v2,637c6b535a9e,67c0dff,local
5760,8.961255240222776,16.109000106685475,7.147744866462697,4.560858639681474,2.312041464863089,0.27484476191813356,654428.1293340974,50.67620710757193,0.9161492063937786,7.706804882876964,56.12847222222223,2527,3339.7998418807983,100.0,0,0.0,66.61458333333333,1923,4018.3102836608887,4450,1559.2679112677715,31.591352049887867,1712.6233080743732,1428.783574807242,0,5760,1.0,False,False,complete,sindy_mpc_raw,4,2020,0.0,3428699522,20,100,67.0,regen-v2,637c6b535a9e,67c0dff,local
5760,-1.4458519988844112,7.82719418397082,9.27304618285523,6.654697304624911,1.7110303818109904,0.9073184964193305,317979.76372381457,73.94108116249902,3.024394988064435,5.703434606036635,65.95486111111111,1961,1776.8376207351685,99.75694444444444,14,2651.0972900390625,55.13888888888889,2584,5434.436492919922,4559,2275.1101897025846,104.28948220349211,1267.4299120503288,1308.4841775159675,0,5760,1.0,False,False,complete,sindy_mpc_raw,4,2021,0.0,3428699522,20,100,60.2,regen-v2,637c6b535a9e,67c0dff,local
5760,5.981451212657568,15.082633928491793,9.101182715834227,5.743733923721347,2.1504921670704062,1.2069566250424733,612732.0033449791,63.81926581912608,4.0231887501415775,7.168307223568021,71.04166666666667,1668,1757.2454099655151,100.0,0,0.0,62.864583333333336,2139,4455.235244750977,3807,1963.6697175116017,138.7306465160839,1592.9571601486268,1281.970366680725,0,5760,1.0,False,False,complete,sindy_mpc_raw,4,2022,0.0,3428699522,20,100,66.7,regen-v2,637c6b535a9e,67c0dff,local
5760,5.1593380138892515,12.676074257854223,7.516736243964971,4.971338241411679,2.3734347085466636,0.171963294006628,514965.5167253278,55.23709157124088,0.5732109800220934,7.911449028488879,60.85069444444444,2255,2381.9543533325195,100.0,0,0.0,52.93402777777778,2711,5050.975101470947,4966,1699.6028174492662,19.765895970888025,1758.0997833245183,1682.1097935758216,0,5760,1.0,False,False,complete,sindy_mpc_raw,4,2023,0.0,3428699522,20,100,65.7,regen-v2,637c6b535a9e,67c0dff,local
5760,8.972180257027988,16.127163926579787,7.1549836695517985,4.551292403555484,2.333913457392451,0.2697778086038619,655166.0345173038,50.56991559506094,0.899259362012873,7.779711524641503,55.65972222222222,2554,3385.591197013855,100.0,0,0.0,66.73611111111111,1916,3994.709144592285,4470,1555.997403924017,31.00894367672941,1728.8247834951674,1430.590652257381,0,5760,1.0,False,False,complete,sindy_mpc_raw_ens,4,2020,0.0,3994953572,20,100,69.0,regen-v2,637c6b535a9e,67c0dff,local
5760,-1.4398088228101757,7.839699010261316,9.279507833071492,6.646205471956651,1.7278055442793758,0.9054968168354653,318487.77229186596,73.84672746618502,3.018322722784885,5.759351814264586,65.65972222222223,1978,1800.5237140655518,99.70486111111111,17,3328.9278564453125,55.15624999999999,2583,5440.590118408203,4578,2272.2069995345755,104.0800939255814,1279.8559581948646,1311.0079540360014,0,5760,1.0,False,False,complete,sindy_mpc_raw_ens,4,2021,0.0,3994953572,20,100,60.8,regen-v2,637c6b535a9e,67c0dff,local
5760,5.97894012915057,15.100209694933163,9.121269565782594,5.738379371174083,2.1695000322653195,1.2133901623431915,613446.0188566598,63.75977079082314,4.044633874477305,7.231666774217732,70.46875,1701,1775.535301208496,100.0,0,0.0,63.05555555555556,2128,4472.033535003662,3829,1961.8391008834533,139.4701338275396,1607.0370607122886,1285.5591247688162,0,5760,1.0,False,False,complete,sindy_mpc_raw_ens,4,2022,0.0,3994953572,20,100,69.3,regen-v2,637c6b535a9e,67c0dff,local
5760,5.151822314516246,12.696265956486332,7.544443641970085,4.967468549179523,2.4016597906499597,0.17531530214060329,515785.8044822572,55.1940949908836,0.5843843404686776,8.005532635499867,60.295138888888886,2287,2415.6159591674805,100.0,0,0.0,52.89930555555556,2713,5046.207118988037,5000,1698.2798453514438,20.151184175468053,1779.007251745817,1685.4355167058966,0,5760,1.0,False,False,complete,sindy_mpc_raw_ens,4,2023,0.0,3994953572,20,100,68.3,regen-v2,637c6b535a9e,67c0dff,local
5760,8.645101593563009,15.856196416556482,7.211094822993472,4.916393424526893,2.0886029326871354,0.20609846577944307,644157.9794226071,54.62659360585437,0.686994885931477,6.962009775623785,64.46180555555556,2047,2002.946403503418,100.0,0,0.0,68.22916666666666,1830,3619.7002601623535,3877,1680.8182641465266,23.68947884727978,1547.1132834574005,1452.4697801598134,0,5760,1.0,False,False,complete,sindy_mpc_raw,5,2020,0.06338668707087403,1276916722,20,100,67.2,regen-v2,637c6b535a9e,67c0dff,local
5760,-1.6549586210590865,7.648429515819787,9.303388136878873,6.912701540469973,1.5146679304697401,0.8760186659391598,310717.4490801788,76.80779489411081,2.9200622197971993,5.048893101565801,73.78472222222221,1510,1011.6058692932129,100.0,0,0.0,55.104166666666664,2586,4931.509544372559,4096,2363.3167663768263,100.69180041994582,1121.9762443548063,1300.7868227448112,0,5760,1.0,False,False,complete,sindy_mpc_raw,5,2021,0.06338668707087403,1276916722,20,100,59.3,regen-v2,637c6b535a9e,67c0dff,local
5760,5.749457063619673,14.875451920206691,9.125994856587017,5.9855659801369345,1.9961432645137143,1.1442856119363694,604315.2342583968,66.50628866818816,3.814285373121231,6.653810881712381,77.69097222222221,1285,1123.1604566574097,100.0,0,0.0,63.420138888888886,2107,4194.883762359619,3392,2046.347343286347,131.52708188385395,1478.6246409363955,1322.7738644756027,0,5760,1.0,False,False,complete,sindy_mpc_raw,5,2022,0.06338668707087403,1276916722,20,100,67.5,regen-v2,637c6b535a9e,67c0dff,local
5760,4.811006714976967,12.351715461320916,7.540708746343951,5.346614909734498,2.0485923225607614,0.14550151404869055,501788.44061616226,59.40683233038332,0.4850050468289685,6.828641075202539,69.96527777777779,1730,1353.6406631469727,100.0,0,0.0,55.76388888888889,2548,4222.8545570373535,4278,1827.9025342861692,16.724311989890893,1517.4757947105709,1711.634848575711,0,5760,1.0,False,False,complete,sindy_mpc_raw,5,2023,0.06338668707087403,1276916722,20,100,66.4,regen-v2,637c6b535a9e,67c0dff,local
5760,8.6656733793782,15.861787368785244,7.196113989407043,4.902934342059688,2.0818125347783374,0.21136711256901772,644385.1118569005,54.477048245107646,0.7045570418967257,6.939375115927792,64.13194444444444,2066,2050.0939722061157,100.0,0,0.0,68.33333333333333,1824,3609.156219482422,3890,1676.2168678684925,24.295070406639873,1542.083358625847,1448.597444744325,0,5760,1.0,False,False,complete,sindy_mpc_raw_ens,5,2020,0.06347312225408785,2013921409,20,100,66.8,regen-v2,637c6b535a9e,67c0dff,local
5760,-1.6446807738259603,7.653388721468212,9.298069495294172,6.897826432007914,1.5096734172418749,0.8905696460443829,310918.9168096461,76.64251591119906,2.96856548681461,5.032244724139583,73.42013888888889,1531,1030.475640296936,100.0,0,0.0,54.93055555555556,2596,4912.865180969238,4127,2358.231258235859,102.36432718875204,1118.2766064957532,1297.6580126982578,0,5760,1.0,False,False,complete,sindy_mpc_raw_ens,5,2021,0.06347312225408785,2013921409,20,100,57.6,regen-v2,637c6b535a9e,67c0dff,local
5760,5.7630250241075185,14.884699986537374,9.121674962429855,5.969973904404743,1.9907025238828124,1.1609985341422993,604690.9369530808,66.33304338227492,3.8699951138076645,6.635675079609375,77.46527777777777,1298,1154.0042810440063,100.0,0,0.0,63.22916666666667,2118,4205.679531097412,3416,2041.0167193008372,133.44810737684958,1474.5944611286723,1316.9578066476831,0,5760,1.0,False,False,complete,sindy_mpc_raw_ens,5,2022,0.06347312225408785,2013921409,20,100,65.5,regen-v2,637c6b535a9e,67c0dff,local
5760,4.827524747337747,12.354744631701703,7.527219884363958,5.340335478200568,2.0433241666667947,0.14356023949659555,501911.50066288176,59.3370608688952,0.4785341316553185,6.811080555555983,69.47916666666667,1758,1393.2254190444946,100.0,0,0.0,56.28472222222223,2518,4199.339134216309,4276,1825.7557164086447,16.50117700612593,1513.5734574977255,1705.917167910342,0,5760,1.0,False,False,complete,sindy_mpc_raw_ens,5,2023,0.06347312225408785,2013921409,20,100,63.6,regen-v2,637c6b535a9e,67c0dff,local
