metric_scope,horizon,state,rmse,mae,r2,failed_rollouts,attempted_rollouts,block,condition,recipe,seed,test_year,xi_uboil,rng_seed,traj_steps,regen_id,config_hash,git_sha,image
one_step,1,t_in,1.8927841595126345,1.5116064983848236,0.8196099766362283,,,replay,replay_confirmatory,confirmatory,5,2020,0.0,3929851121,5760,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
one_step,1,co2,101.09477295458447,81.07652449149738,0.6662891109879957,,,replay,replay_confirmatory,confirmatory,5,2020,0.0,3929851121,5760,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
one_step,1,rh,6.674663779361166,4.797541389863534,0.6352264815411606,,,replay,replay_confirmatory,confirmatory,5,2020,0.0,3929851121,5760,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
rollout,4,t_in,2.287485979498487,1.861228554795583,,0.0,20.0,replay,replay_confirmatory,confirmatory,5,2020,0.0,3929851121,5760,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
rollout,4,co2,125.6210804648359,100.10131483704276,,0.0,20.0,replay,replay_confirmatory,confirmatory,5,2020,0.0,3929851121,5760,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
rollout,4,rh,7.0230341062482955,5.639542472004175,,0.0,20.0,replay,replay_confirmatory,confirmatory,5,2020,0.0,3929851121,5760,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
rollout,20,t_in,2.6369498060443153,2.162736456875819,,0.0,20.0,replay,replay_confirmatory,confirmatory,5,2020,0.0,3929851121,5760,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
rollout,20,co2,235.18977001145942,188.99891451680733,,0.0,20.0,replay,replay_confirmatory,confirmatory,5,2020,0.0,3929851121,5760,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
rollout,20,rh,9.052455941950702,7.210750588768342,,0.0,20.0,replay,replay_confirmatory,confirmatory,5,2020,0.0,3929851121,5760,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
rollout,96,t_in,2.6555220548568816,2.2209881565142524,,0.0,20.0,replay,replay_confirmatory,confirmatory,5,2020,0.0,3929851121,5760,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
rollout,96,co2,307.4388728672285,240.08883228126876,,0.0,20.0,replay,replay_confirmatory,confirmatory,5,2020,0.0,3929851121,5760,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
rollout,96,rh,9.527619736248411,7.606792698541428,,0.0,20.0,replay,replay_confirmatory,confirmatory,5,2020,0.0,3929851121,5760,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
one_step,1,t_in,1.8036698891336589,1.434059030659503,0.8361960238294859,,,replay,replay_lowthr,lowthr,5,2020,0.04227648234990217,731149643,5760,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
one_step,1,co2,99.09082730127125,80.68425045973026,0.6793879181759556,,,replay,replay_lowthr,lowthr,5,2020,0.04227648234990217,731149643,5760,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
one_step,1,rh,6.491905320285674,4.6444724207771415,0.6549286770597376,,,replay,replay_lowthr,lowthr,5,2020,0.04227648234990217,731149643,5760,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
rollout,4,t_in,2.2311226155677457,1.7559274394487403,,0.0,20.0,replay,replay_lowthr,lowthr,5,2020,0.04227648234990217,731149643,5760,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
rollout,4,co2,120.4691814500009,99.52662031349553,,0.0,20.0,replay,replay_lowthr,lowthr,5,2020,0.04227648234990217,731149643,5760,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
rollout,4,rh,6.779247852664071,5.583720150976158,,0.0,20.0,replay,replay_lowthr,lowthr,5,2020,0.04227648234990217,731149643,5760,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
rollout,20,t_in,2.4559723932023303,1.9895113309758716,,0.0,20.0,replay,replay_lowthr,lowthr,5,2020,0.04227648234990217,731149643,5760,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
rollout,20,co2,257.13282950530106,199.90902844705613,,0.0,20.0,replay,replay_lowthr,lowthr,5,2020,0.04227648234990217,731149643,5760,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
rollout,20,rh,7.965855219045341,6.406456788157453,,0.0,20.0,replay,replay_lowthr,lowthr,5,2020,0.04227648234990217,731149643,5760,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
rollout,96,t_in,2.4634671471767775,2.030263622054382,,0.0,20.0,replay,replay_lowthr,lowthr,5,2020,0.04227648234990217,731149643,5760,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
rollout,96,co2,357.3099849994714,286.8215228268662,,0.0,20.0,replay,replay_lowthr,lowthr,5,2020,0.04227648234990217,731149643,5760,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
rollout,96,rh,8.305611986641924,6.575465028534523,,0.0,20.0,replay,replay_lowthr,lowthr,5,2020,0.04227648234990217,731149643,5760,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
