steps,epi,revenue,cost_total,cost_heat,cost_co2,cost_elec,fruit_dm_growth,energy_heat_kwh_m2,energy_elec_kwh_m2,co2_kg_m2,t_in_in_corridor_pct,t_in_violation_steps,t_in_violation_area,co2_in_corridor_pct,co2_violation_steps,co2_violation_area,rh_in_corridor_pct,rh_violation_steps,rh_violation_area,violation_steps_total,boiler_sum,lamp_sum,co2_injection_sum,vent_sum,solver_failures,steps_expected,season_fraction,truncated,block,condition,fault,supervisor,seed,test_year,regen_id,config_hash,git_sha,image,onset_step,secs
5760,4.799008334267879,13.570268283977743,8.771259949709865,4.909930888396132,3.6314072746620916,0.22992178665164056,551292.1490365958,54.55478764884591,0.7664059555054685,12.104690915540306,59.53125,2331,2819.473587036133,92.39583333333333,438,259347.04931640625,67.46527777777777,1874,3608.7137603759766,4643,1678.608849600643,26.427791571736705,2689.931315227926,1536.282843403273,0,5760,1.0,False,faults,nofault,none,False,3,2020,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,,
5760,1.4842732590370382,7.6964833477931105,6.2122100887560725,2.079102363388981,3.9920140262396564,0.1410936991274357,312669.63600409514,23.101137370988678,0.47031233042478565,13.306713420798856,42.67361111111111,3302,13624.632065534592,87.53472222222223,718,359199.95739746094,40.15625,3447,15839.287700653076,7467,710.8042261151054,16.217666639172915,2957.047426899386,1580.0070741475395,0,5760,1.0,False,faults,t_in_stuck/raw,t_in_stuck,False,3,2020,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,1900.0,80.8
5760,4.526939356724301,17.675087432813065,13.148148076088766,6.8776528611840355,2.573600854676127,3.6968943602286015,718050.4269580308,76.41836512426707,12.322981200762005,8.578669515587091,87.88194444444444,698,724.8734502792358,97.34375,153,48076.022705078125,61.23263888888889,2233,6602.0639572143555,3084,2351.334310622009,424.9303863169397,1906.371003090865,1130.433269207856,0,5760,1.0,False,faults,t_in_stuck/sup,t_in_stuck,True,3,2020,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,1900.0,33.4
5760,4.440230945421794,12.168893226038366,7.728662280616573,3.9021000045003573,3.6854685769887783,0.1410936991274357,494361.28730780864,43.35666671667064,0.47031233042478565,12.28489525662926,49.635416666666664,2901,7018.4210729599,94.53125,315,128547.12097167969,54.01041666666667,2649,6186.422264099121,5865,1334.0512829392549,16.217666639172915,2729.976723953229,1721.3607864718406,0,5760,1.0,False,faults,t_in_offset/raw,t_in_offset,False,3,2020,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,1900.0,79.4
5760,4.526939356724301,17.675087432813065,13.148148076088766,6.8776528611840355,2.573600854676127,3.6968943602286015,718050.4269580308,76.41836512426707,12.322981200762005,8.578669515587091,87.88194444444444,698,724.8734502792358,97.34375,153,48076.022705078125,61.23263888888889,2233,6602.0639572143555,3084,2351.334310622009,424.9303863169397,1906.371003090865,1130.433269207856,0,5760,1.0,False,faults,t_in_offset/sup,t_in_offset,True,3,2020,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,1900.0,33.4
5760,1.1971871837083192,16.476628201431595,15.279441017723276,2.904411823348197,3.6603840008326394,8.71464519354244,669363.0206831585,32.27124248164663,29.048817311808133,12.201280002775466,58.52430555555556,2389,4315.685673713684,62.03125000000001,2187,8236093.302978516,33.66319444444444,3821,24724.55093383789,8397,992.9613065101385,1001.6833554321338,2711.395557008498,933.9067066178811,0,5760,1.0,False,faults,rh_offset/raw,rh_offset,False,3,2020,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,1900.0,83.1
5760,4.526939356724301,17.675087432813065,13.148148076088766,6.8776528611840355,2.573600854676127,3.6968943602286015,718050.4269580308,76.41836512426707,12.322981200762005,8.578669515587091,87.88194444444444,698,724.8734502792358,97.34375,153,48076.022705078125,61.23263888888889,2233,6602.0639572143555,3084,2351.334310622009,424.9303863169397,1906.371003090865,1130.433269207856,0,5760,1.0,False,faults,rh_offset/sup,rh_offset,True,3,2020,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,1900.0,33.7
5760,-13.53608292931559,4.341505497748174,17.877588427063763,5.579155299027164,2.332855926497995,9.965577201538606,176373.66084601957,61.99061443363516,33.218590671795354,7.776186421659984,61.302083333333336,2229,12517.107291221619,34.010416666666664,3801,23390580.84790039,52.760416666666664,2721,9537.43423461914,8751,1907.403520186279,1145.468643738081,1728.041427961613,496.1285179871141,0,5760,1.0,False,faults,uVent_dead/raw,uVent_dead,False,3,2020,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,1900.0,90.3
5760,0.25574355002788196,9.2506217568548,8.994878206826918,4.157202228980815,1.2659214429688368,3.571754534877267,375806.50887222623,46.191135877564605,11.90584844959089,4.219738143229456,75.45138888888889,1414,6605.223818778992,96.00694444444444,230,51803.119140625,40.38194444444444,3434,13337.96072769165,5078,1421.265719330922,410.5464983698665,937.7195879886306,478.0904598838488,0,5760,1.0,False,faults,uVent_dead/sup,uVent_dead,True,3,2020,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,1900.0,33.0
5760,-3.697649886396456,13.361065030574348,17.058714916970803,13.34731298033017,3.5703082375131965,0.1410936991274357,542793.2668670829,148.30347755922412,0.47031233042478565,11.901027458377323,86.47569444444444,779,866.2668104171753,89.40972222222221,610,428161.40563964844,60.24305555555556,2290,9623.061986923218,3679,4563.183924196266,16.217666639172915,2644.672769622804,1424.093867141352,0,5760,1.0,False,faults,uBoil_stuck/raw,uBoil_stuck,False,3,2020,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,1900.0,80.6
5760,-3.7314447393224164,15.77667484838495,19.508119587707363,13.567370060473664,2.5415725421141047,3.3991769851195954,640927.4157156385,150.74855622748515,11.330589950398652,8.471908473713682,88.35069444444444,671,669.0860481262207,97.34375,153,48076.022705078125,71.49305555555556,1642,8154.602293014526,2466,4638.41711433083,390.709998553571,1882.6463269825463,1395.089939128391,0,5760,1.0,False,faults,uBoil_stuck/sup,uBoil_stuck,True,3,2020,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,1900.0,33.8
5760,4.8333897693680195,13.523517257517323,8.690127488149304,4.9038675999041015,3.6451661891177674,0.1410936991274357,549392.8885866413,54.48741777671224,0.47031233042478565,12.150553963725892,59.392361111111114,2339,2838.9286251068115,92.06597222222223,457,337368.34765625,68.02083333333333,1842,3596.5089836120605,4638,1676.535930823788,16.217666639172915,2700.123103627927,1534.5937736275566,0,5760,1.0,False,faults,uLamp_dead/raw,uLamp_dead,False,3,2020,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,1900.0,78.6
5760,6.485575794531282,16.633821191012046,10.148245396480762,6.95830973901443,2.503245022470632,0.6866906349956988,675748.9858848643,77.31455265571589,2.288968783318996,8.344150074902108,87.86458333333333,699,729.6255712509155,97.34375,153,48076.022705078125,62.62152777777777,2153,6371.704772949219,3005,2378.9093119716263,78.92995816163757,1854.2555724392469,1094.0203531737095,0,5760,1.0,False,faults,uLamp_dead/sup,uLamp_dead,True,3,2020,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,1900.0,31.7
