steps,epi,revenue,cost_total,cost_heat,cost_co2,cost_elec,fruit_dm_growth,energy_heat_kwh_m2,energy_elec_kwh_m2,co2_kg_m2,t_in_in_corridor_pct,t_in_violation_steps,t_in_violation_area,co2_in_corridor_pct,co2_violation_steps,co2_violation_area,rh_in_corridor_pct,rh_violation_steps,rh_violation_area,violation_steps_total,boiler_sum,lamp_sum,co2_injection_sum,vent_sum,solver_failures,steps_expected,season_fraction,truncated,block,condition,fault,supervisor,seed,test_year,regen_id,config_hash,git_sha,image,onset_step,secs
5760,5.637037889154138,16.24121565427678,10.60417776512264,4.9979362317210345,5.113241808679526,0.4929997247220792,659799.3859549941,55.532624796900386,1.643332415740264,17.04413936226509,66.5625,1926,1962.0770225524902,76.19791666666667,1371,1362548.7712402344,64.28819444444444,2057,3954.8171463012695,5354,1708.696147678561,56.66663513107968,3787.5865255174804,1465.482585342333,0,5760,1.0,False,faults,nofault,none,False,8,2020,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,,
5760,3.081019199894121,10.652152928114493,7.571133728220373,2.1164024725441775,5.222666789013116,0.23206446666307748,432743.7127046513,23.51558302826864,0.7735482222102583,17.408889296710388,47.91666666666667,3000,11155.34239411354,62.39583333333333,2166,2929414.9125976562,36.701388888888886,3646,18909.370391845703,8812,723.5564011094968,26.674076742735714,3868.642065327801,1340.2259010859057,0,5760,1.0,False,faults,t_in_stuck/raw,t_in_stuck,False,8,2020,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,1900.0,79.5
5760,4.725674475126434,18.25049155059716,13.524817075470727,6.8666847053523075,2.923320456899138,3.7348119132192803,741426.2192430097,76.29649672613675,12.449373044064268,9.744401522997126,89.20138888888889,622,582.1002368927002,94.25347222222223,331,203595.65698242188,62.083333333333336,2184,6431.9424476623535,3137,2347.5845133981056,429.28872577687076,2165.4225605327456,1104.4464545316077,0,5760,1.0,False,faults,t_in_stuck/sup,t_in_stuck,True,8,2020,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,1900.0,31.6
5760,5.484267769910978,14.698982296022967,9.21471452611199,3.97118887353418,5.009727862029977,0.23379779054783284,597146.1557759331,44.124320817046446,0.7793259684927761,16.69909287343326,54.18402777777778,2639,5593.844560623169,80.83333333333333,1104,684534.2683105469,53.21180555555556,2695,6542.179267883301,6438,1357.6714099586745,26.87330937380255,3710.9095279837647,1643.4369621446494,0,5760,1.0,False,faults,t_in_offset/raw,t_in_offset,False,8,2020,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,1900.0,78.1
5760,4.725674475126434,18.25049155059716,13.524817075470727,6.8666847053523075,2.923320456899138,3.7348119132192803,741426.2192430097,76.29649672613675,12.449373044064268,9.744401522997126,89.20138888888889,622,582.1002368927002,94.25347222222223,331,203595.65698242188,62.083333333333336,2184,6431.9424476623535,3137,2347.5845133981056,429.28872577687076,2165.4225605327456,1104.4464545316077,0,5760,1.0,False,faults,t_in_offset/sup,t_in_offset,True,8,2020,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,1900.0,31.7
5760,-0.2782644262282997,17.68717474311367,17.96543916934197,3.121464289603219,4.866809745294306,9.977165134444444,718541.4739389928,34.68293655114688,33.257217114814814,16.222699150981022,70.71180555555556,1687,2871.9135818481445,45.85069444444444,3119,15498342.49621582,33.020833333333336,3858,25555.33056640625,8664,1067.1672785582048,1146.800590420155,3605.044255683164,851.3834909259763,0,5760,1.0,False,faults,rh_offset/raw,rh_offset,False,8,2020,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,1900.0,80.5
5760,4.725674475126434,18.25049155059716,13.524817075470727,6.8666847053523075,2.923320456899138,3.7348119132192803,741426.2192430097,76.29649672613675,12.449373044064268,9.744401522997126,89.20138888888889,622,582.1002368927002,94.25347222222223,331,203595.65698242188,62.083333333333336,2184,6431.9424476623535,3137,2347.5845133981056,429.28872577687076,2165.4225605327456,1104.4464545316077,0,5760,1.0,False,faults,rh_offset/sup,rh_offset,True,8,2020,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,1900.0,32.2
5760,-18.44925571669533,3.8062312500343305,22.25548696672966,6.22052556790897,3.2947993407790888,12.740162058041603,154628.14453264468,69.1169507545441,42.46720686013868,10.98266446926363,63.541666666666664,2100,13630.46113872528,24.947916666666668,4323,34881098.62927246,61.84027777777777,2198,7933.654357910156,8621,2126.6754081084864,1464.3864432022401,2440.5921054780056,468.40533532153563,0,5760,1.0,False,faults,uVent_dead/raw,uVent_dead,False,8,2020,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,1900.0,90.2
5760,0.35525672235088523,9.738431722773718,9.383175000422835,4.1655119165056504,1.6172291679124267,3.600433916004756,395623.78873768233,46.283465738951676,12.00144638668252,5.390763893041423,76.92708333333333,1329,6463.099653244019,92.55208333333333,429,210936.8829345703,41.23263888888889,3385,13211.405765533447,5143,1424.106637779204,413.8429788882372,1197.9475314370384,454.49650888345934,0,5760,1.0,False,faults,uVent_dead/sup,uVent_dead,True,8,2020,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,1900.0,31.6
5760,-4.117800317248322,14.588164250818668,18.70596456806699,13.369180529729762,5.10471957167415,0.23206446666307748,592644.1726895084,148.54645033033069,0.7735482222102583,17.015731905580502,88.29861111111111,674,715.8174076080322,74.56597222222221,1465,1933776.583618164,59.42708333333333,2337,10061.093906402588,4476,4570.660010367772,26.674076742735714,3781.2737577525186,1346.9060427195263,0,5760,1.0,False,faults,uBoil_stuck/raw,uBoil_stuck,False,8,2020,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,1900.0,78.3
