steps,epi,revenue,cost_total,cost_heat,cost_co2,cost_elec,fruit_dm_growth,energy_heat_kwh_m2,energy_elec_kwh_m2,co2_kg_m2,t_in_in_corridor_pct,t_in_violation_steps,t_in_violation_area,co2_in_corridor_pct,co2_violation_steps,co2_violation_area,rh_in_corridor_pct,rh_violation_steps,rh_violation_area,violation_steps_total,boiler_sum,lamp_sum,co2_injection_sum,vent_sum,solver_failures,steps_expected,season_fraction,truncated,method,seed,test_year,xi_uboil,rng_seed,horizon,max_solver_failures,secs,regen_id,config_hash,git_sha,image
5760,4.633505033605601,18.82551512786217,14.192010094256572,7.289512529497127,2.1524715303685187,4.750026034390926,764786.5520694008,80.99458366107919,15.83342011463642,7.174905101228396,95.22569444444444,275,385.74970149993896,100.0,0,0.0,62.10069444444445,2183,6893.667533874512,2458,2492.1410341909514,545.9800039294614,1594.4233554580537,964.8017977790362,0,5760,1.0,False,rule_based,13,2020,,-1,20,100,4.9,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
5760,-6.971197553462108,18.221369854828968,25.192567408291076,8.104337951146658,2.1297811298067355,14.958448327337681,740243.1503524268,90.04819945718509,49.86149442445894,7.099270432689119,93.87152777777777,353,601.7383589744568,100.0,0,0.0,51.05902777777778,2819,6172.752422332764,3172,2770.71382839817,1719.3618767216722,1577.6156514270263,1167.3957143081307,0,5760,1.0,False,rule_based,13,2021,,-1,20,100,5.0,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
5760,1.3275113618985808,17.637418865785413,16.309907503886834,7.499613752832879,2.1396342341557695,6.670659516898183,716520.1414225324,83.3290416981431,22.235531722993944,7.132114113852565,95.39930555555556,265,493.48263025283813,100.0,0,0.0,61.111111111111114,2240,5014.862869262695,2505,2563.970514295536,766.7424732707419,1584.9142469795343,1140.604291500547,0,5760,1.0,False,rule_based,13,2022,,-1,20,100,5.1,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
5760,-3.8142653819713086,17.52128685038918,21.335552232360484,7.35007553803624,2.3552000843903835,11.630276609933864,711802.2782970604,81.66750597818044,38.767588699779544,7.850666947967945,93.02083333333333,402,549.7288312911987,100.0,0,0.0,53.07291666666667,2703,6248.114597320557,3105,2512.846337649489,1336.8134034486193,1744.592654565445,1265.6447612482766,0,5760,1.0,False,rule_based,13,2023,,-1,20,100,5.1,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
5760,1.5153380181667537,14.760997954261699,13.245659936094945,4.769359504177199,2.2713921984549637,6.204908233462781,599665.5418918815,52.99288337974666,20.68302744487594,7.571307328183212,54.25347222222222,2635,3060.5663890838623,100.0,0,0.0,65.59027777777777,1982,4239.515640258789,4617,1630.5502581794017,713.2078428221463,1682.5127405035428,1466.4380444055837,0,5760,1.0,False,sindy_mpc_conf,13,2020,0.07401621278870349,3703764477,20,100,76.7,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
5760,-3.4637562286707215,8.2791201833389,11.742876412009622,6.636520726537065,1.7877056321334408,3.3186500533391152,336339.2574481428,73.73911918374517,11.062166844463718,5.959018773778136,60.88541666666667,2253,2125.1765718460083,99.51388888888889,28,7935.3489990234375,54.861111111111114,2600,5318.737663269043,4881,2268.8959749741757,381.45402926094425,1324.2263936354907,1357.7373838034532,0,5760,1.0,False,sindy_mpc_conf,13,2021,0.07401621278870349,3703764477,20,100,74.6,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
5760,2.1167631705214385,15.656414170360062,13.539650999838626,5.606496268851116,2.2212229699919153,5.7119317609955935,636041.8256708776,62.294402987234626,19.03977253665198,7.404076566639718,68.85416666666667,1794,1804.5526494979858,100.0,0,0.0,63.38541666666667,2109,4684.28796005249,3903,1916.7508608355133,656.5438807395251,1645.35034762576,1334.6407683587083,0,5760,1.0,False,sindy_mpc_conf,13,2022,0.07401621278870349,3703764477,20,100,84.5,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
5760,0.3769840435854974,11.02411405016247,10.647130006576973,5.11411573218059,2.4513037215514144,3.0817105528449678,447854.63328785036,56.82350813533989,10.272368509483226,8.171012405171382,58.35069444444444,2399,2387.8310356140137,100.0,0,0.0,52.1875,2754,4823.956089019775,5153,1748.4156354315598,354.21960372962155,1815.7805348437357,1707.4454530511516,0,5760,1.0,False,sindy_mpc_conf,13,2023,0.07401621278870349,3703764477,20,100,75.9,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
5760,3.608312793716382,13.998601789726855,10.390288996010474,4.62059879572964,4.478087691677636,1.291602508603198,568693.1977076535,51.33998661921822,4.305341695343993,14.926958972258788,65.92013888888889,1963,1730.6069021224976,66.80555555555556,1912,2531438.4252929688,50.65972222222223,2842,5973.129676818848,6717,1579.6918953870745,148.46005891562373,3317.1019932748877,1397.938877286159,0,5760,1.0,False,sindy_mpc_dense,13,2020,0.05857048475891807,545933081,20,100,70.8,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
5760,-4.379393280744337,7.702849942615192,12.082243223359528,6.011329402394216,3.889827707018684,2.181086113946628,312928.27891874214,66.79254891549128,7.270287046488761,12.966092356728947,77.37847222222223,1303,997.003999710083,57.25694444444444,2462,4019398.362426758,44.583333333333336,3192,7144.309799194336,6957,2055.1553513573035,250.69955332096967,2881.353856189113,1189.6237462438867,0,5760,1.0,False,sindy_mpc_dense,13,2021,0.05857048475891807,545933081,20,100,71.5,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
