steps,epi,revenue,cost_total,cost_heat,cost_co2,cost_elec,fruit_dm_growth,energy_heat_kwh_m2,energy_elec_kwh_m2,co2_kg_m2,t_in_in_corridor_pct,t_in_violation_steps,t_in_violation_area,co2_in_corridor_pct,co2_violation_steps,co2_violation_area,rh_in_corridor_pct,rh_violation_steps,rh_violation_area,violation_steps_total,boiler_sum,lamp_sum,co2_injection_sum,vent_sum,solver_failures,steps_expected,season_fraction,truncated,block,condition,oracle_horizon,seed,test_year,secs,regen_id,config_hash,git_sha,image,metric_scope,horizon,state,rmse,mae,r2,failed_rollouts,attempted_rollouts,recipe,xi_uboil,rng_seed,traj_steps
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,replay,replay_confirmatory,,2,2020,,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,rollout,96.0,t_in,2.4384988699227788,1.9943836422423424,,0.0,20.0,confirmatory,0.0,1712067057.0,5760.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,replay,replay_confirmatory,,2,2020,,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,rollout,96.0,co2,516.4096191215116,421.3044135499999,,0.0,20.0,confirmatory,0.0,1712067057.0,5760.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,replay,replay_confirmatory,,2,2020,,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,rollout,96.0,rh,9.168163428376358,7.236054979741123,,0.0,20.0,confirmatory,0.0,1712067057.0,5760.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,replay,replay_lowthr,,2,2020,,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,one_step,1.0,t_in,1.7819245326613036,1.3841184845097403,0.8409823905200433,,,lowthr,0.04204223150070802,288255471.0,5760.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,replay,replay_lowthr,,2,2020,,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,one_step,1.0,co2,101.52154836069302,82.26597548231013,0.6937767165287989,,,lowthr,0.04204223150070802,288255471.0,5760.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,replay,replay_lowthr,,2,2020,,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,one_step,1.0,rh,6.3413021021458755,4.515073324835729,0.6737152910618363,,,lowthr,0.04204223150070802,288255471.0,5760.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,replay,replay_lowthr,,2,2020,,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,rollout,4.0,t_in,2.3345536778630502,1.9179001783597023,,0.0,20.0,lowthr,0.04204223150070802,288255471.0,5760.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,replay,replay_lowthr,,2,2020,,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,rollout,4.0,co2,166.74295712796192,132.68037776728312,,0.0,20.0,lowthr,0.04204223150070802,288255471.0,5760.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,replay,replay_lowthr,,2,2020,,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,rollout,4.0,rh,5.915743060651086,4.616569375105465,,0.0,20.0,lowthr,0.04204223150070802,288255471.0,5760.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,replay,replay_lowthr,,2,2020,,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,rollout,20.0,t_in,2.413781041546738,1.9834156948419095,,0.0,20.0,lowthr,0.04204223150070802,288255471.0,5760.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,replay,replay_lowthr,,2,2020,,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,rollout,20.0,co2,318.5537143803175,256.31244738839143,,0.0,20.0,lowthr,0.04204223150070802,288255471.0,5760.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,replay,replay_lowthr,,2,2020,,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,rollout,20.0,rh,7.594788105442994,6.137318828428707,,0.0,20.0,lowthr,0.04204223150070802,288255471.0,5760.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,replay,replay_lowthr,,2,2020,,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,rollout,96.0,t_in,2.4741291786369084,2.024177375140808,,0.0,20.0,lowthr,0.04204223150070802,288255471.0,5760.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,replay,replay_lowthr,,2,2020,,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,rollout,96.0,co2,511.8555046258305,427.8658977726344,,0.0,20.0,lowthr,0.04204223150070802,288255471.0,5760.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,replay,replay_lowthr,,2,2020,,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,rollout,96.0,rh,8.450888882339939,6.495666350534291,,0.0,20.0,lowthr,0.04204223150070802,288255471.0,5760.0
