steps,epi,revenue,cost_total,cost_heat,cost_co2,cost_elec,fruit_dm_growth,energy_heat_kwh_m2,energy_elec_kwh_m2,co2_kg_m2,t_in_in_corridor_pct,t_in_violation_steps,t_in_violation_area,co2_in_corridor_pct,co2_violation_steps,co2_violation_area,rh_in_corridor_pct,rh_violation_steps,rh_violation_area,violation_steps_total,boiler_sum,lamp_sum,co2_injection_sum,vent_sum,solver_failures,steps_expected,season_fraction,truncated,block,condition,lam,seed,test_year,xi_uboil,rng_seed,nonzero,rollout_rmse,regen_id,config_hash,git_sha,image,xi_donor
5760,5.427068696582436,15.661228153833052,10.23415945725062,5.170847063713971,4.919772749476531,0.14353964406011624,636237.3937494678,57.45385626348857,0.4784654802003875,16.399242498255102,62.55208333333333,2157,1932.591586112976,78.4375,1242,555279.0886230469,69.47916666666667,1758,3373.7234077453613,5157,1767.8109619711408,16.498809656538484,3644.27611027303,1420.2147854323412,0,5760,1.0,False,lambda,lam=1e-06,1e-06,2,2020,0.04204223150070802,3908171985.0,54.0,11.513945897184565,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,
5760,4.549491012331592,14.547421403766414,9.99793039143482,5.018845302725781,4.823742989445089,0.15534209926395162,590988.9945280106,55.764947808064235,0.5178069975465054,16.079143298150296,62.37847222222223,2167,1967.954725265503,76.16319444444444,1373,585856.2756347656,70.46875,1701,3325.1265563964844,5241,1715.844547450224,17.85541373443042,3573.142954925962,1402.598541917289,0,5760,1.0,False,lambda,lam=0.001,0.001,2,2020,0.04203627603430263,2135125064.0,49.0,11.589891356027293,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,
5760,6.330380081969082,16.269459931960014,9.939079849990936,4.9896208160279265,4.809087016820389,0.14037201714261863,660946.8097358757,55.44023128919918,0.4679067238087288,16.030290056067965,64.79166666666667,2028,1822.2399005889893,82.79513888888889,991,380062.13134765625,67.69097222222223,1861,3519.746913909912,4880,1705.853270295041,16.13471459972418,3562.286678363542,1447.926869966207,0,5760,1.0,False,lambda,lam=0.01,0.01,2,2020,0.04203629633019168,4206027311.0,42.0,11.197173067569873,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,
5760,4.994101378828063,16.669218178507776,11.675116799679715,4.821327956695523,6.3163854443565395,0.5374033986276532,677186.9885018785,53.57031062995026,1.7913446620921774,21.054618147855134,69.01041666666666,1785,1294.5968446731567,53.02083333333333,2706,3218008.318359375,57.86458333333333,2427,4664.588176727295,6918,1648.317249108508,61.77050575090465,4678.804031585048,1371.9421285848414,0,5760,1.0,False,lambda,lam=0.02,0.02,2,2020,0.042611770248150854,3177610036.0,35.0,13.672490407099671,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,
5760,4.994101378828063,16.669218178507776,11.675116799679715,4.821327956695523,6.3163854443565395,0.5374033986276532,677186.9885018785,53.57031062995026,1.7913446620921774,21.054618147855134,69.01041666666666,1785,1294.5968446731567,53.02083333333333,2706,3218008.318359375,57.86458333333333,2427,4664.588176727295,6918,1648.317249108508,61.77050575090465,4678.804031585048,1371.9421285848414,0,5760,1.0,False,lambda,lam=0.03,0.03,2,2020,0.042611770248150854,1444749007.0,35.0,13.672490407099671,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,
5760,4.610125086808308,16.887390735876075,12.277265649067765,4.464848533416144,6.31990368373479,1.4925134319168314,686050.2486449655,49.60942814906827,4.975044773056105,21.0663456124493,58.97569444444445,2363,2637.731845855713,51.26736111111111,2807,4383923.765625,55.57291666666667,2559,5609.7192459106445,7729,1526.4439444171157,171.55326753096875,4681.410136331794,1418.2157376723903,0,5760,1.0,False,lambda,lam=0.04,0.04,2,2020,0.04418395064107239,3109645504.0,33.0,11.235917605878324,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,
5760,8.267243219130332,16.868633391630254,8.601390172499924,4.58233322385282,2.5802435905986245,1.4388133580484785,685288.2315349792,50.91481359836467,4.796044526828262,8.600811968662082,58.229166666666664,2406,3002.469361305237,100.0,0,0.0,63.97569444444444,2075,5257.423469543457,4481,1566.6096497429144,165.3808457558439,1911.291549526784,1326.9057867611252,0,5760,1.0,False,lambda,lam=0.05,0.05,2,2020,0.0,3405464364.0,27.0,11.398024060451595,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,
5760,-1.1220584235955737,12.114372056551296,13.236430480146872,4.522400534823132,2.563476052723863,6.150553892599877,492146.36479739647,50.24889483136813,20.50184630866626,8.544920175746212,47.82986111111111,3005,5287.400231361389,100.0,0,0.0,68.45486111111111,1817,4517.747653961182,4822,1546.1198416183825,706.9602174911612,1898.8711494832025,1221.7356718462793,0,5760,1.0,False,lambda,lam=0.06,0.06,2,2020,0.0,2042305088.0,25.0,14.754467374782013,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,
5760,2.6442943089753412,5.895385932431671,3.2510916234563294,0.16253466650163756,2.300797038451229,0.7877599185034632,239500.05350503663,1.805940738907084,2.625866395011544,7.6693234615040975,33.385416666666664,3837,17801.837741851807,94.49652777777777,317,203726.09716796875,23.350694444444446,4415,33240.89192581177,8569,55.5674073370491,90.54711691354106,1704.2941021877925,1467.0542866289093,0,5760,1.0,False,lambda,lam=0.07,0.07,2,2020,0.0,3512521049.0,21.0,18.04736793341954,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,
5760,2.4974246248704155,5.670940592273539,3.173515967403124,0.1593631630370859,2.2375547594931953,0.7765980448728427,230381.96156111255,1.7707018115231767,2.5886601495761425,7.4585158649773176,32.673611111111114,3878,18294.864314317703,95.43402777777777,263,144725.9832763672,24.53125,4347,32472.06856918335,8488,54.48313268855259,89.26414302889432,1657.4479701789146,1403.817116541195,0,5760,1.0,False,lambda,lam=0.08,0.08,2,2020,0.0,344052681.0,19.0,14.58008852742465,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,
5760,2.4974246248704155,5.670940592273539,3.173515967403124,0.1593631630370859,2.2375547594931953,0.7765980448728427,230381.96156111255,1.7707018115231767,2.5886601495761425,7.4585158649773176,32.673611111111114,3878,18294.864314317703,95.43402777777777,263,144725.9832763672,24.53125,4347,32472.06856918335,8488,54.48313268855259,89.26414302889432,1657.4479701789146,1403.817116541195,0,5760,1.0,False,lambda,lam=0.1,0.1,2,2020,0.0,303994103.0,19.0,14.58008852742465,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,
5760,4.813342761928511,6.1033352474233995,1.289992485494888,0.18499703741250556,0.26409241478450085,0.8409030332978816,247947.9944265756,2.0555226379167286,2.803010110992939,0.8803080492816695,34.20138888888889,3790,17217.21115541458,91.54513888888889,487,603469.948135376,22.552083333333332,4461,32734.910850524902,8738,63.24685044554687,96.65552112366312,195.62401090288677,1290.9170251531023,0,5760,1.0,False,lambda,lam=0.15,0.15,2,2020,0.0,3884067421.0,15.0,14.58008852742465,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,
5760,-2.308611268748458,2.775476065290971,5.084087334039429,0.8220521675464231,0.8862439589933907,3.375791207499616,112753.71515244571,9.133912972738035,11.252637358332054,2.9541465299779692,26.28472222222222,4246,23572.105517864227,76.99652777777779,1325,2546575.79296875,27.98611111111111,4148,25979.88241958618,9719,281.0434762109194,388.02197785695796,656.4770071481869,880.7577838503678,0,5760,1.0,False,lambda,lam=0.2,0.2,2,2020,0.0,4134072024.0,11.0,3.5606308353896714,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,
5760,7.747941272354749,16.58924890624828,8.841307633893528,4.696139962216519,2.5692829779177306,1.5758846937592785,673938.2368163363,52.17933291351689,5.252948979197595,8.564276593059102,60.65972222222222,2266,2712.7955198287964,100.0,0,0.0,64.11458333333333,2067,4828.194198608398,4333,1605.517934868112,181.13617161396218,1903.1725762411702,1421.3883619387125,0,5760,1.0,False,knock,baseline,,2,2020,0.0,1712067057.0,,,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,0.04204223150070802
5760,7.747941272354749,16.58924890624828,8.841307633893528,4.696139962216519,2.5692829779177306,1.5758846937592785,673938.2368163363,52.17933291351689,5.252948979197595,8.564276593059102,60.65972222222222,2266,2712.7955198287964,100.0,0,0.0,64.11458333333333,2067,4828.194198608398,4333,1605.517934868112,181.13617161396218,1903.1725762411702,1421.3883619387125,0,5760,1.0,False,knock,knockout,,2,2020,0.0,1712067057.0,,,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,0.04204223150070802
5760,8.0745307743659,16.370912499346982,8.296381724981082,4.80923413784596,2.4395572390632707,1.0475903480718491,665068.3202859712,53.435934864955115,3.491967826906164,8.131857463544236,64.11458333333333,2067,2053.8690004348755,100.0,0,0.0,64.25347222222221,2059,4612.611721038818,4126,1644.1826102364644,120.41268382626379,1807.0794361849175,1406.4380902478308,0,5760,1.0,False,knock,knockin,,2,2020,0.04204223150070802,1712067057.0,,,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,0.04204223150070802
5760,0.175241358816544,8.22341469409102,8.048173335274473,4.423255921938202,2.259585468666942,1.36533194466933,334076.22194744763,49.14728802153559,4.5511064822311,7.53195156222314,70.53819444444444,1697,3224.668785095215,73.19444444444444,1544,5119569.66394043,48.99305555555556,2938,9669.556865692139,6179,1512.2242470310875,156.93470645320053,1673.7670141934902,1222.2918960447976,0,5760,1.0,False,cross,baseline,,2,2020,0.006554442300224949,,,,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,
5760,0.1892386350191415,8.345924887519644,8.156686252500503,4.4294683837485636,2.313803286537737,1.4134145822142021,339053.1985554855,49.21631537498404,4.711381940714007,7.712677621792458,70.85069444444444,1679,3219.9173831939697,72.20486111111111,1601,5239781.427612305,47.89930555555556,3001,9750.368984222412,6281,1514.348164413864,162.46144622119908,1713.9283610044288,1212.2292155562009,0,5760,1.0,False,cross,ko_uboil,,2,2020,0.0,,,,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,
5760,0.5204705421706439,8.993506871764055,8.473036329593413,4.587487515560774,2.442193674239812,1.4433551397928264,365361.21666541474,50.972083506230824,4.811183799309421,8.140645580799374,72.34375,1593,3078.4787578582764,73.14236111111111,1547,4499878.307250977,47.13541666666667,3045,9084.79201889038,6185,1568.3718002313963,165.9028894469495,1809.0323510019703,1280.5500302259888,0,5760,1.0,False,cross,ko_cross,,2,2020,0.006554442300224949,,,,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,
5760,0.7382974398499864,9.273174885909707,8.53487744605972,4.628555649864881,2.469685221075216,1.4366365751196235,376722.7297400818,51.42839610960979,4.788788583732079,8.23228407025072,72.27430555555556,1597,2842.4052600860596,72.8125,1566,4508489.368774414,46.05902777777778,3107,9429.526916503906,6270,1582.412188297442,165.13064063330773,1829.3964601657628,1286.8878841564788,0,5760,1.0,False,cross,ko_both,,2,2020,0.0,,,,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,
