steps,epi,revenue,cost_total,cost_heat,cost_co2,cost_elec,fruit_dm_growth,energy_heat_kwh_m2,energy_elec_kwh_m2,co2_kg_m2,t_in_in_corridor_pct,t_in_violation_steps,t_in_violation_area,co2_in_corridor_pct,co2_violation_steps,co2_violation_area,rh_in_corridor_pct,rh_violation_steps,rh_violation_area,violation_steps_total,boiler_sum,lamp_sum,co2_injection_sum,vent_sum,solver_failures,steps_expected,season_fraction,truncated,block,condition,lam,seed,test_year,xi_uboil,rng_seed,nonzero,rollout_rmse,regen_id,config_hash,git_sha,image,xi_donor
5760,-0.7104617882550834,13.195267175128635,13.90572896338372,5.042318502949228,5.589652787603393,3.2737576728310973,536057.7289896008,56.02576114388031,10.912525576103658,18.63217595867798,68.88888888888889,1792,2911.8614864349365,48.420138888888886,2971,6796096.958374023,55.19097222222222,2581,6050.686000823975,7344,1723.8695737286912,376.29398542035426,4140.483546879715,1249.1262934553747,0,5760,1.0,False,lambda,lam=1e-06,1e-06,11,2020,0.035921741877236825,3638040055.0,54.0,11.30433449090867,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,
5760,1.8072207594246108,14.190020645834451,12.38279988640984,4.789235717439823,5.7457834638963305,1.8477807050736872,576469.5887370246,53.21373019377581,6.159269016912291,19.152611546321104,69.39236111111111,1763,1555.0286884307861,50.06944444444444,2876,3971956.6938476562,55.57291666666667,2559,5410.170520782471,7198,1637.3455433853653,212.38858675299707,4256.135897225912,1309.3221847024697,0,5760,1.0,False,lambda,lam=0.001,0.001,11,2020,0.035908287108472284,2725210413.0,50.0,11.293596045450792,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,
5760,2.5631299102234983,15.126078794346135,12.562948884122639,4.799607778683807,5.8073223638546185,1.9560187415842134,614496.9510203118,53.32897531870897,6.520062471947378,19.35774121284873,70.74652777777779,1685,1461.2123413085938,49.70486111111111,2897,4088177.3580322266,54.80902777777777,2603,5517.709232330322,7185,1640.8915479658137,224.82974056330397,4301.720268252021,1308.850506154116,0,5760,1.0,False,lambda,lam=0.01,0.01,11,2020,0.035908287108472284,2979236517.0,43.0,11.104741957088727,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,
5760,3.0055620212435663,14.407906252641151,11.402344231397585,4.54534580793787,4.694065742509177,2.162932680950538,585321.1915135467,50.50384231042078,7.20977560316846,15.646885808363924,75.22569444444444,1427,1320.3649864196777,59.114583333333336,2355,3704540.1235351562,41.57986111111111,3365,8601.928066253662,7147,1553.9643795607653,248.61295155713208,3477.085734039218,1336.6914716516249,0,5760,1.0,False,lambda,lam=0.02,0.02,11,2020,0.03649704924664489,88450681.0,41.0,9.50798268960892,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,
5760,5.697230151566544,17.027030341675058,11.329800190108514,4.873845081054046,5.858742331794479,0.5972127772599877,691723.1076305492,54.15383423393385,1.9907092575332923,19.529141105981598,75.50347222222223,1411,860.131067276001,53.697916666666664,2667,2763099.6091308594,53.888888888888886,2656,5137.583080291748,6734,1666.271823023655,68.64514662411761,4339.809135777887,1247.858249299532,0,5760,1.0,False,lambda,lam=0.03,0.03,11,2020,0.03988559072183232,3697437329.0,37.0,10.74061914009506,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,
5760,-1.0693125826627945,12.642496338512817,13.711808921175612,4.829927110354506,3.5835419111059776,5.2983398997151285,513601.4137520832,53.665856781716734,17.66113299905043,11.945139703686593,49.895833333333336,2886,4552.782227039337,99.58333333333333,24,3170.7177734375,70.72916666666667,1686,3356.9144439697266,4596,1651.2571321318483,609.0045860591486,2654.4754901104698,1440.1361377349458,0,5760,1.0,False,lambda,lam=0.04,0.04,11,2020,0.0,2885664603.0,33.0,11.512091034370028,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,
5760,-0.768682448957189,11.924801575645766,12.693484024602956,4.511469677042827,2.3577806814070628,5.8242336661530665,484445.0640106093,50.12744085603141,19.414112220510223,7.8592689380235425,46.90972222222222,3058,5063.780193328857,100.0,0,0.0,67.25694444444444,1886,3990.772258758545,4944,1542.3827955355046,669.4521456845114,1746.504209173277,1395.0794956607756,0,5760,1.0,False,lambda,lam=0.05,0.05,11,2020,0.0,2104078947.0,27.0,11.481304992472714,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,
5760,1.7151474025394382,4.9995373896244,3.2843899870849627,0.17219497058582495,2.28456971111176,0.8276253053873779,203106.2064534913,1.9132774509536106,2.7587510179579264,7.615232370372533,29.895833333333332,4038,19959.713313102722,94.32291666666667,327,249665.3575439453,29.427083333333332,4065,27088.144199371338,8430,58.87007534511247,95.12934540166793,1692.2738604571623,1427.662522032772,0,5760,1.0,False,lambda,lam=0.06,0.06,11,2020,0.0,811411276.0,23.0,10.480666940879154,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,
5760,1.7151474025394382,4.9995373896244,3.2843899870849627,0.17219497058582495,2.28456971111176,0.8276253053873779,203106.2064534913,1.9132774509536106,2.7587510179579264,7.615232370372533,29.895833333333332,4038,19959.713313102722,94.32291666666667,327,249665.3575439453,29.427083333333332,4065,27088.144199371338,8430,58.87007534511247,95.12934540166793,1692.2738604571623,1427.662522032772,0,5760,1.0,False,lambda,lam=0.07,0.07,11,2020,0.0,3182931736.0,23.0,10.480666940879154,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,
5760,1.7151474025394382,4.9995373896244,3.2843899870849627,0.17219497058582495,2.28456971111176,0.8276253053873779,203106.2064534913,1.9132774509536106,2.7587510179579264,7.615232370372533,29.895833333333332,4038,19959.713313102722,94.32291666666667,327,249665.3575439453,29.427083333333332,4065,27088.144199371338,8430,58.87007534511247,95.12934540166793,1692.2738604571623,1427.662522032772,0,5760,1.0,False,lambda,lam=0.08,0.08,11,2020,0.0,2120554310.0,23.0,10.480666940879154,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,
5760,2.654818543523635,5.625285135641812,2.9704665921181777,0.15503623304441572,2.0548530047178604,0.7605773543559015,228527.20863544865,1.7226248116046192,2.535257847853005,6.849510015726201,32.395833333333336,3894,18412.323304653168,95.05208333333334,285,178114.76635742188,25.590277777777775,4286,32023.75791168213,8465,53.00384031491558,87.4226843956065,1522.1133364849784,1403.526365116876,0,5760,1.0,False,lambda,lam=0.1,0.1,11,2020,0.0,1919924582.0,20.0,13.159039652064704,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,
