steps,epi,revenue,cost_total,cost_heat,cost_co2,cost_elec,fruit_dm_growth,energy_heat_kwh_m2,energy_elec_kwh_m2,co2_kg_m2,t_in_in_corridor_pct,t_in_violation_steps,t_in_violation_area,co2_in_corridor_pct,co2_violation_steps,co2_violation_area,rh_in_corridor_pct,rh_violation_steps,rh_violation_area,violation_steps_total,boiler_sum,lamp_sum,co2_injection_sum,vent_sum,solver_failures,steps_expected,season_fraction,truncated,method,seed,test_year,xi_uboil,rng_seed,horizon,max_solver_failures,secs,regen_id,config_hash,git_sha,image
5760,4.633505033605601,18.82551512786217,14.192010094256572,7.289512529497127,2.1524715303685187,4.750026034390926,764786.5520694008,80.99458366107919,15.83342011463642,7.174905101228396,95.22569444444444,275,385.74970149993896,100.0,0,0.0,62.10069444444445,2183,6893.667533874512,2458,2492.1410341909514,545.9800039294614,1594.4233554580537,964.8017977790362,0,5760,1.0,False,rule_based,19,2020,,-1,20,100,4.5,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
5760,-6.971197553462108,18.221369854828968,25.192567408291076,8.104337951146658,2.1297811298067355,14.958448327337681,740243.1503524268,90.04819945718509,49.86149442445894,7.099270432689119,93.87152777777777,353,601.7383589744568,100.0,0,0.0,51.05902777777778,2819,6172.752422332764,3172,2770.71382839817,1719.3618767216722,1577.6156514270263,1167.3957143081307,0,5760,1.0,False,rule_based,19,2021,,-1,20,100,4.5,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
5760,1.3275113618985808,17.637418865785413,16.309907503886834,7.499613752832879,2.1396342341557695,6.670659516898183,716520.1414225324,83.3290416981431,22.235531722993944,7.132114113852565,95.39930555555556,265,493.48263025283813,100.0,0,0.0,61.111111111111114,2240,5014.862869262695,2505,2563.970514295536,766.7424732707419,1584.9142469795343,1140.604291500547,0,5760,1.0,False,rule_based,19,2022,,-1,20,100,4.5,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
5760,-3.8142653819713086,17.52128685038918,21.335552232360484,7.35007553803624,2.3552000843903835,11.630276609933864,711802.2782970604,81.66750597818044,38.767588699779544,7.850666947967945,93.02083333333333,402,549.7288312911987,100.0,0,0.0,53.07291666666667,2703,6248.114597320557,3105,2512.846337649489,1336.8134034486193,1744.592654565445,1265.6447612482766,0,5760,1.0,False,rule_based,19,2023,,-1,20,100,4.6,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
5760,-1.5839956005331344,19.866301651990888,21.450297252524024,5.799936508586676,2.259679020685658,13.390681723251692,807068.5046121299,64.4437389842964,44.63560574417231,7.532263402285526,82.86458333333333,987,806.6969289779663,100.0,0,0.0,48.28125,2979,5552.193145751953,3966,1982.8842754183545,1539.1588188297228,1673.8363114954727,1943.4781103782848,0,5760,1.0,False,sindy_mpc_conf,19,2020,0.05812297632532848,3747979278,20,100,79.7,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
5760,-16.53613334740595,13.624431414803787,30.16056476220974,7.967980156136273,1.8915137731320961,20.301070832941377,553492.5262264039,88.53311284595858,67.67023610980459,6.30504591044032,89.73958333333333,591,471.6814374923706,99.72222222222223,16,2845.4132080078125,31.28472222222222,3958,6788.430526733398,4565,2724.0957799471557,2333.4564182471718,1401.121314433251,1909.0913513840512,0,5760,1.0,False,sindy_mpc_conf,19,2021,0.05812297632532848,3747979278,20,100,72.8,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
5760,-6.771441362827993,19.28549898988276,26.056940352710754,6.377546302713743,2.153507722886544,17.525886327110467,783473.3964639872,70.86162558570825,58.419621090368224,7.17835907628848,92.55208333333333,429,428.71878147125244,100.0,0,0.0,40.46875,3429,5827.414566040039,3858,2180.357711612618,2014.4696927835375,1595.1909059738064,1723.7937886479315,0,5760,1.0,False,sindy_mpc_conf,19,2022,0.05812297632532848,3747979278,20,100,78.3,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
5760,-3.246978880108471,14.974515692466003,18.221494572574475,6.636361278154814,2.2275899822579373,9.357543312161724,608339.7000064314,73.73734753505349,31.19181104053908,7.425299940859791,89.82638888888889,586,502.31186962127686,100.0,0,0.0,45.43402777777778,3143,5079.495918273926,3729,2268.8414625705004,1075.579691212183,1650.066654753144,2063.039936858534,0,5760,1.0,False,sindy_mpc_conf,19,2023,0.05812297632532848,3747979278,20,100,77.7,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
5760,4.6482630820908035,17.335977717925964,12.68771463583516,4.68347561860212,6.21226195851575,1.79197705871729,704274.0947907423,52.038617984468004,5.973256862390967,20.70753986171917,68.85416666666667,1794,1539.6824035644531,53.697916666666664,2667,4222710.909545898,56.041666666666664,2532,5894.0515213012695,6993,1601.1882450241583,205.9743748138777,4601.675524937185,1387.998237186424,0,5760,1.0,False,sindy_mpc_dense,19,2020,0.049288431371211895,675834094,20,100,66.3,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
5760,-1.9280623789099938,13.709288760278673,15.637351139188667,6.409740973932212,5.703511064252635,3.524099101003818,556939.855886321,71.21934415480236,11.74699700334606,19.011703547508784,77.95138888888889,1270,834.5840311050415,46.302083333333336,3093,6067649.786636353,42.88194444444444,3290,7935.34553527832,7653,2191.364434293443,405.0688623431443,4224.823011289346,1228.6312216716942,0,5760,1.0,False,sindy_mpc_dense,19,2021,0.049288431371211895,675834094,20,100,67.7,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
5760,0.6897354891446366,16.65538291210939,15.96564742296475,5.6490313316560785,5.215589077233361,5.101027014075313,676624.9308044439,62.76701479617865,17.003423380251043,17.385296924111202,81.78819444444444,1049,950.1283617019653,54.34027777777778,2630,4829910.439453125,55.86805555555555,2542,6741.65954208374,6221,1931.2927635555475,586.3249442234106,3863.3993162097777,1212.9525901209051,0,5760,1.0,False,sindy_mpc_dense,19,2022,0.049288431371211895,675834094,20,100,67.5,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
5760,0.42095690194568997,13.392033501764466,12.971076599818776,5.45403606429216,6.57889779782667,0.9381427376999477,544051.3610091815,60.60040071435734,3.127142458999826,21.929659326088903,71.23263888888889,1657,1172.8427143096924,64.32291666666666,2055,2806583.8959960938,53.47222222222222,2680,4562.451816558838,6392,1864.6277140108527,107.83249837784174,4873.2576274883195,1653.0527380508638,0,5760,1.0,False,sindy_mpc_dense,19,2023,0.049288431371211895,675834094,20,100,65.2,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
5760,4.649696309434045,17.336668962293466,12.68697265285942,4.682596015492278,6.210599309032393,1.7937773283347491,704302.176593172,52.02884461658087,5.97925776111583,20.701997696774644,68.76736111111111,1799,1538.6343240737915,53.71527777777778,2666,4221241.651855469,56.00694444444444,2534,5895.866607666016,6999,1600.8875267414967,206.18130256125616,4600.4439323116185,1388.1746042826244,0,5760,1.0,False,sindy_mpc_lowthr,19,2020,0.04928842647894444,1519259795,20,100,65.1,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
5760,-1.9223655837420852,13.70197122827673,15.624336812018814,6.408534813376548,5.7021836174865355,3.5136183811557307,556642.5811487421,71.20594237085054,11.712061270519103,19.007278724955118,77.86458333333334,1275,836.4359931945801,46.28472222222222,3094,6068744.805999756,42.88194444444444,3290,7939.967590332031,7659,2190.9520736415716,403.86418154330903,4223.83971532207,1228.111777547429,0,5760,1.0,False,sindy_mpc_lowthr,19,2021,0.04928842647894444,1519259795,20,100,66.9,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
5760,0.6916952157376124,16.65510245376243,15.963407238024818,5.648084012404448,5.214315259625767,5.101007965994602,676613.5371840987,62.75648902671609,17.003359886648674,17.381050865419226,81.75347222222223,1051,948.9371242523193,54.479166666666664,2622,4822655.593994141,55.90277777777778,2540,6729.705253601074,6213,1930.968891797434,586.3227550437329,3862.4557472511833,1213.1009344726208,0,5760,1.0,False,sindy_mpc_lowthr,19,2022,0.04928842647894444,1519259795,20,100,67.1,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
5760,0.42404627996305694,13.389262731684797,12.965216451721743,5.453208174193626,6.574226229237978,0.9377820482901384,543938.798474695,60.59120193548473,3.1259401609671285,21.914087430793263,71.18055555555556,1660,1175.936861038208,64.40972222222221,2050,2813636.7774658203,53.45486111111111,2681,4572.8124351501465,6391,1864.3446741208522,107.79104008738791,4869.797206527344,1652.4279359575612,0,5760,1.0,False,sindy_mpc_lowthr,19,2023,0.04928842647894444,1519259795,20,100,65.0,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
5760,-3.516083890690614,10.099764698007323,13.615848588697936,6.6616416537512695,2.3926469632062037,4.561559971740463,410302.9408565475,74.01824059723633,15.205199905801544,7.975489877354013,80.01736111111111,1151,853.3541212081909,96.49305555555556,202,71697.06787109375,72.41319444444444,1589,3038.213535308838,2942,2277.484326417629,524.3172386427133,1772.3310841580374,685.7375625004811,0,5760,1.0,False,nn_mpc,19,2020,,-1,20,100,2026.6,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
5760,-7.878051733282278,9.38785195019223,17.26590368347451,8.484909700781632,2.242881043770608,6.53811293892227,381381.4854765594,94.27677445312925,21.793709796407565,7.476270145902028,86.84027777777777,758,797.3443222045898,88.03819444444444,689,357499.0731201172,63.125,2124,4103.365440368652,3571,2900.8238286925443,751.5072339746434,1661.3933667752108,544.5402145064998,0,5760,1.0,False,nn_mpc,19,2021,,-1,20,100,1936.8,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
