steps,epi,revenue,cost_total,cost_heat,cost_co2,cost_elec,fruit_dm_growth,energy_heat_kwh_m2,energy_elec_kwh_m2,co2_kg_m2,t_in_in_corridor_pct,t_in_violation_steps,t_in_violation_area,co2_in_corridor_pct,co2_violation_steps,co2_violation_area,rh_in_corridor_pct,rh_violation_steps,rh_violation_area,violation_steps_total,boiler_sum,lamp_sum,co2_injection_sum,vent_sum,solver_failures,steps_expected,season_fraction,truncated,block,condition,factor,value,seed,test_year,regen_id,config_hash,git_sha,image,nonzero,xi_uboil,rep
5760,6.3308833437340875,13.893170790745444,7.562287447011357,4.620453553361706,2.8619546831740865,0.07987921047556328,564410.0633740337,51.33837281513007,0.2662640349185443,9.539848943913622,58.958333333333336,2364,2711.162693977356,98.26388888888889,100,55967.79443359375,62.25694444444444,2174,5079.422882080078,4638,1579.6422399791777,9.181518442363082,2119.966431493073,1447.3560747690326,0,5760,1.0,False,design,mpc_horizon=8,mpc_horizon,8.0,13,2020,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,,,
5760,5.478279538444526,13.624202903742088,8.145923365297561,4.609708128889023,3.2290641180417445,0.30715111836679254,553483.2429645223,51.218979209878036,1.023837061222642,10.76354706013915,60.60763888888889,2269,2525.364356994629,94.47916666666667,318,303969.68994140625,59.49652777777777,2333,5347.933261871338,4920,1575.9685904674554,35.30472639158817,2391.89934695565,1442.0767418176702,0,5760,1.0,False,design,mpc_horizon=12,mpc_horizon,12.0,13,2020,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,,,
5760,3.608312793716382,13.998601789726855,10.390288996010474,4.62059879572964,4.478087691677636,1.291602508603198,568693.1977076535,51.33998661921822,4.305341695343993,14.926958972258788,65.92013888888889,1963,1730.6069021224976,66.80555555555556,1912,2531438.4252929688,50.65972222222223,2842,5973.129676818848,6717,1579.6918953870745,148.46005891562373,3317.1019932748877,1397.938877286159,0,5760,1.0,False,design,mpc_horizon=20,mpc_horizon,20.0,13,2020,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,,,
5760,3.057879881087721,14.173851472623083,11.115971591535365,4.616249215844688,4.97821335740708,1.5215090182835973,575812.7160753128,51.29165795382986,5.071696727611991,16.59404452469027,66.77083333333333,1914,1668.562087059021,60.138888888888886,2296,3224861.3271484375,50.05208333333333,2877,6153.519386291504,7087,1578.2048590133095,174.8860938981475,3687.565449865032,1385.5387596772202,0,5760,1.0,False,design,mpc_horizon=30,mpc_horizon,30.0,13,2020,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,,,
5760,4.049081501063636,13.834933563577959,9.785852062514323,4.532813571413646,3.9834858964902438,1.2695525946104342,562044.1760203546,50.3645952379294,4.231841982034781,13.278286321634146,66.33680555555556,1939,1777.775197982788,71.11111111111111,1664,2175195.5677490234,46.75347222222222,3067,7310.812294006348,6670,1549.6798528996196,145.92558563886607,2950.730294133759,1423.9512227188611,0,5760,1.0,False,design,stlsq_threshold=0.01,stlsq_threshold,0.01,13,2020,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,46.0,0.05860928988133107,
5760,1.8293402744456126,14.763502758445997,12.934162484000385,4.692133559093589,2.336027916609956,5.9060010082968395,599767.2995618687,52.134817323262105,19.68667002765613,7.786759722033187,52.916666666666664,2712,3240.689552307129,100.0,0,0.0,64.51388888888889,2044,4351.5256996154785,4756,1604.1482251166394,678.850690530466,1730.3910490705534,1436.8642679142702,0,5760,1.0,False,design,stlsq_threshold=0.05,stlsq_threshold,0.05,13,2020,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,28.0,0.07666551390595863,
5760,2.5294580864911893,5.608938351170704,3.079480264679515,0.1760779511667788,2.0570309035237737,0.8463714099889621,227863.12051630986,1.9564216796308755,2.8212380332965403,6.856769678412579,32.083333333333336,3912,18384.096962451935,94.47916666666667,318,209891.60485839844,25.92013888888889,4267,31941.450397491455,8497,60.197590052726525,97.28407019821542,1523.726593209084,1351.7527236516053,0,5760,1.0,False,design,stlsq_threshold=0.1,stlsq_threshold,0.1,13,2020,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,20.0,0.0,
5760,4.256623735043874,5.771086468326521,1.5144627332826468,0.217864488685783,0.3050993009843256,0.9914989436125382,234450.38777576492,2.4207165409531446,3.304996478708461,1.016997669947752,33.07291666666667,3855,17720.09557914734,91.23263888888889,505,732213.9479980469,25.60763888888889,4285,31165.65885925293,8645,74.48358585866694,113.96539589750861,225.99948240298738,1261.0246825285303,0,5760,1.0,False,design,stlsq_threshold=0.2,stlsq_threshold,0.2,13,2020,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,13.0,0.0,
5760,5.706150686887284,13.151473839481525,7.44532315259424,4.663351245674688,2.2343163320294446,0.5476555748901071,534278.6247289369,51.81501384082987,1.8255185829670237,7.447721106764815,57.77777777777777,2432,2521.941113471985,99.51388888888889,28,10948.006103515625,59.02777777777778,2360,5394.014709472656,4820,1594.3081169840082,62.94891645521434,1655.0491348462758,1486.166406908192,0,5760,1.0,False,design,coef_perturb=0.1,coef_perturb,0.1,13,2020,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,,,0.0
5760,-8.346198043809952,12.704145184758776,21.050343228568728,8.11500195466271,6.754141077197757,6.181200196708259,516105.89813082526,90.16668838514121,20.604000655694197,22.51380359065919,94.47916666666667,318,980.8463869094849,37.98611111111111,3572,1702362.334350586,84.80902777777779,875,2250.507007598877,4765,2774.3596403809242,710.4827811950804,5003.067463829976,1863.9241048928434,0,5760,1.0,False,design,coef_perturb=0.1,coef_perturb,0.1,13,2020,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,,,1.0
