block,condition,seed,variant,degree,optimizer,denoise,n_days_train,regen_id,config_hash,git_sha,image,nonzero,kappa,rollout_rmse_t_in,diverged_frac,one_step_rmse_t_in,sign_pass,embeddable,secs
ladder,physics/d1/stlsq/none,19,physics,1,stlsq,none,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,38,52.789022084777834,25.567401012483472,0.5166666666666667,1.6914540822084212,,True,22.8
ladder,physics/d1/stlsq/savgol,19,physics,1,stlsq,savgol,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,7,42.90707204933545,5.598231578352705,0.0,3.106662487846956,,True,38.6
ladder,physics/d1/stlsq/kalman,19,physics,1,stlsq,kalman,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,40.61436045632088,5.897394459372033,0.0,3.1092071562910504,,True,40.2
ladder,physics/d1/sr3/none,19,physics,1,sr3,none,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,18,52.789022084777834,576.9331305447828,0.55,2.3495101402426313,,True,21.4
ladder,physics/d1/sr3/savgol,19,physics,1,sr3,savgol,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,42.90707204933545,5.338134606668648,0.0,3.0961547614238216,,True,39.4
ladder,physics/d1/sr3/kalman,19,physics,1,sr3,kalman,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,40.61436045632088,24.742801950500912,0.0,3.117429862781654,,True,39.3
ladder,physics/d1/constrained/none,19,physics,1,constrained,none,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,18,52.789022084777834,576.9331305447828,0.55,2.3495101402426313,,True,21.3
ladder,physics/d1/constrained/savgol,19,physics,1,constrained,savgol,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,42.90707204933545,5.338134606668648,0.0,3.0961547614238216,,True,39.7
ladder,physics/d1/constrained/kalman,19,physics,1,constrained,kalman,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,40.61436045632088,24.742801950500912,0.0,3.117429862781654,,True,39.8
ladder,physics/d1/ensemble/none,19,physics,1,ensemble,none,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,40,52.789022084777834,26.564474847434454,0.5833333333333334,1.696971008612879,,True,20.8
ladder,physics/d1/ensemble/savgol,19,physics,1,ensemble,savgol,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,42.90707204933545,5.5908895067056275,0.0,3.1065542364207523,,True,40.0
ladder,physics/d1/ensemble/kalman,19,physics,1,ensemble,kalman,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,40.61436045632088,5.913588141240683,0.0,3.109289848717407,,True,39.7
ladder,physics/d2/stlsq/none,19,physics,2,stlsq,none,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,272,52.789022084777834,240.2154142496828,0.31666666666666665,0.9809854100164415,,False,252.3
ladder,physics/d2/stlsq/savgol,19,physics,2,stlsq,savgol,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,9,42.90707204933545,4.706811296510487,0.1,3.0867290648329777,,False,315.4
ladder,physics/d2/stlsq/kalman,19,physics,2,stlsq,kalman,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,40.61436045632088,5.897394459372033,0.0,3.1092071562910504,,False,333.9
ladder,physics/d2/sr3/none,19,physics,2,sr3,none,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,145,52.789022084777834,826.0199712758865,0.9666666666666667,2.9312431961406538,,False,55.7
ladder,physics/d2/sr3/savgol,19,physics,2,sr3,savgol,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,7,42.90707204933545,12.818574425094535,0.0,3.2407947418542995,,False,327.9
ladder,physics/d2/sr3/kalman,19,physics,2,sr3,kalman,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,40.61436045632088,20.932979279480254,0.0,3.1169126613642772,,False,332.3
ladder,physics/d2/constrained/none,19,physics,2,constrained,none,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,145,52.789022084777834,826.0199712758865,0.9666666666666667,2.9312431961406538,,False,55.1
ladder,physics/d2/constrained/savgol,19,physics,2,constrained,savgol,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,7,42.90707204933545,12.818574425094535,0.0,3.2407947418542995,,False,330.6
ladder,physics/d2/constrained/kalman,19,physics,2,constrained,kalman,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,40.61436045632088,20.932979279480254,0.0,3.1169126613642772,,False,333.1
ladder,physics/d2/ensemble/none,19,physics,2,ensemble,none,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,257,52.789022084777834,10824.162578196223,1.0,4.854768889456348,,False,19.2
ladder,physics/d2/ensemble/savgol,19,physics,2,ensemble,savgol,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,5,42.90707204933545,5.464206629733021,0.13333333333333333,3.1053312742437,,False,306.1
ladder,physics/d2/ensemble/kalman,19,physics,2,ensemble,kalman,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,40.61436045632088,5.947673852685357,0.0,3.109454274431028,,False,334.5
ladder,physics_no_cross/d1/stlsq/none,19,physics_no_cross,1,stlsq,none,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,28,24.017688235762687,9.256318424377994,0.13333333333333333,1.7565363020766092,,True,29.8
ladder,physics_no_cross/d1/stlsq/savgol,19,physics_no_cross,1,stlsq,savgol,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,13.825425786533113,5.598231578352705,0.0,3.106662487846956,,True,33.5
ladder,physics_no_cross/d1/stlsq/kalman,19,physics_no_cross,1,stlsq,kalman,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,13.655250891481304,5.897394459372033,0.0,3.1092071562910504,,True,34.3
ladder,physics_no_cross/d1/sr3/none,19,physics_no_cross,1,sr3,none,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,9,24.017688235762687,4.103620451387833,0.0,2.7532625459416433,,True,33.3
ladder,physics_no_cross/d1/sr3/savgol,19,physics_no_cross,1,sr3,savgol,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,13.825425786533113,5.369701055469434,0.0,3.098971913232471,,True,33.6
ladder,physics_no_cross/d1/sr3/kalman,19,physics_no_cross,1,sr3,kalman,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,13.655250891481304,13.328698266361961,0.0,3.1153866845052303,,True,34.2
ladder,physics_no_cross/d1/constrained/none,19,physics_no_cross,1,constrained,none,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,9,24.017688235762687,4.103620451387833,0.0,2.7532625459416433,,True,34.0
ladder,physics_no_cross/d1/constrained/savgol,19,physics_no_cross,1,constrained,savgol,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,13.825425786533113,5.369701055469434,0.0,3.098971913232471,,True,34.0
ladder,physics_no_cross/d1/constrained/kalman,19,physics_no_cross,1,constrained,kalman,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,13.655250891481304,13.328698266361961,0.0,3.1153866845052303,,True,35.0
ladder,physics_no_cross/d1/ensemble/none,19,physics_no_cross,1,ensemble,none,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,29,24.017688235762687,8.53737462236956,0.11666666666666667,1.7604108871586088,,True,30.7
ladder,physics_no_cross/d1/ensemble/savgol,19,physics_no_cross,1,ensemble,savgol,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,13.825425786533113,5.612497728218559,0.0,3.1068619056607614,,True,34.1
ladder,physics_no_cross/d1/ensemble/kalman,19,physics_no_cross,1,ensemble,kalman,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,13.655250891481304,5.813718646416065,0.0,3.1087225562539063,,True,34.4
ladder,physics_no_cross/d2/stlsq/none,19,physics_no_cross,2,stlsq,none,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,118,24.017688235762687,42.22482237025753,0.18333333333333332,1.0273621544450744,,False,187.4
ladder,physics_no_cross/d2/stlsq/savgol,19,physics_no_cross,2,stlsq,savgol,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,13.825425786533113,5.598231578352705,0.0,3.106662487846956,,False,230.2
ladder,physics_no_cross/d2/stlsq/kalman,19,physics_no_cross,2,stlsq,kalman,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,13.655250891481304,5.897394459372033,0.0,3.1092071562910504,,False,226.7
ladder,physics_no_cross/d2/sr3/none,19,physics_no_cross,2,sr3,none,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,50,24.017688235762687,601.7388425000619,0.9666666666666667,2.844773410549501,,False,28.4
ladder,physics_no_cross/d2/sr3/savgol,19,physics_no_cross,2,sr3,savgol,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,13.825425786533113,6.949742493682911,0.0,3.1118885939686964,,False,226.3
ladder,physics_no_cross/d2/sr3/kalman,19,physics_no_cross,2,sr3,kalman,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,13.655250891481304,11.086185726889315,0.0,3.114662243508333,,False,226.7
ladder,physics_no_cross/d2/constrained/none,19,physics_no_cross,2,constrained,none,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,50,24.017688235762687,601.7388425000619,0.9666666666666667,2.844773410549501,,False,28.5
ladder,physics_no_cross/d2/constrained/savgol,19,physics_no_cross,2,constrained,savgol,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,13.825425786533113,6.949742493682911,0.0,3.1118885939686964,,False,222.2
ladder,physics_no_cross/d2/constrained/kalman,19,physics_no_cross,2,constrained,kalman,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,13.655250891481304,11.086185726889315,0.0,3.114662243508333,,False,215.6
ladder,physics_no_cross/d2/ensemble/none,19,physics_no_cross,2,ensemble,none,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,128,24.017688235762687,2177.6389250745174,0.6666666666666666,3.41726397143474,,False,106.1
ladder,physics_no_cross/d2/ensemble/savgol,19,physics_no_cross,2,ensemble,savgol,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,13.825425786533113,5.596684027826895,0.0,3.1066400020034033,,False,222.0
ladder,physics_no_cross/d2/ensemble/kalman,19,physics_no_cross,2,ensemble,kalman,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,13.655250891481304,5.820231568301906,0.0,3.108764250669927,,False,222.7
