block,condition,seed,variant,degree,optimizer,denoise,n_days_train,regen_id,config_hash,git_sha,image,nonzero,kappa,rollout_rmse_t_in,diverged_frac,one_step_rmse_t_in,sign_pass,embeddable,secs
ladder,raw/d1/stlsq/none,4,raw,1,stlsq,none,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,19,7.911667281783021,2.7390158750182634,0.0,1.8986999081637417,,True,31.9
ladder,raw/d1/stlsq/savgol,4,raw,1,stlsq,savgol,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,8.905949823410506,5.712511360775106,0.0,3.0831185373486587,,True,30.4
ladder,raw/d1/stlsq/kalman,4,raw,1,stlsq,kalman,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,8.031532506332667,6.201704644708319,0.0,3.0857983759065286,,True,30.8
ladder,raw/d1/sr3/none,4,raw,1,sr3,none,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,6,7.911667281783021,4.405831380391069,0.0,2.39112441242187,,True,31.0
ladder,raw/d1/sr3/savgol,4,raw,1,sr3,savgol,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,8.905949823410506,5.270919157264441,0.0,3.0618748624126444,,True,30.5
ladder,raw/d1/sr3/kalman,4,raw,1,sr3,kalman,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,8.031532506332667,5.652253187038488,0.0,3.0824697617744192,,True,31.5
ladder,raw/d1/constrained/none,4,raw,1,constrained,none,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,6,7.911667281783021,4.405831380391069,0.0,2.39112441242187,,True,31.0
ladder,raw/d1/constrained/savgol,4,raw,1,constrained,savgol,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,8.905949823410506,5.270919157264441,0.0,3.0618748624126444,,True,30.4
ladder,raw/d1/constrained/kalman,4,raw,1,constrained,kalman,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,8.031532506332667,5.652253187038488,0.0,3.0824697617744192,,True,31.1
ladder,raw/d1/ensemble/none,4,raw,1,ensemble,none,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,20,7.911667281783021,2.7468844737360025,0.0,1.8988372095309825,,True,30.6
ladder,raw/d1/ensemble/savgol,4,raw,1,ensemble,savgol,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,8.905949823410506,5.698835673467529,0.0,3.082983195437008,,True,30.3
ladder,raw/d1/ensemble/kalman,4,raw,1,ensemble,kalman,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,8.031532506332667,6.1600821421436756,0.0,3.085657899993359,,True,31.2
ladder,raw/d2/stlsq/none,4,raw,2,stlsq,none,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,50,7.911667281783021,4.71975560629264,0.1,1.1124203867833835,,False,158.7
ladder,raw/d2/stlsq/savgol,4,raw,2,stlsq,savgol,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,8.905949823410506,5.712511360775106,0.0,3.0831185373486587,,False,169.4
ladder,raw/d2/stlsq/kalman,4,raw,2,stlsq,kalman,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,8.031532506332667,6.201704644708319,0.0,3.0857983759065286,,False,171.0
ladder,raw/d2/sr3/none,4,raw,2,sr3,none,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,7,7.911667281783021,4.657819253946124,0.0,2.404080532584281,,False,170.6
ladder,raw/d2/sr3/savgol,4,raw,2,sr3,savgol,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,8.905949823410506,5.273388710666245,0.0,3.0625287597214523,,False,171.7
ladder,raw/d2/sr3/kalman,4,raw,2,sr3,kalman,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,8.031532506332667,5.52872131692879,0.0,3.0805003115696548,,False,170.8
ladder,raw/d2/constrained/none,4,raw,2,constrained,none,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,7,7.911667281783021,4.657819253946124,0.0,2.404080532584281,,False,172.5
ladder,raw/d2/constrained/savgol,4,raw,2,constrained,savgol,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,8.905949823410506,5.273388710666245,0.0,3.0625287597214523,,False,169.7
ladder,raw/d2/constrained/kalman,4,raw,2,constrained,kalman,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,8.031532506332667,5.52872131692879,0.0,3.0805003115696548,,False,171.2
ladder,raw/d2/ensemble/none,4,raw,2,ensemble,none,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,49,7.911667281783021,2.813595415322387,0.06666666666666667,1.1129583544884991,,False,163.5
ladder,raw/d2/ensemble/savgol,4,raw,2,ensemble,savgol,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,8.905949823410506,5.714701956195473,0.0,3.083139634194957,,False,169.0
ladder,raw/d2/ensemble/kalman,4,raw,2,ensemble,kalman,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,8.031532506332667,6.132528973917401,0.0,3.085559791643956,,False,173.0
ladder,physics/d1/stlsq/none,4,physics,1,stlsq,none,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,35,53.90000220289066,36.964819698187796,0.7,1.6822986467677774,,True,14.8
ladder,physics/d1/stlsq/savgol,4,physics,1,stlsq,savgol,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,42.77146946480078,5.712511360775106,0.0,3.0831185373486587,,True,40.6
ladder,physics/d1/stlsq/kalman,4,physics,1,stlsq,kalman,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,40.464612932006,6.201704644708319,0.0,3.0857983759065286,,True,41.1
ladder,physics/d1/sr3/none,4,physics,1,sr3,none,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,16,53.90000220289066,479.5644451004889,0.9666666666666667,2.0807409183907892,,True,7.8
ladder,physics/d1/sr3/savgol,4,physics,1,sr3,savgol,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,42.77146946480078,5.2879975375002495,0.0,3.065736274948547,,True,40.7
ladder,physics/d1/sr3/kalman,4,physics,1,sr3,kalman,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,40.464612932006,29.458534152041537,0.0,3.0937124654746113,,True,41.4
ladder,physics/d1/constrained/none,4,physics,1,constrained,none,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,16,53.90000220289066,479.5644451004889,0.9666666666666667,2.0807409183907892,,True,7.6
ladder,physics/d1/constrained/savgol,4,physics,1,constrained,savgol,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,42.77146946480078,5.2879975375002495,0.0,3.065736274948547,,True,40.5
ladder,physics/d1/constrained/kalman,4,physics,1,constrained,kalman,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,40.464612932006,29.458534152041537,0.0,3.0937124654746113,,True,41.1
ladder,physics/d1/ensemble/none,4,physics,1,ensemble,none,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,36,53.90000220289066,36.92778209290647,0.6833333333333333,1.6825127098040402,,True,15.4
ladder,physics/d1/ensemble/savgol,4,physics,1,ensemble,savgol,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,42.77146946480078,5.781696412023422,0.0,3.083717869414538,,True,40.7
ladder,physics/d1/ensemble/kalman,4,physics,1,ensemble,kalman,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,40.464612932006,6.119742465104646,0.0,3.085512764236482,,True,41.2
ladder,physics/d2/stlsq/none,4,physics,2,stlsq,none,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,224,53.90000220289066,357.9378018846394,0.21666666666666667,0.9804772499025899,,False,280.8
ladder,physics/d2/stlsq/savgol,4,physics,2,stlsq,savgol,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,20,42.77146946480078,5.712511360775106,0.0,3.0831185373486587,,False,349.9
ladder,physics/d2/stlsq/kalman,4,physics,2,stlsq,kalman,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,40.464612932006,6.201704644708319,0.0,3.0857983759065286,,False,345.3
ladder,physics/d2/sr3/none,4,physics,2,sr3,none,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,144,53.90000220289066,242.17950793656496,0.9833333333333333,3.677182100004223,,False,36.1
ladder,physics/d2/sr3/savgol,4,physics,2,sr3,savgol,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,42.77146946480078,5.657738911796039,0.0,3.0825342606957267,,False,349.5
ladder,physics/d2/sr3/kalman,4,physics,2,sr3,kalman,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,40.464612932006,21.532288030985935,0.0,3.0927506741277013,,False,344.7
ladder,physics/d2/constrained/none,4,physics,2,constrained,none,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,144,53.90000220289066,242.17950793656496,0.9833333333333333,3.677182100004223,,False,36.0
ladder,physics/d2/constrained/savgol,4,physics,2,constrained,savgol,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,42.77146946480078,5.657738911796039,0.0,3.0825342606957267,,False,347.2
ladder,physics/d2/constrained/kalman,4,physics,2,constrained,kalman,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,40.464612932006,21.532288030985935,0.0,3.0927506741277013,,False,345.5
ladder,physics/d2/ensemble/none,4,physics,2,ensemble,none,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,216,53.90000220289066,1206.0874197159326,1.0,6.117405650741106,,False,40.5
ladder,physics/d2/ensemble/savgol,4,physics,2,ensemble,savgol,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,10,42.77146946480078,5.572212040994004,0.05,3.0821662140231876,,False,341.2
ladder,physics/d2/ensemble/kalman,4,physics,2,ensemble,kalman,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,40.464612932006,6.313317207459602,0.0,3.086136073029965,,False,358.3
ladder,physics_no_cross/d1/stlsq/none,4,physics_no_cross,1,stlsq,none,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,28,24.685867692926635,18.506831481847048,0.35,1.7582482305031175,,True,23.3
ladder,physics_no_cross/d1/stlsq/savgol,4,physics_no_cross,1,stlsq,savgol,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,14.540500898574926,5.712511360775106,0.0,3.0831185373486587,,True,35.3
ladder,physics_no_cross/d1/stlsq/kalman,4,physics_no_cross,1,stlsq,kalman,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,14.6263155530193,6.201704644708319,0.0,3.0857983759065286,,True,36.4
ladder,physics_no_cross/d1/sr3/none,4,physics_no_cross,1,sr3,none,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,9,24.685867692926635,7.491419260420661,0.03333333333333333,2.756203033922563,,True,35.2
ladder,physics_no_cross/d1/sr3/savgol,4,physics_no_cross,1,sr3,savgol,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,14.540500898574926,5.2883699298810125,0.0,3.0658061141949533,,True,36.3
ladder,physics_no_cross/d1/sr3/kalman,4,physics_no_cross,1,sr3,kalman,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,14.6263155530193,9.324272941599176,0.0,3.0895362280013208,,True,36.3
ladder,physics_no_cross/d1/constrained/none,4,physics_no_cross,1,constrained,none,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,9,24.685867692926635,7.491419260420661,0.03333333333333333,2.756203033922563,,True,35.1
ladder,physics_no_cross/d1/constrained/savgol,4,physics_no_cross,1,constrained,savgol,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,14.540500898574926,5.2883699298810125,0.0,3.0658061141949533,,True,35.7
ladder,physics_no_cross/d1/constrained/kalman,4,physics_no_cross,1,constrained,kalman,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,14.6263155530193,9.324272941599176,0.0,3.0895362280013208,,True,36.2
ladder,physics_no_cross/d1/ensemble/none,4,physics_no_cross,1,ensemble,none,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,28,24.685867692926635,19.38287571361529,0.36666666666666664,1.7592617457637478,,True,23.5
ladder,physics_no_cross/d1/ensemble/savgol,4,physics_no_cross,1,ensemble,savgol,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,14.540500898574926,5.650800223813685,0.0,3.082451394272819,,True,35.5
ladder,physics_no_cross/d1/ensemble/kalman,4,physics_no_cross,1,ensemble,kalman,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,14.6263155530193,6.191188275462818,0.0,3.085763713208681,,True,36.2
ladder,physics_no_cross/d2/stlsq/none,4,physics_no_cross,2,stlsq,none,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,93,24.685867692926635,10582.944209549636,0.43333333333333335,1.0371634235379703,,False,153.4
