steps,epi,revenue,cost_total,cost_heat,cost_co2,cost_elec,fruit_dm_growth,energy_heat_kwh_m2,energy_elec_kwh_m2,co2_kg_m2,t_in_in_corridor_pct,t_in_violation_steps,t_in_violation_area,co2_in_corridor_pct,co2_violation_steps,co2_violation_area,rh_in_corridor_pct,rh_violation_steps,rh_violation_area,violation_steps_total,boiler_sum,lamp_sum,co2_injection_sum,vent_sum,solver_failures,steps_expected,season_fraction,truncated,block,condition,fault,supervisor,seed,test_year,regen_id,config_hash,git_sha,image,onset_step,secs
5760,4.198828955078236,16.851634610339527,12.652805655261293,4.758066875436716,6.143692727025409,1.7510460527991674,684597.6560450434,52.86740972707463,5.836820175997225,20.478975756751364,70.95486111111111,1673,1292.6340556144714,52.170138888888886,2755,3266098.822631836,55.78125000000001,2547,5594.9370765686035,6975,1626.6895311318563,201.26966124593088,4550.88350032435,1335.2976441293868,0,5760,1.0,False,faults,nofault,none,False,5,2020,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,,
5760,4.875263446972427,12.731404621648519,7.856141174676091,2.004238754431443,5.302818602727326,0.5490838175173223,517213.3127544711,22.2693194936827,1.8302793917244076,17.676062009091087,50.173611111111114,2870,10325.34019613266,45.71180555555556,3127,6608129.1259765625,31.822916666666668,3927,22604.409439086914,9924,685.2098304905444,63.113082652194315,3928.013778827295,1082.0662635423655,0,5760,1.0,False,faults,t_in_stuck/raw,t_in_stuck,False,5,2020,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,1900.0,79.7
5760,4.404104031104664,18.253380255054367,13.849276223949703,6.856763263005194,3.2278856718904363,3.7646272890540744,741543.5728615837,76.18625847783548,12.548757630180248,10.759618906301455,89.07986111111111,629,559.6254725456238,89.35763888888889,613,545111.3297119141,60.763888888888886,2260,6638.342485427856,3502,2344.1925677951776,432.7157803543552,2391.0264237896454,1075.6586506888477,0,5760,1.0,False,faults,t_in_stuck/sup,t_in_stuck,True,5,2020,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,1900.0,31.9
5760,4.075520597987422,14.886010856422459,10.810490258435035,3.7153332309146596,6.4416792107622864,0.6534778167580898,604744.1910421624,41.28148034349622,2.1782593891936326,21.47226403587429,51.927083333333336,2769,6128.812381267548,56.80555555555556,2488,2322793.3970947266,49.010416666666664,2937,6766.221927642822,8194,1270.1993953352746,75.11239286111737,4771.614229361494,1507.826819995651,0,5760,1.0,False,faults,t_in_offset/raw,t_in_offset,False,5,2020,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,1900.0,79.4
5760,4.404104031104664,18.253380255054367,13.849276223949703,6.856763263005194,3.2278856718904363,3.7646272890540744,741543.5728615837,76.18625847783548,12.548757630180248,10.759618906301455,89.07986111111111,629,559.6254725456238,89.35763888888889,613,545111.3297119141,60.763888888888886,2260,6638.342485427856,3502,2344.1925677951776,432.7157803543552,2391.0264237896454,1075.6586506888477,0,5760,1.0,False,faults,t_in_offset/sup,t_in_offset,True,5,2020,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,1900.0,31.9
5760,-4.232749244628356,17.046103517632528,21.278852762260883,3.3733384939708233,4.6203979240182145,13.285116344271845,692497.9554038214,37.48153882189804,44.28372114757282,15.401326413394049,75.98958333333333,1383,4035.821666240692,34.77430555555556,3757,14246143.275146484,29.704861111111114,4049,25923.98210144043,9189,1153.2781179395365,1527.0248676307567,3422.5169799351306,737.1840092021802,0,5760,1.0,False,faults,rh_offset/raw,rh_offset,False,5,2020,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,1900.0,84.3
5760,4.404104031104664,18.253380255054367,13.849276223949703,6.856763263005194,3.2278856718904363,3.7646272890540744,741543.5728615837,76.18625847783548,12.548757630180248,10.759618906301455,89.07986111111111,629,559.6254725456238,89.35763888888889,613,545111.3297119141,60.763888888888886,2260,6638.342485427856,3502,2344.1925677951776,432.7157803543552,2391.0264237896454,1075.6586506888477,0,5760,1.0,False,faults,rh_offset/sup,rh_offset,True,5,2020,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,1900.0,31.5
5760,-25.35095737382646,2.6919245046726132,28.04288187849907,7.289346304826898,3.387984040541689,17.365551533130485,109359.43300232492,80.99273672029886,57.88517177710162,11.293280135138964,58.99305555555555,2362,17955.252294063568,16.788194444444443,4793,30407424.311157227,65.17361111111111,2006,6359.088359832764,9161,2492.084206743668,1996.0404060679202,2509.6178067461105,426.0791492992349,0,5760,1.0,False,faults,uVent_dead/raw,uVent_dead,False,5,2020,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,1900.0,102.6
5760,0.05840666205079026,9.746838788006901,9.68843212595611,4.127043489841774,1.922407972364296,3.6389806637500404,395965.3257627803,45.85603877601971,12.129935545833469,6.4080265745476535,76.71875,1341,6446.773578166962,87.65625,711,552528.3725585938,39.80902777777778,3467,13418.54951095581,5519,1410.9550386139433,418.2736395940336,1424.0059050132766,430.25912726397956,0,5760,1.0,False,faults,uVent_dead/sup,uVent_dead,True,5,2020,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,1900.0,30.8
5760,-17.211230290822765,8.508665761087578,25.719896051910336,13.270416667422825,4.9168973182416735,7.532582066245839,345664.5465441828,147.44907408247585,25.10860688748613,16.389657727472247,77.32638888888889,1306,8925.477939128876,57.048611111111114,2474,12539711.69909668,53.02083333333333,2706,19158.41602706909,6486,4536.894587104893,865.8140308521108,3642.146160816068,1102.715135076557,0,5760,1.0,False,faults,uBoil_stuck/raw,uBoil_stuck,False,5,2020,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,1900.0,89.7
5760,-3.9020334109717894,16.30232117294022,20.204354583912007,13.539498471385327,3.2012879061373862,3.463568206389296,662281.7976506965,150.43887190428143,11.545227354630986,10.670959687124622,89.60069444444444,599,510.57642793655396,89.35763888888889,613,545111.3297119141,70.78125,1683,8269.89155960083,2895,4628.888365371227,398.1112881604872,2371.3243746770017,1347.5665069936663,0,5760,1.0,False,faults,uBoil_stuck/sup,uBoil_stuck,True,5,2020,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,1900.0,31.4
5760,2.6943078886984773,14.32807645490865,11.633768566210172,5.1751027125520235,5.909582036140826,0.5490838175173223,582078.1059806639,57.501141250578044,1.8302793917244076,19.698606787136086,67.23958333333333,1887,3473.3527750968933,48.072916666666664,2991,7773808.552490234,61.84027777777777,2198,5253.691101074219,7076,1769.2658854237452,63.113082652194315,4377.4681742656385,1240.677737502128,0,5760,1.0,False,faults,uLamp_dead/raw,uLamp_dead,False,5,2020,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,1900.0,82.3
5760,6.351648667905886,17.203620415603712,10.851971747697824,6.935419740425983,3.1621244649671967,0.7544275423046449,698897.0793839007,77.06021933806649,2.5147584743488167,10.54041488322399,89.21875,621,570.7418084144592,89.35763888888889,613,545111.3297119141,61.927083333333336,2193,6490.408601760864,3427,2371.0836723088587,86.71580949558552,2342.3144175951807,1048.0934093566566,0,5760,1.0,False,faults,uLamp_dead/sup,uLamp_dead,True,5,2020,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,1900.0,31.1
