steps,epi,revenue,cost_total,cost_heat,cost_co2,cost_elec,fruit_dm_growth,energy_heat_kwh_m2,energy_elec_kwh_m2,co2_kg_m2,t_in_in_corridor_pct,t_in_violation_steps,t_in_violation_area,co2_in_corridor_pct,co2_violation_steps,co2_violation_area,rh_in_corridor_pct,rh_violation_steps,rh_violation_area,violation_steps_total,boiler_sum,lamp_sum,co2_injection_sum,vent_sum,solver_failures,steps_expected,season_fraction,truncated,block,condition,lam,seed,test_year,xi_uboil,rng_seed,nonzero,rollout_rmse,regen_id,config_hash,git_sha,image,xi_donor
5760,4.777925315747511,15.425093233938785,10.647167918191274,4.951653351031046,5.119527608191984,0.575986958968245,626644.4126287631,55.01837056701163,1.91995652989415,17.065092027306612,71.94444444444444,1616,1003.8155651092529,57.951388888888886,2422,2589290.3474121094,55.833333333333336,2544,4945.750503540039,6582,1692.8729395666746,66.20539759707084,3792.2426728434057,1289.7104113731677,0,5760,1.0,False,lambda,lam=1e-06,1e-06,7,2020,0.054800536561930575,2338863339.0,54.0,15.634976855848354,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,
5760,4.775716758592416,15.42772163325105,10.652004874658633,4.952434554092872,5.11862830273966,0.5809420178261006,626751.1913508239,55.02705060103192,1.9364733927536686,17.062094342465535,71.97916666666667,1614,998.327709197998,57.91666666666667,2424,2600563.2192382812,55.50347222222223,2563,4967.007545471191,6601,1693.1400185616894,66.77494443868352,3791.576519665908,1289.6525806835666,0,5760,1.0,False,lambda,lam=0.001,0.001,7,2020,0.054800540960865396,2724847634.0,51.0,15.628351047668215,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,
5760,6.093416775510564,16.698858833191693,10.605442057681131,4.851099270269783,5.300677287072354,0.45366550033899644,678391.1400984126,53.901103002997594,1.5122183344633215,17.66892429024118,75.95486111111111,1385,800.5668964385986,61.04166666666667,2244,2237368.3767089844,52.083333333333336,2760,5549.456481933594,6389,1658.4954775630977,52.1454598204063,3926.4276202675146,1310.3724268113624,0,5760,1.0,False,lambda,lam=0.01,0.01,7,2020,0.05465808632638459,4142235754.0,43.0,16.13409796411756,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,
5760,5.770194240743608,16.833323118094537,11.06312887735093,4.6997325845941464,5.820398673086581,0.542997619670202,683853.7516725906,52.21925093993496,1.80999206556734,19.401328910288605,75.39930555555556,1417,842.1044673919678,55.00000000000001,2592,2760073.4936523438,48.55902777777778,2963,6536.5667152404785,6972,1606.7461828298235,62.41351957498856,4311.406424676421,1262.6665639907735,0,5760,1.0,False,lambda,lam=0.02,0.02,7,2020,0.05465808632638459,2530901454.0,40.0,15.698654320037322,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,
5760,5.700240715581088,16.87500210063525,11.174761385054161,4.723928806101952,5.895421309713496,0.5554112692387118,685546.960338307,52.48809784557725,1.8513708974623726,19.651404365711656,75.39930555555556,1417,823.3319721221924,53.81944444444444,2660,2786126.059692383,47.88194444444444,3002,6619.797164916992,7079,1615.0183960755314,63.840375749758934,4366.978746859688,1250.0596952042702,0,5760,1.0,False,lambda,lam=0.03,0.03,7,2020,0.056185267676866935,2599167055.0,39.0,14.941151106461696,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,
5760,4.9764486594001465,17.63273411105371,12.656285451653563,4.147037590031616,5.647428849714015,2.861819011907934,716329.823261557,46.07819544479573,9.53939670635978,18.824762832380053,60.48611111111111,2276,2459.7235565185547,54.01041666666667,2649,4592864.63659668,46.47569444444444,3083,8184.14546585083,8008,1417.7906299379258,328.9447141459544,4183.280627521595,1315.8491720399504,0,5760,1.0,False,lambda,lam=0.04,0.04,7,2020,0.059840064297959426,1254192374.0,32.0,16.340568278964543,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,
5760,8.794025120867364,16.223005414303334,7.428980293435967,5.026991898164075,2.244474343427792,0.15751405184410086,659059.5949560729,55.8554655351564,0.5250468394803363,7.481581144759306,69.98263888888889,1729,1415.7857856750488,100.0,0,0.0,62.517361111111114,2159,4417.956745147705,3888,1718.6297081740713,18.105063431618138,1662.5735873109052,1383.3391770273156,0,5760,1.0,False,lambda,lam=0.05,0.05,7,2020,0.059840064297959426,2403448861.0,28.0,16.128881146859747,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,
5760,-12.433894234431307,25.418948933267576,37.852843167698886,5.179119231455131,2.987203520134465,29.68652041610929,1032644.8004139953,57.54576923839034,98.95506805369763,9.957345067114883,65.48611111111111,1988,1972.598476409912,100.0,0,0.0,43.40277777777778,3260,6413.353710174561,5248,1770.6390542239642,3412.243725931996,2212.7433480444183,1885.737723714443,0,5760,1.0,False,lambda,lam=0.06,0.06,7,2020,0.0,3246932523.0,26.0,14.036098664202262,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,
5760,2.5576307650560253,5.66140543332544,3.1037746682694136,0.1648126862421166,2.1271745651649736,0.811787416862324,229994.59572884598,1.831252069356851,2.7059580562077468,7.090581883883246,32.32638888888889,3898,18328.726274728775,94.84375,297,199438.74548339844,24.913194444444446,4325,31956.829040527344,8520,56.346217552982594,93.30889837117113,1575.6848638284537,1390.4997472755545,0,5760,1.0,False,lambda,lam=0.07,0.07,7,2020,0.0,751231010.0,19.0,14.244729411344192,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,
5760,2.5576307650560253,5.66140543332544,3.1037746682694136,0.1648126862421166,2.1271745651649736,0.811787416862324,229994.59572884598,1.831252069356851,2.7059580562077468,7.090581883883246,32.32638888888889,3898,18328.726274728775,94.84375,297,199438.74548339844,24.913194444444446,4325,31956.829040527344,8520,56.346217552982594,93.30889837117113,1575.6848638284537,1390.4997472755545,0,5760,1.0,False,lambda,lam=0.08,0.08,7,2020,0.0,2802236712.0,19.0,14.244729411344192,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,
