metric_scope,horizon,state,rmse,mae,r2,failed_rollouts,attempted_rollouts,block,condition,recipe,seed,test_year,xi_uboil,rng_seed,traj_steps,regen_id,config_hash,git_sha,image
one_step,1,t_in,3.1174578204386587,1.653407070797241,0.5726422279211361,,,replay,replay_confirmatory,confirmatory,11,2020,0.0,118137717,5760,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
one_step,1,co2,124.53300168170591,84.96022727670304,0.5805582567246654,,,replay,replay_confirmatory,confirmatory,11,2020,0.0,118137717,5760,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
one_step,1,rh,8.094030259972095,4.910626392638582,0.4582339657520358,,,replay,replay_confirmatory,confirmatory,11,2020,0.0,118137717,5760,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
rollout,4,t_in,2.485159352408484,2.04788974476503,,0.0,20.0,replay,replay_confirmatory,confirmatory,11,2020,0.0,118137717,5760,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
rollout,4,co2,156.71691791405362,116.10987730051495,,0.0,20.0,replay,replay_confirmatory,confirmatory,11,2020,0.0,118137717,5760,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
rollout,4,rh,7.103697432473404,5.752100078126522,,0.0,20.0,replay,replay_confirmatory,confirmatory,11,2020,0.0,118137717,5760,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
rollout,20,t_in,2.639456482748285,2.155590739806729,,0.0,20.0,replay,replay_confirmatory,confirmatory,11,2020,0.0,118137717,5760,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
rollout,20,co2,261.6506599823977,199.93047487453924,,0.0,20.0,replay,replay_confirmatory,confirmatory,11,2020,0.0,118137717,5760,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
rollout,20,rh,8.176419181269425,6.892614356352121,,0.0,20.0,replay,replay_confirmatory,confirmatory,11,2020,0.0,118137717,5760,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
rollout,96,t_in,3.1165247950679698,2.3948728061536424,,0.0,20.0,replay,replay_confirmatory,confirmatory,11,2020,0.0,118137717,5760,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
rollout,96,co2,314.5728750649449,259.68615376020574,,0.0,20.0,replay,replay_confirmatory,confirmatory,11,2020,0.0,118137717,5760,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
rollout,96,rh,9.220313706295888,7.102874004753458,,0.0,20.0,replay,replay_confirmatory,confirmatory,11,2020,0.0,118137717,5760,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
one_step,1,t_in,2.8647823357870585,1.5389674406882523,0.639110958616578,,,replay,replay_lowthr,lowthr,11,2020,0.035921741877236825,1134734204,5760,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
one_step,1,co2,113.50394323843537,82.41384525716018,0.6515627026781026,,,replay,replay_lowthr,lowthr,11,2020,0.035921741877236825,1134734204,5760,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
one_step,1,rh,7.993455265797901,4.8492773618474585,0.4716140950906321,,,replay,replay_lowthr,lowthr,11,2020,0.035921741877236825,1134734204,5760,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
rollout,4,t_in,2.41884496864427,1.9355136735752219,,0.0,20.0,replay,replay_lowthr,lowthr,11,2020,0.035921741877236825,1134734204,5760,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
rollout,4,co2,150.12460498325683,114.74446839810102,,0.0,20.0,replay,replay_lowthr,lowthr,11,2020,0.035921741877236825,1134734204,5760,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
rollout,4,rh,6.799181180250431,5.466396376548755,,0.0,20.0,replay,replay_lowthr,lowthr,11,2020,0.035921741877236825,1134734204,5760,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
rollout,20,t_in,2.4432798390717916,1.9625610555705646,,0.0,20.0,replay,replay_lowthr,lowthr,11,2020,0.035921741877236825,1134734204,5760,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
rollout,20,co2,246.91737689827102,189.41842357816182,,0.0,20.0,replay,replay_lowthr,lowthr,11,2020,0.035921741877236825,1134734204,5760,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
rollout,20,rh,7.907384799995441,6.517025667271648,,0.0,20.0,replay,replay_lowthr,lowthr,11,2020,0.035921741877236825,1134734204,5760,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
rollout,96,t_in,2.9454510874352753,2.1847955955753076,,0.0,20.0,replay,replay_lowthr,lowthr,11,2020,0.035921741877236825,1134734204,5760,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
rollout,96,co2,335.47797375367827,274.1234135936205,,0.0,20.0,replay,replay_lowthr,lowthr,11,2020,0.035921741877236825,1134734204,5760,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
rollout,96,rh,8.899448464359418,6.7695457537806325,,0.0,20.0,replay,replay_lowthr,lowthr,11,2020,0.035921741877236825,1134734204,5760,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
