block,condition,seed,variant,degree,optimizer,denoise,n_days_train,regen_id,config_hash,git_sha,image,nonzero,kappa,rollout_rmse_t_in,diverged_frac,one_step_rmse_t_in,sign_pass,embeddable,secs
ladder,raw/d1/stlsq/none,3,raw,1,stlsq,none,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,21,8.041057857006875,2.6203418784979293,0.0,1.8130926401078502,,True,31.7
ladder,raw/d1/stlsq/savgol,3,raw,1,stlsq,savgol,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,9.22598380415825,5.546093766341487,0.0,2.944852449337011,,True,30.2
ladder,raw/d1/stlsq/kalman,3,raw,1,stlsq,kalman,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,8.385382298446002,5.958877620330443,0.0,2.9473260096501246,,True,30.2
ladder,raw/d1/sr3/none,3,raw,1,sr3,none,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,6,8.041057857006875,4.455021343128145,0.0,2.283353375748704,,True,30.3
ladder,raw/d1/sr3/savgol,3,raw,1,sr3,savgol,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,9.22598380415825,5.202401674089277,0.0,2.9354540194827727,,True,29.6
ladder,raw/d1/sr3/kalman,3,raw,1,sr3,kalman,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,8.385382298446002,7.285323248851024,0.0,2.94980880227568,,True,30.5
ladder,raw/d1/constrained/none,3,raw,1,constrained,none,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,6,8.041057857006875,4.455021343128145,0.0,2.283353375748704,,True,30.1
ladder,raw/d1/constrained/savgol,3,raw,1,constrained,savgol,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,9.22598380415825,5.202401674089277,0.0,2.9354540194827727,,True,30.3
ladder,raw/d1/constrained/kalman,3,raw,1,constrained,kalman,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,8.385382298446002,7.285323248851024,0.0,2.94980880227568,,True,30.2
ladder,raw/d1/ensemble/none,3,raw,1,ensemble,none,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,21,8.041057857006875,2.6429638898004333,0.0,1.8140272406867082,,True,30.8
ladder,raw/d1/ensemble/savgol,3,raw,1,ensemble,savgol,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,9.22598380415825,5.567022564071712,0.0,2.945058122998339,,True,30.2
ladder,raw/d1/ensemble/kalman,3,raw,1,ensemble,kalman,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,8.385382298446002,6.003969058964726,0.0,2.947485130688108,,True,31.4
ladder,raw/d2/stlsq/none,3,raw,2,stlsq,none,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,51,8.041057857006875,6.150811794882525,0.08333333333333333,1.0891036655028539,,False,154.0
ladder,raw/d2/stlsq/savgol,3,raw,2,stlsq,savgol,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,9.22598380415825,5.546093766341487,0.0,2.944852449337011,,False,169.5
ladder,raw/d2/stlsq/kalman,3,raw,2,stlsq,kalman,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,8.385382298446002,5.958877620330443,0.0,2.9473260096501246,,False,168.5
ladder,raw/d2/sr3/none,3,raw,2,sr3,none,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,7,8.041057857006875,4.795935976977774,0.0,2.2756372110028598,,False,168.2
ladder,raw/d2/sr3/savgol,3,raw,2,sr3,savgol,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,9.22598380415825,5.133838291982619,0.0,2.9281777731576537,,False,167.0
ladder,raw/d2/sr3/kalman,3,raw,2,sr3,kalman,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,8.385382298446002,5.37934925160965,0.0,2.942401524043241,,False,166.8
ladder,raw/d2/constrained/none,3,raw,2,constrained,none,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,7,8.041057857006875,4.795935976977774,0.0,2.2756372110028598,,False,167.1
ladder,raw/d2/constrained/savgol,3,raw,2,constrained,savgol,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,9.22598380415825,5.133838291982619,0.0,2.9281777731576537,,False,165.9
ladder,raw/d2/constrained/kalman,3,raw,2,constrained,kalman,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,8.385382298446002,5.37934925160965,0.0,2.942401524043241,,False,167.6
ladder,raw/d2/ensemble/none,3,raw,2,ensemble,none,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,50,8.041057857006875,11.484370443167952,0.13333333333333333,1.0893016207687134,,False,147.1
ladder,raw/d2/ensemble/savgol,3,raw,2,ensemble,savgol,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,9.22598380415825,5.559489565113602,0.0,2.9449858362836023,,False,165.3
ladder,raw/d2/ensemble/kalman,3,raw,2,ensemble,kalman,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,8.385382298446002,5.9682038627516585,0.0,2.9473599120551772,,False,168.9
ladder,physics/d1/stlsq/none,3,physics,1,stlsq,none,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,34,53.52049003402705,28.11834761185219,0.5833333333333334,1.6531663367277762,,True,18.8
ladder,physics/d1/stlsq/savgol,3,physics,1,stlsq,savgol,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,44.77535008896595,5.546093766341487,0.0,2.944852449337011,,True,39.3
ladder,physics/d1/stlsq/kalman,3,physics,1,stlsq,kalman,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,43.11060741197443,5.958877620330443,0.0,2.9473260096501246,,True,40.4
ladder,physics/d1/sr3/none,3,physics,1,sr3,none,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,18,53.52049003402705,1798.6353007314583,0.7166666666666667,2.3735423720839455,,True,18.9
ladder,physics/d1/sr3/savgol,3,physics,1,sr3,savgol,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,44.77535008896595,5.1910935270474985,0.0,2.934599329361919,,True,40.8
ladder,physics/d1/sr3/kalman,3,physics,1,sr3,kalman,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,43.11060741197443,46.83981727881599,0.0,2.956470510822304,,True,40.3
ladder,physics/d1/constrained/none,3,physics,1,constrained,none,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,18,53.52049003402705,1798.6353007314583,0.7166666666666667,2.3735423720839455,,True,18.8
ladder,physics/d1/constrained/savgol,3,physics,1,constrained,savgol,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,44.77535008896595,5.1910935270474985,0.0,2.934599329361919,,True,40.2
ladder,physics/d1/constrained/kalman,3,physics,1,constrained,kalman,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,43.11060741197443,46.83981727881599,0.0,2.956470510822304,,True,40.1
ladder,physics/d1/ensemble/none,3,physics,1,ensemble,none,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,34,53.52049003402705,23.926902767034857,0.45,1.6538962906605048,,True,23.9
ladder,physics/d1/ensemble/savgol,3,physics,1,ensemble,savgol,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,44.77535008896595,5.561324575991904,0.0,2.9450036203870282,,True,39.7
ladder,physics/d1/ensemble/kalman,3,physics,1,ensemble,kalman,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,43.11060741197443,6.032603032224869,0.0,2.947580291525815,,True,40.5
ladder,physics/d2/stlsq/none,3,physics,2,stlsq,none,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,259,53.52049003402705,565.4048586910045,0.2833333333333333,0.9932230133195868,,False,264.6
ladder,physics/d2/stlsq/savgol,3,physics,2,stlsq,savgol,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,7,44.77535008896595,5.546093766341487,0.0,2.944852449337011,,False,335.8
ladder,physics/d2/stlsq/kalman,3,physics,2,stlsq,kalman,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,43.11060741197443,5.958877620330443,0.0,2.9473260096501246,,False,337.1
ladder,physics/d2/sr3/none,3,physics,2,sr3,none,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,119,53.52049003402705,1166.1696551322045,1.0,4.130021248943882,,False,24.0
ladder,physics/d2/sr3/savgol,3,physics,2,sr3,savgol,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,44.77535008896595,5.288112295676818,0.0,2.9398483100159334,,False,337.5
ladder,physics/d2/sr3/kalman,3,physics,2,sr3,kalman,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,43.11060741197443,18.44879616469582,0.0,2.9538105774788512,,False,340.4
ladder,physics/d2/constrained/none,3,physics,2,constrained,none,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,119,53.52049003402705,1166.1696551322045,1.0,4.130021248943882,,False,23.9
ladder,physics/d2/constrained/savgol,3,physics,2,constrained,savgol,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,44.77535008896595,5.288112295676818,0.0,2.9398483100159334,,False,339.6
ladder,physics/d2/constrained/kalman,3,physics,2,constrained,kalman,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,43.11060741197443,18.44879616469582,0.0,2.9538105774788512,,False,343.1
ladder,physics/d2/ensemble/none,3,physics,2,ensemble,none,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,260,53.52049003402705,2015.2636394332142,1.0,4.881622806164111,,False,19.3
ladder,physics/d2/ensemble/savgol,3,physics,2,ensemble,savgol,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,11,44.77535008896595,5.435385535200635,0.03333333333333333,2.9445905291897683,,False,331.9
ladder,physics/d2/ensemble/kalman,3,physics,2,ensemble,kalman,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,43.11060741197443,5.943707336369998,0.0,2.947269687833873,,False,347.0
ladder,physics_no_cross/d1/stlsq/none,3,physics_no_cross,1,stlsq,none,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,31,24.56697618137173,8.764079745049054,0.11666666666666667,1.7216386641466848,,True,32.0
ladder,physics_no_cross/d1/stlsq/savgol,3,physics_no_cross,1,stlsq,savgol,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,14.112659858115492,5.546093766341487,0.0,2.944852449337011,,True,35.1
ladder,physics_no_cross/d1/stlsq/kalman,3,physics_no_cross,1,stlsq,kalman,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,14.120580290931697,5.958877620330443,0.0,2.9473260096501246,,True,36.0
ladder,physics_no_cross/d1/sr3/none,3,physics_no_cross,1,sr3,none,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,9,24.56697618137173,4.017758076734415,0.0,2.652899519039479,,True,34.3
ladder,physics_no_cross/d1/sr3/savgol,3,physics_no_cross,1,sr3,savgol,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,14.112659858115492,5.234119167576902,0.0,2.937434373962576,,True,35.2
