steps,epi,revenue,cost_total,cost_heat,cost_co2,cost_elec,fruit_dm_growth,energy_heat_kwh_m2,energy_elec_kwh_m2,co2_kg_m2,t_in_in_corridor_pct,t_in_violation_steps,t_in_violation_area,co2_in_corridor_pct,co2_violation_steps,co2_violation_area,rh_in_corridor_pct,rh_violation_steps,rh_violation_area,violation_steps_total,boiler_sum,lamp_sum,co2_injection_sum,vent_sum,solver_failures,steps_expected,season_fraction,truncated,method,seed,test_year,xi_uboil,rng_seed,horizon,max_solver_failures,secs,regen_id,config_hash,git_sha,image
5760,2.786963210873269,18.162865919209224,15.375902708335955,7.5969683425726195,2.623822392605983,5.155111973157352,737866.4279678747,84.410759361918,17.183706577191174,8.746074642019943,79.53125,1179,1919.601845741272,100.0,0,0.0,69.89583333333333,1734,4045.1191387176514,2913,2597.2541324176077,592.5416067089199,1943.5721412144726,726.7822002330897,71,5760,1.0,False,oracle_mpc,0,2020,,-1,20,100,6974.4,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
5760,-6.838347988647699,16.826505555660603,23.6648535443083,8.585560757371539,2.5105828519302635,12.568709935006499,683576.7881987119,95.39511952635044,41.895699783355,8.368609506434213,82.11805555555556,1030,1510.93994140625,100.0,0,0.0,55.92013888888889,2539,5714.4853439331055,3569,2935.234446768126,1444.6793034468208,1859.6910009593455,747.9707926003639,21,5760,1.0,False,oracle_mpc,0,2021,,-1,20,100,7000.2,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
5416,-1.152694695306761,14.819877211716253,15.972571907023015,7.5761829409038235,2.2399735163799805,6.15641544973921,602057.5117259729,84.17981045448693,20.521384832464037,7.466578387933269,84.5642540620384,836,2098.578881263733,99.94460856720828,3,9.587066650390625,64.62333825701624,1916,4750.180000305176,2755,2590.148011546408,707.6339597281567,1659.2396414426266,685.6857381768089,100,5760,0.9403,True,oracle_mpc,0,2022,,-1,20,100,6649.0,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
5760,-3.933411259154498,16.360162394490544,20.29357365364504,7.468538770493302,2.7331209393430047,10.091913943808734,664631.5972761783,82.98376411659224,33.639713146029116,9.11040313114335,85.01736111111111,863,1164.439248085022,100.0,0,0.0,53.125,2700,6621.201274871826,3563,2553.346586539419,1159.9901089564319,2024.5340289296462,828.0388981779716,16,5760,1.0,False,oracle_mpc,0,2023,,-1,20,100,6551.1,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
