block,condition,seed,variant,degree,optimizer,denoise,n_days_train,regen_id,config_hash,git_sha,image,nonzero,kappa,rollout_rmse_t_in,diverged_frac,one_step_rmse_t_in,sign_pass,embeddable,secs
ladder,raw/d1/stlsq/none,1,raw,1,stlsq,none,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,21,8.329418245347194,2.6938860096702753,0.0,1.9030105055874065,,True,30.5
ladder,raw/d1/stlsq/savgol,1,raw,1,stlsq,savgol,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,9.486451582398129,5.525625305759336,0.0,3.179306044855367,,True,28.5
ladder,raw/d1/stlsq/kalman,1,raw,1,stlsq,kalman,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,8.122535106186278,5.80134404922512,0.0,3.1819264388579644,,True,29.5
ladder,raw/d1/sr3/none,1,raw,1,sr3,none,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,6,8.329418245347194,4.437675325203147,0.0,2.4794594653253066,,True,29.1
ladder,raw/d1/sr3/savgol,1,raw,1,sr3,savgol,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,9.486451582398129,5.303845447825567,0.0,3.168373257393266,,True,28.9
ladder,raw/d1/sr3/kalman,1,raw,1,sr3,kalman,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,8.122535106186278,11.996320189381152,0.0,3.187815839055706,,True,29.5
ladder,raw/d1/constrained/none,1,raw,1,constrained,none,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,6,8.329418245347194,4.437675325203147,0.0,2.4794594653253066,,True,28.5
ladder,raw/d1/constrained/savgol,1,raw,1,constrained,savgol,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,9.486451582398129,5.303845447825567,0.0,3.168373257393266,,True,28.8
ladder,raw/d1/constrained/kalman,1,raw,1,constrained,kalman,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,8.122535106186278,11.996320189381152,0.0,3.187815839055706,,True,29.2
ladder,raw/d1/ensemble/none,1,raw,1,ensemble,none,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,20,8.329418245347194,2.779858314738233,0.0,1.923649746595969,,True,28.7
ladder,raw/d1/ensemble/savgol,1,raw,1,ensemble,savgol,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,9.486451582398129,5.52166253406292,0.0,3.179238155727205,,True,28.7
ladder,raw/d1/ensemble/kalman,1,raw,1,ensemble,kalman,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,8.122535106186278,5.774646412567467,0.0,3.1817708717717803,,True,29.7
ladder,raw/d2/stlsq/none,1,raw,2,stlsq,none,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,44,8.329418245347194,2.0274468858240016,0.0,1.1534197521645548,,False,156.2
ladder,raw/d2/stlsq/savgol,1,raw,2,stlsq,savgol,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,9.486451582398129,5.525625305759336,0.0,3.179306044855367,,False,157.7
ladder,raw/d2/stlsq/kalman,1,raw,2,stlsq,kalman,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,8.122535106186278,5.80134404922512,0.0,3.1819264388579644,,False,160.7
ladder,raw/d2/sr3/none,1,raw,2,sr3,none,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,7,8.329418245347194,4.7643912952248355,0.0,2.4345829231546814,,False,157.6
ladder,raw/d2/sr3/savgol,1,raw,2,sr3,savgol,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,9.486451582398129,5.292672440439689,0.0,3.166799609385903,,False,158.6
ladder,raw/d2/sr3/kalman,1,raw,2,sr3,kalman,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,8.122535106186278,5.471407919522246,0.0,3.178204036228939,,False,159.4
ladder,raw/d2/constrained/none,1,raw,2,constrained,none,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,7,8.329418245347194,4.7643912952248355,0.0,2.4345829231546814,,False,160.2
ladder,raw/d2/constrained/savgol,1,raw,2,constrained,savgol,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,9.486451582398129,5.292672440439689,0.0,3.166799609385903,,False,159.8
ladder,raw/d2/constrained/kalman,1,raw,2,constrained,kalman,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,8.122535106186278,5.471407919522246,0.0,3.178204036228939,,False,162.3
ladder,raw/d2/ensemble/none,1,raw,2,ensemble,none,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,47,8.329418245347194,1.9660553963877376,0.25,1.153848902966179,,False,128.6
