steps,epi,revenue,cost_total,cost_heat,cost_co2,cost_elec,fruit_dm_growth,energy_heat_kwh_m2,energy_elec_kwh_m2,co2_kg_m2,t_in_in_corridor_pct,t_in_violation_steps,t_in_violation_area,co2_in_corridor_pct,co2_violation_steps,co2_violation_area,rh_in_corridor_pct,rh_violation_steps,rh_violation_area,violation_steps_total,boiler_sum,lamp_sum,co2_injection_sum,vent_sum,solver_failures,steps_expected,season_fraction,truncated,block,condition,fault,supervisor,seed,test_year,regen_id,config_hash,git_sha,image,onset_step,secs
5760,4.5163426615624065,16.965384631371897,12.449041969809489,4.704427305122969,6.157758366210608,1.5868562984759138,689218.7506494833,52.27141450136632,5.289520994919713,20.525861220702026,66.78819444444444,1913,1749.8739280700684,55.69444444444444,2552,3645956.1873779297,62.53472222222223,2158,4560.606369018555,6623,1608.3512146823607,182.39727582647205,4561.302493668753,1409.3334313934815,0,5760,1.0,False,faults,nofault,none,False,4,2020,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,,
5760,3.7153670870900135,11.877243267909765,8.161876180819753,2.0254869279287546,5.592724423220023,0.5436648296709764,482513.0077588343,22.505410310319498,1.8122160989032547,18.642414744066745,47.95138888888889,2998,11048.863352060318,52.65625000000001,2727,5580721.8154296875,37.77777777777778,3584,18723.360321044922,9309,692.4741628244695,62.490210427885366,4142.758831603156,1271.8843037255388,0,5760,1.0,False,faults,t_in_stuck/raw,t_in_stuck,False,4,2020,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,1900.0,80.2
5760,4.50413783241435,18.330787015117707,13.826649182703356,6.827663212299527,3.204946007366543,3.794039963037288,744688.2224891569,75.86292458110586,12.64679987679096,10.683153357888477,87.84722222222221,700,650.2645778656006,89.75694444444444,590,449920.3153076172,62.22222222222222,2176,6370.132131576538,3466,2334.243833751085,436.09654747964004,2374.034079237086,1091.6530605974294,0,5760,1.0,False,faults,t_in_stuck/sup,t_in_stuck,True,4,2020,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,1900.0,32.6
5760,4.1872377765070246,14.940610927588724,10.7533731510817,3.6819318887701433,6.33998350569053,0.7314577566210282,606962.318933292,40.91035431966826,2.438192522070094,21.133278352301765,50.173611111111114,2870,6349.49197101593,60.0,2304,2592198.270263672,54.39236111111111,2627,5762.782585144043,7801,1258.7801317461783,84.07560430314939,4696.284078288598,1575.0107550913995,0,5760,1.0,False,faults,t_in_offset/raw,t_in_offset,False,4,2020,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,1900.0,76.9
5760,4.50413783241435,18.330787015117707,13.826649182703356,6.827663212299527,3.204946007366543,3.794039963037288,744688.2224891569,75.86292458110586,12.64679987679096,10.683153357888477,87.84722222222221,700,650.2645778656006,89.75694444444444,590,449920.3153076172,62.22222222222222,2176,6370.132131576538,3466,2334.243833751085,436.09654747964004,2374.034079237086,1091.6530605974294,0,5760,1.0,False,faults,t_in_offset/sup,t_in_offset,True,4,2020,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,1900.0,32.6
5760,-2.4363869375143654,16.83977089123323,19.276157828747593,3.401675403560076,4.891235691313113,10.983246733874408,684115.69245635,37.79639337288973,36.61082244624803,16.304118971043714,70.83333333333334,1680,4501.411364555359,40.3125,3438,16528279.731201172,33.59375,3825,23593.80620956421,8943,1162.9659494825269,1262.4421531457906,3623.137548455234,816.426948802591,0,5760,1.0,False,faults,rh_offset/raw,rh_offset,False,4,2020,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,1900.0,82.7
5760,4.50413783241435,18.330787015117707,13.826649182703356,6.827663212299527,3.204946007366543,3.794039963037288,744688.2224891569,75.86292458110586,12.64679987679096,10.683153357888477,87.84722222222221,700,650.2645778656006,89.75694444444444,590,449920.3153076172,62.22222222222222,2176,6370.132131576538,3466,2334.243833751085,436.09654747964004,2374.034079237086,1091.6530605974294,0,5760,1.0,False,faults,rh_offset/sup,rh_offset,True,4,2020,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,1900.0,32.4
5760,-24.13721398731352,3.016443756095378,27.153657743408896,7.111557043797955,3.7341278985452937,16.30797280106565,122543.02759137476,79.01730048664395,54.3599093368855,12.44709299515098,58.59375,2385,17122.10604763031,17.291666666666668,4764,37950269.786865234,67.04861111111111,1898,6652.066089630127,9047,2431.301552690118,1874.4796321833219,2766.0206650805485,449.21270485136586,0,5760,1.0,False,faults,uVent_dead/raw,uVent_dead,False,4,2020,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,1900.0,96.7
5760,0.13452449424233837,9.815156356005856,9.680631861763517,4.116515093101974,1.9045428467809347,3.6595739218806105,398740.7269627379,45.73905659002193,12.198579739602035,6.348476155936449,75.32986111111111,1421,6532.799786567688,88.00347222222223,691,457959.0227050781,41.614583333333336,3363,13105.85013961792,5475,1407.355587014978,420.64068059730744,1410.7724789783765,442.21457225723293,0,5760,1.0,False,faults,uVent_dead/sup,uVent_dead,True,4,2020,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,1900.0,32.0
5760,-17.227772579105736,8.319721590243148,25.547494169348884,13.297964259802116,4.898214723884781,7.351315185661986,337988.68960362795,147.75515844224574,24.50438395220662,16.32738241294927,76.04166666666666,1380,9140.030212402344,58.00347222222222,2419,15695013.756958008,55.57291666666667,2559,18483.98230934143,6358,4546.312566942789,844.9787570387955,3628.30720170968,1158.6504822976012,0,5760,1.0,False,faults,uBoil_stuck/raw,uBoil_stuck,False,4,2020,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,1900.0,86.9
