steps,epi,revenue,cost_total,cost_heat,cost_co2,cost_elec,fruit_dm_growth,energy_heat_kwh_m2,energy_elec_kwh_m2,co2_kg_m2,t_in_in_corridor_pct,t_in_violation_steps,t_in_violation_area,co2_in_corridor_pct,co2_violation_steps,co2_violation_area,rh_in_corridor_pct,rh_violation_steps,rh_violation_area,violation_steps_total,boiler_sum,lamp_sum,co2_injection_sum,vent_sum,solver_failures,steps_expected,season_fraction,truncated,solver_aborted,stop_reason,block,condition,mode,seed,draw,test_year,secs,regen_id,config_hash,git_sha,image
5760,-11.835705197016509,11.246939164754274,23.08264436177078,8.298720538601426,1.7213337718766528,13.062590051292704,456906.9035681424,92.20800598446029,43.54196683764235,5.737779239588843,90.85069444444444,527,474.4281539916992,99.51388888888889,28,10299.910034179688,35.625,3708,5645.716491699219,4263,2837.169413074444,1501.4471318777023,1275.0620528043437,1777.4698956042407,0,5760,1.0,False,False,complete,adapt,static,static,19,0,2021,93.4,regen-v2,637c6b535a9e,f8f1aef,local
5760,-22.10423675425165,16.439605538515135,38.54384229276679,8.142761819133163,2.1678192226931117,28.233261250940508,667858.9750021774,90.47513132370182,94.11087083646837,7.226064075643706,80.85069444444444,1103,749.9661588668823,100.0,0,0.0,38.83680555555556,3523,5840.680534362793,4626,2783.850195044628,3245.20244268192,1605.7920164162133,1903.8642284212228,0,5760,1.0,False,False,complete,adapt,dagger,dagger,19,0,2021,95.4,regen-v2,637c6b535a9e,f8f1aef,local
5760,-7.241351776956097,4.0271870481740155,11.268538825130111,6.524310198111394,2.9827911793668718,1.7614374476518468,163604.47383206937,72.49233553457104,5.87145815883949,9.94263726455624,92.56944444444444,428,340.3409194946289,72.89930555555556,1561,5295304.9630737305,52.1875,2754,3341.8637733459473,4743,2230.533400981454,202.464074494572,2209.4749470469706,713.4947596782556,0,5760,1.0,False,False,complete,adapt,ekf,ekf,19,0,2021,89.4,regen-v2,637c6b535a9e,f8f1aef,local
5760,-5.459926285570081,15.309940993280515,20.769867278850597,6.919726748346083,1.9797354813279657,11.870405049176549,621966.352852021,76.88585275940092,39.5680168305885,6.59911827109322,92.67361111111111,422,420.53997135162354,100.0,0,0.0,44.548611111111114,3194,4679.822250366211,3616,2365.7185465959246,1364.4143733360904,1466.4707270592037,1630.321124170767,0,5760,1.0,False,False,complete,adapt,static,static,19,0,2022,91.0,regen-v2,637c6b535a9e,f8f1aef,local
5760,-11.25165719562401,21.61006229379811,32.86171948942212,6.612986616741897,2.3822856088787088,23.866447263801515,877908.7806855482,73.47762907490997,79.55482421267172,7.940952029595696,83.15972222222221,970,748.2340450286865,100.0,0,0.0,49.895833333333336,2886,4494.26469039917,3856,2260.8501246207557,2743.269799134648,1764.6560072329503,1744.0864215363326,0,5760,1.0,False,False,complete,adapt,dagger,dagger,19,0,2022,98.8,regen-v2,637c6b535a9e,f8f1aef,local
5760,1.5830445101016257,14.973728320162632,13.390683810061006,6.566715270213235,5.5338691154451505,1.2900994244026203,608307.7130066069,72.96350300236928,4.3003314146754015,18.44623038481717,84.96527777777779,866,690.0357503890991,47.291666666666664,3036,7419589.957641602,52.11805555555556,2758,4776.214660644531,6660,2245.030860524852,148.28729011443986,4099.1623083151735,945.5274001552771,0,5760,1.0,False,False,complete,adapt,ekf,ekf,19,0,2022,85.5,regen-v2,637c6b535a9e,f8f1aef,local
5760,-1.094677199326193,13.941798267810908,15.036475467137102,6.688077609854789,2.1428479726849403,6.205549884597373,566385.5546298182,74.31197344283099,20.685166281991243,7.142826575616468,90.98958333333333,519,402.1722183227539,100.0,0,0.0,47.72569444444444,3011,4260.6015701293945,3530,2286.522260316675,713.2815956389801,1587.2947952907216,2006.2162480591696,0,5760,1.0,False,False,complete,adapt,static,static,19,0,2023,96.2,regen-v2,637c6b535a9e,f8f1aef,local
5760,-10.128403973179832,18.14060669536828,28.26901066854811,6.921655443015988,2.5263274537580314,18.821027771774094,736962.1469993364,76.90728270017765,62.736759239246986,8.421091512526772,76.59722222222223,1348,1109.3744678497314,100.0,0,0.0,51.94444444444445,2768,4335.786334991455,4116,2366.3779274092167,2163.336524812129,1871.353669127121,2049.9363282184754,0,5760,1.0,False,False,complete,adapt,dagger,dagger,19,0,2023,97.7,regen-v2,637c6b535a9e,f8f1aef,local
5760,-6.1689919373856625,4.112335093579898,10.28132703096556,5.656719710495221,3.6989901171618347,0.9256172033085056,167063.61317668337,62.852441227724675,3.0853906776950186,12.329967057206115,97.67361111111111,134,140.4276704788208,66.23263888888889,1945,4587131.197387695,49.84375,2889,5905.656887054443,4968,1933.9212683323162,106.39278196282221,2739.9926784859717,748.5051960561268,0,5760,1.0,False,False,complete,adapt,ekf,ekf,19,0,2023,90.8,regen-v2,637c6b535a9e,f8f1aef,local
5760,-5.309916576826599,8.44438298027942,13.754299557106018,7.514291047253829,1.6960569084673158,4.543951601384873,343053.0585738514,83.49212274726477,15.146505337949579,5.653523028224386,73.48958333333333,1527,1460.4200201034546,99.70486111111111,17,5819.34375,58.958333333333336,2364,3482.99552154541,3908,2568.988393188565,522.2932875149711,1256.338451356953,1476.593624820334,0,5760,1.0,False,False,complete,adapt,static,static,19,1,2021,84.1,regen-v2,637c6b535a9e,f8f1aef,local
