block,condition,seed,draw,test_year,threshold,r_dist_err,r_std_err,auc_dist,auc_std,n_steps,regen_id,config_hash,git_sha,image,steps,epi,revenue,cost_total,cost_heat,cost_co2,cost_elec,fruit_dm_growth,energy_heat_kwh_m2,energy_elec_kwh_m2,co2_kg_m2,t_in_in_corridor_pct,t_in_violation_steps,t_in_violation_area,co2_in_corridor_pct,co2_violation_steps,co2_violation_area,rh_in_corridor_pct,rh_violation_steps,rh_violation_area,violation_steps_total,boiler_sum,lamp_sum,co2_injection_sum,vent_sum,solver_failures,steps_expected,season_fraction,truncated,solver_aborted,stop_reason,guard_activations,secs
signal,mahalanobis,17,0,2021,2.8595478900837885,0.25712615445875914,0.09896963618084155,0.6503161376937424,0.5284711503419298,5759.0,regen-v2,637c6b535a9e,f8f1aef,local,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
guard,plain,17,0,2021,2.8595478900837885,,,,,,regen-v2,637c6b535a9e,f8f1aef,local,5760.0,-1.8840714947719277,7.92596226654379,9.810033761315719,7.0584958021442095,1.7421429517949103,1.009395007376598,321992.21707834146,78.42773113493567,3.36465002458866,5.807143172649702,64.73958333333333,2031.0,2178.145781993866,99.49652777777777,29.0,16103.415161132812,60.08680555555556,2299.0,3991.5127563476562,4359.0,2413.1609589318405,116.02241470508011,1290.4762614108986,1294.2575044717742,0.0,5760.0,1.0,False,False,complete,-1.0,87.6
guard,guarded,17,0,2021,2.8595478900837885,,,,,,regen-v2,637c6b535a9e,f8f1aef,local,5760.0,-4.505846478647312,7.982001636435617,12.487848115082928,6.63834417051228,1.5456688458351737,4.303835098735475,324268.81648019695,73.75937967235866,14.346116995784918,5.152229486117246,54.895833333333336,2598.0,6985.746952533722,98.80208333333333,69.0,18909.469970703125,52.552083333333336,2733.0,12904.56616973877,5400.0,2269.5193754365037,494.693689389198,1144.9398854192928,1091.176288999703,0.0,5760.0,1.0,False,False,complete,-1.0,89.3
signal,mahalanobis,17,0,2022,2.8595478900837885,0.29928476712264934,0.20615812830777577,0.7050339518082621,0.5681501489913607,5759.0,regen-v2,637c6b535a9e,f8f1aef,local,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
guard,plain,17,0,2022,2.8595478900837885,,,,,,regen-v2,637c6b535a9e,f8f1aef,local,5760.0,5.5958384831470696,15.287445540679041,9.691607057531968,6.2898395817037525,2.1134586026699083,1.2883088731583088,621052.475090086,69.88710646337503,4.294362910527696,7.0448620088996945,75.15625,1431.0,1332.977939605713,100.0,0.0,0.0,66.23263888888889,1945.0,3214.518955230713,3376.0,2150.3725047269572,148.08147958568475,1565.52489032714,1297.8797689776502,0.0,5760.0,1.0,False,False,complete,-1.0,99.9
guard,guarded,17,0,2022,2.8595478900837885,,,,,,regen-v2,637c6b535a9e,f8f1aef,local,4453.0,-2.314181987882713,7.919818627291523,10.234000615174237,5.633687829000496,1.1613695006985034,3.4389432854752378,321742.63173371815,62.596531433338846,11.46314428491746,3.8712316689950117,63.46283404446441,1627.0,4848.291315317154,98.49539636200313,67.0,31099.699462890625,62.11542780148215,1687.0,6951.250755310059,3381.0,1926.04712106972,395.2808371781074,860.2737036599743,708.9206934728838,0.0,5760.0,0.7731,True,False,env_terminated,-1.0,69.7
signal,mahalanobis,17,0,2023,2.8595478900837885,0.15024977461845115,0.10584882332840896,0.6125713805282227,0.5601351641048727,5759.0,regen-v2,637c6b535a9e,f8f1aef,local,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
guard,plain,17,0,2023,2.8595478900837885,,,,,,regen-v2,637c6b535a9e,f8f1aef,local,5760.0,4.637096245312148,12.827692131054281,8.190595885742132,5.554922584708973,2.2938785879714025,0.3417947130617564,521124.99282408017,61.72136205232193,1.1393157102058546,7.646261959904676,67.01388888888889,1900.0,1731.282398223877,100.0,0.0,0.0,54.427083333333336,2625.0,4087.9905128479004,4525.0,1899.1188326857205,39.286748681209986,1699.1693236056701,1699.5450278627848,0.0,5760.0,1.0,False,False,complete,-1.0,98.0
guard,guarded,17,0,2023,2.8595478900837885,,,,,,regen-v2,637c6b535a9e,f8f1aef,local,5760.0,0.8149670454021647,9.975213673093968,9.160246627691805,5.606536899974592,2.20871408023668,1.3449956474805327,405243.0554694425,62.294854444162134,4.483318824935109,7.362380267455601,61.77083333333333,2202.0,3533.7482533454895,99.375,36.0,5000.120849609375,55.06944444444445,2588.0,7568.236373901367,4826.0,1916.7647520003839,154.59720098624987,1636.0845029805678,1591.9685406017838,0.0,5760.0,1.0,False,False,complete,-1.0,93.1
signal,mahalanobis,17,1,2021,2.8595478900837885,0.2559668861635429,0.06819770083580062,0.6472612788603769,0.5054196947284927,5759.0,regen-v2,637c6b535a9e,f8f1aef,local,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
