block,condition,seed,draw,test_year,threshold,r_dist_err,r_std_err,auc_dist,auc_std,n_steps,regen_id,config_hash,git_sha,image,steps,epi,revenue,cost_total,cost_heat,cost_co2,cost_elec,fruit_dm_growth,energy_heat_kwh_m2,energy_elec_kwh_m2,co2_kg_m2,t_in_in_corridor_pct,t_in_violation_steps,t_in_violation_area,co2_in_corridor_pct,co2_violation_steps,co2_violation_area,rh_in_corridor_pct,rh_violation_steps,rh_violation_area,violation_steps_total,boiler_sum,lamp_sum,co2_injection_sum,vent_sum,solver_failures,steps_expected,season_fraction,truncated,solver_aborted,stop_reason,guard_activations,secs
signal,mahalanobis,7,0,2021,2.8595478900837885,0.2732917553675321,0.24433442022928603,0.6496006575985593,0.6236990052950886,5759.0,regen-v2,637c6b535a9e,f8f1aef,local,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
guard,plain,7,0,2021,2.8595478900837885,,,,,,regen-v2,637c6b535a9e,f8f1aef,local,5760.0,-1.7005836763663214,7.634646043385508,9.33522971975183,6.996898158587663,1.6371015578894754,0.7012300032746912,310157.49551253626,77.74331287319626,2.337433344248971,5.457005192964918,77.03125,1323.0,879.2812013626099,99.86111111111111,8.0,1077.43603515625,52.04861111111111,2762.0,5507.525039672852,4093.0,2392.1019347487536,80.60114982796999,1212.667821322074,1273.500961774097,0.0,5760.0,1.0,False,False,complete,-1.0,85.2
guard,guarded,7,0,2021,2.8595478900837885,,,,,,regen-v2,637c6b535a9e,f8f1aef,local,5760.0,-3.6140178107923346,7.350364747849236,10.96438255864157,6.868191004808788,1.4987024847384054,2.5974890690943764,298608.5678813752,76.31323338676432,8.658296896981255,4.995674949128018,65.50347222222223,1987.0,5505.507348060608,98.66319444444444,77.0,28784.55908203125,49.322916666666664,2919.0,11726.135536193848,4983.0,2348.099488301792,298.56196201697065,1110.1499887214004,1192.792514192179,0.0,5760.0,1.0,False,False,complete,-1.0,86.6
signal,mahalanobis,7,0,2022,2.8595478900837885,0.32026857594156294,0.2794141552436239,0.6999210828134714,0.6043987957424916,5759.0,regen-v2,637c6b535a9e,f8f1aef,local,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
guard,plain,7,0,2022,2.8595478900837885,,,,,,regen-v2,637c6b535a9e,f8f1aef,local,5760.0,5.973583317332879,14.822110094103916,8.848526776771038,6.067021510366276,2.088729321053691,0.6927759453510715,602148.2225729716,67.41135011518085,2.309253151170238,6.962431070178971,82.08333333333333,1032.0,763.5012903213501,100.0,0.0,0.0,58.90625000000001,2367.0,5073.316802978516,3399.0,2074.1953879821126,79.62941917055215,1547.206903990677,1262.6650410041893,0.0,5760.0,1.0,False,False,complete,-1.0,102.2
guard,guarded,7,0,2022,2.8595478900837885,,,,,,regen-v2,637c6b535a9e,f8f1aef,local,4453.0,-0.7542963679451989,7.607447734592327,8.361744102537527,5.514439206724588,1.143230337570737,1.7040745582422019,309052.5642178133,61.27154674138431,5.680248527474006,3.810767791902457,69.97529755221198,1337.0,4320.674452781677,98.94453177633056,47.0,24416.97802734375,57.30967886817876,1901.0,7680.465065002441,3285.0,1885.2783614117943,195.87063873641762,846.837286298181,762.9604682630743,0.0,5760.0,0.7731,True,False,env_terminated,-1.0,68.6
signal,mahalanobis,7,0,2023,2.8595478900837885,0.16549101623886323,0.15690466676220655,0.6169158453383926,0.6050134520976698,5759.0,regen-v2,637c6b535a9e,f8f1aef,local,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
guard,plain,7,0,2023,2.8595478900837885,,,,,,regen-v2,637c6b535a9e,f8f1aef,local,5760.0,4.710827523828124,12.544958636360118,7.8341311125319955,5.36800566235334,2.343112897335795,0.12301255284286101,509638.94460212986,59.64450735948156,0.4100418428095367,7.81037632445265,76.66666666666667,1344.0,886.675329208374,100.0,0.0,0.0,46.00694444444444,3110.0,5744.721179962158,4454.0,1835.2156114133918,14.139373945192983,1735.6391821527868,1657.638293818536,0.0,5760.0,1.0,False,False,complete,-1.0,96.9
guard,guarded,7,0,2023,2.8595478900837885,,,,,,regen-v2,637c6b535a9e,f8f1aef,local,5760.0,2.6651932914493566,11.00431484038893,8.339121548939573,5.304728083312515,2.3155095052303105,0.7188839603967488,447050.29039080034,58.94142314791684,2.396279867989163,7.718365017434369,69.58333333333333,1752.0,2695.9472274780273,100.0,0.0,0.0,45.71180555555556,3127.0,9567.052124023438,4879.0,1813.5822516511248,82.63034037840868,1715.1922254344527,1589.5740871687046,0.0,5760.0,1.0,False,False,complete,-1.0,94.8
signal,mahalanobis,7,1,2021,2.8595478900837885,0.2777254037689261,0.3022342057021856,0.644520949900315,0.6959464167041826,5759.0,regen-v2,637c6b535a9e,f8f1aef,local,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
guard,plain,7,1,2021,2.8595478900837885,,,,,,regen-v2,637c6b535a9e,f8f1aef,local,5760.0,-1.6793941648344977,7.634208038962494,9.313602203796991,7.031939292008976,1.6741978249171023,0.6074650868709127,310139.7015828513,78.13265880009973,2.0248836229030425,5.580659416390342,77.20486111111111,1313.0,845.2379856109619,99.75694444444444,14.0,1729.8499755859375,53.75,2664.0,5277.324851989746,3991.0,2404.0818104570426,69.82357308518043,1240.1465372690895,1264.6539020582816,0.0,5760.0,1.0,False,False,complete,-1.0,90.1
guard,guarded,7,1,2021,2.8595478900837885,,,,,,regen-v2,637c6b535a9e,f8f1aef,local,5760.0,-3.8693099607480517,7.353225546951412,11.222535507699465,6.832577308387084,1.5339358809450763,2.8560223183673044,298724.78784490115,75.91752564874538,9.520074394557682,5.113119603150254,64.46180555555556,2047.0,5886.472694396973,98.17708333333334,105.0,39552.456787109375,49.61805555555556,2902.0,12222.554054260254,5054.0,2335.923866851102,328.27842726932306,1136.2488010549964,1160.4505186837096,0.0,5760.0,1.0,False,False,complete,-1.0,89.2
signal,mahalanobis,7,1,2022,2.8595478900837885,0.32067179630227033,0.32287551778339685,0.6959001918665724,0.6624957124788303,5759.0,regen-v2,637c6b535a9e,f8f1aef,local,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
guard,plain,7,1,2022,2.8595478900837885,,,,,,regen-v2,637c6b535a9e,f8f1aef,local,5760.0,6.095136526938625,14.843753197136191,8.748616670197567,6.0881938132283695,2.134911683575355,0.5255111733938411,603027.4736336578,67.64659792475966,1.751703911312804,7.116372278584517,81.59722222222221,1060.0,771.854510307312,100.0,0.0,0.0,60.98958333333333,2247.0,4897.913223266602,3307.0,2081.433782869304,60.40358340786212,1581.4160617980692,1246.9637106398177,0.0,5760.0,1.0,False,False,complete,-1.0,102.0
guard,guarded,7,1,2022,2.8595478900837885,,,,,,regen-v2,637c6b535a9e,f8f1aef,local,4453.0,-1.7205803864435336,6.846391036552218,8.566971422995751,5.586266895812322,1.1162808189537923,1.864423708229637,278134.63585993386,62.06963217569247,6.214745694098791,3.7209360631793076,68.6503480799461,1396.0,5017.909243106842,98.02380417695935,88.0,65382.87976074219,57.983381989669894,1871.0,8053.733684539795,3355.0,1909.8348369734626,214.30157568329625,826.8746805641158,715.6013491250887,0.0,5760.0,0.7731,True,False,env_terminated,-1.0,71.4
