steps,epi,revenue,cost_total,cost_heat,cost_co2,cost_elec,fruit_dm_growth,energy_heat_kwh_m2,energy_elec_kwh_m2,co2_kg_m2,t_in_in_corridor_pct,t_in_violation_steps,t_in_violation_area,co2_in_corridor_pct,co2_violation_steps,co2_violation_area,rh_in_corridor_pct,rh_violation_steps,rh_violation_area,violation_steps_total,boiler_sum,lamp_sum,co2_injection_sum,vent_sum,solver_failures,steps_expected,season_fraction,truncated,method,seed,test_year,xi_uboil,rng_seed,horizon,max_solver_failures,secs,regen_id,config_hash,git_sha,image
5760,4.633505033605601,18.82551512786217,14.192010094256572,7.289512529497127,2.1524715303685187,4.750026034390926,764786.5520694008,80.99458366107919,15.83342011463642,7.174905101228396,95.22569444444444,275,385.74970149993896,100.0,0,0.0,62.10069444444445,2183,6893.667533874512,2458,2492.1410341909514,545.9800039294614,1594.4233554580537,964.8017977790362,0,5760,1.0,False,rule_based,1,2020,,-1,20,100,4.6,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
5760,-6.971197553462108,18.221369854828968,25.192567408291076,8.104337951146658,2.1297811298067355,14.958448327337681,740243.1503524268,90.04819945718509,49.86149442445894,7.099270432689119,93.87152777777777,353,601.7383589744568,100.0,0,0.0,51.05902777777778,2819,6172.752422332764,3172,2770.71382839817,1719.3618767216722,1577.6156514270263,1167.3957143081307,0,5760,1.0,False,rule_based,1,2021,,-1,20,100,4.6,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
5760,1.3275113618985808,17.637418865785413,16.309907503886834,7.499613752832879,2.1396342341557695,6.670659516898183,716520.1414225324,83.3290416981431,22.235531722993944,7.132114113852565,95.39930555555556,265,493.48263025283813,100.0,0,0.0,61.111111111111114,2240,5014.862869262695,2505,2563.970514295536,766.7424732707419,1584.9142469795343,1140.604291500547,0,5760,1.0,False,rule_based,1,2022,,-1,20,100,4.7,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
5760,-3.8142653819713086,17.52128685038918,21.335552232360484,7.35007553803624,2.3552000843903835,11.630276609933864,711802.2782970604,81.66750597818044,38.767588699779544,7.850666947967945,93.02083333333333,402,549.7288312911987,100.0,0,0.0,53.07291666666667,2703,6248.114597320557,3105,2512.846337649489,1336.8134034486193,1744.592654565445,1265.6447612482766,0,5760,1.0,False,rule_based,1,2023,,-1,20,100,4.7,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
5760,-0.633423290475086,10.391954105290752,11.02537739576584,4.839467310160609,6.168532147296012,0.017377938309218733,422173.13552743685,53.77185900178455,0.05792646103072911,20.56177382432004,59.60069444444444,2327,3598.018506526947,47.46527777777778,3026,2917178.8182373047,56.57986111111111,2501,4526.431980133057,7854,1654.51873804908,1.9974641823253132,4569.283071908094,1402.2268378242206,0,5760,1.0,False,sindy_mpc_conf,1,2020,0.0,56809052,20,100,72.7,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
5760,-4.918814343637097,7.421742183092436,12.340556526729536,6.666033977182674,5.560539250274354,0.11398329927250743,301508.27618813026,74.06704419091861,0.3799443309083581,18.535130834247845,62.62152777777777,2153,3252.73770737648,46.44097222222222,3085,3196471.0859375,50.364583333333336,2859,4373.689743041992,8097,2278.985975158506,13.10152867532909,4118.917963272292,1191.6881545679958,0,5760,1.0,False,sindy_mpc_conf,1,2021,0.0,56809052,20,100,71.7,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
5760,-2.4190002617316155,8.884806303226025,11.303806564957641,5.881468691860958,5.327620131188643,0.0947177419080399,360945.25606855727,65.34965213178842,0.31572580636013303,17.758733770628808,62.46527777777777,2162,3756.301844596863,55.92013888888889,2539,2079461.0264892578,66.07638888888889,1954,2954.333507537842,6655,2010.7585271195858,10.88709677167488,3946.3852825296335,1238.1077744589893,0,5760,1.0,False,sindy_mpc_conf,1,2022,0.0,56809052,20,100,75.3,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
5760,0.8095263907619122,13.017876282735777,12.208349891973864,5.488810014327935,6.719539877645929,0.0,528851.2239861409,60.98677793697706,0.0,22.398466258819766,61.77083333333333,2202,2382.9282875061035,63.489583333333336,2103,1637612.4750976562,56.267361111111114,2519,3471.0867919921875,6824,1876.5162428535687,0.0,4977.436946120881,1654.4701024983042,0,5760,1.0,False,sindy_mpc_conf,1,2023,0.0,56809052,20,100,79.8,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
5760,3.201264227990326,15.125349703581229,11.924085475590903,4.952181784903966,5.7819837393362326,1.1899199513507037,614467.3317079874,55.02424205448852,3.966399837835679,19.273279131120777,62.291666666666664,2172,1917.7188968658447,56.80555555555556,2488,2882189.997680664,62.53472222222223,2158,4070.6946563720703,6818,1693.0536014482639,136.77240831358696,4282.950917830612,1370.4085982759007,0,5760,1.0,False,sindy_mpc_dense,1,2020,0.03761788674233749,633731363,20,100,69.6,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
5760,-4.273060856784235,9.070723275960848,13.343784132745084,6.567722421998121,5.2298003890140095,1.5462613217329528,368498.1330859094,72.9746935777569,5.154204405776509,17.432667963380034,71.00694444444444,1670,1165.4891395568848,50.45138888888889,2854,3750898.622192383,56.73611111111111,2492,3799.2274780273438,7016,2245.3751874452164,177.73118607313458,3873.9262145415514,1168.547325132286,0,5760,1.0,False,sindy_mpc_dense,1,2021,0.03761788674233749,633731363,20,100,69.9,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
