block,condition,seed,variant,degree,optimizer,denoise,n_days_train,regen_id,config_hash,git_sha,image,nonzero,kappa,rollout_rmse_t_in,diverged_frac,one_step_rmse_t_in,sign_pass,embeddable,secs
ladder,raw/d1/stlsq/none,11,raw,1,stlsq,none,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,20,8.324257211937303,2.6982311134538395,0.0,1.8650349899619008,,True,30.3
ladder,raw/d1/stlsq/savgol,11,raw,1,stlsq,savgol,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,9.36173164764245,5.394113346584917,0.0,3.0916454755509544,,True,28.9
ladder,raw/d1/stlsq/kalman,11,raw,1,stlsq,kalman,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,8.263108282683671,5.703378079328049,0.0,3.0942125367451077,,True,29.7
ladder,raw/d1/sr3/none,11,raw,1,sr3,none,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,6,8.324257211937303,4.613980937090931,0.0,2.4044287664106943,,True,28.7
ladder,raw/d1/sr3/savgol,11,raw,1,sr3,savgol,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,9.36173164764245,5.170425845262245,0.0,3.0747964596639825,,True,28.7
ladder,raw/d1/sr3/kalman,11,raw,1,sr3,kalman,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,8.263108282683671,5.622987168535912,0.0,3.093790892871043,,True,29.3
ladder,raw/d1/constrained/none,11,raw,1,constrained,none,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,6,8.324257211937303,4.613980937090931,0.0,2.4044287664106943,,True,28.3
ladder,raw/d1/constrained/savgol,11,raw,1,constrained,savgol,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,9.36173164764245,5.170425845262245,0.0,3.0747964596639825,,True,28.3
ladder,raw/d1/constrained/kalman,11,raw,1,constrained,kalman,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,8.263108282683671,5.622987168535912,0.0,3.093790892871043,,True,28.7
ladder,raw/d1/ensemble/none,11,raw,1,ensemble,none,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,20,8.324257211937303,2.713846065693514,0.0,1.86545524839018,,True,29.0
ladder,raw/d1/ensemble/savgol,11,raw,1,ensemble,savgol,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,9.36173164764245,5.411293343859155,0.0,3.0919028955723458,,True,29.1
ladder,raw/d1/ensemble/kalman,11,raw,1,ensemble,kalman,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,8.263108282683671,5.7117273662260075,0.0,3.094251536995493,,True,29.6
ladder,raw/d2/stlsq/none,11,raw,2,stlsq,none,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,46,8.324257211937303,7.283402937492379,0.016666666666666666,1.1155546236888068,,False,156.3
ladder,raw/d2/stlsq/savgol,11,raw,2,stlsq,savgol,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,9.36173164764245,5.394113346584917,0.0,3.0916454755509544,,False,161.5
ladder,raw/d2/stlsq/kalman,11,raw,2,stlsq,kalman,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,8.263108282683671,5.703378079328049,0.0,3.0942125367451077,,False,163.4
ladder,raw/d2/sr3/none,11,raw,2,sr3,none,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,7,8.324257211937303,4.84980572785063,0.0,2.369697038665642,,False,161.1
ladder,raw/d2/sr3/savgol,11,raw,2,sr3,savgol,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,9.36173164764245,5.161872104929082,0.0,3.0715806030026354,,False,160.1
ladder,raw/d2/sr3/kalman,11,raw,2,sr3,kalman,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,8.263108282683671,5.310946648010162,0.0,3.0897967903670702,,False,162.7
ladder,raw/d2/constrained/none,11,raw,2,constrained,none,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,7,8.324257211937303,4.84980572785063,0.0,2.369697038665642,,False,159.3
ladder,raw/d2/constrained/savgol,11,raw,2,constrained,savgol,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,9.36173164764245,5.161872104929082,0.0,3.0715806030026354,,False,160.6
ladder,raw/d2/constrained/kalman,11,raw,2,constrained,kalman,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,8.263108282683671,5.310946648010162,0.0,3.0897967903670702,,False,165.6
ladder,raw/d2/ensemble/none,11,raw,2,ensemble,none,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,53,8.324257211937303,3.003870979956463,0.08333333333333333,1.116470020799049,,False,148.8
ladder,raw/d2/ensemble/savgol,11,raw,2,ensemble,savgol,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,9.36173164764245,5.376171668220117,0.0,3.0913433669500456,,False,162.3
ladder,raw/d2/ensemble/kalman,11,raw,2,ensemble,kalman,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,8.263108282683671,5.735003958141832,0.0,3.094356295132829,,False,164.2
ladder,physics/d1/stlsq/none,11,physics,1,stlsq,none,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,33,53.87762981953689,31.343595402418725,0.75,1.6964045386357545,,True,15.9
ladder,physics/d1/stlsq/savgol,11,physics,1,stlsq,savgol,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,43.67137680736148,5.394113346584917,0.0,3.0916454755509544,,True,37.9
ladder,physics/d1/stlsq/kalman,11,physics,1,stlsq,kalman,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,41.966776776461124,5.703378079328049,0.0,3.0942125367451077,,True,38.8
ladder,physics/d1/sr3/none,11,physics,1,sr3,none,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,18,53.87762981953689,1547.404876485398,0.7,2.352857757867578,,True,15.9
ladder,physics/d1/sr3/savgol,11,physics,1,sr3,savgol,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,43.67137680736148,5.196947899257822,0.0,3.0811417898053173,,True,37.9
ladder,physics/d1/sr3/kalman,11,physics,1,sr3,kalman,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,41.966776776461124,22.287978970129984,0.0,3.101708085352446,,True,37.8
ladder,physics/d1/constrained/none,11,physics,1,constrained,none,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,18,53.87762981953689,1547.404876485398,0.7,2.352857757867578,,True,16.1
ladder,physics/d1/constrained/savgol,11,physics,1,constrained,savgol,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,43.67137680736148,5.196947899257822,0.0,3.0811417898053173,,True,38.7
ladder,physics/d1/constrained/kalman,11,physics,1,constrained,kalman,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,41.966776776461124,22.287978970129984,0.0,3.101708085352446,,True,38.2
ladder,physics/d1/ensemble/none,11,physics,1,ensemble,none,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,34,53.87762981953689,33.47615992809278,0.7333333333333333,1.681703921252645,,True,15.5
ladder,physics/d1/ensemble/savgol,11,physics,1,ensemble,savgol,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,43.67137680736148,5.3756097490196995,0.0,3.0913332753511424,,True,38.5
ladder,physics/d1/ensemble/kalman,11,physics,1,ensemble,kalman,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,41.966776776461124,5.685178452954068,0.0,3.094124713556889,,True,38.6
ladder,physics/d2/stlsq/none,11,physics,2,stlsq,none,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,260,53.87762981953689,158.14320905878256,0.3333333333333333,0.9438221429925162,,False,250.4
ladder,physics/d2/stlsq/savgol,11,physics,2,stlsq,savgol,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,5,43.67137680736148,5.313732584125472,0.08333333333333333,3.0916454755509544,,False,307.3
ladder,physics/d2/stlsq/kalman,11,physics,2,stlsq,kalman,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,41.966776776461124,5.703378079328049,0.0,3.0942125367451077,,False,315.2
