metric_scope,horizon,state,rmse,mae,r2,failed_rollouts,attempted_rollouts,block,condition,recipe,seed,test_year,xi_uboil,rng_seed,traj_steps,regen_id,config_hash,git_sha,image
one_step,1,t_in,1.9585193203602331,1.5669558037752542,0.802115179937367,,,replay,replay_confirmatory,confirmatory,16,2020,0.0,3207005022,5760,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
one_step,1,co2,99.55657972412807,81.1741207432922,0.7124170643413547,,,replay,replay_confirmatory,confirmatory,16,2020,0.0,3207005022,5760,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
one_step,1,rh,6.5128919865239085,4.704443984724936,0.6574457477124639,,,replay,replay_confirmatory,confirmatory,16,2020,0.0,3207005022,5760,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
rollout,4,t_in,2.5716575486846778,2.2018978299732503,,0.0,20.0,replay,replay_confirmatory,confirmatory,16,2020,0.0,3207005022,5760,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
rollout,4,co2,141.67697418815092,112.47527939133928,,0.0,20.0,replay,replay_confirmatory,confirmatory,16,2020,0.0,3207005022,5760,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
rollout,4,rh,8.696064175496595,7.055590692614968,,0.0,20.0,replay,replay_confirmatory,confirmatory,16,2020,0.0,3207005022,5760,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
rollout,20,t_in,2.6868201314254834,2.2612251377650985,,0.0,20.0,replay,replay_confirmatory,confirmatory,16,2020,0.0,3207005022,5760,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
rollout,20,co2,300.0763907960513,233.14060974006736,,0.0,20.0,replay,replay_confirmatory,confirmatory,16,2020,0.0,3207005022,5760,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
rollout,20,rh,8.7951710427319,7.141003479011645,,0.0,20.0,replay,replay_confirmatory,confirmatory,16,2020,0.0,3207005022,5760,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
rollout,96,t_in,2.721273175093287,2.2702383746071506,,0.0,20.0,replay,replay_confirmatory,confirmatory,16,2020,0.0,3207005022,5760,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
rollout,96,co2,327.6652021803037,262.6471560052272,,0.0,20.0,replay,replay_confirmatory,confirmatory,16,2020,0.0,3207005022,5760,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
rollout,96,rh,8.699011933969325,6.960928356273296,,0.0,20.0,replay,replay_confirmatory,confirmatory,16,2020,0.0,3207005022,5760,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
one_step,1,t_in,1.8344359981983074,1.4521629336629536,0.826395136161244,,,replay,replay_lowthr,lowthr,16,2020,0.030584067766561442,4282964902,5760,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
one_step,1,co2,102.52392469729746,83.87684662986402,0.6950184110908317,,,replay,replay_lowthr,lowthr,16,2020,0.030584067766561442,4282964902,5760,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
one_step,1,rh,6.447649569182238,4.6010599660717775,0.6642743969406376,,,replay,replay_lowthr,lowthr,16,2020,0.030584067766561442,4282964902,5760,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
rollout,4,t_in,2.2302181306436863,1.8774332808094798,,0.0,20.0,replay,replay_lowthr,lowthr,16,2020,0.030584067766561442,4282964902,5760,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
rollout,4,co2,150.62872550319045,116.53478932482736,,0.0,20.0,replay,replay_lowthr,lowthr,16,2020,0.030584067766561442,4282964902,5760,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
rollout,4,rh,8.41725614549346,6.7471886639509595,,0.0,20.0,replay,replay_lowthr,lowthr,16,2020,0.030584067766561442,4282964902,5760,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
rollout,20,t_in,2.335441320033801,1.9202248561259165,,0.0,20.0,replay,replay_lowthr,lowthr,16,2020,0.030584067766561442,4282964902,5760,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
rollout,20,co2,305.9547727800475,232.81384885178718,,0.0,20.0,replay,replay_lowthr,lowthr,16,2020,0.030584067766561442,4282964902,5760,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
rollout,20,rh,8.245249437551248,6.53375575800058,,0.0,20.0,replay,replay_lowthr,lowthr,16,2020,0.030584067766561442,4282964902,5760,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
rollout,96,t_in,2.4124312805795864,1.9683627629654068,,0.0,20.0,replay,replay_lowthr,lowthr,16,2020,0.030584067766561442,4282964902,5760,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
rollout,96,co2,378.01434030266745,305.5395632811365,,0.0,20.0,replay,replay_lowthr,lowthr,16,2020,0.030584067766561442,4282964902,5760,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
rollout,96,rh,8.531564675713383,6.8425927433797735,,0.0,20.0,replay,replay_lowthr,lowthr,16,2020,0.030584067766561442,4282964902,5760,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
