block,condition,seed,variant,degree,optimizer,denoise,n_days_train,regen_id,config_hash,git_sha,image,nonzero,kappa,rollout_rmse_t_in,diverged_frac,one_step_rmse_t_in,sign_pass,embeddable,secs
ladder,physics/d2/stlsq/none,0,physics,2,stlsq,none,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,274,53.1229612468201,139.75904496249555,0.2,0.9496019764137029,,False,280.4
ladder,physics/d2/stlsq/savgol,0,physics,2,stlsq,savgol,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,17,42.000005374194416,5.320526983656525,0.26666666666666666,3.0257397163583866,,False,254.1
ladder,physics/d2/stlsq/kalman,0,physics,2,stlsq,kalman,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,40.17318113305419,5.772605119967523,0.0,3.0282607315878685,,False,327.7
ladder,physics/d2/sr3/none,0,physics,2,sr3,none,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,145,53.1229612468201,1603.1526091125368,1.0,8.04893380864807,,False,28.9
ladder,physics/d2/sr3/savgol,0,physics,2,sr3,savgol,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,42.000005374194416,33.46559851677395,0.0,3.036823294545936,,False,329.2
ladder,physics/d2/sr3/kalman,0,physics,2,sr3,kalman,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,40.17318113305419,142.1988722430195,0.1,3.041490414481199,,False,322.4
ladder,physics/d2/constrained/none,0,physics,2,constrained,none,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,145,53.1229612468201,1603.1526091125368,1.0,8.04893380864807,,False,29.1
ladder,physics/d2/constrained/savgol,0,physics,2,constrained,savgol,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,42.000005374194416,33.46559851677395,0.0,3.036823294545936,,False,328.7
ladder,physics/d2/constrained/kalman,0,physics,2,constrained,kalman,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,40.17318113305419,142.1988722430195,0.1,3.041490414481199,,False,322.1
ladder,physics/d2/ensemble/none,0,physics,2,ensemble,none,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,238,53.1229612468201,2326.357016733737,1.0,6.421969408699778,,False,19.4
ladder,physics/d2/ensemble/savgol,0,physics,2,ensemble,savgol,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,5,42.000005374194416,5.187345252872938,0.23333333333333334,3.0246021160692385,,False,288.2
ladder,physics/d2/ensemble/kalman,0,physics,2,ensemble,kalman,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,40.17318113305419,5.669335252839462,0.0,3.027775004694098,,False,338.1
ladder,physics_no_cross/d1/stlsq/none,0,physics_no_cross,1,stlsq,none,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,27,24.682024019054577,11.793038447371446,0.25,1.6756972410729196,,True,27.7
ladder,physics_no_cross/d1/stlsq/savgol,0,physics_no_cross,1,stlsq,savgol,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,14.741542568645901,5.413741863785208,0.0,3.0257397163583866,,True,33.6
ladder,physics_no_cross/d1/stlsq/kalman,0,physics_no_cross,1,stlsq,kalman,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,14.679768406306463,5.772605119967523,0.0,3.0282607315878685,,True,34.1
ladder,physics_no_cross/d1/sr3/none,0,physics_no_cross,1,sr3,none,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,9,24.682024019054577,5.864176238351366,0.05,2.7813662668833485,,True,32.1
ladder,physics_no_cross/d1/sr3/savgol,0,physics_no_cross,1,sr3,savgol,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,14.741542568645901,5.43626827848443,0.0,3.0260046926927076,,True,33.8
ladder,physics_no_cross/d1/sr3/kalman,0,physics_no_cross,1,sr3,kalman,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,14.679768406306463,147.41966820196345,0.1,3.041593253248658,,True,32.9
ladder,physics_no_cross/d1/constrained/none,0,physics_no_cross,1,constrained,none,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,9,24.682024019054577,5.864176238351366,0.05,2.7813662668833485,,True,32.1
ladder,physics_no_cross/d1/constrained/savgol,0,physics_no_cross,1,constrained,savgol,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,14.741542568645901,5.43626827848443,0.0,3.0260046926927076,,True,33.9
ladder,physics_no_cross/d1/constrained/kalman,0,physics_no_cross,1,constrained,kalman,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,14.679768406306463,147.41966820196345,0.1,3.041593253248658,,True,32.9
ladder,physics_no_cross/d1/ensemble/none,0,physics_no_cross,1,ensemble,none,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,27,24.682024019054577,11.89965224630375,0.25,1.6760719078443884,,True,28.0
ladder,physics_no_cross/d1/ensemble/savgol,0,physics_no_cross,1,ensemble,savgol,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,14.741542568645901,5.440909291871202,0.0,3.0260561133239445,,True,34.3
ladder,physics_no_cross/d1/ensemble/kalman,0,physics_no_cross,1,ensemble,kalman,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,14.679768406306463,5.765726342063932,0.0,3.028231623369734,,True,34.8
ladder,physics_no_cross/d2/stlsq/none,0,physics_no_cross,2,stlsq,none,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,109,24.682024019054577,7574.934119184187,0.2,1.026759906576133,,False,182.4
ladder,physics_no_cross/d2/stlsq/savgol,0,physics_no_cross,2,stlsq,savgol,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,14.741542568645901,5.413741863785208,0.0,3.0257397163583866,,False,226.0
ladder,physics_no_cross/d2/stlsq/kalman,0,physics_no_cross,2,stlsq,kalman,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,14.679768406306463,5.772605119967523,0.0,3.0282607315878685,,False,222.5
ladder,physics_no_cross/d2/sr3/none,0,physics_no_cross,2,sr3,none,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,42,24.682024019054577,332.93404195898813,0.8833333333333333,2.7531315890009025,,False,43.5
ladder,physics_no_cross/d2/sr3/savgol,0,physics_no_cross,2,sr3,savgol,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,14.741542568645901,13.141873233292584,0.0,3.033926651719001,,False,223.7
ladder,physics_no_cross/d2/sr3/kalman,0,physics_no_cross,2,sr3,kalman,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,14.679768406306463,101.69329360901452,0.08333333333333333,3.0404687331399933,,False,217.5
ladder,physics_no_cross/d2/constrained/none,0,physics_no_cross,2,constrained,none,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,42,24.682024019054577,332.93404195898813,0.8833333333333333,2.7531315890009025,,False,43.7
ladder,physics_no_cross/d2/constrained/savgol,0,physics_no_cross,2,constrained,savgol,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,14.741542568645901,13.141873233292584,0.0,3.033926651719001,,False,224.9
ladder,physics_no_cross/d2/constrained/kalman,0,physics_no_cross,2,constrained,kalman,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,14.679768406306463,101.69329360901452,0.08333333333333333,3.0404687331399933,,False,213.6
ladder,physics_no_cross/d2/ensemble/none,0,physics_no_cross,2,ensemble,none,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,100,24.682024019054577,1823.595664887256,0.9166666666666666,6.513024226793951,,False,35.9
ladder,physics_no_cross/d2/ensemble/savgol,0,physics_no_cross,2,ensemble,savgol,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,14.741542568645901,5.410537001487434,0.0,3.025699782077746,,False,222.7
ladder,physics_no_cross/d2/ensemble/kalman,0,physics_no_cross,2,ensemble,kalman,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,14.679768406306463,5.790199311887018,0.0,3.0283333885825416,,False,223.0
