block,condition,seed,variant,degree,optimizer,denoise,n_days_train,regen_id,config_hash,git_sha,image,nonzero,kappa,rollout_rmse_t_in,diverged_frac,one_step_rmse_t_in,sign_pass,embeddable,secs
ladder,raw/d1/stlsq/none,16,raw,1,stlsq,none,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,23,7.988542693914167,2.6968859946970216,0.0,1.8573360531857355,,True,32.7
ladder,raw/d1/stlsq/savgol,16,raw,1,stlsq,savgol,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,9.133027424436861,5.722542258752147,0.0,2.9887697389842858,,True,31.2
ladder,raw/d1/stlsq/kalman,16,raw,1,stlsq,kalman,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,8.398648298638243,6.151826578588172,0.0,2.9909487074790637,,True,31.9
ladder,raw/d1/sr3/none,16,raw,1,sr3,none,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,5,7.988542693914167,4.365530152594278,0.0,2.386043990896474,,True,32.0
ladder,raw/d1/sr3/savgol,16,raw,1,sr3,savgol,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,9.133027424436861,5.341690320816623,0.0,2.980240435150523,,True,30.9
ladder,raw/d1/sr3/kalman,16,raw,1,sr3,kalman,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,8.398648298638243,7.481731788833981,0.0,2.9932693378718715,,True,31.5
ladder,raw/d1/constrained/none,16,raw,1,constrained,none,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,5,7.988542693914167,4.365530152594278,0.0,2.386043990896474,,True,31.0
ladder,raw/d1/constrained/savgol,16,raw,1,constrained,savgol,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,9.133027424436861,5.341690320816623,0.0,2.980240435150523,,True,31.1
ladder,raw/d1/constrained/kalman,16,raw,1,constrained,kalman,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,8.398648298638243,7.481731788833981,0.0,2.9932693378718715,,True,31.8
ladder,raw/d1/ensemble/none,16,raw,1,ensemble,none,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,23,7.988542693914167,2.6944550567933123,0.0,1.857403160073784,,True,31.7
ladder,raw/d1/ensemble/savgol,16,raw,1,ensemble,savgol,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,9.133027424436861,5.658426229699324,0.0,2.98817825224025,,True,31.7
ladder,raw/d1/ensemble/kalman,16,raw,1,ensemble,kalman,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,8.398648298638243,6.141313953764016,0.0,2.9909143387786234,,True,32.0
ladder,raw/d2/stlsq/none,16,raw,2,stlsq,none,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,51,7.988542693914167,271.49105876547554,0.1,1.1616696847299843,,False,155.3
ladder,raw/d2/stlsq/savgol,16,raw,2,stlsq,savgol,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,9.133027424436861,5.722542258752147,0.0,2.9887697389842858,,False,172.6
ladder,raw/d2/stlsq/kalman,16,raw,2,stlsq,kalman,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,8.398648298638243,6.151826578588172,0.0,2.9909487074790637,,False,177.0
ladder,raw/d2/sr3/none,16,raw,2,sr3,none,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,7,7.988542693914167,4.941867421242765,0.0,2.3545328061813016,,False,174.5
ladder,raw/d2/sr3/savgol,16,raw,2,sr3,savgol,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,9.133027424436861,5.228270813190874,0.0,2.9674949934025534,,False,174.6
ladder,raw/d2/sr3/kalman,16,raw,2,sr3,kalman,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,8.398648298638243,5.615383371183461,0.0,2.987696531331063,,False,177.1
ladder,raw/d2/constrained/none,16,raw,2,constrained,none,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,7,7.988542693914167,4.941867421242765,0.0,2.3545328061813016,,False,172.8
ladder,raw/d2/constrained/savgol,16,raw,2,constrained,savgol,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,9.133027424436861,5.228270813190874,0.0,2.9674949934025534,,False,175.2
ladder,raw/d2/constrained/kalman,16,raw,2,constrained,kalman,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,8.398648298638243,5.615383371183461,0.0,2.987696531331063,,False,172.2
ladder,raw/d2/ensemble/none,16,raw,2,ensemble,none,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,45,7.988542693914167,2.1275077789934183,0.05,1.2126201170916728,,False,159.8
ladder,raw/d2/ensemble/savgol,16,raw,2,ensemble,savgol,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,9.133027424436861,5.729383388933304,0.0,2.988825757521324,,False,165.3
ladder,raw/d2/ensemble/kalman,16,raw,2,ensemble,kalman,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,8.398648298638243,6.04760683982799,0.0,2.990580822127808,,False,166.6
ladder,physics/d1/stlsq/none,16,physics,1,stlsq,none,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,36,50.56907532361115,23.020629827181132,0.5833333333333334,1.647550803356087,,True,20.0
ladder,physics/d1/stlsq/savgol,16,physics,1,stlsq,savgol,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,42.20638633788898,5.722542258752147,0.0,2.9887697389842858,,True,38.9
ladder,physics/d1/stlsq/kalman,16,physics,1,stlsq,kalman,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,40.13123029286179,6.151826578588172,0.0,2.9909487074790637,,True,39.3
ladder,physics/d1/sr3/none,16,physics,1,sr3,none,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,15,50.56907532361115,3059.5697410294592,0.8166666666666667,2.939196782773437,,True,12.8
ladder,physics/d1/sr3/savgol,16,physics,1,sr3,savgol,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,42.20638633788898,6.231594616473629,0.0,2.991192885014304,,True,39.1
ladder,physics/d1/sr3/kalman,16,physics,1,sr3,kalman,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,40.13123029286179,27.514506615583024,0.0,2.998440596059443,,True,39.5
ladder,physics/d1/constrained/none,16,physics,1,constrained,none,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,15,50.56907532361115,3059.5697410294592,0.8166666666666667,2.939196782773437,,True,12.6
ladder,physics/d1/constrained/savgol,16,physics,1,constrained,savgol,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,42.20638633788898,6.231594616473629,0.0,2.991192885014304,,True,40.0
ladder,physics/d1/constrained/kalman,16,physics,1,constrained,kalman,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,40.13123029286179,27.514506615583024,0.0,2.998440596059443,,True,39.9
ladder,physics/d1/ensemble/none,16,physics,1,ensemble,none,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,37,50.56907532361115,18.974973024703537,0.43333333333333335,1.6477494082702768,,True,23.7
ladder,physics/d1/ensemble/savgol,16,physics,1,ensemble,savgol,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,42.20638633788898,5.706584613715828,0.0,2.98863422123254,,True,39.9
ladder,physics/d1/ensemble/kalman,16,physics,1,ensemble,kalman,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,40.13123029286179,6.2370691756969014,0.0,2.9912084761149185,,True,39.7
ladder,physics/d2/stlsq/none,16,physics,2,stlsq,none,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,246,50.56907532361115,64.07522450124027,0.21666666666666667,0.956939040472464,,False,282.1
ladder,physics/d2/stlsq/savgol,16,physics,2,stlsq,savgol,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,5,42.20638633788898,5.670202286986935,0.13333333333333333,2.9887697389842858,,False,305.0
ladder,physics/d2/stlsq/kalman,16,physics,2,stlsq,kalman,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,40.13123029286179,6.151826578588172,0.0,2.9909487074790637,,False,329.0
ladder,physics/d2/sr3/none,16,physics,2,sr3,none,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,147,50.56907532361115,831.3300586706196,0.7833333333333333,2.1830013636601224,,False,90.7
ladder,physics/d2/sr3/savgol,16,physics,2,sr3,savgol,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,42.20638633788898,5.341656816340361,0.0,2.9802384380434765,,False,332.7
ladder,physics/d2/sr3/kalman,16,physics,2,sr3,kalman,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,40.13123029286179,7.1476313785934,0.0,2.9928893852734113,,False,329.8
ladder,physics/d2/constrained/none,16,physics,2,constrained,none,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,147,50.56907532361115,831.3300586706196,0.7833333333333333,2.1830013636601224,,False,91.1
ladder,physics/d2/constrained/savgol,16,physics,2,constrained,savgol,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,42.20638633788898,5.341656816340361,0.0,2.9802384380434765,,False,330.5
ladder,physics/d2/constrained/kalman,16,physics,2,constrained,kalman,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,40.13123029286179,7.1476313785934,0.0,2.9928893852734113,,False,330.5
ladder,physics/d2/ensemble/none,16,physics,2,ensemble,none,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,245,50.56907532361115,1168.7499529609624,1.0,5.669001374232335,,False,20.7
ladder,physics/d2/ensemble/savgol,16,physics,2,ensemble,savgol,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,42.20638633788898,5.6598052618758485,0.0,2.9881924134478286,,False,338.2
ladder,physics/d2/ensemble/kalman,16,physics,2,ensemble,kalman,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,40.13123029286179,6.1702414670755985,0.0,2.9910075999455663,,False,331.7
ladder,physics_no_cross/d1/stlsq/none,16,physics_no_cross,1,stlsq,none,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,27,24.611332076232923,17.078218901369453,0.3333333333333333,1.7114189391058823,,True,23.6
ladder,physics_no_cross/d1/stlsq/savgol,16,physics_no_cross,1,stlsq,savgol,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,14.04409178362889,5.722542258752147,0.0,2.9887697389842858,,True,34.4
ladder,physics_no_cross/d1/stlsq/kalman,16,physics_no_cross,1,stlsq,kalman,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,14.130886550636834,6.151826578588172,0.0,2.9909487074790637,,True,34.6
ladder,physics_no_cross/d1/sr3/none,16,physics_no_cross,1,sr3,none,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,8,24.611332076232923,3.9675988618113838,0.0,2.867443394788644,,True,34.2
ladder,physics_no_cross/d1/sr3/savgol,16,physics_no_cross,1,sr3,savgol,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,14.04409178362889,5.486600164559147,0.0,2.9855737765514165,,True,34.3
