metric_scope,horizon,state,rmse,mae,r2,failed_rollouts,attempted_rollouts,block,condition,recipe,seed,test_year,xi_uboil,rng_seed,traj_steps,regen_id,config_hash,git_sha,image
one_step,1,t_in,1.7547921279817875,1.3812042576957169,0.8413395627805053,,,replay,replay_confirmatory,confirmatory,6,2020,0.0,1990158916,5760,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
one_step,1,co2,100.10300887326092,79.76445321355384,0.7427385299237961,,,replay,replay_confirmatory,confirmatory,6,2020,0.0,1990158916,5760,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
one_step,1,rh,6.4348520215970435,4.745141850627814,0.6638603142039575,,,replay,replay_confirmatory,confirmatory,6,2020,0.0,1990158916,5760,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
rollout,4,t_in,2.510710721543863,2.0860929218637594,,0.0,20.0,replay,replay_confirmatory,confirmatory,6,2020,0.0,1990158916,5760,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
rollout,4,co2,123.55592706786729,97.5597682513406,,0.0,20.0,replay,replay_confirmatory,confirmatory,6,2020,0.0,1990158916,5760,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
rollout,4,rh,8.432243006861254,6.8656084857338495,,0.0,20.0,replay,replay_confirmatory,confirmatory,6,2020,0.0,1990158916,5760,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
rollout,20,t_in,2.3299361898263533,1.8911040017021146,,0.0,20.0,replay,replay_confirmatory,confirmatory,6,2020,0.0,1990158916,5760,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
rollout,20,co2,281.0217139305361,228.12897148930526,,0.0,20.0,replay,replay_confirmatory,confirmatory,6,2020,0.0,1990158916,5760,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
rollout,20,rh,10.040857280815128,8.170388829469852,,0.0,20.0,replay,replay_confirmatory,confirmatory,6,2020,0.0,1990158916,5760,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
rollout,96,t_in,2.358705540455071,1.9110466217205808,,0.0,20.0,replay,replay_confirmatory,confirmatory,6,2020,0.0,1990158916,5760,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
rollout,96,co2,388.81006795854853,315.33825192971807,,0.0,20.0,replay,replay_confirmatory,confirmatory,6,2020,0.0,1990158916,5760,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
rollout,96,rh,9.972714920325638,7.906775667191898,,0.0,20.0,replay,replay_confirmatory,confirmatory,6,2020,0.0,1990158916,5760,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
one_step,1,t_in,1.7648500673825764,1.3881297147669882,0.8395155628307112,,,replay,replay_lowthr,lowthr,6,2020,0.04181631333896717,1276074930,5760,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
one_step,1,co2,96.35144126156065,77.93036110843019,0.7616600112136531,,,replay,replay_lowthr,lowthr,6,2020,0.04181631333896717,1276074930,5760,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
one_step,1,rh,6.281319325898589,4.489677714855127,0.6797092427725056,,,replay,replay_lowthr,lowthr,6,2020,0.04181631333896717,1276074930,5760,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
rollout,4,t_in,2.5815819318326656,2.069039476176367,,0.0,20.0,replay,replay_lowthr,lowthr,6,2020,0.04181631333896717,1276074930,5760,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
rollout,4,co2,121.00013916672329,98.24276924717594,,0.0,20.0,replay,replay_lowthr,lowthr,6,2020,0.04181631333896717,1276074930,5760,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
rollout,4,rh,8.048178756869678,6.24229944610669,,0.0,20.0,replay,replay_lowthr,lowthr,6,2020,0.04181631333896717,1276074930,5760,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
rollout,20,t_in,2.3821846456516167,1.9156592556778755,,0.0,20.0,replay,replay_lowthr,lowthr,6,2020,0.04181631333896717,1276074930,5760,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
rollout,20,co2,283.78699144415833,230.77336945473525,,0.0,20.0,replay,replay_lowthr,lowthr,6,2020,0.04181631333896717,1276074930,5760,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
rollout,20,rh,7.9653377870033975,6.321888001727943,,0.0,20.0,replay,replay_lowthr,lowthr,6,2020,0.04181631333896717,1276074930,5760,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
rollout,96,t_in,2.343516506843845,1.8916332416401473,,0.0,20.0,replay,replay_lowthr,lowthr,6,2020,0.04181631333896717,1276074930,5760,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
rollout,96,co2,376.61832913285656,306.315682544092,,0.0,20.0,replay,replay_lowthr,lowthr,6,2020,0.04181631333896717,1276074930,5760,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
rollout,96,rh,8.273235387149782,6.369225843449857,,0.0,20.0,replay,replay_lowthr,lowthr,6,2020,0.04181631333896717,1276074930,5760,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
