block,condition,seed,variant,degree,optimizer,denoise,n_days_train,regen_id,config_hash,git_sha,image,nonzero,kappa,rollout_rmse_t_in,diverged_frac,one_step_rmse_t_in,sign_pass,embeddable,secs
ladder,raw/d1/stlsq/none,5,raw,1,stlsq,none,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,20,8.39542710909688,2.659606639078678,0.0,1.8194648720752455,,True,30.8
ladder,raw/d1/stlsq/savgol,5,raw,1,stlsq,savgol,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,9.666469225184919,5.278252997218561,0.0,2.9340551904009233,,True,30.0
ladder,raw/d1/stlsq/kalman,5,raw,1,stlsq,kalman,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,8.506157768609054,5.673744301553417,0.0,2.9365010392727746,,True,30.8
ladder,raw/d1/sr3/none,5,raw,1,sr3,none,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,6,8.39542710909688,3.9290074199560956,0.0,2.2649202543273894,,True,30.8
ladder,raw/d1/sr3/savgol,5,raw,1,sr3,savgol,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,9.666469225184919,4.910292179299547,0.0,2.921842383563587,,True,29.7
ladder,raw/d1/sr3/kalman,5,raw,1,sr3,kalman,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,8.506157768609054,9.659094042800104,0.0,2.940917424583237,,True,30.6
ladder,raw/d1/constrained/none,5,raw,1,constrained,none,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,6,8.39542710909688,3.9290074199560956,0.0,2.2649202543273894,,True,30.2
ladder,raw/d1/constrained/savgol,5,raw,1,constrained,savgol,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,9.666469225184919,4.910292179299547,0.0,2.921842383563587,,True,29.8
ladder,raw/d1/constrained/kalman,5,raw,1,constrained,kalman,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,8.506157768609054,9.659094042800104,0.0,2.940917424583237,,True,30.5
ladder,raw/d1/ensemble/none,5,raw,1,ensemble,none,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,20,8.39542710909688,2.663183431489116,0.0,1.8195806619563992,,True,30.4
ladder,raw/d1/ensemble/savgol,5,raw,1,ensemble,savgol,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,9.666469225184919,5.241150873904725,0.0,2.9336445831411533,,True,29.6
ladder,raw/d1/ensemble/kalman,5,raw,1,ensemble,kalman,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,8.506157768609054,5.662520500074781,0.0,2.9364573788377206,,True,30.6
ladder,raw/d2/stlsq/none,5,raw,2,stlsq,none,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,47,8.39542710909688,1.9930508000518736,0.0,1.0908498209393396,,False,165.9
ladder,raw/d2/stlsq/savgol,5,raw,2,stlsq,savgol,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,9.666469225184919,5.278252997218561,0.0,2.9340551904009233,,False,163.9
ladder,raw/d2/stlsq/kalman,5,raw,2,stlsq,kalman,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,8.506157768609054,5.673744301553417,0.0,2.9365010392727746,,False,167.2
ladder,raw/d2/sr3/none,5,raw,2,sr3,none,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,7,8.39542710909688,4.742630800469765,0.0,2.394471665227878,,False,164.2
ladder,raw/d2/sr3/savgol,5,raw,2,sr3,savgol,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,9.666469225184919,4.889847191219185,0.0,2.9193631691669863,,False,166.8
ladder,raw/d2/sr3/kalman,5,raw,2,sr3,kalman,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,8.506157768609054,5.150855933370652,0.0,2.932337366574336,,False,169.5
ladder,raw/d2/constrained/none,5,raw,2,constrained,none,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,7,8.39542710909688,4.742630800469765,0.0,2.394471665227878,,False,167.8
ladder,raw/d2/constrained/savgol,5,raw,2,constrained,savgol,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,9.666469225184919,4.889847191219185,0.0,2.9193631691669863,,False,165.6
ladder,raw/d2/constrained/kalman,5,raw,2,constrained,kalman,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,8.506157768609054,5.150855933370652,0.0,2.932337366574336,,False,167.3
ladder,raw/d2/ensemble/none,5,raw,2,ensemble,none,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,47,8.39542710909688,2.940071475144977,0.11666666666666667,1.110234898230149,,False,150.9
ladder,raw/d2/ensemble/savgol,5,raw,2,ensemble,savgol,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,9.666469225184919,5.323690393186844,0.0,2.9344888186554363,,False,165.9
ladder,raw/d2/ensemble/kalman,5,raw,2,ensemble,kalman,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,8.506157768609054,5.619974823829902,0.0,2.936283632431572,,False,172.6
ladder,physics/d1/stlsq/none,5,physics,1,stlsq,none,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,35,58.34234017929237,29.50179642329232,0.5,1.6627776092790005,,True,19.8
ladder,physics/d1/stlsq/savgol,5,physics,1,stlsq,savgol,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,46.574267859198244,5.278252997218561,0.0,2.9340551904009233,,True,39.6
ladder,physics/d1/stlsq/kalman,5,physics,1,stlsq,kalman,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,44.30260914096276,5.673744301553417,0.0,2.9365010392727746,,True,40.1
ladder,physics/d1/sr3/none,5,physics,1,sr3,none,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,16,58.34234017929237,684.4022865280933,0.7,2.3291985907631614,,True,15.6
ladder,physics/d1/sr3/savgol,5,physics,1,sr3,savgol,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,46.574267859198244,4.890267974457633,0.0,2.9194212515325226,,True,39.3
ladder,physics/d1/sr3/kalman,5,physics,1,sr3,kalman,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,44.30260914096276,27.594373701129072,0.0,2.9444272813519126,,True,40.5
ladder,physics/d1/constrained/none,5,physics,1,constrained,none,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,16,58.34234017929237,684.4022865280933,0.7,2.3291985907631614,,True,15.7
ladder,physics/d1/constrained/savgol,5,physics,1,constrained,savgol,60,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,3,46.574267859198244,4.890267974457633,0.0,2.9194212515325226,,True,40.3
