steps,epi,revenue,cost_total,cost_heat,cost_co2,cost_elec,fruit_dm_growth,energy_heat_kwh_m2,energy_elec_kwh_m2,co2_kg_m2,t_in_in_corridor_pct,t_in_violation_steps,t_in_violation_area,co2_in_corridor_pct,co2_violation_steps,co2_violation_area,rh_in_corridor_pct,rh_violation_steps,rh_violation_area,violation_steps_total,boiler_sum,lamp_sum,co2_injection_sum,vent_sum,solver_failures,steps_expected,season_fraction,truncated,block,condition,factor,value,seed,test_year,regen_id,config_hash,git_sha,image,nonzero,xi_uboil,rep
5760,6.847283887784961,15.123359828845494,8.276075941060533,5.007406321781385,3.197557786269733,0.07111183300941563,614386.4930468482,55.63784801979317,0.2370394433647188,10.658525954232443,59.21875,2349,2147.3482761383057,100.0,0,0.0,70.46875,1701,3492.9938316345215,4050,1711.9337854665168,8.173773955521087,2368.5613237786556,1366.155116672365,0,5760,1.0,False,design,mpc_horizon=8,mpc_horizon,8.0,7,2020,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,,,
5760,6.104028402460147,14.885607938121687,8.781579535661539,4.976342507268765,3.719418716473145,0.0858183119196285,604727.8224861935,55.292694525208496,0.286061039732095,12.398062388243817,60.85069444444444,2255,2057.9356899261475,93.09027777777777,398,92477.60632324219,69.91319444444444,1733,3438.549907684326,4386,1701.3136776928527,9.864173776553182,2755.1249744728266,1354.3948878325527,0,5760,1.0,False,design,mpc_horizon=12,mpc_horizon,12.0,7,2020,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,,,
5760,4.775716758592416,15.42772163325105,10.652004874658633,4.952434554092872,5.11862830273966,0.5809420178261006,626751.1913508239,55.02705060103192,1.9364733927536686,17.062094342465535,71.97916666666667,1614,998.327709197998,57.91666666666667,2424,2600563.2192382812,55.50347222222223,2563,4967.007545471191,6601,1693.1400185616894,66.77494443868352,3791.576519665908,1289.6525806835666,0,5760,1.0,False,design,mpc_horizon=20,mpc_horizon,20.0,7,2020,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,,,
5760,4.063222596472369,15.354048232559748,11.29082563608738,4.986442674569293,5.334675070031555,0.9697078914865324,623758.2094477398,55.40491860632548,3.2323596382884414,17.782250233438518,73.28125,1539,1467.6271295547485,54.25347222222222,2635,3737739.471069336,53.888888888888886,2656,5739.366313934326,6830,1704.766726811416,111.46067722092761,3951.6111627659957,1256.5441022526961,0,5760,1.0,False,design,mpc_horizon=30,mpc_horizon,30.0,7,2020,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,,,
5760,6.093416775510564,16.698858833191693,10.605442057681131,4.851099270269783,5.300677287072354,0.45366550033899644,678391.1400984126,53.901103002997594,1.5122183344633215,17.66892429024118,75.95486111111111,1385,800.5668964385986,61.04166666666667,2244,2237368.3767089844,52.083333333333336,2760,5549.456481933594,6389,1658.4954775630977,52.1454598204063,3926.4276202675146,1310.3724268113624,0,5760,1.0,False,design,stlsq_threshold=0.01,stlsq_threshold,0.01,7,2020,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,43.0,0.05465808632638459,
5760,8.794025120867364,16.223005414303334,7.428980293435967,5.026991898164075,2.244474343427792,0.15751405184410086,659059.5949560729,55.8554655351564,0.5250468394803363,7.481581144759306,69.98263888888889,1729,1415.7857856750488,100.0,0,0.0,62.517361111111114,2159,4417.956745147705,3888,1718.6297081740713,18.105063431618138,1662.5735873109052,1383.3391770273156,0,5760,1.0,False,design,stlsq_threshold=0.05,stlsq_threshold,0.05,7,2020,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,28.0,0.059840064297959426,
5760,2.5576307650560253,5.66140543332544,3.1037746682694136,0.1648126862421166,2.1271745651649736,0.811787416862324,229994.59572884598,1.831252069356851,2.7059580562077468,7.090581883883246,32.32638888888889,3898,18328.726274728775,94.84375,297,199438.74548339844,24.913194444444446,4325,31956.829040527344,8520,56.346217552982594,93.30889837117113,1575.6848638284537,1390.4997472755545,0,5760,1.0,False,design,stlsq_threshold=0.1,stlsq_threshold,0.1,7,2020,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,19.0,0.0,
5760,-1.7005393115345235,4.770911183477677,6.471450495012201,1.186195112919202,1.0327618313734916,4.252493550719507,193818.26682878064,13.179945699102246,14.174978502398357,3.442539437911639,31.59722222222222,3940,20542.18242931366,73.92361111111111,1502,2953289.9833984375,24.86111111111111,4328,27540.072818756104,9770,405.53679116035283,488.79236213370297,765.0087645344518,560.557763004144,0,5760,1.0,False,design,stlsq_threshold=0.2,stlsq_threshold,0.2,7,2020,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,11.0,0.0,
5760,5.506801460845788,15.405954040587439,9.899152579741651,4.530141905773897,3.949005658951365,1.4200050150163883,625866.8828988647,50.334910064154414,4.733350050054628,13.163352196504551,68.40277777777779,1820,1317.5179433822632,66.59722222222221,1924,1856423.9473876953,38.09027777777778,3566,8463.883026123047,7310,1548.7664637553871,163.2189671695733,2925.189376885045,1306.2860253887102,0,5760,1.0,False,design,coef_perturb=0.1,coef_perturb,0.1,7,2020,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,,,0.0
5760,6.0578297323771455,14.771585642295127,8.713755909917982,6.108509520236903,2.40161297007376,0.20363341960731987,600095.6667182395,67.87232800263226,0.6787780653577329,8.005376566912535,91.02430555555556,517,331.8411693572998,100.0,0,0.0,77.25694444444444,1310,2895.976375579834,1827,2088.379321754639,23.406140176604655,1778.9725702641424,939.8307551586322,0,5760,1.0,False,design,coef_perturb=0.1,coef_perturb,0.1,7,2020,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,,,1.0
