steps,epi,revenue,cost_total,cost_heat,cost_co2,cost_elec,fruit_dm_growth,energy_heat_kwh_m2,energy_elec_kwh_m2,co2_kg_m2,t_in_in_corridor_pct,t_in_violation_steps,t_in_violation_area,co2_in_corridor_pct,co2_violation_steps,co2_violation_area,rh_in_corridor_pct,rh_violation_steps,rh_violation_area,violation_steps_total,boiler_sum,lamp_sum,co2_injection_sum,vent_sum,solver_failures,steps_expected,season_fraction,truncated,solver_aborted,stop_reason,block,condition,mode,seed,draw,test_year,secs,regen_id,config_hash,git_sha,image
5760,-3.9820904920821385,8.112496725487741,12.094587217569881,6.541808224212726,1.9908344045803092,3.561944588776843,329570.1794729395,72.68675804680807,11.873148629256143,6.636114681934364,52.951388888888886,2710,4504.11230969429,99.27083333333333,42,26739.377197265625,60.45138888888889,2278,3886.5735244750977,5030,2236.5156325933317,409.4189182725773,1474.6921512301074,1432.5949560740523,0,5760,1.0,False,False,complete,adapt,static,static,14,0,2021,92.9,regen-v2,637c6b535a9e,f8f1aef,local
5760,-3.510478230537284,8.364256473435152,11.874734703972438,7.289931396626637,1.9379235854510015,2.646879721894799,339797.9192333031,80.99923774029597,8.822932406315996,6.459745284836672,61.66666666666667,2208,2050.267783164978,100.0,0,0.0,68.07291666666667,1839,2431.4574584960938,4047,2492.2842379188332,304.2390484956336,1435.4989525899564,1352.7274975134358,0,5760,1.0,False,False,complete,adapt,dagger,dagger,14,0,2021,91.4,regen-v2,637c6b535a9e,f8f1aef,local
5760,-2.911212325126793,9.536544560809958,12.447756885936752,7.13119159686801,4.368602850098172,0.9479624389705678,387422.12278290454,79.23546218742234,3.1598747965685594,14.562009500327243,91.44097222222223,493,415.0525608062744,59.201388888888886,2350,4140685.2548828125,38.10763888888889,3565,5628.986686706543,6408,2438.0142209531286,108.96120007440004,3236.0021103646773,790.0118860047812,0,5760,1.0,False,False,complete,adapt,ekf,ekf,14,0,2021,91.8,regen-v2,637c6b535a9e,f8f1aef,local
5760,-3.7157052014312097,10.67846555835807,14.39417075978928,5.339284927323828,2.3391823330183046,6.715703499447146,433812.6633082966,59.32538808137586,22.38567833149049,7.797274443394349,55.3125,2574,5317.757678985596,97.53472222222223,142,80924.23791503906,65.46875,1989,3501.218132019043,4705,1825.3965568011045,771.9199423835896,1732.7276542263362,1350.0654124061875,0,5760,1.0,False,False,complete,adapt,static,static,14,0,2022,94.0,regen-v2,637c6b535a9e,f8f1aef,local
5760,1.8040616801645222,15.555777551363835,13.751715871199314,6.128032533297557,2.3102471625427308,5.3134361753590245,631953.4630241558,68.08925036997286,17.711453917863416,7.7008238751424365,69.09722222222221,1780,1738.178960800171,100.0,0,0.0,73.68055555555556,1516,2658.0653114318848,3296,2095.05385750762,610.7397902363148,1711.2941952256201,1354.7060383929195,0,5760,1.0,False,False,complete,adapt,dagger,dagger,14,0,2022,97.5,regen-v2,637c6b535a9e,f8f1aef,local
5760,3.8338586623998445,12.96688169095491,9.133023028555066,7.13247430855062,1.6306714907562077,0.3698772292482367,526779.5686950432,79.24971453945133,1.2329240974941222,5.435571635854026,82.8125,990,1021.9582633972168,96.25,216,325983.8059082031,56.12847222222223,2527,3520.12947845459,3733,2438.4527551611236,42.51462397157819,1207.9048076192812,1058.8710822740327,0,5760,1.0,False,False,complete,adapt,ekf,ekf,14,0,2022,88.0,regen-v2,637c6b535a9e,f8f1aef,local
5760,-1.8728138942772976,9.375053494184773,11.247867388462069,5.303980254643591,2.565161746279136,3.3787253875393417,380861.5482012564,58.93311394048435,11.262417958464473,8.550539154263788,50.364583333333336,2859,3975.733353614807,100.0,0,0.0,58.958333333333336,2364,3208.606674194336,5223,1813.326583274867,388.3592400308176,1900.1198122262883,1762.5127369205654,0,5760,1.0,False,False,complete,adapt,static,static,14,0,2023,87.1,regen-v2,637c6b535a9e,f8f1aef,local
5760,1.9873794550849189,13.15723602462384,11.169856569538922,5.7735870837288354,2.602571205850204,2.79369827995988,534512.7135003435,64.15096759698706,9.312327599866268,8.675237352834014,62.62152777777777,2153,2012.0980577468872,100.0,0,0.0,66.90972222222223,1906,2329.476459503174,4059,1973.875926765349,321.11474471497775,1927.8305232931066,1734.1752228321593,0,5760,1.0,False,False,complete,adapt,dagger,dagger,14,0,2023,95.1,regen-v2,637c6b535a9e,f8f1aef,local
5320,-5.148726528370748,2.6110829236149615,7.75980945198571,5.373639275755203,1.7519724363954123,0.6341977398350941,106075.24377185781,59.707103063946704,2.11399246611698,5.839908121318041,98.06390977443608,103,165.6596221923828,86.93609022556392,695,896173.5344238281,55.6015037593985,2362,3546.136516571045,3160,1837.1416326144376,72.89629183928126,1297.7573600781693,554.9454954742496,0,5760,0.9236,True,False,env_terminated,adapt,ekf,ekf,14,0,2023,84.3,regen-v2,637c6b535a9e,f8f1aef,local
5760,-3.8800563450626395,8.027969055740277,11.908025400802916,6.582437357403531,2.0280447025324353,3.297543340866949,326136.24288944877,73.13819286003924,10.991811136223165,6.760149008441451,50.90277777777777,2828,4775.527153015137,99.30555555555556,40,24158.80712890625,62.06597222222222,2185,3565.079002380371,5053,2250.4059343637155,379.02797016343663,1502.2553349539994,1411.8539812684621,0,5760,1.0,False,False,complete,adapt,static,static,14,1,2021,88.0,regen-v2,637c6b535a9e,f8f1aef,local
