steps,epi,revenue,cost_total,cost_heat,cost_co2,cost_elec,fruit_dm_growth,energy_heat_kwh_m2,energy_elec_kwh_m2,co2_kg_m2,t_in_in_corridor_pct,t_in_violation_steps,t_in_violation_area,co2_in_corridor_pct,co2_violation_steps,co2_violation_area,rh_in_corridor_pct,rh_violation_steps,rh_violation_area,violation_steps_total,boiler_sum,lamp_sum,co2_injection_sum,vent_sum,solver_failures,steps_expected,season_fraction,truncated,solver_aborted,stop_reason,block,condition,mode,seed,draw,test_year,secs,regen_id,config_hash,git_sha,image
5760,-2.008717819458197,7.909943240766651,9.918661060224848,6.907455310196965,1.9204579584807449,1.0907477915471386,321341.4441561452,76.74950344663294,3.6358259718237957,6.40152652826915,63.854166666666664,2082,2278.481824874878,99.96527777777777,2,24.58563232421875,56.33680555555556,2515,4299.707633972168,4599,2361.5231819641576,125.37330929574064,1422.5614519492274,1386.569920267679,0,5760,1.0,False,False,complete,adapt,static,static,9,0,2021,92.5,regen-v2,637c6b535a9e,f8f1aef,local
5760,2.5326770682434883,11.815570697055072,9.282893628811584,6.70047038240713,1.717620504332872,0.8648027420715815,480007.5595678623,74.44967091563478,2.882675806905272,5.725401681109574,65.60763888888889,1981,1814.910412788391,100.0,0,0.0,52.34375,2745,5194.4691162109375,4726,2290.7591060038394,99.40261408777137,1272.3114847741363,1426.3905139106582,0,5760,1.0,False,False,complete,adapt,dagger,dagger,9,0,2021,102.1,regen-v2,637c6b535a9e,f8f1aef,local
5760,-1.4565358952890488,10.638889473329536,12.095425368618585,7.31648826044784,4.07965806685602,0.6992790413147254,432204.8848540124,81.294314004976,2.3309301377157516,13.5988602228534,89.61805555555556,598,464.936429977417,72.32638888888889,1594,2482158.4807128906,41.23263888888889,3385,4913.909049987793,5577,2501.363508294256,80.37690125715282,3021.968938602032,925.173116342157,0,5760,1.0,False,False,complete,adapt,ekf,ekf,9,0,2021,91.6,regen-v2,637c6b535a9e,f8f1aef,local
5760,0.30767954472312886,10.016191363644822,9.708511818921691,6.160607066014568,2.2639024316931557,1.2840023212139675,406907.77414807084,68.45118962238409,4.280007737379892,7.546341438977186,69.14930555555556,1777,1991.6142654418945,100.0,0,0.0,63.76736111111111,2087,3691.538818359375,3864,2106.1904503195174,147.58647359185548,1676.9647634586556,1353.3188337244308,0,5760,1.0,False,False,complete,adapt,static,static,9,0,2022,88.9,regen-v2,637c6b535a9e,f8f1aef,local
5760,4.979104321010647,14.102918046264337,9.12381372525369,5.699125977812703,1.9374113778064934,1.4872763696344924,572931.0456294887,63.3236219756967,4.957587898781641,6.458037926021645,67.88194444444444,1850,1960.208291053772,100.0,0,0.0,60.08680555555556,2299,4147.501262664795,4149,1948.4191375002495,170.95130666147696,1435.1195396414157,1387.9472154408377,0,5760,1.0,False,False,complete,adapt,dagger,dagger,9,0,2022,97.8,regen-v2,637c6b535a9e,f8f1aef,local
5760,2.116636787193439,12.816264628733036,10.699627841539595,7.036959657160907,2.8436240182656585,0.8190441661130301,520660.75054227957,78.1884406351212,2.730147220376767,9.478746727552195,82.51736111111111,1007,829.7803077697754,83.57638888888889,946,3046263.9080810547,56.892361111111114,2483,3582.7428665161133,4436,2405.7981725664054,94.14300759601338,2106.388161318693,1043.0149718832631,0,5760,1.0,False,False,complete,adapt,ekf,ekf,9,0,2022,88.6,regen-v2,637c6b535a9e,f8f1aef,local
5760,4.292321215629127,12.727034297219987,8.43471308159086,5.282705183577742,2.722369485246142,0.4296384127669756,517035.768324562,58.696724261974914,1.4321280425565854,9.074564950820474,61.77083333333333,2202,2371.6163444519043,100.0,0,0.0,53.02083333333333,2706,4503.940879821777,4908,1806.0530547200071,49.38372541669477,2016.5699887069322,1764.051104285009,0,5760,1.0,False,False,complete,adapt,static,static,9,0,2023,95.8,regen-v2,637c6b535a9e,f8f1aef,local
5760,4.226658992529938,12.070373194615883,7.843714202085943,5.4162375876043285,2.1681508040504087,0.25932581043120634,490358.91103127017,60.1804176400481,0.8644193681040212,7.227169346834696,66.14583333333334,1950,1770.995509147644,100.0,0,0.0,52.34375,2745,4590.479892730713,4695,1851.705158368394,29.807564420020924,1606.037632152521,1795.0671674628588,0,5760,1.0,False,False,complete,adapt,dagger,dagger,9,0,2023,95.8,regen-v2,637c6b535a9e,f8f1aef,local
5319,-4.950916571555617,2.837769817706625,7.788686389262242,5.381384239910954,2.1789767708282297,0.2283253785230584,115284.39884433162,59.79315822123282,0.7610845950768613,7.263255902760766,97.87554051513442,113,90.1451768875122,85.12878360594097,791,1261917.7165527344,52.697875540515135,2516,3710.101173400879,3420,1839.7894831042893,26.244296164056802,1614.0568673006708,495.5525118321981,0,5760,0.9234,True,False,env_terminated,adapt,ekf,ekf,9,0,2023,84.4,regen-v2,637c6b535a9e,f8f1aef,local
5760,-0.800039300818664,8.938567155576271,9.738606456394935,6.696396964293485,1.905120632026577,1.1370888600748728,363129.290695286,74.40441071437206,3.790296200249576,6.350402106755257,66.12847222222223,1951,2065.186026573181,99.89583333333333,6,101.44155883789062,51.736111111111114,2780,5809.654930114746,4737,2289.366483142375,130.69986887180357,1411.2004692700903,1377.5048240627284,0,5760,1.0,False,False,complete,adapt,static,static,9,1,2021,86.8,regen-v2,637c6b535a9e,f8f1aef,local
