steps,epi,revenue,cost_total,cost_heat,cost_co2,cost_elec,fruit_dm_growth,energy_heat_kwh_m2,energy_elec_kwh_m2,co2_kg_m2,t_in_in_corridor_pct,t_in_violation_steps,t_in_violation_area,co2_in_corridor_pct,co2_violation_steps,co2_violation_area,rh_in_corridor_pct,rh_violation_steps,rh_violation_area,violation_steps_total,boiler_sum,lamp_sum,co2_injection_sum,vent_sum,solver_failures,steps_expected,season_fraction,truncated,block,condition,lam,seed,test_year,xi_uboil,rng_seed,nonzero,rollout_rmse,regen_id,config_hash,git_sha,image,xi_donor
5760,4.798665976284177,13.568637994997482,8.769972018713307,4.909705005139938,3.6309941869745463,0.22927282659882292,551225.9185467728,54.5522778348882,0.7642427553294098,12.103313956581822,59.548611111111114,2330,2819.9138803482056,92.41319444444444,437,259156.6348876953,67.46527777777777,1874,3608.099437713623,4641,1678.5316254569868,26.3531985467625,2689.625323313576,1536.3373240442866,0,5760,1.0,False,lambda,lam=1e-06,1e-06,3,2020,0.031140724056142544,505201592.0,54.0,9.20130694593161,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,
5760,4.799008334267879,13.570268283977743,8.771259949709865,4.909930888396132,3.6314072746620916,0.22992178665164056,551292.1490365958,54.55478764884591,0.7664059555054685,12.104690915540306,59.53125,2331,2819.473587036133,92.39583333333333,438,259347.04931640625,67.46527777777777,1874,3608.7137603759766,4643,1678.608849600643,26.427791571736705,2689.931315227926,1536.282843403273,0,5760,1.0,False,lambda,lam=0.001,0.001,3,2020,0.031140727109899843,869523678.0,51.0,9.20021414303655,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,
5760,5.436457465113685,14.422725428918735,8.98626796380505,4.913696627589685,3.823378398784343,0.24919293743102144,585923.2205498236,54.59662919544095,0.8306431247700715,12.744594662614476,59.75694444444445,2318,2751.615288734436,91.73611111111111,476,291571.8505859375,67.08333333333333,1896,3755.9678916931152,4690,1679.8962823671743,28.642866415912927,2832.1321467091975,1522.9335714915535,0,5760,1.0,False,lambda,lam=0.01,0.01,3,2020,0.031058762940866375,2074673513.0,45.0,9.271019910200792,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,
5760,5.7941660897811325,12.946733342693072,7.15256725291194,4.540098232030385,2.560649961286627,0.05181905959492788,525961.0420469061,50.44553591144872,0.1727301986497596,8.535499870955423,59.68750000000001,2322,3171.917736053467,98.92361111111111,62,8207.65673828125,58.21180555555555,2407,5872.238475799561,4791,1552.170336053238,5.956213755137979,1896.777748313401,1541.5411102724552,0,5760,1.0,False,lambda,lam=0.02,0.02,3,2020,0.03279322691195885,2829655138.0,40.0,10.658363319270258,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,
5760,8.130213154610518,16.00347640957651,7.873263254965995,4.881822338129478,2.911678216235089,0.07976270060142639,650141.2291390458,54.24247042366087,0.2658756686714213,9.705594054116965,66.52777777777777,1928,2117.3636980056763,99.72222222222223,16,894.70751953125,59.791666666666664,2316,5355.146705627441,4260,1668.9990902191266,9.168126560765355,2156.798678223431,1563.7392902926508,0,5760,1.0,False,lambda,lam=0.03,0.03,3,2020,0.03612423583901879,93991783.0,37.0,10.105817377783655,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,
5760,1.7130187042073297,14.305605942487052,12.592587238279723,4.739367180302431,2.6778177093689655,5.1754023486083245,581165.2414135365,52.65963533669368,17.25134116202775,8.926059031229885,54.947916666666664,2595,3909.3765602111816,99.28819444444444,41,4471.2738037109375,62.37847222222223,2167,4934.740119934082,4803,1620.2964715506682,594.8738331904831,1983.5686735317533,1614.905695534774,0,5760,1.0,False,lambda,lam=0.04,0.04,3,2020,0.0,1035633941.0,34.0,9.737785126444079,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,
5760,-0.4160358773205006,12.420784874484298,12.836820751804797,4.749962229767818,2.2343685806917652,5.852489941345215,504594.3855259246,52.77735810853132,19.508299804484054,7.447895268972551,50.50347222222222,2851,4444.182951927185,100.0,0,0.0,66.26736111111111,1943,4465.355617523193,4794,1623.9187114393067,672.6999932164126,1655.087836479074,1534.346063421694,0,5760,1.0,False,lambda,lam=0.05,0.05,3,2020,0.0,2069937656.0,31.0,9.971044513014528,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,
5760,5.761025388446854,13.390307734216982,7.62928234577013,5.174989874904806,2.4541725244719528,0.00011994639337062835,543981.251702565,57.49988749894229,0.00039982131123542786,8.180575081573176,56.510416666666664,2505,3843.1364336013794,100.0,0,0.0,71.90972222222223,1618,3386.8130073547363,4123,1769.2273075471667,0.013786941455302865,1817.9055724340158,1580.8680151379522,0,5760,1.0,False,lambda,lam=0.06,0.06,3,2020,0.0,2305607632.0,27.0,11.022067048423114,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,
5760,2.0239995181458994,5.193066742717496,3.169067224571597,0.15527579910526984,2.2501658228188512,0.7636256026474759,210968.33642289828,1.7252866567252205,2.5454186754915864,7.5005527427295045,30.486111111111114,4004,19683.264216423035,95.05208333333334,285,181942.16735839844,28.55902777777778,4115,27591.666149139404,8404,53.08574322358646,87.7730577383492,1666.7894974069245,1420.4010948238722,0,5760,1.0,False,lambda,lam=0.07,0.07,3,2020,0.0,2113384468.0,23.0,15.202278071479196,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,
5760,2.697661431496318,5.649286799460386,2.951625367964068,0.15254609530339946,2.053173228927757,0.7459060437329113,229502.27622807818,1.6949566144822164,2.486353479109704,6.8439107630925236,32.74305555555556,3874,18425.718467473984,95.22569444444444,275,166160.43322753906,25.069444444444443,4316,31909.064785003662,8465,52.15251125310745,85.73632680260108,1520.8690579586473,1431.7644194321238,0,5760,1.0,False,lambda,lam=0.08,0.08,3,2020,0.0,705892111.0,21.0,17.513599238949006,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,
5760,2.898593006039863,5.879952841681171,2.9813598356413094,0.1536738139120862,2.0684384289116036,0.7592475928176194,238873.0841932976,1.7074868212454024,2.530825309392065,6.8947947630386786,32.65625,3879,18170.03869533539,95.03472222222223,286,179100.5313720703,24.65277777777778,4340,32010.458141326904,8505,52.53805595564597,87.2698383530792,1532.1766133755061,1399.6047258090005,0,5760,1.0,False,lambda,lam=0.1,0.1,3,2020,0.0,566087062.0,19.0,15.757278748682753,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,
5760,4.56660151507773,6.081410576104034,1.514809061026304,0.21740985656152478,0.30698090750925344,0.9904182969555257,247057.3046542264,2.415665072905831,3.301394323185086,1.0232696916975115,33.454861111111114,3833,17471.347181797028,91.19791666666667,507,736648.2194824219,25.3125,4302,31227.586975097656,8642,74.32815619918742,113.84118373424911,227.39326456179703,1291.1046680514467,0,5760,1.0,False,lambda,lam=0.15,0.15,3,2020,0.0,3711731234.0,13.0,2.7606297537838262,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,
5760,-1.1588075446554593,5.803917941355356,6.9627254860108145,1.2396805558220017,1.1844756490326385,4.538569281156175,235784.16636756132,13.774228398022242,15.128564270520583,3.9482521634421284,28.836805555555557,4099,19880.531037807465,64.07986111111111,2069,2775136.485610962,19.913194444444443,4613,33129.239765167236,10781,423.82241226467914,521.674630388345,877.3893695145769,433.09851022115595,0,5760,1.0,False,lambda,lam=0.2,0.2,3,2020,0.0,3958514315.0,11.0,24.323086508793793,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,
5760,-2.1588286095020024,11.601713775390792,13.760542384892794,4.185200037449261,3.193688964883168,6.381653382560365,471319.62212525087,46.50222263832512,21.272177941867884,10.645629882943894,48.66319444444444,2957,5691.329283237457,82.23958333333333,1023,1654569.3239746094,53.43750000000001,2682,5798.0731773376465,6662,1430.8376195992983,733.5233770431447,2365.6955293070546,1523.4313842963795,0,5760,1.0,False,knock,baseline,,3,2020,0.0,4174263774.0,,,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,0.031140724056142544
5760,-2.1588286095020024,11.601713775390792,13.760542384892794,4.185200037449261,3.193688964883168,6.381653382560365,471319.62212525087,46.50222263832512,21.272177941867884,10.645629882943894,48.66319444444444,2957,5691.329283237457,82.23958333333333,1023,1654569.3239746094,53.43750000000001,2682,5798.0731773376465,6662,1430.8376195992983,733.5233770431447,2365.6955293070546,1523.4313842963795,0,5760,1.0,False,knock,knockout,,3,2020,0.0,4174263774.0,,,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,0.031140724056142544
5760,0.8977509556991118,14.155767343649899,13.258016387950788,4.303739533202784,3.5286178447425356,5.425659010005467,575078.0483357771,47.81932814669761,18.085530033351557,11.762059482475118,53.35069444444444,2687,4041.2816977500916,77.91666666666667,1272,1641296.7685546875,56.99652777777777,2477,5782.013031005859,6436,1471.3639430698545,623.6389665916316,2613.7909958622163,1499.774586312199,0,5760,1.0,False,knock,knockin,,3,2020,0.031140724056142544,4174263774.0,,,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,0.031140724056142544
5760,3.4571774615367548,10.302716912831489,6.8455394512947345,4.648359186652524,1.9947703267868266,0.20240993785538405,418547.87458377925,51.64843540725027,0.6746997928512802,6.649234422622755,56.076388888888886,2530,3166.6740131378174,92.46527777777777,434,456988.27014160156,68.21180555555556,1831,4552.993232727051,4795,1589.1826273038407,23.265510125210994,1477.6076491804336,1463.1624861505006,0,5760,1.0,False,cross,baseline,,3,2020,0.09074316603092934,,,,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,
5760,3.934637580361135,12.206302437898895,8.271664857537756,5.478633842199582,2.304908230721298,0.4881227846168761,495881.0365396425,60.87370935777314,1.6270759487229203,7.683027435737659,50.798611111111114,2834,4615.942903518677,92.10069444444444,455,526768.3558349609,56.232638888888886,2521,5752.692077636719,5810,1873.037211004785,56.10606717989309,1707.3394294776592,1524.253721441241,0,5760,1.0,False,cross,ko_uboil,,3,2020,0.0,,,,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,
5760,2.6451750429643415,9.171088492534697,6.525913449570356,4.7309486156293765,1.7882170945492049,0.006747739391773939,372575.47000922204,52.5660957292153,0.022492464639246465,5.96072364849735,59.28819444444444,2345,2730.7122077941895,93.02083333333333,402,366985.1706542969,71.00694444444444,1670,4235.573627471924,4417,1617.4183306769805,0.7756022075010566,1324.6052550186942,1481.6372916768496,0,5760,1.0,False,cross,ko_cross,,3,2020,0.09074316603092934,,,,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,
5760,4.2700117866008584,11.497363429827145,7.227351643226286,4.5340148202684025,2.2005679008541397,0.4927689221037439,467080.3893367278,50.3779424474267,1.6425630736791463,7.335226336180466,54.947916666666664,2595,3432.168261528015,90.88541666666666,525,637483.3179931641,60.12152777777777,2297,4799.853088378906,5417,1550.0905368556655,56.64010600489706,1630.050296707453,1496.9674662656844,0,5760,1.0,False,cross,ko_both,,3,2020,0.0,,,,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1,
