block,condition,seed,draw,test_year,threshold,r_dist_err,r_std_err,auc_dist,auc_std,n_steps,regen_id,config_hash,git_sha,image,steps,epi,revenue,cost_total,cost_heat,cost_co2,cost_elec,fruit_dm_growth,energy_heat_kwh_m2,energy_elec_kwh_m2,co2_kg_m2,t_in_in_corridor_pct,t_in_violation_steps,t_in_violation_area,co2_in_corridor_pct,co2_violation_steps,co2_violation_area,rh_in_corridor_pct,rh_violation_steps,rh_violation_area,violation_steps_total,boiler_sum,lamp_sum,co2_injection_sum,vent_sum,solver_failures,steps_expected,season_fraction,truncated,solver_aborted,stop_reason,guard_activations,secs
signal,mahalanobis,14,0,2021,2.8595478900837885,0.23386582400985656,0.23697286925695868,0.6757247250627049,0.7419796557120502,5759.0,regen-v2,637c6b535a9e,f8f1aef,local,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
guard,plain,14,0,2021,2.8595478900837885,,,,,,regen-v2,637c6b535a9e,f8f1aef,local,5760.0,-3.6355939973715854,8.118743736098,11.754337733469585,6.276162187046435,1.8942741713434217,3.5839013750797295,329823.96427898126,69.73513541162706,11.946337916932432,6.314247237811406,53.61111111111111,2672.0,4386.316992759705,99.39236111111111,35.0,27029.806030273438,56.40625,2511.0,5506.403587341309,5218.0,2145.696475028242,411.94268683422615,1403.1660535233063,1423.894238522005,0.0,5760.0,1.0,False,False,complete,-1.0,93.0
guard,guarded,14,0,2021,2.8595478900837885,,,,,,regen-v2,637c6b535a9e,f8f1aef,local,5760.0,-1.9831824756927112,7.365658092171115,9.348840567863828,5.882044271068258,1.6990910116559936,1.7677052851395754,299229.8599944516,65.35604745631399,5.892350950465252,5.663636705519979,45.295138888888886,3151.0,7664.286636829376,98.85416666666667,66.0,34834.08264160156,47.48263888888889,3025.0,12964.077114105225,6242.0,2010.9553058466538,203.18451559265242,1258.5859348373008,1305.8881326402088,0.0,5760.0,1.0,False,False,complete,-1.0,91.7
signal,mahalanobis,14,0,2022,2.8595478900837885,0.2580581959739951,0.26673395097858144,0.7086383167727828,0.7073455286513601,5759.0,regen-v2,637c6b535a9e,f8f1aef,local,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
guard,plain,14,0,2022,2.8595478900837885,,,,,,regen-v2,637c6b535a9e,f8f1aef,local,5760.0,-3.1931639017167055,10.642842154095781,13.836006055812488,5.117591375365561,2.2575713157462434,6.4608433647006835,432365.46251014114,56.86212639295068,21.53614454900228,7.525237719154145,55.052083333333336,2589.0,5130.162198066711,96.92708333333333,177.0,114291.12866210938,62.53472222222223,2158.0,4839.777893066406,4924.0,1749.6038885392925,742.625674111704,1672.2750485415295,1371.0755559173942,0.0,5760.0,1.0,False,False,complete,-1.0,97.7
guard,guarded,14,0,2022,2.8595478900837885,,,,,,regen-v2,637c6b535a9e,f8f1aef,local,5329.0,-1.0913262390930067,8.408798846661938,9.500125085754945,5.041755614672416,1.7369716573522662,2.721397813730262,341607.45314564125,56.01950682969352,9.07132604576754,5.789905524507554,50.40345280540439,2643.0,8278.7907705307,95.85288046537812,221.0,114049.36926269531,57.177706886845556,2282.0,9932.577491760254,5146.0,1723.6771320778303,312.8043465231272,1286.6456722683324,1046.4920488985254,0.0,5760.0,0.9252,True,False,env_terminated,-1.0,86.5
signal,mahalanobis,14,0,2023,2.8595478900837885,0.0918913326507674,0.18384550394458937,0.5954921404377559,0.7003595488455849,5759.0,regen-v2,637c6b535a9e,f8f1aef,local,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
guard,plain,14,0,2023,2.8595478900837885,,,,,,regen-v2,637c6b535a9e,f8f1aef,local,5760.0,-1.7180536378429663,9.243838111978434,10.9618917498214,5.113053799030988,2.463132991273374,3.385704959517036,375530.9232991238,56.81170887812209,11.285683198390121,8.21044330424458,52.11805555555556,2758.0,3788.68372631073,100.0,0.0,0.0,57.06597222222223,2473.0,4103.535762786865,5231.0,1748.0525815991318,389.16148959401414,1824.5429562591844,1770.2556509363508,0.0,5760.0,1.0,False,False,complete,-1.0,90.4
guard,guarded,14,0,2023,2.8595478900837885,,,,,,regen-v2,637c6b535a9e,f8f1aef,local,5760.0,-1.537184554911129,8.635682690109366,10.172867245020495,5.148190188710391,2.4320576240996,2.592619432210504,350824.609285693,57.202113207893234,8.642064774035013,8.106858746998666,48.541666666666664,2964.0,4958.593300819397,99.77430555555556,13.0,2692.642333984375,55.17361111111111,2582.0,6230.736972808838,5559.0,1760.0650224533733,298.00223355453863,1801.524166461717,1711.8727732329708,0.0,5760.0,1.0,False,False,complete,-1.0,89.2
signal,mahalanobis,14,1,2021,2.8595478900837885,0.23145488440901962,0.28300440955372247,0.6729184084721419,0.7503624295238708,5759.0,regen-v2,637c6b535a9e,f8f1aef,local,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
