steps,epi,revenue,cost_total,cost_heat,cost_co2,cost_elec,fruit_dm_growth,energy_heat_kwh_m2,energy_elec_kwh_m2,co2_kg_m2,t_in_in_corridor_pct,t_in_violation_steps,t_in_violation_area,co2_in_corridor_pct,co2_violation_steps,co2_violation_area,rh_in_corridor_pct,rh_violation_steps,rh_violation_area,violation_steps_total,boiler_sum,lamp_sum,co2_injection_sum,vent_sum,solver_failures,steps_expected,season_fraction,truncated,method,seed,test_year,xi_uboil,rng_seed,horizon,max_solver_failures,secs,regen_id,config_hash,git_sha,image
5760,4.633505033605601,18.82551512786217,14.192010094256572,7.289512529497127,2.1524715303685187,4.750026034390926,764786.5520694008,80.99458366107919,15.83342011463642,7.174905101228396,95.22569444444444,275,385.74970149993896,100.0,0,0.0,62.10069444444445,2183,6893.667533874512,2458,2492.1410341909514,545.9800039294614,1594.4233554580537,964.8017977790362,0,5760,1.0,False,rule_based,18,2020,,-1,20,100,4.6,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
5760,-6.971197553462108,18.221369854828968,25.192567408291076,8.104337951146658,2.1297811298067355,14.958448327337681,740243.1503524268,90.04819945718509,49.86149442445894,7.099270432689119,93.87152777777777,353,601.7383589744568,100.0,0,0.0,51.05902777777778,2819,6172.752422332764,3172,2770.71382839817,1719.3618767216722,1577.6156514270263,1167.3957143081307,0,5760,1.0,False,rule_based,18,2021,,-1,20,100,4.8,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
5760,1.3275113618985808,17.637418865785413,16.309907503886834,7.499613752832879,2.1396342341557695,6.670659516898183,716520.1414225324,83.3290416981431,22.235531722993944,7.132114113852565,95.39930555555556,265,493.48263025283813,100.0,0,0.0,61.111111111111114,2240,5014.862869262695,2505,2563.970514295536,766.7424732707419,1584.9142469795343,1140.604291500547,0,5760,1.0,False,rule_based,18,2022,,-1,20,100,4.8,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
5760,-3.8142653819713086,17.52128685038918,21.335552232360484,7.35007553803624,2.3552000843903835,11.630276609933864,711802.2782970604,81.66750597818044,38.767588699779544,7.850666947967945,93.02083333333333,402,549.7288312911987,100.0,0,0.0,53.07291666666667,2703,6248.114597320557,3105,2512.846337649489,1336.8134034486193,1744.592654565445,1265.6447612482766,0,5760,1.0,False,rule_based,18,2023,,-1,20,100,4.7,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
5760,0.6037955079683685,11.363596657189103,10.759801149220733,4.146041730725046,4.6548328613823955,1.9589265571132928,461646.1141983073,46.0671303413894,6.529755190377643,15.516109537941318,48.83680555555556,2947,4367.91646194458,64.51388888888889,2044,3239148.063232422,50.45138888888889,2854,7078.04817199707,7845,1417.4501644853947,225.16397159975588,3448.0243401271914,1393.9670046988024,0,5760,1.0,False,sindy_mpc_conf,18,2020,0.0,620726115,20,100,76.0,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
5760,-6.641882544607258,7.760654474032632,14.40253701863989,5.321455234670331,4.8811914267138805,4.199890357255679,315276.5880075757,59.12728038522591,13.999634524185598,16.27063808904627,54.02777777777777,2648,4292.317066907883,53.97569444444444,2651,6186511.990966797,30.78125,3987,11232.999504089355,9286,1819.3009349475728,482.7460184094971,3615.6973529511724,1247.7035465737758,0,5760,1.0,False,sindy_mpc_conf,18,2021,0.0,620726115,20,100,77.5,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
5760,-7.664120316850883,8.879786112670914,16.543906429521797,3.8011678489153353,4.882477985182682,7.860260595423779,360741.3108272559,42.23519832128151,26.2008686514126,16.274926617275607,54.18402777777778,2639,5548.2887926101685,59.72222222222222,2320,9650986.09362793,42.72569444444444,3299,12279.899757385254,8258,1299.5445643128746,903.4782293622994,3616.650360635381,1253.803014539758,0,5760,1.0,False,sindy_mpc_conf,18,2022,0.0,620726115,20,100,80.2,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
5760,2.3061534723302244,13.092702177522039,10.786548705191814,4.694479466381301,5.287719872218155,0.8043493665923589,531891.0259618328,52.16088295979223,2.681164555307863,17.62573290739385,58.4375,2394,2632.18914604187,75.20833333333333,1428,1619063.9079589844,43.66319444444444,3245,6768.824600219727,7067,1604.950244488139,92.45395002574672,3916.8295353943663,1670.926103619963,0,5760,1.0,False,sindy_mpc_conf,18,2023,0.0,620726115,20,100,81.6,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
5760,4.332813039878684,16.585244094331525,12.252431054452842,5.045532252869689,5.987630344562982,1.2192684570201704,673775.5413322182,56.06146947632988,4.064228190067235,19.958767815209942,70.72916666666667,1686,1218.9550714492798,52.56944444444444,2732,3176311.9313964844,54.40972222222222,2626,5411.293483734131,7044,1724.9682906908338,140.14579966192736,4435.281736486957,1314.132303371264,0,5760,1.0,False,sindy_mpc_dense,18,2020,0.03144087931571481,1068227606,20,100,73.4,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
5760,-2.3337047589121123,11.631597828850357,13.96530258776247,6.666692833828467,5.164930330304156,2.133679423629846,472533.66179704573,74.0743648203163,7.112264745432821,17.216434434347185,80.43402777777777,1127,614.0006999969482,46.63194444444444,3074,4283703.873062134,46.57986111111111,3077,6753.389266967773,7278,2279.211225040547,245.25050819567363,3825.874318850492,1130.7716559544517,0,5760,1.0,False,sindy_mpc_dense,18,2021,0.03144087931571481,1068227606,20,100,74.8,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
5760,0.480883694934763,14.420709052096873,13.939825357162112,6.1260561272803855,4.980085273204956,2.8336839566767713,585841.3052414355,68.0672903031154,9.445613188922572,16.60028424401652,83.66319444444444,941,621.3056211471558,63.541666666666664,2100,2657721.094604492,64.84375,2025,4280.338848114014,5066,2094.378163845952,325.7107999134238,3688.952053741785,1198.9601259541384,0,5760,1.0,False,sindy_mpc_dense,18,2022,0.03144087931571481,1068227606,20,100,74.7,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
