steps,epi,revenue,cost_total,cost_heat,cost_co2,cost_elec,fruit_dm_growth,energy_heat_kwh_m2,energy_elec_kwh_m2,co2_kg_m2,t_in_in_corridor_pct,t_in_violation_steps,t_in_violation_area,co2_in_corridor_pct,co2_violation_steps,co2_violation_area,rh_in_corridor_pct,rh_violation_steps,rh_violation_area,violation_steps_total,boiler_sum,lamp_sum,co2_injection_sum,vent_sum,solver_failures,steps_expected,season_fraction,truncated,solver_aborted,stop_reason,block,condition,mode,seed,draw,test_year,secs,regen_id,config_hash,git_sha,image
5760,-4.281689824685212,7.3793417774424075,11.661031602127618,6.451526192293277,5.090282822564797,0.1192225872695446,299785.7597085978,71.68362435881419,0.39740862423181533,16.967609408549325,61.38888888888889,2224,3604.495089530945,56.56250000000001,2502,2560311.6185302734,44.670138888888886,3187,4554.351181030273,7913,2205.649979001905,13.703745627621885,3770.579867869576,1327.1234523713822,0,5760,1.0,False,False,complete,adapt,static,static,1,0,2021,93.6,regen-v2,637c6b535a9e,f8f1aef,local
5760,-5.00760913008851,7.590715038629897,12.598324168718406,6.95759439239729,5.625886730198607,0.014843046122509985,308372.79844433954,77.3066043599699,0.049476820408366616,18.75295576732869,79.23611111111111,1196,777.7282643318176,45.364583333333336,3147,3473653.1423339844,53.767361111111114,2663,4008.8020553588867,7006,2378.6647493009095,1.7060972520584572,4167.323503120139,1298.4164931514094,0,5760,1.0,False,False,complete,adapt,dagger,dagger,1,0,2021,94.3,regen-v2,637c6b535a9e,f8f1aef,local
5760,-5.511942042647236,7.49833700159094,13.010279044238178,6.902374290366421,5.04716461406835,1.060740139803407,304619.94068963197,76.69304767073801,3.535800466011357,16.823882046894504,90.29513888888889,559,449.1294164657593,54.25347222222222,2635,10465687.431518555,39.114583333333336,3507,6785.129211425781,6701,2359.7860825399566,121.92415412777699,3738.6404552023896,584.1293949352716,0,5760,1.0,False,False,complete,adapt,ekf,ekf,1,0,2021,92.3,regen-v2,637c6b535a9e,f8f1aef,local
5760,-1.5441112399578554,8.99381731309817,10.537928553056023,5.6064850494417335,4.80072019460011,0.13072330901417883,365373.8283446131,62.29427832713038,0.43574436338059613,16.002400648667034,61.66666666666667,2208,4221.689451217651,68.21180555555556,1831,1503670.0825195312,60.81597222222223,2257,3086.4722900390625,6296,1916.7470250518218,15.025667719961753,3556.089032456661,1339.833681911516,0,5760,1.0,False,False,complete,adapt,static,static,1,0,2022,93.7,regen-v2,637c6b535a9e,f8f1aef,local
5760,0.8168279874759659,12.53513599997546,11.718308012499493,6.229181309716173,5.489011529616983,0.00011517316633835435,509239.89999900304,69.21312566351304,0.0003839105544611812,18.296705098723276,84.21875,909,563.7786593437195,54.02777777777777,2648,2363781.712158203,62.95138888888889,2134,3355.8425788879395,5691,2129.6346349742175,0.013238294602317223,4065.9344658292707,1328.07378835869,0,5760,1.0,False,False,complete,adapt,dagger,dagger,1,0,2022,91.1,regen-v2,637c6b535a9e,f8f1aef,local
4459,-5.481836759690695,2.357865883081581,7.839702642772275,5.347829294617352,0.994195486621062,1.4976778615338622,95788.30150018923,59.42032549574836,4.992259538446207,3.3139849554035403,79.95066158331464,894,734.5764436721802,88.74187037452343,502,420232.2882080078,61.852433281004714,1701,1939.0776977539062,3097,1828.3177072559088,172.14688055967522,736.4411010892456,583.9804644854557,0,5760,0.7741,True,False,env_terminated,adapt,ekf,ekf,1,0,2022,69.6,regen-v2,637c6b535a9e,f8f1aef,local
5760,-3.813336563348815,7.489973696398971,11.303310259747787,5.414153953848844,5.8850427544884685,0.004113551410473882,304280.1814162082,60.15726615387605,0.013711838034912941,19.61680918162823,58.48958333333333,2391,2922.1185369491577,74.28819444444444,1481,1119680.6807861328,51.545138888888886,2791,3652.8253211975098,6663,1850.9928039517874,0.47282199269456426,4359.290929142908,1743.344766348102,0,5760,1.0,False,False,complete,adapt,static,static,1,0,2023,87.6,regen-v2,637c6b535a9e,f8f1aef,local
5760,-4.941268678083972,7.349713815203687,12.29098249328766,5.708273188775674,6.577701534551075,0.005007769960910083,298582.1237426498,63.42525765306305,0.016692566536366943,21.92567178183692,74.49652777777777,1469,971.1280670166016,57.88194444444444,2426,2094302.5285644531,53.732638888888886,2665,3741.465274810791,6560,1951.5463893924057,0.5756057370366243,4872.371506777241,1676.9875390826517,0,5760,1.0,False,False,complete,adapt,dagger,dagger,1,0,2023,88.6,regen-v2,637c6b535a9e,f8f1aef,local
5760,-0.5854821448484493,8.543210503605962,9.128692648454411,5.901285578981923,2.157501615216095,1.0699054542563933,347067.9267089922,65.56983976646582,3.5663515141879776,7.1916720507203165,97.1875,162,261.64664363861084,92.51736111111111,431,384597.1882324219,28.854166666666664,4098,9401.024757385254,4691,2017.5335312626898,122.9776386463879,1598.1493436375295,875.2018457281514,0,5760,1.0,False,False,complete,adapt,ekf,ekf,1,0,2023,90.7,regen-v2,637c6b535a9e,f8f1aef,local
5760,-4.737903306530425,7.428980035836154,12.166883342366578,6.6081542152173105,5.4398393328286545,0.11888979432061315,301802.31395584374,73.42393572463679,0.39629931440204386,18.132797776095515,60.08680555555556,2299,3551.955582857132,51.18055555555555,2812,3044696.290649414,48.09027777777778,2990,4290.793502807617,8101,2259.1980210266556,13.66549366599863,4029.5106171121583,1197.1352563892738,0,5760,1.0,False,False,complete,adapt,static,static,1,1,2021,87.6,regen-v2,637c6b535a9e,f8f1aef,local
5760,-4.9527713089742775,7.820607747526968,12.773379056501245,7.048745719610153,5.7024360958367115,0.022197241054382175,317712.1897432831,78.31939688455726,0.07399080351460725,19.008120319455706,71.71875,1629,1151.3467326164246,47.5,3024,3050564.463623047,56.388888888888886,2512,3584.044906616211,7165,2409.8275958413165,2.55140702535739,4224.02673737935,1195.612380079166,0,5760,1.0,False,False,complete,adapt,dagger,dagger,1,1,2021,84.5,regen-v2,637c6b535a9e,f8f1aef,local
5760,-7.294140989968283,3.5665555602482217,10.860696550216504,6.410842624319675,3.2360718766363714,1.213782049260459,144891.31963508402,71.23158471466306,4.0459401642015305,10.786906255454571,94.40972222222223,322,226.48655939102173,55.71180555555556,2551,6452248.983856201,63.541666666666664,2100,2161.2281913757324,4973,2191.7410686636804,139.51517827339666,2397.090277293982,657.4123869708291,0,5760,1.0,False,False,complete,adapt,ekf,ekf,1,1,2021,75.8,regen-v2,637c6b535a9e,f8f1aef,local
5760,-2.157236628064705,8.932852491263354,11.09008911932806,5.810486570118072,5.134488112299499,0.1451144369104877,362897.1324575737,64.5609618902008,0.4837147897016257,17.114960374331663,60.26041666666667,2289,4044.868749141693,63.61111111111111,2096,1869026.4080810547,65.9375,1962,2796.1512489318848,6347,1986.4911338026286,16.679820354370108,3803.3245268527266,1236.2443145266557,0,5760,1.0,False,False,complete,adapt,static,static,1,1,2022,84.6,regen-v2,637c6b535a9e,f8f1aef,local
5760,0.9635461484271991,12.63919533674514,11.67564918831794,6.345322299891478,5.330185501196864,0.00014138722959905863,513467.31055527134,70.50358110990531,0.00047129076533019545,17.767285003989546,77.69097222222221,1285,962.293016910553,61.23263888888889,2233,1917624.9006347656,68.22916666666666,1830,2878.6245193481445,5348,2169.3409582567983,0.016251405370134468,3948.2855560321996,1230.7590176764684,0,5760,1.0,False,False,complete,adapt,dagger,dagger,1,1,2022,79.9,regen-v2,637c6b535a9e,f8f1aef,local
5026,0.4254090556844592,12.03522931635378,11.60982026066932,6.774448857660458,4.338209638641982,0.49716176436688075,488931.19097687234,75.27165397400509,1.657205881222936,14.460698795473274,83.02825308396339,853,622.4751501083374,50.35813768404298,2495,6757251.576416016,62.475129327497015,1886,2203.095504760742,5234,2316.0508895005523,57.145030576891685,3213.488621537872,608.4147078904363,0,5760,0.8726,True,False,env_terminated,adapt,ekf,ekf,1,1,2022,78.4,regen-v2,637c6b535a9e,f8f1aef,local
5760,1.2477857169437898,13.075961414279453,11.828175697335663,5.422198485334317,6.405977212001348,0.0,531210.9324551028,60.24664983704796,0.0,21.35325737333783,59.548611111111114,2330,2597.307964324951,68.36805555555556,1822,1556192.1380615234,55.22569444444444,2579,3552.6086387634277,6731,1853.7430734199274,0.0,4745.168304467177,1655.0260794675162,0,5760,1.0,False,False,complete,adapt,static,static,1,1,2023,84.7,regen-v2,637c6b535a9e,f8f1aef,local
5760,-4.295228240445725,8.039330941836312,12.334559182282037,5.78176844423527,6.550917159776244,0.00187357827052474,326597.8195121002,64.24187160261411,0.006245260901749134,21.83639053258748,68.09027777777777,1838,1414.1604099273682,63.125,2124,1741423.9809570312,57.43055555555555,2452,3364.2596702575684,6414,1976.6729711632374,0.21535382422863192,4852.531229812567,1611.5437420021344,0,5760,1.0,False,False,complete,adapt,dagger,dagger,1,1,2023,74.7,regen-v2,637c6b535a9e,f8f1aef,local
5760,-4.338676030782094,4.366545115908263,8.70522114669036,5.493418272934134,3.0047537304266925,0.2070491433295311,177390.89533377322,61.03798081037927,0.6901638110984369,10.015845768088976,97.27430555555556,157,180.33775520324707,78.15972222222223,1258,2195851.6614990234,58.020833333333336,2418,3890.193302154541,3833,1878.0917173632197,23.79875202974285,2225.7435040204546,717.5443271513527,0,5760,1.0,False,False,complete,adapt,ekf,ekf,1,1,2023,86.5,regen-v2,637c6b535a9e,f8f1aef,local
5760,-4.352940477533965,7.385057020603616,11.737997498137581,6.520095717736613,5.108290610223992,0.10961117017697544,300017.9414620219,72.44550797485125,0.36537056725658484,17.027635367413307,63.74999999999999,2088,3289.169280767441,53.22916666666667,2694,2683808.6790771484,45.295138888888886,3151,4632.400733947754,7933,2229.0925525245525,12.598985132606575,3783.918969843474,1309.2777448835336,0,5760,1.0,False,False,complete,adapt,static,static,1,2,2021,86.5,regen-v2,637c6b535a9e,f8f1aef,local
5760,-5.592721627440199,7.512692180509831,13.10541380795003,7.1140542144576955,5.973940110189243,0.017419483303092422,305203.1198332119,79.04504682730773,0.05806494434364141,19.913133700630812,79.0625,1206,754.002589225769,41.94444444444444,3344,3343379.1645507812,57.37847222222222,2455,4001.574851989746,7005,2432.1552865728104,2.0022394669446957,4425.140821998224,1153.3144468310102,0,5760,1.0,False,False,complete,adapt,dagger,dagger,1,2,2021,77.0,regen-v2,637c6b535a9e,f8f1aef,local
5760,-6.781392302158578,4.155860360512007,10.937252662670584,6.466043040187434,3.226434952099356,1.2447746703837943,168831.8271458003,71.84492266874926,4.149248901279314,10.75478317366452,93.54166666666667,372,276.44799757003784,64.60069444444444,2039,5912380.002685547,63.71527777777778,2090,2319.657066345215,4501,2210.613004514321,143.0775486436108,2389.9518150292797,551.517230043095,0,5760,1.0,False,False,complete,adapt,ekf,ekf,1,2,2021,77.1,regen-v2,637c6b535a9e,f8f1aef,local
5760,-1.6818733243152406,9.012017533776408,10.693890858091649,5.6723577955883595,4.908416978306965,0.11311608419632538,366113.2123096666,63.026197728759556,0.3770536139877513,16.361389927689885,63.802083333333336,2085,3848.638080596924,61.99652777777778,2189,1699357.5811767578,59.93055555555556,2308,3300.065528869629,6582,1939.267623550919,13.001848751509353,3635.8644280980197,1318.4249203358409,0,5760,1.0,False,False,complete,adapt,static,static,1,2,2022,79.0,regen-v2,637c6b535a9e,f8f1aef,local
5760,0.42187769128181907,12.377931061257003,11.956053369975184,6.341965901814399,5.613973598687727,0.00011386947305873035,502853.4493635658,70.46628779793777,0.00037956491019576786,18.71324532895909,81.77083333333334,1050,825.6900863647461,55.74652777777778,2549,2169878.666870117,67.39583333333333,1878,3242.255584716797,5477,2168.1934717391177,0.013088444728573923,4158.498961630615,1215.6357398149253,0,5760,1.0,False,False,complete,adapt,dagger,dagger,1,2,2022,76.6,regen-v2,637c6b535a9e,f8f1aef,local
5760,-3.7829165172597445,6.972399690468031,10.755316207727777,6.254129479713062,2.985078498380709,1.5161082296340065,283253.7374252638,69.49032755236736,5.053694098780022,9.95026166126903,87.89930555555556,697,446.9014849662781,67.8125,1854,4324306.974731445,73.64583333333333,1518,1610.4085388183594,4069,2138.1639262200038,174.2653137543528,2211.1692579678756,884.1048841251245,0,5760,1.0,False,False,complete,adapt,ekf,ekf,1,2,2022,75.5,regen-v2,637c6b535a9e,f8f1aef,local
5760,-3.869420322711513,7.622790553961938,11.49221087667345,5.4233203482679375,5.99090455551209,0.07798597289342434,309675.8662547037,60.259114980754866,0.25995324297808114,19.96968185170697,60.19097222222223,2293,2987.7720856666565,70.71180555555556,1687,1483066.5811767578,51.05902777777778,2819,4254.036422729492,6799,1854.126614552123,8.963904875371423,4437.7070776091405,1707.1925809188147,0,5760,1.0,False,False,complete,adapt,static,static,1,2,2023,87.1,regen-v2,637c6b535a9e,f8f1aef,local
5760,-5.237576869460227,7.366373001772889,12.603949871233116,5.759772252770613,6.840361089817346,0.0038165286451578143,299258.9031970236,63.99746947522904,0.012721762150526048,22.801203632724487,75.13888888888889,1432,829.9416131973267,55.329861111111114,2573,2120320.3603515625,56.90972222222223,2482,3816.9694633483887,6487,1969.1529073676757,0.4386814492867672,5066.934139690821,1581.451558223629,0,5760,1.0,False,False,complete,adapt,dagger,dagger,1,2,2023,85.3,regen-v2,637c6b535a9e,f8f1aef,local
5760,-0.9976671304773919,7.618615773193716,8.616282903671108,5.809832188412873,1.8424245946216036,0.9640261206366312,309506.2657859947,64.55369098236525,3.2134204021221042,6.141415315405346,97.37847222222223,151,263.93980646133423,97.41319444444444,149,47253.50231933594,32.15277777777778,3908,8952.599250793457,4208,1986.2674144837113,110.80760020612149,1364.758959033609,864.0300086983416,0,5760,1.0,False,False,complete,adapt,ekf,ekf,1,2,2023,88.3,regen-v2,637c6b535a9e,f8f1aef,local
5760,-4.437506108062868,7.259698313029533,11.697204421092401,6.1680297885824,5.361573925040121,0.1676007074698806,294925.2439668248,68.53366431758222,0.558669024899602,17.87191308346707,53.55902777777778,2675,5081.765490420163,56.12847222222223,2527,2531106.9665527344,43.19444444444444,3272,4819.985466003418,8474,2108.7281336438773,19.264449179341707,3971.536241589851,1390.4923715619643,0,5760,1.0,False,False,complete,adapt,static,static,1,3,2021,89.0,regen-v2,637c6b535a9e,f8f1aef,local
5760,-5.206271158000268,7.388718505623123,12.594989663623391,7.045962611626942,5.522213507897976,0.026813544098474085,300166.68929093936,78.28847346252158,0.08937848032824695,18.40737835965992,76.26736111111111,1367,900.9797682762146,45.48611111111111,3140,3070875.0233154297,50.83333333333333,2832,4174.507629394531,7339,2408.8761067203195,3.082016542538348,4090.528524467842,1308.2019381250445,0,5760,1.0,False,False,complete,adapt,dagger,dagger,1,3,2021,87.6,regen-v2,637c6b535a9e,f8f1aef,local
5760,-2.253568790772337,9.047567158698236,11.301135949470574,7.387710842732572,2.829630226771717,1.0837948799662844,367557.41582211584,82.08567603036191,3.612649599887615,9.432100755905724,91.84027777777779,470,421.2193908691406,83.76736111111111,935,1330838.7770996094,37.46527777777778,3602,5549.287567138672,5007,2525.713107765006,124.57412409414106,2096.0223901340296,797.2660435184387,0,5760,1.0,False,False,complete,adapt,ekf,ekf,1,3,2021,88.9,regen-v2,637c6b535a9e,f8f1aef,local
5760,-1.4730028815052472,8.890467981439286,10.363470862944533,5.171024294797515,5.007875100012234,0.1845714681347832,361175.261745971,57.455825497750176,0.615238227115944,16.692917000040783,56.18055555555556,2524,5567.549423217773,62.326388888888886,2170,1872921.2797851562,56.68402777777778,2495,3485.556499481201,7189,1767.8715539482687,21.215111269325988,3709.5371108813442,1390.736821959209,0,5760,1.0,False,False,complete,adapt,static,static,1,3,2022,94.9,regen-v2,637c6b535a9e,f8f1aef,local
5760,-0.6095338356354858,10.916142090876033,11.525675926511518,6.337313934852629,5.188029343161443,0.00033264849744737144,443468.2724418388,70.41459927614032,0.0011088283248245716,17.293431143871477,82.29166666666666,1020,690.6452116966248,53.87152777777777,2657,2093956.1551513672,59.635416666666664,2325,3702.944892883301,6002,2166.603053004137,0.03823545870989718,3842.9846990286333,1342.2851954353787,0,5760,1.0,False,False,complete,adapt,dagger,dagger,1,3,2022,86.3,regen-v2,637c6b535a9e,f8f1aef,local
5760,-2.8671755909243175,8.620721524277553,11.487897115201871,6.398963193509326,3.138257892299115,1.9506760293934298,350216.8119237756,71.09959103899251,6.502253431311432,10.46085964099705,87.56944444444444,716,400.9036989212036,71.68402777777779,1631,3130524.582763672,68.07291666666667,1839,2370.882484436035,4186,2187.679724764076,224.21563546695427,2324.6354754882727,947.7087304941896,0,5760,1.0,False,False,complete,adapt,ekf,ekf,1,3,2022,85.9,regen-v2,637c6b535a9e,f8f1aef,local
5760,-3.7374078000461264,7.420888597970797,11.158296398016923,5.198935852593216,5.94420653170914,0.015154013714566827,301473.5992925636,57.765953917702404,0.050513379048556094,19.8140217723638,54.322916666666664,2631,3834.961413383484,77.27430555555556,1309,1105531.6520996094,50.78125,2835,3698.954662322998,6775,1777.4139668544817,1.7418406762148395,4403.115949651536,1786.613115155671,0,5760,1.0,False,False,complete,adapt,static,static,1,3,2023,85.6,regen-v2,637c6b535a9e,f8f1aef,local
5760,-3.4199015793135947,8.789474506263417,12.209376085577013,5.746166846593372,6.461289840528972,0.001919398454669863,357072.40181695134,63.846298295481915,0.006397994848899544,21.53763280176324,72.25694444444444,1598,1149.809084892273,61.197916666666664,2235,1764361.4018554688,50.81597222222223,2833,4063.2717475891113,6666,1964.5014845960661,0.22062051646724476,4786.14062198018,1711.542127417557,0,5760,1.0,False,False,complete,adapt,dagger,dagger,1,3,2023,83.9,regen-v2,637c6b535a9e,f8f1aef,local
