metric_scope,horizon,state,rmse,mae,r2,failed_rollouts,attempted_rollouts,block,condition,recipe,seed,test_year,xi_uboil,rng_seed,traj_steps,regen_id,config_hash,git_sha,image
one_step,1,t_in,1.8469772202145334,1.4616451754372886,0.8242175175092934,,,replay,replay_confirmatory,confirmatory,13,2020,0.07401621278870349,3703764477,5760,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
one_step,1,co2,102.82071485174508,80.78424956062634,0.6561449599894869,,,replay,replay_confirmatory,confirmatory,13,2020,0.07401621278870349,3703764477,5760,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
one_step,1,rh,6.296595801075506,4.550678350740084,0.6717903407516059,,,replay,replay_confirmatory,confirmatory,13,2020,0.07401621278870349,3703764477,5760,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
rollout,4,t_in,2.7766446602492167,2.137735795191884,,0.0,20.0,replay,replay_confirmatory,confirmatory,13,2020,0.07401621278870349,3703764477,5760,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
rollout,4,co2,141.28746522986614,105.23152588502084,,0.0,20.0,replay,replay_confirmatory,confirmatory,13,2020,0.07401621278870349,3703764477,5760,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
rollout,4,rh,7.444789853276645,5.905642874835854,,0.0,20.0,replay,replay_confirmatory,confirmatory,13,2020,0.07401621278870349,3703764477,5760,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
rollout,20,t_in,2.710014098047436,2.189133293838892,,0.0,20.0,replay,replay_confirmatory,confirmatory,13,2020,0.07401621278870349,3703764477,5760,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
rollout,20,co2,269.88070886215405,216.828845561666,,0.0,20.0,replay,replay_confirmatory,confirmatory,13,2020,0.07401621278870349,3703764477,5760,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
rollout,20,rh,8.33939418075861,7.072015634942334,,0.0,20.0,replay,replay_confirmatory,confirmatory,13,2020,0.07401621278870349,3703764477,5760,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
rollout,96,t_in,2.7251878270467036,2.236498790581988,,0.0,20.0,replay,replay_confirmatory,confirmatory,13,2020,0.07401621278870349,3703764477,5760,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
rollout,96,co2,378.2041345965259,291.5159979659572,,0.0,20.0,replay,replay_confirmatory,confirmatory,13,2020,0.07401621278870349,3703764477,5760,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
rollout,96,rh,8.479700142791277,6.81507780419854,,0.0,20.0,replay,replay_confirmatory,confirmatory,13,2020,0.07401621278870349,3703764477,5760,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
one_step,1,t_in,1.7573795535831123,1.3850664769743055,0.8408584242834887,,,replay,replay_lowthr,lowthr,13,2020,0.0585704885551467,1661634008,5760,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
one_step,1,co2,98.0367034701672,79.84566322350744,0.6873981416963404,,,replay,replay_lowthr,lowthr,13,2020,0.0585704885551467,1661634008,5760,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
one_step,1,rh,6.199368329116021,4.465753280939223,0.6818480364341505,,,replay,replay_lowthr,lowthr,13,2020,0.0585704885551467,1661634008,5760,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
rollout,4,t_in,2.569062183569736,1.998122853235222,,0.0,20.0,replay,replay_lowthr,lowthr,13,2020,0.0585704885551467,1661634008,5760,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
rollout,4,co2,141.42563157293026,115.41426159728621,,0.0,20.0,replay,replay_lowthr,lowthr,13,2020,0.0585704885551467,1661634008,5760,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
rollout,4,rh,7.142499416661025,5.514186925537523,,0.0,20.0,replay,replay_lowthr,lowthr,13,2020,0.0585704885551467,1661634008,5760,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
rollout,20,t_in,2.452217613483869,1.9750414691247744,,0.0,20.0,replay,replay_lowthr,lowthr,13,2020,0.0585704885551467,1661634008,5760,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
rollout,20,co2,263.79089922977846,213.75979295948716,,0.0,20.0,replay,replay_lowthr,lowthr,13,2020,0.0585704885551467,1661634008,5760,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
rollout,20,rh,7.872912051920088,6.586964412890429,,0.0,20.0,replay,replay_lowthr,lowthr,13,2020,0.0585704885551467,1661634008,5760,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
rollout,96,t_in,2.421810483740065,1.963485089983387,,0.0,20.0,replay,replay_lowthr,lowthr,13,2020,0.0585704885551467,1661634008,5760,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
rollout,96,co2,381.94350710552646,323.80339706342056,,0.0,20.0,replay,replay_lowthr,lowthr,13,2020,0.0585704885551467,1661634008,5760,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
rollout,96,rh,8.021651761031107,6.335029314419831,,0.0,20.0,replay,replay_lowthr,lowthr,13,2020,0.0585704885551467,1661634008,5760,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
