steps,epi,revenue,cost_total,cost_heat,cost_co2,cost_elec,fruit_dm_growth,energy_heat_kwh_m2,energy_elec_kwh_m2,co2_kg_m2,t_in_in_corridor_pct,t_in_violation_steps,t_in_violation_area,co2_in_corridor_pct,co2_violation_steps,co2_violation_area,rh_in_corridor_pct,rh_violation_steps,rh_violation_area,violation_steps_total,boiler_sum,lamp_sum,co2_injection_sum,vent_sum,solver_failures,steps_expected,season_fraction,truncated,method,seed,test_year,xi_uboil,rng_seed,horizon,max_solver_failures,secs,regen_id,config_hash,git_sha,image
5760,4.633505033605601,18.82551512786217,14.192010094256572,7.289512529497127,2.1524715303685187,4.750026034390926,764786.5520694008,80.99458366107919,15.83342011463642,7.174905101228396,95.22569444444444,275,385.74970149993896,100.0,0,0.0,62.10069444444445,2183,6893.667533874512,2458,2492.1410341909514,545.9800039294614,1594.4233554580537,964.8017977790362,0,5760,1.0,False,rule_based,11,2020,,-1,20,100,4.5,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
5760,-6.971197553462108,18.221369854828968,25.192567408291076,8.104337951146658,2.1297811298067355,14.958448327337681,740243.1503524268,90.04819945718509,49.86149442445894,7.099270432689119,93.87152777777777,353,601.7383589744568,100.0,0,0.0,51.05902777777778,2819,6172.752422332764,3172,2770.71382839817,1719.3618767216722,1577.6156514270263,1167.3957143081307,0,5760,1.0,False,rule_based,11,2021,,-1,20,100,4.5,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
5760,1.3275113618985808,17.637418865785413,16.309907503886834,7.499613752832879,2.1396342341557695,6.670659516898183,716520.1414225324,83.3290416981431,22.235531722993944,7.132114113852565,95.39930555555556,265,493.48263025283813,100.0,0,0.0,61.111111111111114,2240,5014.862869262695,2505,2563.970514295536,766.7424732707419,1584.9142469795343,1140.604291500547,0,5760,1.0,False,rule_based,11,2022,,-1,20,100,4.7,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
5760,-3.8142653819713086,17.52128685038918,21.335552232360484,7.35007553803624,2.3552000843903835,11.630276609933864,711802.2782970604,81.66750597818044,38.767588699779544,7.850666947967945,93.02083333333333,402,549.7288312911987,100.0,0,0.0,53.07291666666667,2703,6248.114597320557,3105,2512.846337649489,1336.8134034486193,1744.592654565445,1265.6447612482766,0,5760,1.0,False,rule_based,11,2023,,-1,20,100,4.7,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
5760,-0.9416752733712364,11.90170319199936,12.843378465370598,4.53054797196307,2.3993103941924927,5.913520099215034,483506.692174974,50.339421910700786,19.71173366405011,7.997701313974976,47.36111111111111,3032,5144.992118835449,100.0,0,0.0,68.24652777777777,1829,3870.814426422119,4861,1548.905291222551,679.7149537639605,1777.2669578594177,1382.641284110653,0,5760,1.0,False,sindy_mpc_conf,11,2020,0.0,118137717,20,100,72.6,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
5760,-3.32891353814839,7.964514365590426,11.293427903738817,6.188371165981865,1.9258446598427796,3.1792120779141704,323558.39610211103,68.75967962202073,10.597373593047235,6.419482199475932,52.10069444444444,2759,4573.026314258575,99.32291666666667,39,23427.1689453125,57.204861111111114,2465,5393.723815917969,5263,2115.682450918425,365.4266756881434,1426.5515995185178,1325.221801233981,0,5760,1.0,False,sindy_mpc_conf,11,2021,0.0,118137717,20,100,72.7,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
5760,-2.742565642877312,10.328667866653705,13.071233509531016,5.098166107966543,2.343780880872697,5.6292865206917755,419602.1320828067,56.64629008851715,18.76428840230592,7.812602936242325,52.88194444444444,2714,5399.1886529922485,96.94444444444444,176,145795.5538330078,64.56597222222223,2041,3831.355567932129,4931,1742.9627717162823,647.0444275357125,1736.133986103205,1260.814021427677,0,5760,1.0,False,sindy_mpc_conf,11,2022,0.0,118137717,20,100,76.1,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
5760,-1.7539087197480545,8.736115645168363,10.490024364916419,4.980834346447619,2.5669004710405683,2.942289547428231,354904.69808496477,55.34260384941799,9.80763182476077,8.556334903468562,51.197916666666664,2811,3811.360906600952,100.0,0,0.0,54.35763888888889,2629,4459.934841156006,5440,1702.8493502160993,338.19420088392235,1901.407755767882,1629.6905356970933,0,5760,1.0,False,sindy_mpc_conf,11,2023,0.0,118137717,20,100,71.6,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
5760,1.8072207594246108,14.190020645834451,12.38279988640984,4.789235717439823,5.7457834638963305,1.8477807050736872,576469.5887370246,53.21373019377581,6.159269016912291,19.152611546321104,69.39236111111111,1763,1555.0286884307861,50.06944444444444,2876,3971956.6938476562,55.57291666666667,2559,5410.170520782471,7198,1637.3455433853653,212.38858675299707,4256.135897225912,1309.3221847024697,0,5760,1.0,False,sindy_mpc_dense,11,2020,0.035908287108472284,1239938400,20,100,69.1,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
5760,-5.516113545139728,8.460151430751214,13.97626497589094,6.2486022013409706,4.729018059728729,2.998644714821242,343693.651874268,69.42891334823301,9.995482382737473,15.763393532429095,78.80208333333333,1221,902.2205619812012,47.8125,3006,5746227.607467651,47.291666666666664,3036,7116.664009094238,7263,2136.2742579070555,344.67180601546494,3502.976340693915,1093.40060804263,0,5760,1.0,False,sindy_mpc_dense,11,2021,0.035908287108472284,1239938400,20,100,71.1,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
