metric_scope,horizon,state,rmse,mae,r2,failed_rollouts,attempted_rollouts,block,condition,recipe,seed,test_year,xi_uboil,rng_seed,traj_steps,regen_id,config_hash,git_sha,image
one_step,1,t_in,1.6794293015335984,1.3190503104757785,0.8567645873804036,,,replay,replay_confirmatory,confirmatory,7,2020,0.05982269865351353,1224499046,5760,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
one_step,1,co2,102.16348491180355,81.42957409270402,0.6987280813051031,,,replay,replay_confirmatory,confirmatory,7,2020,0.05982269865351353,1224499046,5760,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
one_step,1,rh,6.40557320459475,4.4629668475267055,0.662702522583609,,,replay,replay_confirmatory,confirmatory,7,2020,0.05982269865351353,1224499046,5760,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
rollout,4,t_in,1.9386655874674144,1.6042448028517242,,0.0,20.0,replay,replay_confirmatory,confirmatory,7,2020,0.05982269865351353,1224499046,5760,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
rollout,4,co2,119.91804016522636,95.65600687002244,,0.0,20.0,replay,replay_confirmatory,confirmatory,7,2020,0.05982269865351353,1224499046,5760,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
rollout,4,rh,6.887615046549161,5.442644314659502,,0.0,20.0,replay,replay_confirmatory,confirmatory,7,2020,0.05982269865351353,1224499046,5760,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
rollout,20,t_in,2.193605915853143,1.792792561084979,,0.0,20.0,replay,replay_confirmatory,confirmatory,7,2020,0.05982269865351353,1224499046,5760,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
rollout,20,co2,251.81026331698305,207.64278685031795,,0.0,20.0,replay,replay_confirmatory,confirmatory,7,2020,0.05982269865351353,1224499046,5760,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
rollout,20,rh,7.8840662506406485,6.326804102173367,,0.0,20.0,replay,replay_confirmatory,confirmatory,7,2020,0.05982269865351353,1224499046,5760,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
rollout,96,t_in,2.2231251471375146,1.8304410587292674,,0.0,20.0,replay,replay_confirmatory,confirmatory,7,2020,0.05982269865351353,1224499046,5760,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
rollout,96,co2,338.34803115490024,287.5431783104172,,0.0,20.0,replay,replay_confirmatory,confirmatory,7,2020,0.05982269865351353,1224499046,5760,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
rollout,96,rh,8.578271723168141,6.847852595068071,,0.0,20.0,replay,replay_confirmatory,confirmatory,7,2020,0.05982269865351353,1224499046,5760,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
one_step,1,t_in,1.7212638072786688,1.3482587500029086,0.8495397340536306,,,replay,replay_lowthr,lowthr,7,2020,0.054800536561930575,1378532050,5760,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
one_step,1,co2,98.65636426155699,79.88862354619536,0.7190574830723071,,,replay,replay_lowthr,lowthr,7,2020,0.054800536561930575,1378532050,5760,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
one_step,1,rh,6.329608498669329,4.427357556016436,0.6706552134731478,,,replay,replay_lowthr,lowthr,7,2020,0.054800536561930575,1378532050,5760,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
rollout,4,t_in,2.0727689666167146,1.6915317516953465,,0.0,20.0,replay,replay_lowthr,lowthr,7,2020,0.054800536561930575,1378532050,5760,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
rollout,4,co2,126.66811802091097,98.16972516582422,,0.0,20.0,replay,replay_lowthr,lowthr,7,2020,0.054800536561930575,1378532050,5760,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
rollout,4,rh,6.854269555852899,5.4129900993322995,,0.0,20.0,replay,replay_lowthr,lowthr,7,2020,0.054800536561930575,1378532050,5760,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
rollout,20,t_in,2.2933588597706196,1.8483363080078135,,0.0,20.0,replay,replay_lowthr,lowthr,7,2020,0.054800536561930575,1378532050,5760,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
rollout,20,co2,274.26776503895115,225.98786516322488,,0.0,20.0,replay,replay_lowthr,lowthr,7,2020,0.054800536561930575,1378532050,5760,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
rollout,20,rh,7.609869457578458,6.117835986040595,,0.0,20.0,replay,replay_lowthr,lowthr,7,2020,0.054800536561930575,1378532050,5760,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
rollout,96,t_in,2.3009379892657984,1.8806769149399563,,0.0,20.0,replay,replay_lowthr,lowthr,7,2020,0.054800536561930575,1378532050,5760,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
rollout,96,co2,384.1210108293801,321.9598619537914,,0.0,20.0,replay,replay_lowthr,lowthr,7,2020,0.054800536561930575,1378532050,5760,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
rollout,96,rh,7.899583842127046,6.239745148197147,,0.0,20.0,replay,replay_lowthr,lowthr,7,2020,0.054800536561930575,1378532050,5760,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
