steps,epi,revenue,cost_total,cost_heat,cost_co2,cost_elec,fruit_dm_growth,energy_heat_kwh_m2,energy_elec_kwh_m2,co2_kg_m2,t_in_in_corridor_pct,t_in_violation_steps,t_in_violation_area,co2_in_corridor_pct,co2_violation_steps,co2_violation_area,rh_in_corridor_pct,rh_violation_steps,rh_violation_area,violation_steps_total,boiler_sum,lamp_sum,co2_injection_sum,vent_sum,solver_failures,method,seed,secs
5760,4.6464599079955935,18.823172887471994,14.1767129794764,7.281325231762144,2.149558168623184,4.7458295790910725,764691.3985535498,80.90361368624605,15.819431930303576,7.1651938954106145,95.29513888888889,271,386.47589683532715,100.0,0,0.0,62.17013888888889,2179,6890.137939453125,2450,2489.3419597206703,545.4976527316549,1592.2653094169941,965.3604197936072,0,rule_based,7,10.2
5760,8.800908823575844,16.229487897786015,7.428579074210176,5.053378438008406,2.266727000084352,0.10847363611741839,659322.945847557,56.148649311204515,0.36157878705806135,7.555756666947841,70.90277777777779,1676,1395.8103141784668,100.0,0,0.0,61.42361111111111,2222,4763.314182281494,3898,1727.6507489707815,12.46823406915424,1679.0570380196941,1415.3104711740261,0,sindy_mpc,7,125.9
5760,3.810779102426093,14.360222080575934,10.549442978149843,4.809699667997692,5.076274788383397,0.6634685217687535,583384.0220233974,53.44110742219658,2.2115617392291784,16.92091596127799,70.12152777777779,1721,1135.010534286499,53.85416666666667,2658,2921059.4453125,50.34722222222222,2860,5956.942836761475,7239,1644.3417677432442,76.26074972724477,3760.2035475651014,1280.9218560011827,0,grey_box_mpc,7,120.1
