method,baseline,metric,n_pairs,mean_diff,ci_low,ci_high,cohen_d,p_value,p_holm,significant
sindy_mpc_confirmatory,rule_based,epi,20,-4.341102989191209,-5.90235568362594,-2.65316263041292,-1.1061691102409656,0.0003223419189453125,0.0016117095947265625,True
grey_box_mpc,rule_based,epi,20,-0.8473567479672894,-1.4115431974702846,-0.30399961654959073,-0.6663692976622744,0.0042209625244140625,0.01688385009765625,True
ppo,rule_based,epi,20,-1.2785011860246347,-2.0188849622540737,-0.6520909268276317,-0.8029093722954974,0.0001678466796875,0.001007080078125,True
sac,rule_based,epi,20,-7.063609799787014,-7.61854733658429,-6.480061317222163,-5.326822102324737,1.9073486328125e-06,1.33514404296875e-05,True
sindy_mpc_conf_dagger,rule_based,epi,20,0.02808817850654797,-1.4000311329366837,1.3329950784165039,0.008865057756459174,0.5705966949462891,0.5705966949462891,False
sindy_mpc_dense,rule_based,epi,20,-0.8243100132325278,-1.3823709401139384,-0.29885032864456545,-0.6468637969839555,0.005580902099609375,0.01688385009765625,True
sindy_mpc_dense_dagger,rule_based,epi,20,-1.398527630031448,-2.386915643565289,-0.5184474669287771,-0.6328530168946038,0.01531219482421875,0.0306243896484375,True
