method,baseline,metric,n_pairs,mean_diff,ci_low,ci_high,cohen_d,p_value,p_holm,significant
dagger_final,offline,epi,9,1.0565867897723664,0.7772267321825956,1.3270759877627796,2.3481403537898666,0.00390625,0.0078125,True
ekf_sindy,offline,epi,9,0.27189827178985493,-0.6050794297995473,1.0909918441239335,0.19739422053314282,0.49609375,0.49609375,False
