dagger_iter,mean,std,size
0.0,0.13111508947546807,1.3589009379793857,60
1.0,0.16852636728257128,1.2137828241619861,60
2.0,0.39203957490801855,0.959392688488066,60
3.0,0.3696937198491322,0.9634916757207024,60
