steps,epi,revenue,cost_total,cost_heat,cost_co2,cost_elec,fruit_dm_growth,energy_heat_kwh_m2,energy_elec_kwh_m2,co2_kg_m2,t_in_in_corridor_pct,t_in_violation_steps,t_in_violation_area,co2_in_corridor_pct,co2_violation_steps,co2_violation_area,rh_in_corridor_pct,rh_violation_steps,rh_violation_area,violation_steps_total,boiler_sum,lamp_sum,co2_injection_sum,vent_sum,solver_failures,method,seed,shift,dagger_iter
2880,4.295219456992786,6.83371276034854,2.5384933033557524,0.33778113220576045,2.200712171149992,0.0,277619.5808891594,3.7531236911751162,0.0,7.335707237166641,95.65972222222221,125,96.57782077789307,100.0,0,0.0,53.923611111111114,1327,6872.164611816406,1452,115.48072905977551,0.0,1630.1571616335286,1850.881351444753,0,rule_based,2,2022-07-01,
2880,-0.7234522787354702,2.996299896245697,3.719752174981168,0.20206891482495343,3.5176832601562147,0.0,121724.68328498144,2.245210164721705,0.0,11.725610867187383,85.13888888888889,428,761.1524639129639,99.09722222222223,26,6416.906494140625,72.22222222222221,800,2755.561798095703,1254,69.08338979465367,0.0,2605.691303669993,1115.2906620577694,0,offline,2,2022-07-01,
130,0.36884482388512696,0.503692496002037,0.13484767211691007,0.011277139221131802,0.12357053289577827,0.0,20462.507650082756,0.12530154690146447,0.0,0.4119017763192609,85.38461538461539,19,18.72359848022461,98.46153846153847,2,85.5888671875,73.84615384615385,34,130.1195297241211,55,3.855432245772855,0.0,91.53372795191449,43.80188746500367,0,ekf_sindy,2,2022-07-01,
322,1.1018894342714551,1.2442588008707252,0.14236936659927013,0.0004324624358676374,0.14185333239252212,8.357177088037134e-05,50548.013785373216,0.004805138176307082,0.0002785725696012378,0.4728444413084071,91.61490683229813,27,30.460408210754395,99.68944099378882,1,84.97607421875,72.04968944099379,90,372.2448310852051,118,0.1478504044060584,0.009605950602090024,105.07654264208739,124.79342408466786,0,retrained_ceiling,2,2022-07-01,
2880,-0.7234522787354702,2.996299896245697,3.719752174981168,0.20206891482495343,3.5176832601562147,0.0,121724.68328498144,2.245210164721705,0.0,11.725610867187383,85.13888888888889,428,761.1524639129639,99.09722222222223,26,6416.906494140625,72.22222222222221,800,2755.561798095703,1254,69.08338979465367,0.0,2605.691303669993,1115.2906620577694,0,dagger,2,2022-07-01,0.0
319,0.878649442280522,1.2399710569771165,0.3613216146965945,0.018421022753181502,0.32229825409054746,0.02060233785286546,50373.824189695355,0.20467803059090559,0.06867445950955153,1.0743275136351582,87.14733542319749,41,37.5750036239624,100.0,0,0.0,75.23510971786834,79,287.47868728637695,120,6.297785531590439,2.3680848199856497,238.73944755866614,106.21637629856818,0,dagger,2,2022-07-01,1.0
319,0.8626287417964957,1.2268839472290027,0.3642552054325071,0.017555286519783466,0.31965880900248883,0.02704110991023481,49842.16035617824,0.1950587391087052,0.09013703303411603,1.0655293633416294,86.83385579937304,42,39.67842483520508,100.0,0,0.0,76.48902821316614,75,261.3062400817871,117,6.001807373938248,3.1081735490161626,236.78430360135883,108.17872911925775,0,dagger,2,2022-07-01,2.0
319,0.8663340183963306,1.2233496378147333,0.3570156194184028,0.017502490155776672,0.31234728466942907,0.02716584459319711,49698.57903622354,0.19447211284196303,0.09055281531065704,1.0411576155647637,86.83385579937304,42,39.54537868499756,100.0,0,0.0,76.17554858934169,76,266.7906494140625,118,5.983757320049296,3.1225108626924096,231.36835891909672,108.04335026683452,0,dagger,2,2022-07-01,3.0
