ood,violation
2.2582501124440473,1
2.2688107864026295,1
2.2835134143900935,1
2.3027878274342073,1
2.3109854154416167,1
2.304503257286519,1
2.3060114062866233,1
2.3160600506989053,1
2.3645046466304036,1
2.4642149754154277,1
2.571918162654246,1
2.6860573463964736,1
2.7370460768755676,1
2.711136436474916,1
2.7041283215699945,1
2.7169457715433216,1
2.7452988576049884,1
2.7866883502556687,1
2.8518357581521907,0
2.9408603367189423,0
3.0462345495103986,1
3.1596978393412254,1
3.2884754666101412,1
3.4314904058130433,1
3.5623391709928636,0
3.66658951390372,0
3.778853889505333,0
3.8994197697907165,0
3.999307880727899,0
4.0691485606022955,0
4.145225175930525,0
4.228801787055495,0
4.273383758916353,0
4.266571534174141,0
4.266815408197053,0
4.273535006198174,0
4.285376962349772,0
4.3111424948881325,0
4.355893548753227,0
4.418547118821726,0
4.451496627990393,0
4.4438021232947715,0
4.452802109423687,0
4.4776997166557715,0
4.47899726351163,0
4.4537150216489705,0
4.449917507444343,1
4.466897005501733,1
4.372576649292565,1
4.140188981114427,1
3.9306775175660764,1
3.746347691456263,1
3.581747211011275,1
3.4198222140954027,1
3.2661430521609023,1
3.121018784311652,1
2.9978468544011245,0
2.896488434196223,0
2.8018437581521187,0
2.7131417290928384,1
2.6873285665210007,1
2.7351689103786,1
2.7914008918607727,1
2.855200376336344,1
3.0387727912000373,1
3.3637260731277556,1
3.6998369584067428,1
4.044097692638945,1
4.180076272515144,1
4.076050037983578,1
3.9743353316187893,1
3.873768229646926,1
3.6609862156270427,1
3.3271330314063157,1
3.0033512505527167,1
2.692875881729557,1
2.562299439138182,1
2.61479166802181,1
2.664486284169961,1
2.711187525316655,1
2.7546906886009235,1
2.7954221743107497,1
