method,budget_days,metric_scope,horizon,state,rmse,mae,r2,failed_rollouts,attempted_rollouts,nonzero_coefficients,total_coefficients,sparsity,condition_number
physics_no_cross,3,rollout,20,t_in,353.7174312141439,34.477758628297956,,4.0,20.0,43,54,0.20370370370370372,41.91494635744907
physics_no_cross,3,rollout,20,co2,2875.8242224477954,500.0134635118374,,4.0,20.0,43,54,0.20370370370370372,41.91494635744907
physics_no_cross,3,rollout,20,rh,119.62051014710775,21.088152066490014,,4.0,20.0,43,54,0.20370370370370372,41.91494635744907
physics_no_cross,3,rollout,96,t_in,797.5057753671415,35.20700536683162,,6.0,20.0,43,54,0.20370370370370372,41.91494635744907
physics_no_cross,3,rollout,96,co2,6414.642404193282,562.0515958541591,,6.0,20.0,43,54,0.20370370370370372,41.91494635744907
physics_no_cross,3,rollout,96,rh,214.03581004405643,18.837092312654395,,6.0,20.0,43,54,0.20370370370370372,41.91494635744907
physics_full,3,one_step,1,t_in,3.9165229018385452,3.1372484236705853,0.06316227517026962,,,51,66,0.2272727272727273,159.88831508594924
physics_full,3,one_step,1,co2,334.24693210530336,169.93016436676422,-1.8407007186341269,,,51,66,0.2272727272727273,159.88831508594924
physics_full,3,one_step,1,rh,6.833331298956149,5.390643966857202,0.5089499500024465,,,51,66,0.2272727272727273,159.88831508594924
physics_full,3,rollout,4,t_in,34.35444901630261,14.677668495373009,,0.0,20.0,51,66,0.2272727272727273,159.88831508594924
physics_full,3,rollout,4,co2,2901.153270002299,962.1157784715654,,0.0,20.0,51,66,0.2272727272727273,159.88831508594924
physics_full,3,rollout,4,rh,70.24070267917223,27.459037759465538,,0.0,20.0,51,66,0.2272727272727273,159.88831508594924
physics_full,3,rollout,20,t_in,234.79678827858658,50.85449085949531,,10.0,20.0,51,66,0.2272727272727273,159.88831508594924
physics_full,3,rollout,20,co2,11183.519990574858,3990.123691210531,,10.0,20.0,51,66,0.2272727272727273,159.88831508594924
physics_full,3,rollout,20,rh,416.16356318330514,112.65082461485581,,10.0,20.0,51,66,0.2272727272727273,159.88831508594924
physics_full,3,rollout,96,t_in,1304.5003266030515,125.82495206872068,,20.0,20.0,51,66,0.2272727272727273,159.88831508594924
physics_full,3,rollout,96,co2,42474.633114714,8128.828915611615,,20.0,20.0,51,66,0.2272727272727273,159.88831508594924
physics_full,3,rollout,96,rh,2052.412758719259,245.0537693437438,,20.0,20.0,51,66,0.2272727272727273,159.88831508594924
