steps,epi,revenue,cost_total,cost_heat,cost_co2,cost_elec,fruit_dm_growth,energy_heat_kwh_m2,energy_elec_kwh_m2,co2_kg_m2,t_in_in_corridor_pct,t_in_violation_steps,t_in_violation_area,co2_in_corridor_pct,co2_violation_steps,co2_violation_area,rh_in_corridor_pct,rh_violation_steps,rh_violation_area,violation_steps_total,boiler_sum,lamp_sum,co2_injection_sum,vent_sum,solver_failures,method,seed,secs
5760,-0.7239933117789845,8.954469583895516,9.678462895674501,4.067541913238426,5.418314191203271,0.19260679123280572,363775.3268457554,45.19491014709362,0.6420226374426857,18.061047304010902,42.70833333333333,3300,7308.216745376587,56.56250000000001,2502,3350964.2181396484,56.94444444444444,2480,5387.649814605713,8282,1390.612620162063,22.138711513005298,4013.5660667327056,1450.2676952307615,0,sindy_mpc,4,233.9
5760,4.464561047029986,15.677082528354358,11.212521481324375,4.759994604020148,5.903480324601235,0.5490465527029906,636881.4777143958,52.88882893355721,1.8301551756766354,19.678267748670784,63.99305555555556,2074,1664.1321911811829,54.0625,2646,3207793.441772461,59.18402777777778,2351,4759.849002838135,7071,1627.3485830197367,63.10879928696982,4372.948387866637,1388.5799655134704,0,grey_box_mpc,4,164.2
