window_days,horizon,horizon_h,method,seed,secs,epi,revenue,cost_total,cost_heat,cost_elec,cost_co2,fruit_dm_growth,violation_steps_total,t_in_in_corridor_pct,steps
14,0,0.0,rule_based,1,1.2,0.6273982415713155,4.076788956329221,3.4493907147579055,1.8571126845493469,1.1222879185795784,0.46999011162897997,165619.5513508746,648,92.78273809523809,1344
14,48,12.0,oracle_mpc,1,3629.9,0.05947478799073608,4.0855745832555765,4.026099795264841,1.9505044414026937,1.4878864878132256,0.5877088660489217,165976.4674447578,833,77.23214285714286,1344
