steps,epi,revenue,cost_total,cost_heat,cost_co2,cost_elec,fruit_dm_growth,energy_heat_kwh_m2,energy_elec_kwh_m2,co2_kg_m2,t_in_in_corridor_pct,t_in_violation_steps,t_in_violation_area,co2_in_corridor_pct,co2_violation_steps,co2_violation_area,rh_in_corridor_pct,rh_violation_steps,rh_violation_area,violation_steps_total,boiler_sum,lamp_sum,co2_injection_sum,vent_sum,solver_failures,method,seed,shift,dagger_iter
1680,0.18754505156555767,1.647096158958393,1.4595511073928353,0.032159063936350644,1.4273920434564846,0.0,66913.28145768472,0.3573229326261183,0.0,4.7579734781882825,84.22619047619048,265,577.4824104309082,100.0,0,0.0,47.67857142857143,879,5937.6521072387695,1144,10.994551793143769,0.0,1057.3274384328747,1298.1489451441453,0,rule_based,2,2021-07-01,
1576,-1.7077324689605007,0.36708198690293564,2.0748144558634367,0.0977883479740228,1.9770261078894138,0.0,14912.705717931764,1.0865371997113646,0.0,6.590087026298046,76.26903553299492,374,1079.9358177185059,100.0,0,0.0,61.48477157360406,607,3277.0890197753906,981,33.43191402876325,0.0,1464.4637836078148,616.1019327199078,0,offline,2,2021-07-01,
123,-0.0800456150345075,0.14375549435712648,0.22380110939163397,0.07396634680647085,0.14983476258516307,0.0,5840.066958258263,0.8218482978496762,0.0,0.49944920861721026,66.66666666666666,41,115.5844841003418,82.92682926829268,21,20702.366577148438,66.66666666666666,41,212.2354736328125,103,25.287639887056287,0.0,110.98871309220019,48.74994644243455,0,ekf_sindy,2,2021-07-01,
29,-0.08326159961918535,0.008131191392551678,0.09139279101173703,0.06988398063182831,0.005871874741272369,0.015636935638636353,330.3296503224119,0.7764886736869813,0.05212311879545451,0.019572915804241232,75.86206896551724,7,21.215110778808594,100.0,0,0.0,44.827586206896555,16,82.24512481689453,23,23.89195924341048,1.7973489383432661,4.349536868800249,10.079804224730282,0,retrained_ceiling,2,2021-07-01,
1576,-1.7077324689605007,0.36708198690293564,2.0748144558634367,0.0977883479740228,1.9770261078894138,0.0,14912.705717931764,1.0865371997113646,0.0,6.590087026298046,76.26903553299492,374,1079.9358177185059,100.0,0,0.0,61.48477157360406,607,3277.0890197753906,981,33.43191402876325,0.0,1464.4637836078148,616.1019327199078,0,dagger,2,2021-07-01,0.0
37,0.0010889838026216848,0.06742039832746001,0.06633141452483833,0.005032422247901559,0.03817949478328228,0.023119497493654488,2738.953682053063,0.055915802754461764,0.07706499164551496,0.12726498261094094,70.27027027027027,11,27.83156967163086,100.0,0,0.0,43.24324324324324,21,253.68640899658203,32,1.7204862295342387,2.6574134811086085,28.28110711271861,14.80000036908885,0,dagger,2,2021-07-01,1.0
37,-0.0003006240180557433,0.06690179477707914,0.06720241879513486,0.005160159423854202,0.03810349366664886,0.023938765704631805,2717.8854128188395,0.05733510470949113,0.07979588568210602,0.1270116455554962,70.27027027027027,11,27.92292022705078,100.0,0,0.0,43.24324324324324,21,251.92198944091797,32,1.7641570618765618,2.7515822559004532,28.224810068930157,14.800000367850966,0,dagger,2,2021-07-01,2.0
36,0.000653965105711161,0.0646817639766621,0.06402779887095093,0.004771725891530514,0.03637291781902314,0.02288315516039729,2627.6966615518977,0.053019176572561263,0.07627718386799097,0.1212430593967438,72.22222222222221,10,23.23910903930664,100.0,0,0.0,41.66666666666667,21,251.23727416992188,31,1.6313592979839404,2.6302477179297954,26.94290200538994,14.400000357423899,0,dagger,2,2021-07-01,3.0
