step,time_h,controller,solver_failures,t_in,co2,rh,T_out,rad,co2_out,sin_h,cos_h,uBoil,uCO2,uThScr,uVent,uLamp,uBlScr
26,6.5,physics_sindy_mpc,0,16.699188232421875,829.40283203125,87.00859069824219,7.852695941925049,131.8116455078125,400.0,0.9914448613738104,-0.1305261922200516,0.33829936832468527,0.2674962090024796,1.0,0.40000000993383283,0.0,0.8708137706878594
27,6.75,physics_sindy_mpc,0,16.848388671875,837.8770141601562,89.7336196899414,8.002803802490234,163.0841064453125,400.0,0.9807852804032304,-0.1950903220161282,0.5705066835425802,0.3454025876259225,1.0,0.400000009866031,0.0,0.30130269397745607
28,7.0,physics_sindy_mpc,0,17.87766456604004,847.1775512695312,89.12641143798828,8.152911186218262,194.35658264160156,400.0,0.9659258262890683,-0.25881904510252063,0.3461389179811998,0.3790746814265871,0.9864805280894636,0.40000000991477314,0.0,0.19746444737984348
29,7.25,physics_sindy_mpc,0,18.375951766967773,828.5631713867188,88.91202545166016,8.303921699523926,224.9983673095703,400.0,0.9469301294951057,-0.3214394653031616,0.16164722747572383,0.4646852260194588,0.9542522215363965,0.40000000971160354,0.0,0.06058417506150131
30,7.5,physics_sindy_mpc,0,17.421579360961914,750.5811767578125,87.88404846191406,8.555212020874023,224.29107666015625,400.0,0.9238795325112868,-0.3826834323650895,0.1992333932422751,0.5846200967118257,0.9294813741615471,0.4000000097114534,0.0,0.11217369453986813
31,7.75,physics_sindy_mpc,0,16.324642181396484,705.9161987304688,86.28939056396484,8.805392265319824,223.59613037109375,400.0,0.8968727415326884,-0.44228869021900113,0.22734543998460086,0.6106093524317922,0.901065130863129,0.4000000096878065,0.0,0.35329508397069465
32,8.0,physics_sindy_mpc,0,15.369884490966797,669.01123046875,83.89718627929688,9.055571556091309,222.90118408203125,400.0,0.8660254037844387,-0.4999999999999998,0.12136822626745358,0.5924920607892862,0.8593238981036023,0.40000000952414533,0.0,0.7361447147620817
33,8.25,physics_sindy_mpc,0,14.468362808227539,631.71533203125,81.28716278076172,9.302530288696289,222.2988739013672,400.0,0.8314696123025451,-0.5555702330196023,0.0,0.5618207344660451,0.800652187994855,0.36459069619729984,0.0,1.0
34,8.5,physics_sindy_mpc,0,16.4531192779541,824.14892578125,84.36786651611328,9.376779556274414,247.81532287597656,400.0,0.7933533402912352,-0.6087614290087207,0.0,0.3658233133787425,0.7332591763652342,0.4000000094803997,0.0,0.8138752385286888
35,8.75,physics_sindy_mpc,0,14.427406311035156,588.7229614257812,80.14546203613281,9.45183277130127,272.8332824707031,400.0,0.7518398074789774,-0.6593458151000688,0.0,0.6678054269961771,0.6600983583615464,0.366017687054825,0.0,1.0
36,9.0,physics_sindy_mpc,0,16.58852767944336,832.147705078125,84.6677017211914,9.526886940002441,297.85125732421875,400.0,0.7071067811865476,-0.7071067811865475,0.0,0.4229962279275155,0.5836896040208979,0.40000000910203376,0.0,0.6463807382025059
37,9.25,physics_sindy_mpc,0,14.167488098144531,540.0103759765625,76.7735595703125,9.602988243103027,323.1431884765625,400.0,0.659345815100069,-0.7518398074789773,0.0,0.809629593086919,0.5053542937820086,0.3493430559265658,0.0,0.9871761339438668
38,9.5,physics_sindy_mpc,0,16.73867416381836,839.7182006835938,85.36284637451172,9.779654502868652,372.83929443359375,400.0,0.6087614290087209,-0.793353340291235,0.0,0.5258996848694354,0.4167599452733861,0.4000000090455452,0.0,0.3072911257169284
39,9.75,physics_sindy_mpc,0,14.5609769821167,508.5943298339844,71.59185028076172,9.954780578613281,422.1802978515625,400.0,0.5555702330196025,-0.831469612302545,0.0,1.0,0.3656399822533039,0.3425318565609747,0.0,0.5823816190850803
40,10.0,physics_sindy_mpc,0,15.272647857666016,591.7698974609375,70.22489929199219,10.12990665435791,471.52130126953125,400.0,0.49999999999999994,-0.8660254037844387,0.0,1.0,0.3259447898125023,0.336758319749891,0.0,0.29545208634518727
41,10.25,physics_sindy_mpc,0,15.600967407226562,564.2762451171875,66.22360229492188,10.299643516540527,519.9578857421875,400.0,0.4422886902190017,-0.8968727415326881,0.0,1.0,0.31545540934032346,0.2920248366019717,0.0,0.05646922302624666
42,10.5,physics_sindy_mpc,0,16.267696380615234,568.68359375,66.04119873046875,10.222789764404297,531.5979614257812,400.0,0.3826834323650899,-0.9238795325112867,0.0,1.0,0.30355315677356665,0.2824328925474888,0.0,0.0
43,10.75,physics_sindy_mpc,0,16.616647720336914,569.88232421875,65.57398223876953,10.147735595703125,543.4119873046875,400.0,0.32143946530316175,-0.9469301294951056,0.0,1.0,0.29202660953279175,0.28017346110079056,0.0,0.0
44,11.0,physics_sindy_mpc,0,16.829204559326172,569.5952758789062,64.98353576660156,10.072681427001953,555.22607421875,400.0,0.258819045102521,-0.9659258262890682,0.0,1.0,0.2818745423586115,0.2762698054413605,0.0,0.0
45,11.25,physics_sindy_mpc,0,17.060134887695312,569.9070434570312,64.31478881835938,10.001429557800293,567.139892578125,400.0,0.19509032201612816,-0.9807852804032304,0.0,1.0,0.2722000139721728,0.2713620820871911,0.0,0.0
46,11.5,physics_sindy_mpc,0,17.48939323425293,570.7003173828125,63.58919143676758,10.258088111877441,585.3063354492188,400.0,0.130526192220052,-0.9914448613738104,0.0,1.0,0.25946799826669387,0.27505292187683544,0.0,0.0
47,11.75,physics_sindy_mpc,0,17.82030487060547,567.6566162109375,62.880462646484375,10.508267402648926,603.3748779296875,400.0,0.06540312923014312,-0.9978589232386035,0.0,1.0,0.24801289698129222,0.2785657334017358,0.0,0.0
48,12.0,physics_sindy_mpc,0,18.146568298339844,564.3831787109375,62.15494918823242,10.75844669342041,621.4434204101562,400.0,1.2246467991473532e-16,-1.0,0.0,1.0,0.2350926561107867,0.28378699958050807,0.0,0.0
49,12.25,physics_sindy_mpc,0,18.446388244628906,560.5064697265625,61.38385772705078,11.00751781463623,638.7665405273438,400.0,-0.06540312923014287,-0.9978589232386035,0.0,1.0,0.2224614997431653,0.29495631502683733,0.0,0.0
50,12.5,physics_sindy_mpc,0,18.425086975097656,560.6004028320312,61.031734466552734,11.207045555114746,620.1973266601562,400.0,-0.13052619222005177,-0.9914448613738104,0.0,1.0,0.2090423996122884,0.29077637153085006,0.0,0.0
51,12.75,physics_sindy_mpc,0,18.54716682434082,567.4697265625,60.9852180480957,11.40718936920166,602.1287841796875,400.0,-0.19509032201612792,-0.9807852804032305,0.0,1.0,0.1889599551530651,0.2885481239324125,0.0,0.0
52,13.0,physics_sindy_mpc,0,18.64751434326172,574.5947875976562,60.97568130493164,11.607333183288574,584.0602416992188,400.0,-0.2588190451025208,-0.9659258262890683,0.0,1.0,0.1685664747140245,0.28595031064834137,0.0,0.0
53,13.25,physics_sindy_mpc,0,18.74176597595215,582.1982421875,61.003910064697266,11.799604415893555,566.6776733398438,400.0,-0.32143946530316153,-0.9469301294951057,0.0,1.0,0.1656443045405471,0.28538597899646345,0.0,0.0
54,13.5,physics_sindy_mpc,0,18.61736488342285,577.8767700195312,60.67765808105469,11.74809455871582,568.1084594726562,400.0,-0.38268343236508967,-0.9238795325112868,0.0,1.0,0.19010851665361508,0.2880579643611598,0.0,0.0
55,13.75,physics_sindy_mpc,0,18.45486831665039,571.9551391601562,60.244361877441406,11.69805908203125,569.4983520507812,400.0,-0.44228869021900147,-0.8968727415326883,0.0,1.0,0.23719280718216876,0.294396417018671,0.0,0.0
56,14.0,physics_sindy_mpc,0,18.262245178222656,565.6170654296875,59.759307861328125,11.648022651672363,570.8882446289062,400.0000305175781,-0.4999999999999997,-0.8660254037844388,0.0,1.0,0.2920664902573975,0.3033431008709617,0.0,0.0
57,14.25,physics_sindy_mpc,0,18.05722999572754,559.5066528320312,59.271358489990234,11.59701156616211,571.8034057617188,399.9999694824219,-0.555570233019602,-0.8314696123025455,0.0,1.0,0.3562816754839299,0.3137792724559174,0.0,0.0
58,14.5,physics_sindy_mpc,0,17.488277435302734,560.8309936523438,59.21467971801758,11.495902061462402,524.5107421875,400.0,-0.6087614290087207,-0.7933533402912352,0.0,1.0,0.4296436143383106,0.28768658046513607,0.0,0.0
59,14.75,physics_sindy_mpc,0,17.173046112060547,578.0935668945312,60.66461181640625,11.395830154418945,478.64447021484375,400.0,-0.6593458151000688,-0.7518398074789774,0.0,1.0,0.49651214241715214,0.28384050470024913,0.0,0.14563914375032666
60,15.0,physics_sindy_mpc,0,16.39168357849121,595.3831787109375,64.11353302001953,11.295758247375488,432.7781677246094,400.0,-0.7071067811865471,-0.7071067811865479,0.0,1.0,0.5508425594012483,0.2849969651232952,0.0,0.37385825689967944
61,15.25,physics_sindy_mpc,0,15.591536521911621,615.6649780273438,66.69790649414062,11.192719459533691,387.46795654296875,400.0,-0.7518398074789773,-0.6593458151000691,0.0,0.8662529606018636,0.5995768173693294,0.2863223971089318,0.0,0.7156530770722607
62,15.5,physics_sindy_mpc,0,15.245763778686523,645.5961303710938,70.3671646118164,10.93903636932373,359.8929748535156,400.0,-0.7933533402912349,-0.6087614290087209,0.0,0.7155636490489867,0.6485292143430778,0.2997777421804483,0.0,0.9335643286276701
63,15.75,physics_sindy_mpc,0,16.089895248413086,792.6168823242188,80.40536499023438,10.688857078552246,332.09521484375,400.0,-0.8314696123025452,-0.5555702330196022,0.0,0.41690373534810593,0.7004901067815477,0.3447524286145787,0.0,0.8256364112306711
64,16.0,physics_sindy_mpc,0,14.754228591918945,624.5587768554688,75.8379898071289,10.438676834106445,304.2974548339844,400.0,-0.8660254037844385,-0.5000000000000004,0.0,0.5887208103965216,0.7567424612058333,0.2774027873799716,0.0,1.0
65,16.25,physics_sindy_mpc,0,16.309297561645508,845.4905395507812,83.7441635131836,10.186495780944824,276.177490234375,400.0,-0.8968727415326883,-0.44228869021900136,5.504751719082784e-08,0.3102831138363864,0.8309639684715294,0.4000000089906657,0.0,0.9518867445343723
66,16.5,physics_sindy_mpc,0,15.3599853515625,783.5859375,86.53431701660156,9.85981273651123,235.61785888671875,400.0,-0.9238795325112868,-0.3826834323650895,0.6484775578041623,0.41369385765867017,0.9263720769828288,0.4000000098729114,0.0,0.7604907461960078
67,16.75,physics_sindy_mpc,0,14.441227912902832,719.3982543945312,84.53711700439453,9.534579277038574,195.31112670898438,400.0,-0.9469301294951056,-0.3214394653031618,0.7443122643818584,0.42547002748359397,0.994319625620488,0.33059779106220094,0.0,1.0
68,17.0,physics_sindy_mpc,0,15.442462921142578,847.9544067382812,85.86251068115234,9.209345817565918,155.00439453125,400.0,-0.9659258262890683,-0.25881904510252063,0.8156053325541536,0.1679743301376128,1.0,0.3102153817341853,0.0,1.0
69,17.25,physics_sindy_mpc,0,15.79124927520752,845.1670532226562,86.17547607421875,8.884112358093262,115.1538314819336,400.0,-0.9807852804032303,-0.19509032201612866,0.9080053151263632,0.12795248112750557,1.0,0.27678054082166625,0.0,1.0
70,17.5,physics_sindy_mpc,0,16.065380096435547,823.985107421875,85.1624526977539,8.558878898620605,88.23987579345703,400.0,-0.9914448613738104,-0.13052619222005163,0.880655384763544,0.11130755775014557,1.0,0.21736400243606752,0.0,1.0
71,17.75,physics_sindy_mpc,0,16.268648147583008,797.5264282226562,83.95651245117188,8.233644485473633,61.1370735168457,400.0,-0.9978589232386035,-0.06540312923014273,0.8186223381263977,0.10311798883936887,1.0,0.15546843072942937,0.0,1.0
72,18.0,physics_sindy_mpc,0,16.359508514404297,771.2157592773438,83.03437805175781,7.908411026000977,34.03426742553711,400.0,-1.0,-1.8369701987210297e-16,0.7835364934984524,0.1019231144847784,1.0,0.10022975295016788,0.0,1.0
73,18.25,physics_sindy_mpc,0,16.34450340270996,753.0462036132812,82.52904510498047,7.584028244018555,8.159543991088867,400.0,-0.9978589232386036,0.06540312923014237,0.7879747250238123,0.09820348952331884,1.0,0.056424881763186885,0.0,1.0
74,18.5,physics_sindy_mpc,0,16.521718978881836,747.3165893554688,82.1655044555664,7.2842559814453125,6.1406660079956055,400.0,-0.9914448613738105,0.13052619222005127,0.7688916713962383,0.09291768350731783,1.0,0.0417253033315517,0.0,1.0
75,18.75,physics_sindy_mpc,0,16.682119369506836,747.0823364257812,81.99238586425781,6.984040260314941,4.055835247039795,400.0,-0.9807852804032304,0.1950903220161283,0.7563982803791743,0.08132645028068881,1.0,0.03405064170214387,0.0,1.0
76,19.0,physics_sindy_mpc,0,16.78101348876953,746.954345703125,81.91895294189453,6.68382453918457,1.9710041284561157,400.0,-0.9659258262890684,0.2588190451025203,0.7614003415998272,0.06968539653590941,1.0,0.026690616161482737,0.0,1.0
77,19.25,physics_sindy_mpc,0,16.843481063842773,747.3151245117188,81.82088470458984,6.3803277015686035,0.0,400.0000305175781,-0.9469301294951057,0.3214394653031615,0.7747663108456866,0.054741653711783765,1.0,0.017237762645038963,0.0,1.0
78,19.5,physics_sindy_mpc,0,16.899837493896484,748.5628662109375,81.69170379638672,5.97785758972168,0.0,400.0,-0.923879532511287,0.38268343236508917,0.7913083679069077,0.03601570618118453,1.0,0.00640822865685984,0.0,1.0
79,19.75,physics_sindy_mpc,0,16.974008560180664,752.8477172851562,81.51612854003906,5.577569961547852,0.0,400.0,-0.8968727415326884,0.442288690219001,0.7942448913424682,0.013084605631331615,1.0,0.0,0.0,1.0
80,20.0,physics_sindy_mpc,0,17.032142639160156,757.6278076171875,81.35675048828125,5.177282333374023,0.0,400.0,-0.8660254037844386,0.5000000000000001,0.7820613132971481,0.0,1.0,0.0,0.0,1.0
81,20.25,physics_sindy_mpc,0,17.025604248046875,759.4779663085938,81.24658203125,4.791885852813721,0.0,400.0,-0.8314696123025455,0.5555702330196018,0.7815373065890537,0.0,1.0,0.0,0.0,1.0
82,20.5,physics_sindy_mpc,0,17.027210235595703,761.7175903320312,81.08732604980469,4.69417667388916,0.0,400.0,-0.7933533402912357,0.6087614290087199,0.7714590670580576,0.0,1.0,0.0,0.0,1.0
83,20.75,physics_sindy_mpc,0,17.021066665649414,764.2084350585938,80.98787689208984,4.594104766845703,0.0,400.0,-0.7518398074789772,0.6593458151000691,0.76130012349075,0.0,1.0,0.0,0.0,1.0
84,21.0,physics_sindy_mpc,0,16.999698638916016,766.93798828125,80.95305633544922,4.494032859802246,0.0,400.0,-0.7071067811865477,0.7071067811865474,0.7552595814601606,0.0,1.0,0.0,0.0,1.0
85,21.25,physics_sindy_mpc,0,16.96538543701172,769.9057006835938,80.95206451416016,4.3950371742248535,0.0,400.0,-0.6593458151000687,0.7518398074789775,0.7527382515871793,0.0,1.0,0.0,0.0,1.0
86,21.5,physics_sindy_mpc,0,16.92379379272461,772.8645629882812,80.9554443359375,4.3204169273376465,0.0,400.0,-0.608761429008721,0.7933533402912349,0.7514027683193003,0.0,1.0,0.0,0.0,1.0
87,21.75,physics_sindy_mpc,0,16.87826919555664,775.753173828125,80.95365142822266,4.245363235473633,0.0,400.0,-0.555570233019603,0.8314696123025447,0.7506125908241248,0.0,1.0,0.0,0.0,1.0
88,22.0,physics_sindy_mpc,0,16.83068084716797,778.5779418945312,80.94468688964844,4.170309066772461,0.0,400.0,-0.5000000000000004,0.8660254037844384,0.7498629584017122,0.0,1.0,0.0,0.0,1.0
89,22.25,physics_sindy_mpc,0,16.781938552856445,781.3444213867188,80.93013000488281,4.095255374908447,0.0,400.0,-0.4422886902190014,0.8968727415326883,0.7490021630946379,0.0,1.0,0.0,0.0,1.0
90,22.5,physics_sindy_mpc,0,16.73232078552246,784.0558471679688,80.91226196289062,4.020201206207275,0.0,400.0,-0.38268343236508956,0.9238795325112868,0.7480951843831017,0.0,1.0,0.0,0.0,1.0
91,22.75,physics_sindy_mpc,0,16.681962966918945,786.7149658203125,80.89287567138672,3.9451472759246826,0.0,400.0,-0.32143946530316186,0.9469301294951056,0.7471814897298769,0.0,1.0,0.0,0.0,1.0
92,23.0,physics_sindy_mpc,0,16.630908966064453,789.3239135742188,80.87316131591797,3.87009334564209,0.0,400.0,-0.25881904510252157,0.9659258262890681,0.7460339609083473,0.0,1.0,0.0,0.0,1.0
93,23.25,physics_sindy_mpc,0,16.57950782775879,791.8923950195312,80.85342407226562,3.7962679862976074,0.0,400.0,-0.19509032201612872,0.9807852804032303,0.7440375995381469,0.0,1.0,0.0,0.0,1.0
94,23.5,physics_sindy_mpc,0,16.535005569458008,794.7506103515625,80.83422088623047,3.746657133102417,0.0,400.0,-0.13052619222005168,0.9914448613738104,0.739901018931723,0.0,1.0,0.0,0.0,1.0
95,23.75,physics_sindy_mpc,0,16.491689682006836,797.96337890625,80.83512115478516,3.6966211795806885,0.0,400.0,-0.0654031292301428,0.9978589232386035,0.7361367794571329,0.0,1.0,0.0,0.0,1.0
96,24.0,physics_sindy_mpc,0,16.44748306274414,801.5298461914062,80.85277557373047,3.64658522605896,0.0,400.0,0.0,1.0,0.7355734538110923,0.0,1.0,0.0,0.0,1.0
97,24.25,physics_sindy_mpc,0,16.40293312072754,805.438232421875,80.87213134765625,3.5906848907470703,0.0,400.0,0.06540312923014306,0.9978589232386035,0.7415107387697099,0.0,1.0,0.002007765861195594,0.0,1.0
98,24.5,physics_sindy_mpc,0,16.32229232788086,806.9310302734375,80.87879180908203,3.3593099117279053,0.0,400.0,0.13052619222005157,0.9914448613738104,0.759968831669735,0.0,1.0,0.0,0.0,1.0
99,24.75,physics_sindy_mpc,0,16.260805130004883,810.0286254882812,80.7565689086914,3.134148120880127,0.0,400.0,0.19509032201612825,0.9807852804032304,0.774230646138086,0.0,1.0,0.0,0.0,1.0
100,25.0,physics_sindy_mpc,0,16.20625114440918,813.8850708007812,80.57707214355469,2.9089863300323486,0.0,400.0,0.25881904510252074,0.9659258262890683,0.7845243523592941,0.0,1.0,0.0,0.0,1.0
101,25.25,physics_sindy_mpc,0,16.159549713134766,817.7431640625,80.36293029785156,2.680328130722046,0.0,400.0,0.3214394653031616,0.9469301294951057,0.7937583807562546,0.0,1.0,0.0,0.0,1.0
102,25.5,physics_sindy_mpc,0,16.134374618530273,821.6300048828125,80.12974548339844,2.3782172203063965,0.0,400.0,0.3826834323650898,0.9238795325112867,0.8119204867724126,0.0,1.0,0.0,0.0,1.0
103,25.75,physics_sindy_mpc,0,16.1285400390625,825.53955078125,79.88449096679688,2.0780014991760254,0.0,400.0,0.44228869021900125,0.8968727415326884,0.8325071016935313,0.0,1.0,0.0,1.9055924668625863e-08,1.0
104,26.0,physics_sindy_mpc,0,16.14377784729004,829.4779663085938,79.6104736328125,1.7777857780456543,0.0,400.0,0.49999999999999994,0.8660254037844387,0.8424940351981914,0.0,1.0,0.0,0.01012944458647889,1.0
105,26.25,physics_sindy_mpc,0,16.00932502746582,832.51953125,82.11680603027344,1.5029778480529785,0.0,400.0,0.5555702330196022,0.8314696123025452,0.9471309253480104,0.0,1.0,0.0,0.0,1.0
106,26.5,physics_sindy_mpc,0,16.318674087524414,837.2554931640625,79.51614379882812,1.607548475265503,0.0,400.0,0.6087614290087207,0.7933533402912352,0.8460112785462683,0.0,1.0,0.0,0.0,1.0
107,26.75,physics_sindy_mpc,0,16.453901290893555,841.455810546875,78.85133361816406,1.70762038230896,0.0,400.0,0.6593458151000688,0.7518398074789774,0.7479733291588239,0.0,1.0,0.005147838785953436,0.0,1.0
108,27.0,physics_sindy_mpc,0,16.416399002075195,838.3211059570312,79.04305267333984,1.807692289352417,0.0,400.0,0.7071067811865476,0.7071067811865476,0.6929204301888348,0.0,1.0,0.002101602533909414,0.0,1.0
109,27.25,physics_sindy_mpc,0,16.328651428222656,836.9611206054688,79.49916076660156,1.9026262760162354,0.02219252660870552,400.0,0.7518398074789774,0.6593458151000688,0.6763183171896009,0.0,1.0,0.0,0.0,1.0
110,27.5,physics_sindy_mpc,0,16.183879852294922,839.3604736328125,80.0537109375,1.9269590377807617,0.7488617300987244,400.0,0.7933533402912352,0.6087614290087207,0.7068806134947224,0.0,1.0,0.0,0.0,1.0
111,27.75,physics_sindy_mpc,0,16.036853790283203,842.6566772460938,80.38259887695312,1.951977014541626,1.443805456161499,400.0,0.8314696123025451,0.5555702330196024,0.7449104274326143,0.0,1.0,0.0,0.0,1.0
112,28.0,physics_sindy_mpc,0,15.931015014648438,846.0516357421875,80.42335510253906,1.9769949913024902,2.138749122619629,400.0,0.8660254037844386,0.5000000000000001,0.7614138537340267,0.0,1.0,0.0,0.0,1.0
113,28.25,physics_sindy_mpc,0,15.8720064163208,849.5489501953125,80.341064453125,2.010655403137207,3.4095420837402344,400.0,0.8968727415326884,0.44228869021900125,0.747687764052598,0.0,1.0,0.0,0.0,1.0
114,28.5,physics_sindy_mpc,0,16.09137725830078,853.8107299804688,80.61315155029297,2.2703092098236084,20.798385620117188,400.0,0.9238795325112867,0.38268343236508984,0.6923880528503946,0.0,1.0,0.014823024376969408,0.0,1.0
115,28.75,physics_sindy_mpc,0,16.323837280273438,840.5367431640625,81.49812316894531,2.520488739013672,37.47703552246094,400.0,0.9469301294951056,0.3214394653031617,0.645010336761873,0.0,1.0,0.02945968190562026,0.0,1.0
116,29.0,physics_sindy_mpc,0,16.552764892578125,811.553466796875,82.53133392333984,2.7706685066223145,54.15568161010742,400.0,0.9659258262890683,0.25881904510252074,0.6574714528401642,0.0,1.0,0.06270283220164499,0.0,1.0
117,29.25,physics_sindy_mpc,0,16.712448120117188,765.9132080078125,83.36128234863281,3.046018123626709,71.80015563964844,400.0,0.9807852804032304,0.19509032201612833,0.6258409077314718,0.11704367128567787,1.0,0.11355539353078176,0.0,1.0
