steps,epi,revenue,cost_total,cost_heat,cost_co2,cost_elec,fruit_dm_growth,energy_heat_kwh_m2,energy_elec_kwh_m2,co2_kg_m2,t_in_in_corridor_pct,t_in_violation_steps,t_in_violation_area,co2_in_corridor_pct,co2_violation_steps,co2_violation_area,rh_in_corridor_pct,rh_violation_steps,rh_violation_area,violation_steps_total,boiler_sum,lamp_sum,co2_injection_sum,vent_sum,solver_failures,method,seed,test_year,secs
5760,4.633505033605601,18.82551512786217,14.192010094256572,7.289512529497127,2.1524715303685187,4.750026034390926,764786.5520694008,80.99458366107919,15.83342011463642,7.174905101228396,95.22569444444444,275,385.74970149993896,100.0,0,0.0,62.10069444444445,2183,6893.667533874512,2458,2492.1410341909514,545.9800039294614,1594.4233554580537,964.8017977790362,0,rule_based,6,2020,5.5
5760,-6.971197553462108,18.221369854828968,25.192567408291076,8.104337951146658,2.1297811298067355,14.958448327337681,740243.1503524268,90.04819945718509,49.86149442445894,7.099270432689119,93.87152777777777,353,601.7383589744568,100.0,0,0.0,51.05902777777778,2819,6172.752422332764,3172,2770.71382839817,1719.3618767216722,1577.6156514270263,1167.3957143081307,0,rule_based,6,2021,6.1
5760,1.3275113618985808,17.637418865785413,16.309907503886834,7.499613752832879,2.1396342341557695,6.670659516898183,716520.1414225324,83.3290416981431,22.235531722993944,7.132114113852565,95.39930555555556,265,493.48263025283813,100.0,0,0.0,61.111111111111114,2240,5014.862869262695,2505,2563.970514295536,766.7424732707419,1584.9142469795343,1140.604291500547,0,rule_based,6,2022,6.0
5760,-3.8142653819713086,17.52128685038918,21.335552232360484,7.35007553803624,2.3552000843903835,11.630276609933864,711802.2782970604,81.66750597818044,38.767588699779544,7.850666947967945,93.02083333333333,402,549.7288312911987,100.0,0,0.0,53.07291666666667,2703,6248.114597320557,3105,2512.846337649489,1336.8134034486193,1744.592654565445,1265.6447612482766,0,rule_based,6,2023,5.4
5760,-1.8312344521476447,11.151077570027812,12.982312022175456,4.32786696046173,3.6529498052862706,5.0014952564274555,453012.52628237987,48.087410671797,16.671650854758187,12.176499350954236,46.892361111111114,3059,5692.496524810791,82.91666666666667,984,1301644.4460449219,57.8125,2430,4731.027881622314,6473,1479.6126357670069,574.8845122640361,2705.8887437051408,1459.5081189113205,0,sindy_mpc,6,2020,84.1
5760,-5.584024704855663,7.103099062473519,12.687123767329183,5.652184671709252,4.160158238300275,2.8747808573196556,288563.3994129867,62.80205190788058,9.582602857732185,13.867194127667583,47.25694444444444,3038,6540.392485380173,66.19791666666667,1947,2795802.684326172,42.69097222222222,3301,6567.157821655273,8286,1932.3708270200596,330.4345813471402,3081.598694004975,1309.7475573835052,0,sindy_mpc,6,2021,83.2
5760,-5.723361077089214,7.890525466808767,13.61388654389798,4.097363059930102,3.824652098536747,5.6918713854311305,320552.59708910616,45.526256221445585,18.97290461810377,12.748840328455824,48.125,2988,9189.329788684845,67.32638888888889,1882,5090726.085205078,51.12847222222222,2815,6942.647480010986,7685,1400.8078826896015,654.2380903473556,2833.075627400683,1270.313984015741,0,sindy_mpc,6,2022,89.0
5760,-3.3599400249598848,7.84166654454299,11.201606569502875,4.961117336650995,3.9826096547368315,2.2578795781150487,318567.703372059,55.12352596278883,7.526265260383496,13.275365515789439,52.82986111111111,2717,3844.110737323761,89.20138888888889,622,740354.2360839844,46.96180555555556,3055,5229.766407012939,6394,1696.1084910180516,259.52638825348185,2950.081225619381,1689.9465358619746,0,sindy_mpc,6,2023,79.2
3687,2.7448628414686267,8.613474840313199,5.868611998844573,3.659697980194704,2.0949107853992435,0.11400323325062467,349922.4153877237,40.66331089105227,0.38001077750208223,6.983035951330812,61.78464876593437,1409,1412.6454515457153,94.4128017358286,206,57386.802490234375,66.99213452671549,1217,2270.861373901367,2832,1251.1787972647926,13.103819986134965,1551.7857656536423,854.2307015071141,0,grey_box_mpc,6,2020,47.9
5760,0.5646763572079401,11.0907958162956,10.52611945908766,6.880457792373347,3.0058030715422657,0.6398585951720479,450563.5800370088,76.44953102637052,2.1328619839068264,10.019343571807553,70.74652777777779,1685,1389.4970321655273,96.47569444444444,203,49579.92762756348,55.78125000000001,2547,5021.760589599609,4435,2352.2932606452096,73.5469649736967,2226.520793958037,1334.22666045482,0,grey_box_mpc,6,2021,63.8
4460,1.6429210839954929,9.60702369401514,7.96410261001965,5.550486065072173,2.0598178721903304,0.3537986727571464,390285.33756936516,61.67206738969081,1.179328909190488,6.866059573967768,74.01345291479821,1159,1001.258378982544,96.68161434977578,148,68273.79321289062,64.95515695067265,1563,2828.0516052246094,2870,1897.6020730713396,40.66651398840941,1525.791015290602,835.108403342878,0,grey_box_mpc,6,2022,50.5
5320,1.859536549805302,10.40632159629173,8.546785046486427,5.153613721938401,3.3102906698466166,0.0828806547014101,422756.81484935153,57.26237468820445,0.27626884900470033,11.034302232822055,73.57142857142858,1406,1131.0135774612427,97.12406015037594,153,55362.239013671875,51.25939849624061,2593,4756.368690490723,4152,1761.919220143866,9.526511951988015,2452.0671614264147,1532.068850507517,0,grey_box_mpc,6,2023,60.2
5760,-2.866588043233089,13.452426199814141,16.319014243047228,6.153916186252378,2.1650733635965675,8.000024693198284,546504.8143674495,68.37684651391531,26.666748977327615,7.216911211988559,71.61458333333334,1635,1431.6629133224487,99.56597222222221,25,5097.478515625,50.72916666666667,2838,6092.4111328125,4498,2103.9029695043528,919.5430682964295,1603.758047288369,749.4885378224826,0,nn_mpc,6,2020,1871.4
5760,-10.202263072952935,12.371051976456997,22.573315049409935,7.865887631276477,2.1257184538255665,12.58170896430789,502573.9865435655,87.39875145862753,41.9390298810263,7.085728179418555,76.63194444444444,1346,1562.9105281829834,99.09722222222223,52,7256.394157409668,31.788194444444446,3929,9052.888175964355,5327,2689.1923543826692,1446.173444873577,1574.6062626752644,731.0649466062569,0,nn_mpc,6,2021,1844.8
5219,-7.890882584031745,12.23576441211616,20.1266469961479,6.8609162769090215,1.9015618670063785,11.364168852232503,497077.92924221896,76.23240307676691,37.88056284077501,6.338539556687929,72.40850737689213,1440,1348.0494194030762,99.88503544740371,6,659.069580078125,45.23855144663729,2858,5633.6776123046875,4304,2345.6124029292223,1306.2263041379997,1408.5643469999313,666.3663147138556,0,nn_mpc,6,2022,1698.3
