steps,epi,revenue,cost_total,cost_heat,cost_co2,cost_elec,fruit_dm_growth,energy_heat_kwh_m2,energy_elec_kwh_m2,co2_kg_m2,t_in_in_corridor_pct,t_in_violation_steps,t_in_violation_area,co2_in_corridor_pct,co2_violation_steps,co2_violation_area,rh_in_corridor_pct,rh_violation_steps,rh_violation_area,violation_steps_total,boiler_sum,lamp_sum,co2_injection_sum,vent_sum,solver_failures,method,seed,test_year,secs
5760,4.323561299240479,15.037947829417828,10.714386530177348,4.893901853271931,5.184235404767474,0.6362492721379434,610916.6305700992,54.376687258577014,2.120830907126478,17.28078468255825,69.53125,1755,1143.9938926696777,55.69444444444444,2552,2853885.9418945312,52.67361111111111,2726,5487.400035858154,7033,1673.1288382705761,73.13210026932191,3840.1743740728407,1281.3238876335058,0,sindy_mpc_dense,7,2020,62.7
5760,-2.9478890179182096,9.734857964291685,12.682746982209895,6.443964066900745,4.7869248197985925,1.4518580955105589,395478.60479934973,71.59960074334161,4.839526985035197,15.95641606599531,79.28819444444444,1193,646.9484844207764,44.479166666666664,3198,3806469.952392578,45.989583333333336,3111,5638.65071105957,7502,2203.0646371013645,166.88024093455033,3545.8702364127607,1095.8160596884695,0,sindy_mpc_dense,7,2021,63.6
5760,0.7270931555547326,13.510754714256702,12.783661558701965,5.845136503421151,4.371231424885748,2.5672936303950675,548874.4102666784,64.9459611491239,8.557645434650226,14.570771416285826,81.99652777777777,1037,504.234806060791,60.74652777777778,2261,2438236.197265625,62.60416666666667,2154,3911.8696212768555,5452,1998.3372651439654,295.09122189807385,3237.949203432037,1172.2484115990314,0,sindy_mpc_dense,7,2022,63.2
5760,-0.0700728010246694,10.897048115850415,10.967120916875086,5.258809271917183,5.427828900526839,0.28048274443106397,442692.57970642316,58.43121413241315,0.93494248143688,18.09276300175613,77.67361111111111,1286,678.5243091583252,60.78125,2259,2057741.8303222656,41.94444444444444,3344,5922.018486022949,6889,1797.8835120107117,32.239395973926904,4020.6140008329185,1537.8438566653933,0,sindy_mpc_dense,7,2023,62.6
5760,5.2153690175209375,13.017337921557207,7.80196890403627,5.3324101332831315,2.1229592374752775,0.3465995332778619,528829.3530632616,59.24900148092369,1.155331777592873,7.076530791584259,70.76388888888889,1684,1343.594898223877,100.0,0,0.0,60.97222222222223,2248,5015.6774253845215,3932,1823.0462000159189,39.83902676682554,1572.5623986096168,1380.2237851371135,0,sindy_mpc_conf_dagger,7,2020,62.0
5760,3.074413521995438,12.200899491762213,9.126485969766772,6.8923595070373604,1.7576326209266087,0.47649384180280496,495661.5418528399,76.58177230041512,1.5883128060093499,5.858775403088695,77.36111111111111,1304,819.8805675506592,100.0,0,0.0,55.3125,2574,5933.42813873291,3878,2356.362224087251,54.76940713642485,1301.950089517412,1257.7557524870908,0,sindy_mpc_conf_dagger,7,2021,67.1
5760,6.025482848422734,14.91772593519611,8.892243086773373,6.150984352858913,2.0599292037108667,0.6813295302035933,606032.6161173419,68.34427058732126,2.2710984340119778,6.866430679036223,82.48263888888889,1009,636.7444114685059,100.0,0,0.0,59.47916666666667,2334,4851.275413513184,3343,2102.900633332491,78.31373924727248,1525.8734841752462,1259.8945969326337,0,sindy_mpc_conf_dagger,7,2022,69.0
5760,4.592988654386318,12.33190324368654,7.738914589300221,5.48375068959743,2.087390849830052,0.1677730498727384,500983.5692747657,60.93056321774923,0.5592434995757947,6.957969499433507,82.96875,981,630.2414932250977,100.0,0,0.0,46.90972222222222,3058,7140.692142486572,4039,1874.786561692721,19.28425861784016,1546.215445003921,1623.926372264648,0,sindy_mpc_conf_dagger,7,2023,67.6
5760,3.0589843050476038,11.96204133039772,8.903057025350119,4.862163213564051,3.898621512895944,0.14227229889012333,485957.92904740747,54.024035706267235,0.4742409963004111,12.99540504298648,68.50694444444444,1814,1525.442461013794,79.73958333333333,1167,356422.3981933594,56.59722222222222,2500,6318.58776473999,5481,1662.2780208159172,16.35313778630475,2887.8677856033937,1379.9956973245353,0,sindy_mpc_dense_dagger,7,2020,58.5
5760,-4.369624091553336,5.831886891222372,10.201510982775709,5.910096206633083,3.3932448761684446,0.8981698999741807,236920.4049559089,65.66773562925648,2.9938996665806026,11.310816253894815,74.42708333333333,1473,1084.8375043869019,71.40625,1647,790354.0134277344,62.93402777777778,2135,5435.39909362793,5255,2020.5457122930818,103.23791943321167,2513.5147227565576,1148.1145780212623,0,sindy_mpc_dense_dagger,7,2021,58.0
5760,-0.3605810709036299,10.007569759889169,10.3681508307928,5.680392407296101,3.18015171829769,1.507606705199008,406557.5214954975,63.1154711921789,5.025355683996694,10.600505727658968,82.41319444444444,1013,654.6839456558228,84.53125,891,373445.84802246094,61.99652777777778,2189,6609.866455078125,4093,1942.014498660194,173.2881272487209,2355.6679380204964,1255.2103152137522,0,sindy_mpc_dense_dagger,7,2022,58.9
5760,-1.9915584627377951,6.791107022514561,8.782665485252357,4.818982297638641,3.851748467941924,0.11193471967179053,275888.72278965404,53.54424775154046,0.3731157322393018,12.839161559806413,79.51388888888889,1180,843.1763324737549,75.3125,1422,471893.55920410156,40.97222222222222,3400,10509.438766479492,6002,1647.5153163139328,12.866059710590644,2853.1470138037203,1598.0843614174707,0,sindy_mpc_dense_dagger,7,2023,57.9
