steps,epi,revenue,cost_total,cost_heat,cost_co2,cost_elec,fruit_dm_growth,energy_heat_kwh_m2,energy_elec_kwh_m2,co2_kg_m2,t_in_in_corridor_pct,t_in_violation_steps,t_in_violation_area,co2_in_corridor_pct,co2_violation_steps,co2_violation_area,rh_in_corridor_pct,rh_violation_steps,rh_violation_area,violation_steps_total,boiler_sum,lamp_sum,co2_injection_sum,vent_sum,solver_failures,method,seed,test_year,secs
5760,4.633505033605601,18.82551512786217,14.192010094256572,7.289512529497127,2.1524715303685187,4.750026034390926,764786.5520694008,80.99458366107919,15.83342011463642,7.174905101228396,95.22569444444444,275,385.74970149993896,100.0,0,0.0,62.10069444444445,2183,6893.667533874512,2458,2492.1410341909514,545.9800039294614,1594.4233554580537,964.8017977790362,0,rule_based,12,2020,4.6
5760,-6.971197553462108,18.221369854828968,25.192567408291076,8.104337951146658,2.1297811298067355,14.958448327337681,740243.1503524268,90.04819945718509,49.86149442445894,7.099270432689119,93.87152777777777,353,601.7383589744568,100.0,0,0.0,51.05902777777778,2819,6172.752422332764,3172,2770.71382839817,1719.3618767216722,1577.6156514270263,1167.3957143081307,0,rule_based,12,2021,4.8
5760,1.3275113618985808,17.637418865785413,16.309907503886834,7.499613752832879,2.1396342341557695,6.670659516898183,716520.1414225324,83.3290416981431,22.235531722993944,7.132114113852565,95.39930555555556,265,493.48263025283813,100.0,0,0.0,61.111111111111114,2240,5014.862869262695,2505,2563.970514295536,766.7424732707419,1584.9142469795343,1140.604291500547,0,rule_based,12,2022,5.4
5760,-3.8142653819713086,17.52128685038918,21.335552232360484,7.35007553803624,2.3552000843903835,11.630276609933864,711802.2782970604,81.66750597818044,38.767588699779544,7.850666947967945,93.02083333333333,402,549.7288312911987,100.0,0,0.0,53.07291666666667,2703,6248.114597320557,3105,2512.846337649489,1336.8134034486193,1744.592654565445,1265.6447612482766,0,rule_based,12,2023,4.9
5760,-2.495997523092307,12.652363798125045,15.148361321217351,4.824434464842589,2.5193194184734296,7.804607437901334,514002.27929882996,53.604827387139885,26.01535812633778,8.397731394911432,51.71875,2781,3465.3038997650146,100.0,0,0.0,63.78472222222222,2086,4396.516437530518,4867,1649.3793042387397,897.081314737298,1866.1625323405183,1497.012579124002,0,sindy_mpc,12,2020,71.5
5760,-4.111549967342474,8.228289558582782,12.339839525925257,6.494465222818626,1.9690709104599717,3.876303392646657,334274.2633174255,72.16072469798473,12.921011308822191,6.56356970153324,58.97569444444445,2363,3117.75412607193,99.63541666666667,21,11203.926635742188,53.78472222222223,2662,5396.9631423950195,5046,2220.329992108493,445.552114064226,1458.5710441453132,1389.1204811276814,0,sindy_mpc,12,2021,69.4
5760,-3.558323494795859,10.737380586530875,14.295704081326733,5.446255721867745,2.4527632772785326,6.396685082180456,436206.08632781677,60.51395246519717,21.322283607268187,8.175877590928442,57.604166666666664,2442,3775.8915004730225,98.55902777777777,83,65814.71704101562,63.489583333333336,2103,3827.7293281555176,4628,1861.9677671093614,735.2511587886318,1816.8616868183035,1341.082577221529,0,sindy_mpc,12,2022,74.2
5760,-2.718802205230184,8.864248415179578,11.583050620409763,5.194122807531462,2.644897531190461,3.7440302816878397,360110.0918666704,57.71247563923847,12.480100938959467,8.816325103968204,59.61805555555556,2326,2223.905608177185,100.0,0,0.0,51.545138888888886,2791,4948.206848144531,5117,1775.768480219166,430.34830814378313,1959.1833552475598,1708.9835009401313,0,sindy_mpc,12,2023,70.4
5760,6.54333931127745,16.28364835417876,9.740309042901313,4.863985974834022,4.536803704312115,0.3395193637551755,661523.2143885122,54.044288609266914,1.1317312125172516,15.122679014373718,66.19791666666667,1947,1913.0745992660522,82.62152777777779,1001,766625.2663574219,62.93402777777778,2135,4360.274555206299,5083,1662.9011853247844,39.02521421978739,3360.595337908395,1424.4348208402587,0,grey_box_mpc,12,2020,66.3
5760,1.473452481881868,12.59065903732121,11.117206555439342,6.829334166476708,3.7199088151254527,0.5679635738371812,511495.52339117415,75.88149073863009,1.8932119127906042,12.399696050418177,70.52083333333333,1698,1335.427927017212,86.61458333333333,771,464410.1310119629,57.11805555555556,2470,5168.513053894043,4939,2334.8150991523817,65.28316931904365,2755.488011937293,1278.1499348107068,0,grey_box_mpc,12,2021,62.2
