steps,epi,revenue,cost_total,cost_heat,cost_co2,cost_elec,fruit_dm_growth,energy_heat_kwh_m2,energy_elec_kwh_m2,co2_kg_m2,t_in_in_corridor_pct,t_in_violation_steps,t_in_violation_area,co2_in_corridor_pct,co2_violation_steps,co2_violation_area,rh_in_corridor_pct,rh_violation_steps,rh_violation_area,violation_steps_total,boiler_sum,lamp_sum,co2_injection_sum,vent_sum,solver_failures,method,seed,test_year,secs
5760,2.5633387354711368,12.221963212610342,9.658624477139206,4.673992466242865,4.412396495022862,0.5722355158734794,496517.2555122952,51.93324962492072,1.9074517195782648,14.707988316742874,63.923611111111114,2078,2253.152421951294,71.92708333333333,1617,1568189.447631836,55.01736111111111,2591,6226.04305267334,6286,1597.9461417316602,65.77419733206328,3268.441847464619,1501.4068093388441,0,sindy_mpc_dense,0,2020,62.7
5760,-4.9381938840273465,5.960412281257115,10.89860616528446,5.830891463570232,3.8763409850104757,1.191373716703753,242141.7489260703,64.78768292855814,3.9712457223458437,12.921136616701586,68.26388888888889,1828,1756.2607641220093,64.49652777777779,2045,1819469.8814086914,59.739583333333336,2319,6365.25471496582,6192,1993.4671665776527,136.93950806432838,2871.3636915166376,1274.5046777956145,0,sindy_mpc_dense,0,2021,61.8
5760,-0.8640486047282114,9.827539099444657,10.691587704172868,5.539459640539746,3.697716893610072,1.45441117002305,399243.7759149392,61.54955156155273,4.8480372334101665,12.32572297870024,76.00694444444444,1382,1145.1471195220947,73.15972222222223,1546,1441006.5462646484,59.87847222222222,2311,7167.372421264648,5239,1893.8323549787826,167.17369776489636,2739.0495513570413,1315.7820836516735,0,sindy_mpc_dense,0,2022,63.0
5760,-2.1782090975423105,6.868832913870877,9.047042011413188,4.685308984335398,3.995704833713196,0.36602819336459347,279046.3371260044,52.05898871483776,1.2200939778819784,13.319016112377321,76.63194444444444,1346,1270.7339916229248,74.80902777777779,1451,1292808.4659423828,38.57638888888889,3538,11883.513004302979,6335,1601.8150371600661,42.072206138975,2959.7813587881756,1706.5006987018996,0,sindy_mpc_dense,0,2023,62.1
5760,3.778742681163541,14.256571163828834,10.477828482665293,5.001734873802411,0.0,5.476093608862882,579173.2035305464,55.5748319311379,18.253645362876277,0.0,62.01388888888889,2188,2120.8380193710327,99.65277777777779,20,878.5838470458984,63.97569444444444,2075,4163.723915100098,4283,1709.9948289541187,629.4360469072619,0.0,1580.3774935821273,0,sindy_mpc_conf_dagger,0,2020,72.5
5760,-2.8419580262573665,6.611985492865099,9.453943519122465,6.931923921052855,0.017766322976723314,2.504253275092886,268611.9106476446,77.02137690058727,8.347510916976287,0.059221076589077715,67.44791666666666,1875,1554.999659538269,98.69791666666666,75,61214.745849609375,56.05902777777778,2531,4272.927589416504,4481,2369.8885202393076,287.8452041228413,13.16023911075558,1416.8443702336722,0,sindy_mpc_conf_dagger,0,2021,62.7
5760,1.5846155357599803,12.685444265890435,11.100828730130456,5.871757394534977,0.0,5.229071335595479,515346.173301799,65.24174882816641,17.430237785318262,0.0,73.26388888888889,1540,1197.159532546997,98.125,108,7049.375839233398,62.46527777777777,2162,4328.538608551025,3810,2007.4384249936218,601.0426822862476,0.0,1427.5352995624978,0,sindy_mpc_conf_dagger,0,2022,72.9
5760,2.737794171428956,10.702944076448444,7.965149905019489,5.518006409407749,0.0,2.4471434956117397,434807.1031057181,61.31118232675277,8.157144985372467,0.0,69.44444444444444,1760,1353.5180568695068,99.94791666666667,3,27.37945556640625,50.81597222222223,2833,4579.635917663574,4596,1886.4979178988629,281.2808616231907,0.0,1826.795451303712,0,sindy_mpc_conf_dagger,0,2023,72.6
5760,4.641141139889289,12.817316069634566,8.17617492974528,5.002392449794625,2.9773685225604254,0.196413957390229,520703.46532890433,55.58213833105139,0.6547131913007633,9.924561741868086,65.67708333333333,1977,2136.9791917800903,96.21527777777777,218,77074.58679199219,61.28472222222222,2230,5155.34676361084,4425,1710.219640801056,22.57631682931777,2205.4581650420623,1447.3198013206295,0,sindy_mpc_dense_dagger,0,2020,58.6
5760,-2.495638768663235,6.608019940757487,9.10365870942072,6.23110990451693,2.0811019721968345,0.791446832706958,268450.8100932729,69.23455449463256,2.6381561090231935,6.937006573989448,69.20138888888889,1774,1730.8539934158325,96.68402777777779,191,73506.84210205078,64.25347222222221,2059,4937.871513366699,4024,2130.2939847962725,90.97090035552668,1541.5570161136018,1244.2594840087284,0,sindy_mpc_dense_dagger,0,2021,58.0
5760,0.6656509154726553,10.671650233592683,10.005999318120029,5.967694542746261,2.5956308005208224,1.4426739748529447,433535.79073970276,66.30771714162512,4.808913249509816,8.652102668402742,76.33680555555556,1363,1284.535153388977,97.27430555555556,157,54574.65670776367,64.27083333333333,2058,4890.961929321289,3578,2040.2374497610454,165.82459486162458,1922.689482154611,1274.054673071863,0,sindy_mpc_dense_dagger,0,2022,59.1
5760,-0.06511783829541651,7.7415227284281,7.806640566723516,5.170464286640927,2.534209685203436,0.10196659487915416,314499.36084239156,57.44960318489919,0.33988864959718057,8.447365617344786,77.74305555555556,1282,1238.920259475708,98.15972222222223,106,42802.43884277344,44.40972222222222,3202,8892.446430206299,4590,1767.6800981433537,11.720298247004159,1877.1923590640017,1683.0577717240478,0,sindy_mpc_dense_dagger,0,2023,57.3
