steps,epi,revenue,cost_total,cost_heat,cost_co2,cost_elec,fruit_dm_growth,energy_heat_kwh_m2,energy_elec_kwh_m2,co2_kg_m2,t_in_in_corridor_pct,t_in_violation_steps,t_in_violation_area,co2_in_corridor_pct,co2_violation_steps,co2_violation_area,rh_in_corridor_pct,rh_violation_steps,rh_violation_area,violation_steps_total,boiler_sum,lamp_sum,co2_injection_sum,vent_sum,solver_failures,method,seed,test_year,secs
5760,5.1691926633545755,13.693770543949109,8.524577880594533,4.755700956134135,3.698421562521654,0.07045536193874444,556309.4283479325,52.841121734823716,0.23485120646248148,12.32807187507218,54.72222222222223,2608,3250.835428237915,95.55555555555556,256,67131.19580078125,70.10416666666667,1722,3099.617774963379,4586,1625.8806692038302,8.098317493277827,2739.571528050566,1482.5000169044638,0,sindy_mpc_dense,3,2020,65.0
5760,-2.5143943733232446,7.5816238579671,10.096018231290344,6.324920967949064,3.1758505186666675,0.5952467446746126,308003.46922991343,70.2768996438785,1.984155815582042,10.586168395555559,58.99305555555555,2362,2553.4038982391357,90.53819444444444,545,213401.71907043457,71.51041666666667,1641,2726.912811279297,4548,2162.3661434843775,68.41916609787413,2352.481865620268,1304.928849344032,0,sindy_mpc_dense,3,2021,63.7
5760,1.69520640205781,11.224828883090499,9.529622481032689,5.714915029215631,3.2155864598112203,0.5991209920058377,456008.67337555153,63.499055880173685,1.9970699733527923,10.718621532704068,66.19791666666667,1947,1858.0218076705933,93.40277777777779,380,145717.02587890625,76.38888888888889,1360,2200.0293159484863,3687,1953.817103536884,68.86448206489017,2381.9158955196954,1278.0185126620468,0,sindy_mpc_dense,3,2022,64.8
5760,0.425913699355267,9.534885860016232,9.108972160660965,5.2312677055458785,3.815491145842836,0.06221330927224974,387354.73806315946,58.12519672828754,0.2073776975741658,12.718303819476121,65.36458333333334,1995,2029.086389541626,94.82638888888889,298,77808.35827636719,59.28819444444444,2345,3624.6673698425293,4638,1788.467592242406,7.150955118487616,2826.289738862128,1705.5026805866653,0,sindy_mpc_dense,3,2023,65.8
5760,7.759830045459956,13.66807683143731,5.908246785977353,5.0046134860261535,0.0,0.9036332999511985,555265.6212771407,55.60681651140171,3.0121109998373283,0.0,56.96180555555556,2479,2431.668691635132,100.0,0,0.0,63.19444444444444,2120,4448.876049041748,4599,1710.9789700148867,103.86589646132663,0.0,1558.5665981151496,0,sindy_mpc_conf_dagger,3,2020,78.2
5760,-1.3491928788388283,6.3932124509143,7.742405329753128,6.968908999833943,0.009473458594993323,0.7640228713241924,259724.25581839343,77.43232222037715,2.546742904413975,0.03157819531664441,65.48611111111111,1988,1535.0726222991943,99.11458333333333,51,12688.314147949219,58.26388888888889,2404,4141.450614929199,4443,2382.532991463835,87.81872091466545,7.017376737297879,1336.0267297193732,0,sindy_mpc_conf_dagger,3,2021,69.5
5760,5.056831066603211,12.588876696235737,7.532045629632524,6.124837388083173,0.0,1.40720824154935,511423.11578457674,68.0537487564797,4.690694138497834,0.0,69.09722222222221,1780,1621.0085144042969,100.0,0,0.0,65.67708333333333,1977,3395.1952743530273,3757,2093.9614996182377,161.74807373924565,0.0,1341.096203145241,0,sindy_mpc_conf_dagger,3,2022,78.6
5760,4.728096744394135,10.56797244946991,5.839875705075775,5.41678581033479,0.0,0.42308989474098513,429323.8807597151,60.1865090037199,1.410299649136617,0.0,65.43402777777779,1991,1623.8663539886475,100.0,0,0.0,54.35763888888889,2629,4752.944282531738,4620,1851.89258447544,48.63102228423365,0.0,1760.4830872211633,0,sindy_mpc_conf_dagger,3,2023,80.0
5760,5.067379832483495,12.42274557336814,7.3553657408846425,4.8524211970843805,2.3305758008730892,0.1723687429271724,504674.0389180806,53.915791078715344,0.5745624764239081,7.768586002910298,65.01736111111111,2015,2258.5470972061157,99.86111111111111,8,862.30224609375,59.392361111111114,2339,5334.998428344727,4362,1658.9474174927832,19.812499155902213,1726.3524454053002,1464.6813752438961,0,sindy_mpc_dense_dagger,3,2020,64.4
5760,-1.6813758221413448,6.739991954703234,8.42136777684458,6.144177602454952,1.5280730233546596,0.7491171510349677,273812.17315981886,68.26864002727724,2.497057170116559,5.093576744515532,69.23611111111111,1772,1754.8860483169556,99.58333333333333,24,1252.6942291259766,62.15277777777778,2180,5200.649627685547,3976,2100.573540084537,86.10541972634304,1131.9059428952496,1232.6704448368403,0,sindy_mpc_dense_dagger,3,2021,61.4
5760,1.1829921444496492,10.482389482086614,9.299397337636965,5.785309128905786,2.0743687208742885,1.4397194878568895,425847.0727097687,64.28121254339763,4.7990649595229655,6.914562402914295,75.88541666666667,1389,1381.6560316085815,99.87847222222223,7,1215.2369384765625,63.09027777777778,2126,5066.838901519775,3522,1977.883463297636,165.4849988464304,1536.5694225062387,1280.1986882199292,0,sindy_mpc_dense_dagger,3,2022,63.8
5760,0.8176740391588367,7.815644385025968,6.997970345867132,5.04979693568391,1.8366842225555406,0.11148918762768179,317510.55314167996,56.10885484093233,0.371630625425606,6.122280741851802,77.23958333333333,1311,1295.2795963287354,99.98263888888889,1,7.1116943359375,43.072916666666664,3279,9085.105381011963,4591,1726.4263035944582,12.814849224114086,1360.5068313305703,1680.9978387981319,0,sindy_mpc_dense_dagger,3,2023,63.7
