mode,seed,state,rmse_onestep_model,rmse_freerun_model,true_std,n_steps
action_replay,9,t_in,1.8795678005199694,2.6365696225192763,4.234344960330427,5760
action_replay,9,co2,94.00561713847719,421.3842391314326,189.2063728769669,5760
action_replay,9,rh,6.775090242676505,9.137026337907558,12.766197194221666,5760
