mode,seed,state,rmse_onestep_model,rmse_freerun_model,true_std,n_steps
action_replay,2,t_in,1.8144798914783207,2.561894745210112,4.220118770557818,5760
action_replay,2,co2,99.71856030372952,452.9458283566706,176.14144504340706,5760
action_replay,2,rh,6.812241892522049,9.969979927416574,12.815619186632587,5760
