mode,seed,state,rmse_onestep_model,rmse_freerun_model,true_std,n_steps
action_replay,14,t_in,1.8301070259844825,2.4131811416241877,4.2917981954372655,5760
action_replay,14,co2,95.35822387709804,311.37427506034186,193.28510872858038,5760
action_replay,14,rh,6.67240282864041,9.037002003579033,12.79072193843701,5760
