steps,epi,revenue,cost_total,cost_heat,cost_co2,cost_elec,fruit_dm_growth,energy_heat_kwh_m2,energy_elec_kwh_m2,co2_kg_m2,t_in_in_corridor_pct,t_in_violation_steps,t_in_violation_area,co2_in_corridor_pct,co2_violation_steps,co2_violation_area,rh_in_corridor_pct,rh_violation_steps,rh_violation_area,violation_steps_total,boiler_sum,lamp_sum,co2_injection_sum,vent_sum,solver_failures,steps_expected,season_fraction,truncated,solver_aborted,stop_reason,method,seed,test_year,xi_uboil,rng_seed,horizon,max_solver_failures,objective,secs,regen_id,config_hash,git_sha,image
5760,8.418143176718925,15.301472359762073,6.88332918304315,5.0061097583750405,1.865482249666906,0.011737175001204015,621622.3146153343,55.623441759722674,0.039123916670680055,6.218274165556354,65.78125,1971,1659.551362991333,100.0,0,0.0,64.07986111111111,2069,5053.542812347412,4040,1711.490515838082,1.3491005495980584,1381.8387031599361,1475.1065102029854,0,5760,1.0,False,False,complete,sindy_mpc_notuboil,0,2020,0.059309900885571976,3613008877,20,100,priced,59.5,regen-v2,637c6b535a9e,12df1c1,local
5760,-1.4896088576721207,7.192087189962464,8.681696047634585,6.9362970530771495,1.2505487078049358,0.4948502867524992,292178.5420922251,77.06996725641278,1.649500955841664,4.16849569268312,72.55208333333333,1581,1136.2038164138794,100.0,0,0.0,52.89930555555556,2713,7257.8666343688965,4294,2371.3836074049805,56.87934330472139,926.33237653514,1251.085007175926,0,5760,1.0,False,False,complete,sindy_mpc_notuboil,0,2021,0.059309900885571976,3613008877,20,100,priced,55.9,regen-v2,637c6b535a9e,12df1c1,local
5760,6.099835475062542,13.984792001088575,7.884956526026032,5.988268473504501,1.7079079948057196,0.1887800577158108,568132.1750442233,66.53631637227224,0.6292668590527027,5.693026649352399,80.65972222222221,1114,951.4060850143433,100.0,0,0.0,62.361111111111114,2168,6994.103477478027,3282,2047.2712728264132,21.698857187669354,1265.1170333492948,1247.4109099065004,0,5760,1.0,False,False,complete,sindy_mpc_notuboil,0,2022,0.059309900885571976,3613008877,20,100,priced,60.4,regen-v2,637c6b535a9e,12df1c1,local
5760,4.573034123463771,12.02765305010103,7.4546189266372584,5.569143259050746,1.8119563080232213,0.07351935956329106,488623.40516035433,61.87936954500829,0.24506453187763688,6.039854360077404,74.77430555555556,1453,922.7084035873413,100.0,0,0.0,51.89236111111111,2771,5911.392639160156,4224,1903.9806014706255,8.450501056875224,1342.1898571664572,1680.4384931999707,0,5760,1.0,False,False,complete,sindy_mpc_notuboil,0,2023,0.059309900885571976,3613008877,20,100,priced,63.4,regen-v2,637c6b535a9e,12df1c1,local
5760,8.53185462250848,15.357209249328953,6.825354626820474,4.937628375879036,1.8749838761035094,0.012742374837929005,623886.6257539887,54.862537509767066,0.04247458279309668,6.249946253678365,64.39236111111111,2051,1788.8051147460938,100.0,0,0.0,62.638888888888886,2152,5174.757843017578,4203,1688.0780764100614,1.4646408260841943,1388.8769448422486,1453.443960620332,0,5760,1.0,False,False,complete,sindy_mpc_notuboil_ens,0,2020,0.06041861298598247,1417316525,20,100,priced,63.3,regen-v2,637c6b535a9e,12df1c1,local
5760,-1.3994195431295486,7.239141544640398,8.638561087769947,6.871989799307183,1.291845714474226,0.47472557398853793,294090.1252510162,76.35544221452426,1.5824185799617931,4.306152381580754,71.31944444444444,1652,1196.2298650741577,100.0,0,0.0,51.75347222222222,2779,7471.250102996826,4431,2349.3982211944694,54.56615800860556,956.9227526373186,1248.2503271422884,0,5760,1.0,False,False,complete,sindy_mpc_notuboil_ens,0,2021,0.06041861298598247,1417316525,20,100,priced,58.2,regen-v2,637c6b535a9e,12df1c1,local
5760,6.2144761004233775,14.071381854787223,7.856905754363844,5.919905879235289,1.7426520793615907,0.19434779576696457,571649.8878507309,65.77673199150321,0.6478259858898819,5.808840264538636,79.0625,1206,1028.7344522476196,100.0,0,0.0,61.545138888888886,2215,7038.518550872803,3421,2023.899447079754,22.338827171168443,1290.8533918272456,1241.532759752159,0,5760,1.0,False,False,complete,sindy_mpc_notuboil_ens,0,2022,0.06041861298598247,1417316525,20,100,priced,66.8,regen-v2,637c6b535a9e,12df1c1,local
5760,4.689756275663483,12.101260760663633,7.411504485000149,5.47093596801819,1.8669092750999925,0.07365924188196658,491613.7184019601,60.78817742242433,0.24553080627322196,6.223030916999975,71.28472222222221,1654,1081.5758428573608,100.0,0,0.0,50.85069444444444,2831,6148.874931335449,4485,1870.405458806334,8.46657960134948,1382.895760087232,1668.9704222362195,0,5760,1.0,False,False,complete,sindy_mpc_notuboil_ens,0,2023,0.06041861298598247,1417316525,20,100,priced,64.8,regen-v2,637c6b535a9e,12df1c1,local
5760,2.754773784895049,10.403284005640476,7.648510220745427,5.127190753630857,2.3087133851929624,0.21260608192160724,422633.41272914433,56.96878615145397,0.7086869397386908,7.695711283976542,49.0625,2934,6440.935741424561,92.37847222222221,439,2038542.3449707031,73.71527777777777,1514,6010.316318511963,4887,1752.8857276081671,24.437480650589837,1710.1580623559223,1371.3086860873411,0,5760,1.0,False,False,complete,sindy_mpc_notuboil,1,2020,0.0,364770734,20,100,priced,65.7,regen-v2,637c6b535a9e,12df1c1,local
5760,-2.393636932009051,6.742566600158364,9.136203532167414,7.25052011634363,1.6377537534308446,0.24792966239294037,273916.7681314335,80.56133462604033,0.8264322079764679,5.459179178102816,55.208333333333336,2580,5072.877823010087,94.80902777777777,299,1498633.5047607422,69.82638888888889,1738,4855.74308013916,4617,2478.8102953475322,28.497662500243866,1213.150928926704,1275.419232643248,0,5760,1.0,False,False,complete,sindy_mpc_notuboil,1,2021,0.0,364770734,20,100,priced,64.7,regen-v2,637c6b535a9e,12df1c1,local
5760,1.8194930994475174,10.555608769408092,8.736115669960576,6.385116225766518,2.0308990850194464,0.3201003591746092,428821.60625720373,70.94573584185021,1.0670011972486975,6.7696636167314885,65.03472222222221,2014,4884.816306114197,93.45486111111111,377,1757799.1335449219,70.48611111111111,1700,6231.204627990723,4091,2182.9457185838814,36.793144790141014,1504.369692407947,1175.600235696277,0,5760,1.0,False,False,complete,sindy_mpc_notuboil,1,2022,0.0,364770734,20,100,priced,70.1,regen-v2,637c6b535a9e,12df1c1,local
5760,0.12165132825970079,8.093768408304516,7.972117080044814,5.871948046112111,2.0269674476941297,0.07320158623857424,328809.34158737096,65.24386717902345,0.24400528746191416,6.756558158980432,53.90625,2655,4367.112742424011,95.17361111111111,278,891285.9447021484,67.08333333333333,1896,5321.1119384765625,4829,2007.503606600987,8.413975454071366,1501.457369080567,1638.6442292580614,0,5760,1.0,False,False,complete,sindy_mpc_notuboil,1,2023,0.0,364770734,20,100,priced,66.0,regen-v2,637c6b535a9e,12df1c1,local
5760,2.6830135929066268,10.526234627387705,7.843221034481079,5.24793302953937,2.3823324440530786,0.2129555608886294,427628.2817376255,58.31036699488189,0.7098518696287647,7.941108146843596,51.00694444444444,2822,5663.835252761841,94.23611111111111,332,1622241.9782714844,73.99305555555556,1498,5300.455390930176,4652,1794.1651379168163,24.477650671494942,1764.6906989796867,1426.1458754245632,0,5760,1.0,False,False,complete,sindy_mpc_notuboil_ens,1,2020,0.0,1816826130,20,100,priced,65.0,regen-v2,637c6b535a9e,12df1c1,local
5760,-2.0593961125524536,7.129208703594329,9.188604816146782,7.286845843125336,1.6635971715547286,0.2381618014667183,289624.10358351964,80.96495381250374,0.7938726715557277,5.545323905182429,57.673611111111114,2438,4447.933120787144,95.34722222222223,268,1382491.4438476562,68.28125,1827,4711.760696411133,4533,2491.2293486885874,27.37491969842945,1232.2942009476978,1297.8395218403075,0,5760,1.0,False,False,complete,sindy_mpc_notuboil_ens,1,2021,0.0,1816826130,20,100,priced,66.0,regen-v2,637c6b535a9e,12df1c1,local
5760,2.022129194480588,10.849386946287417,8.827257751806831,6.5057238130950505,2.076168402048843,0.2453655366629362,440756.3446929264,72.28582014550057,0.8178851222097874,6.920561340162811,67.43055555555556,1876,3969.4585189819336,95.39930555555556,265,1327522.7534179688,72.11805555555556,1606,4997.150135040283,3747,2224.179081217609,28.202935352861445,1537.9025193204272,1229.99713961631,0,5760,1.0,False,False,complete,sindy_mpc_notuboil_ens,1,2022,0.0,1816826130,20,100,priced,69.8,regen-v2,637c6b535a9e,12df1c1,local
5760,0.5633953596608487,8.675952092368393,8.112556732707546,5.9885853718538105,2.1208677166982106,0.0031036441555246704,352460.553752466,66.53983746504234,0.010345480518415568,7.069559055660703,57.30902777777778,2459,3272.978370666504,97.58680555555556,139,348178.5418701172,67.43055555555556,1876,3747.0418548583984,4474,2047.3796138713692,0.3567407015050771,1571.0131237337998,1706.0534894352481,0,5760,1.0,False,False,complete,sindy_mpc_notuboil_ens,1,2023,0.0,1816826130,20,100,priced,64.5,regen-v2,637c6b535a9e,12df1c1,local
5760,4.549586064793503,16.418600410652544,11.869014345859043,5.014251319123234,2.044774264622127,4.80998876211368,667005.6416827596,55.713903545813714,16.03329587371227,6.815914215407091,59.548611111111114,2330,2381.5763397216797,100.0,0,0.0,69.79166666666666,1740,3487.9362869262695,4070,1714.2739552902362,552.8722715431419,1514.6476032008143,1437.1593796700126,0,5760,1.0,False,False,complete,sindy_mpc_notuboil,2,2020,0.061687024615033115,3438638549,20,100,priced,69.5,regen-v2,637c6b535a9e,12df1c1,local
5760,-3.1316286852054973,8.12704736742957,11.258676052635067,7.161856419824458,1.4578068776613842,2.639012755149225,330161.2993018263,79.57618244249399,8.796709183830751,4.859356258871281,64.87847222222223,2023,1672.0113892555237,100.0,0,0.0,62.15277777777778,2180,3875.4180755615234,4203,2448.4979214980995,303.33479944475596,1079.8569466201207,1221.6213572709994,0,5760,1.0,False,False,complete,sindy_mpc_notuboil,2,2021,0.061687024615033115,3438638549,20,100,priced,62.0,regen-v2,637c6b535a9e,12df1c1,local
5760,2.181122583816139,15.205299615217971,13.02417703140183,6.239685236774987,1.8342909863521486,4.950200808274695,617715.29686823,69.32983596416652,16.50066936091565,6.114303287840496,73.90625,1503,1356.263801574707,100.0,0,0.0,69.96527777777779,1730,3501.360553741455,3233,2133.225721934836,568.9885987113572,1358.7340636165745,1243.5978788534758,0,5760,1.0,False,False,complete,sindy_mpc_notuboil,2,2022,0.061687024615033115,3438638549,20,100,priced,68.1,regen-v2,637c6b535a9e,12df1c1,local
5760,3.0580484834754085,12.851844991337904,9.793796507862494,5.624250826377178,1.9855148423247193,2.1840308391605965,522106.2027731023,62.49167584863532,7.280102797201988,6.6183828077490645,65.01736111111111,2015,1660.7695350646973,100.0,0,0.0,59.25347222222223,2347,4044.4426651000977,4362,1922.82079579801,251.03802749959328,1470.7517344900753,1638.177232841306,0,5760,1.0,False,False,complete,sindy_mpc_notuboil,2,2023,0.061687024615033115,3438638549,20,100,priced,68.1,regen-v2,637c6b535a9e,12df1c1,local
5760,4.889613306152237,16.435278236716194,11.545664930563955,4.93881622376887,2.0411134979531282,4.565735208841957,667683.1783665953,54.87573581965412,15.219117362806525,6.803711659843761,59.87847222222222,2311,2473.5637559890747,100.0,0,0.0,68.36805555555556,1822,3766.0006561279297,4133,1688.4841808969923,524.7971505637639,1511.9359234897051,1429.6397524747845,0,5760,1.0,False,False,complete,sindy_mpc_notuboil_ens,2,2020,0.0571906106955197,108449657,20,100,priced,66.9,regen-v2,637c6b535a9e,12df1c1,local
5760,-2.9013968347502237,8.057471749878669,10.958868584628894,7.01514025204356,1.4313101687546874,2.512418163830646,327334.789838821,77.946002800484,8.374727212768821,4.771033895848959,66.33680555555556,1939,1731.2175765037537,100.0,0,0.0,57.43055555555555,2452,4567.98201751709,4391,2398.3385481207374,288.78369703783426,1060.2297538749265,1295.7363788684202,0,5760,1.0,False,False,complete,sindy_mpc_notuboil_ens,2,2021,0.0571906106955197,108449657,20,100,priced,61.4,regen-v2,637c6b535a9e,12df1c1,local
5760,2.481885798049186,15.177754074387117,12.695868276337931,6.068197144676789,1.8388605656137968,4.788810566047346,616596.2592719767,67.42441271863099,15.962701886824487,6.129535218712657,73.09027777777779,1550,1420.983853340149,100.0,0,0.0,66.38888888888889,1936,4200.081993103027,3486,2074.597314008061,550.4379961169009,1362.1189366375127,1263.6077535395798,0,5760,1.0,False,False,complete,sindy_mpc_notuboil_ens,2,2022,0.0571906106955197,108449657,20,100,priced,62.1,regen-v2,637c6b535a9e,unknown,local
5760,3.2309716686978827,12.808715915860464,9.577744247162581,5.5514521598716,1.9662378171046828,2.060054270186299,520354.0840818314,61.68280177635111,6.866847567287664,6.554126057015609,65.06944444444444,2012,1751.7102785110474,100.0,0,0.0,57.15277777777777,2468,4317.705211639404,4480,1897.9323623679466,236.78784718443134,1456.4724558571622,1662.3860671110897,0,5760,1.0,False,False,complete,sindy_mpc_notuboil_ens,2,2023,0.0571906106955197,108449657,20,100,priced,60.9,regen-v2,637c6b535a9e,unknown,local
5760,5.1138959354666635,12.379108577521116,7.265212642054454,4.9376686427254874,2.3273749086090727,0.0001690907198935747,502901.28596179537,54.862984919172085,0.0005636357329785824,7.757916362030243,53.50694444444445,2678,3898.60653924942,99.80902777777779,11,2815.429931640625,67.39583333333333,1878,4452.899368286133,4567,1688.091844400582,0.01943571403971143,1723.9814143542199,1482.5293087654982,0,5760,1.0,False,False,complete,sindy_mpc_notuboil,3,2020,0.0,1413928293,20,100,priced,57.2,regen-v2,637c6b535a9e,unknown,local
5760,-1.6096471125990846,7.294062880403629,8.903709993002714,7.019724198392358,1.7343651583107313,0.14962063629962502,296321.3045163975,77.99693553769286,0.49873545433208344,5.781217194369105,60.06944444444444,2300,3556.0813372433186,96.57986111111111,197,940123.3704833984,60.34722222222222,2284,5290.179328918457,4781,2399.905708593464,17.197774290366958,1284.7149324607424,1345.3298438898687,0,5760,1.0,False,False,complete,sindy_mpc_notuboil,3,2021,0.0,1413928293,20,100,priced,56.9,regen-v2,637c6b535a9e,unknown,local
5760,1.311765000628197,9.681438623217955,8.36967362258976,6.281692964512255,2.0843801956646697,0.003600462412834167,393308.44406822947,69.7965884945806,0.012001541376113891,6.947933985548899,65.36458333333334,1995,2682.1395411491394,99.94791666666667,3,314.02880859375,68.28125,1827,4446.816486358643,3825,2147.587337651003,0.41384625572327605,1543.9853289913212,1254.4352715216394,0,5760,1.0,False,False,complete,sindy_mpc_notuboil,3,2022,0.0,1413928293,20,100,priced,55.4,regen-v2,637c6b535a9e,unknown,local
5760,0.9668310267941896,8.552021463680125,7.585190436885936,5.489259733622595,2.0956734480369663,0.0002572552263736725,347425.8719620051,60.99177481802884,0.000857517421245575,6.985578160123222,57.25694444444444,2462,3151.9661712646484,99.86111111111111,8,3774.902099609375,58.802083333333336,2373,4823.155895233154,4843,1876.6699936983969,0.029569566742566285,1552.3507023999073,1683.610729977286,0,5760,1.0,False,False,complete,sindy_mpc_notuboil,3,2023,0.0,1413928293,20,100,priced,58.3,regen-v2,637c6b535a9e,unknown,local
5760,2.03303052573585,12.063503178863199,10.03047265312735,4.294737950513972,2.1935439150349274,3.542190787578449,490079.81664131745,47.719310561266354,11.807302625261496,7.311813050116425,48.298611111111114,2978,5115.4068775177,99.13194444444444,50,136910.34533691406,58.4375,2394,7229.863010406494,5422,1468.2864778858516,407.1483662230514,1624.8473440057971,1278.6464453547003,0,5760,1.0,False,False,complete,sindy_mpc_notuboil_ens,3,2020,0.0,3510610575,20,100,priced,61.5,regen-v2,637c6b535a9e,unknown,local
5760,-1.7148580548060584,7.653713744577488,9.368571799383547,6.073048345749115,1.644680682992702,1.6508427706417304,310932.1208734605,67.47831495276795,5.5028092354724345,5.482268943309007,55.451388888888886,2566,4328.7652759552,97.23958333333333,159,760046.8366699219,47.41319444444444,3029,8217.073417663574,5754,2076.2558447042866,189.75204243522393,1218.281987084832,1238.6021737562712,0,5760,1.0,False,False,complete,sindy_mpc_notuboil_ens,3,2021,0.0,3510610575,20,100,priced,62.8,regen-v2,637c6b535a9e,unknown,local
5760,-1.5064700387977465,10.162687339196015,11.669157377993763,5.303011207162031,1.9804552747570772,4.385690896074654,412859.17315483815,58.92234674624479,14.61896965358218,6.6015175825235906,60.729166666666664,2262,3636.4871377944946,100.0,0,0.0,57.25694444444444,2462,7550.052803039551,4724,1812.9952845748057,504.1024018496794,1467.0039079164558,1127.4459863626148,0,5760,1.0,False,False,complete,sindy_mpc_notuboil_ens,3,2022,0.0,3510610575,20,100,priced,60.1,regen-v2,637c6b535a9e,unknown,local
5760,-0.2768192566084666,7.917125142507321,8.193944399115788,4.743577813626523,1.9239618287896696,1.5264047566995953,321633.2089143599,52.70642015140581,5.088015855665318,6.413206095965566,53.15972222222223,2698,3825.448709487915,100.0,0,0.0,43.71527777777778,3242,8945.214588165283,5940,1621.7360032860156,175.44882257020535,1425.15691051487,1519.8372843972745,0,5760,1.0,False,False,complete,sindy_mpc_notuboil_ens,3,2023,0.0,3510610575,20,100,priced,59.2,regen-v2,637c6b535a9e,unknown,local
5760,2.8598468440207907,10.690359366298047,7.830512522277254,5.615270765469287,2.214779264105999,0.0004624927019700408,434295.8492558581,62.39189739410319,0.001541642339900136,7.382597547019997,64.49652777777779,2045,2303.9688968658447,99.61805555555556,22,2331.6004638671875,77.58680555555556,1291,2644.637008666992,3358,1919.7506887731852,0.05316007997816624,1640.5772320655133,1674.1859291719363,0,5760,1.0,False,False,complete,sindy_mpc_notuboil,4,2020,0.0,3070601825,20,100,priced,55.3,regen-v2,637c6b535a9e,unknown,local
5760,-2.279290433352246,7.092122820165612,9.371413253517858,7.6204702150889325,1.6556925040750543,0.09525053435387092,288117.48956922797,84.67189127876593,0.31750178117956973,5.518975013583515,68.66319444444444,1805,2069.6741693019867,98.40277777777777,92,311684.19091796875,69.04513888888889,1783,2826.5142784118652,3680,2605.2889616787734,10.948337360963983,1226.438892134343,1518.2110199199353,0,5760,1.0,False,False,complete,sindy_mpc_notuboil,4,2021,0.0,3070601825,20,100,priced,54.8,regen-v2,637c6b535a9e,unknown,local
5760,2.6544737086318384,11.59604879990974,8.941575091277901,6.90699720902845,2.0344808186386563,9.706361079588532e-05,471089.4824963332,76.74441343364946,0.00032354536931961775,6.781602728795521,78.83680555555556,1219,1132.72243642807,98.78472222222221,70,56418.96740722656,73.69791666666666,1515,2549.2962074279785,2804,2361.36656650863,0.011156736943282937,1507.02282886269,1489.0215438600983,0,5760,1.0,False,False,complete,sindy_mpc_notuboil,4,2022,0.0,3070601825,20,100,priced,57.7,regen-v2,637c6b535a9e,unknown,local
5760,4.0725755838513695,12.227044635517018,8.154469051665648,6.054424458400792,2.100044593264856,0.0,496723.68831787887,67.27138287111991,0.0,7.000148644216186,77.79513888888889,1279,1225.9620342254639,99.61805555555556,22,25497.876831054688,71.07638888888889,1666,2210.6210403442383,2967,2069.8887037873474,0.0,1555.5885877050346,1877.9610146308373,0,5760,1.0,False,False,complete,sindy_mpc_notuboil,4,2023,0.0,3070601825,20,100,priced,61.1,regen-v2,637c6b535a9e,unknown,local
5760,5.202123571888433,13.113929045142239,7.911805473253807,4.997188555811917,2.914506839642032,0.00011007779985666275,532753.3674589035,55.52431728679908,0.0003669259995222092,9.715022798806775,52.67361111111111,2726,3449.88418674469,97.37847222222223,151,131992.93322753906,69.07986111111111,1781,3302.673511505127,4658,1708.4405317029484,0.01265262061750751,2158.8939550101663,1571.0124306669304,0,5760,1.0,False,False,complete,sindy_mpc_notuboil_ens,4,2020,0.0,273990938,20,100,priced,59.0,regen-v2,637c6b535a9e,unknown,local
5760,-2.1809029398979938,7.4823548932436745,9.66325783314167,7.121452367826768,2.42802310389056,0.1137823614243418,303970.6675380243,79.12724853140854,0.3792745380811393,8.093410346301868,59.14930555555556,2353,2873.396833539009,93.17708333333333,393,600830.2022705078,60.3125,2286,3907.369472503662,5032,2434.6845700157305,13.078432347825567,1798.5356321672293,1470.1531394606518,0,5760,1.0,False,False,complete,sindy_mpc_notuboil_ens,4,2021,0.0,273990938,20,100,priced,57.6,regen-v2,637c6b535a9e,unknown,local
5760,2.8500159229745163,12.075112421095517,9.225096498121001,6.414389836413076,2.8106112546059476,9.540710197761655e-05,490551.4421070054,71.2709981823675,0.00031802367325872184,9.368704182019826,68.02083333333333,1842,1994.1065163612366,93.21180555555556,391,424782.64489746094,67.70833333333334,1860,3355.744468688965,4093,2192.9537903091323,0.010966333190934029,2081.93426294197,1423.0438005642345,0,5760,1.0,False,False,complete,sindy_mpc_notuboil_ens,4,2022,0.0,273990938,20,100,priced,58.3,regen-v2,637c6b535a9e,unknown,local
5760,3.960680640707794,12.456346821043908,8.495666180336116,5.396235241172749,3.0994309391633665,0.0,506039.08960490883,59.95816934636388,0.0,10.331436463877889,56.90972222222223,2482,2618.236226081848,97.65625,135,126914.83374023438,58.15972222222222,2410,3566.3666801452637,5027,1844.8667499174012,0.0,2295.8747699933474,1793.8871228657626,0,5760,1.0,False,False,complete,sindy_mpc_notuboil_ens,4,2023,0.0,273990938,20,100,priced,61.0,regen-v2,637c6b535a9e,unknown,local
5760,7.958867648901247,15.88092915068999,7.9220615017887415,5.403537493885162,2.5185240079035798,0.0,645162.7467467808,60.039305487612914,0.0,8.395080026345266,63.541666666666664,2100,2855.1257247924805,94.58333333333333,312,400025.7423095703,82.58680555555556,1003,2083.7023887634277,3415,1847.3632455146117,0.0,1865.5733381304608,1578.4642341466927,0,5760,1.0,False,False,complete,sindy_mpc_notuboil,5,2020,0.0,2393244222,20,100,priced,59.2,regen-v2,637c6b535a9e,unknown,local
5760,-2.1585928667409364,7.57861573172381,9.737208598464747,7.604422637416729,2.0269949336715896,0.10579102737642825,307881.2641012798,84.49358486018588,0.3526367579214275,6.756649778905299,66.19791666666667,1947,2878.920700788498,86.57986111111111,773,1588916.6236572266,74.89583333333333,1446,2393.4025955200195,4166,2599.8026109272523,12.159888149148793,1501.4777285796933,1296.536167880471,0,5760,1.0,False,False,complete,sindy_mpc_notuboil,5,2021,0.0,2393244222,20,100,priced,56.8,regen-v2,637c6b535a9e,unknown,local
5760,1.4901301668349067,10.622693009087236,9.13256284225233,6.868718435660498,2.263563287239716,0.00028111935211345556,431546.90349416895,76.31909372956109,0.0009370645070448519,7.54521095746572,71.25,1656,2204.148009300232,91.21527777777779,506,597563.4908447266,79.04513888888889,1207,2538.693546295166,3369,2348.2798067683643,0.03231256907376658,1676.713545800186,1286.0450138622673,0,5760,1.0,False,False,complete,sindy_mpc_notuboil,5,2022,0.0,2393244222,20,100,priced,57.4,regen-v2,637c6b535a9e,unknown,local
5760,3.887776193592116,12.516678955031846,8.62890276143973,6.286875996616408,2.342026764823321,0.0,508490.0825481687,69.85417774018232,0.0,7.806755882744403,71.71875,1629,1737.3400239944458,97.15277777777777,164,295833.22326660156,77.11805555555556,1318,1883.4112701416016,3111,2149.3593147289985,0.0,1734.8346396956467,1753.6929254682125,0,5760,1.0,False,False,complete,sindy_mpc_notuboil,5,2023,0.0,2393244222,20,100,priced,61.6,regen-v2,637c6b535a9e,unknown,local
5760,4.572751885483788,12.574043924497566,8.001292039013778,5.479771040107568,2.486742900110646,0.034778098795562984,510820.53443271364,60.8863448900841,0.11592699598520995,8.28914300036882,65.71180555555556,1975,3924.61403465271,88.40277777777777,668,1973824.5124511719,79.375,1188,4642.8443603515625,3831,1873.4259971845443,3.9974826158729333,1842.0317774444698,1364.835718079043,0,5760,1.0,False,False,complete,sindy_mpc_notuboil_ens,5,2020,0.0,835256855,20,100,priced,61.1,regen-v2,637c6b535a9e,unknown,local
5760,-2.611426307542695,6.961531920005797,9.57295822754849,7.572161666385774,1.8826416146013745,0.11815494656134397,282812.2342502355,84.1351296265086,0.3938498218711466,6.275472048671248,68.68055555555556,1804,3096.42529630661,83.50694444444444,950,2270980.5916748047,71.12847222222223,1663,4344.684463500977,4417,2588.7732190158304,13.58102825227752,1394.549343416211,1192.9142912860877,0,5760,1.0,False,False,complete,sindy_mpc_notuboil_ens,5,2021,0.0,835256855,20,100,priced,56.4,regen-v2,637c6b535a9e,unknown,local
5760,-0.020187968961622893,8.889354708432311,8.909542677393935,6.665269267669523,2.164884880560254,0.07938852916415781,361130.03503006266,74.05854741855026,0.2646284305471927,7.216282935200846,72.62152777777777,1577,3844.471610069275,83.17708333333333,969,2715345.431640625,72.34375,1593,6182.6411056518555,4139,2278.724537034964,9.125118261589423,1603.618430248773,1123.6843243111414,0,5760,1.0,False,False,complete,sindy_mpc_notuboil_ens,5,2022,0.0,835256855,20,100,priced,58.7,regen-v2,637c6b535a9e,unknown,local
